fecha,departamento,municipio,dia,hora,barrio,zona,clase_de_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_de_nacimiento,clase_de_empleado,profesion,escolaridad,codigo_dane,clase,marca,linea,modelo,color
2012-01-07,valle,cali (ct),sabado,08:00:00,torres de confandi e5,urbana,parqueadero,llave maestra,a pie,a pie,27,femenino,soltero,colombia,independiente,,superior,76001000,automovil,hyundai,atos prime gl,2012,negro
2012-01-07,valle,cali (ct),sabado,07:00:00,prados de oriente e11,urbana,vias publicas,llave maestra,a pie,a pie,70,masculino,casado,colombia,independiente,,secundaria,76001000,automovil,mazda,323,1988,rojo
2012-01-07,valle,cali (ct),sabado,07:30:00,urbanizacion la flora e2,urbana,vias publicas,llave maestra,a pie,a pie,29,masculino,soltero,colombia,independiente,,superior,76001000,automovil,chevrolet,luv tfr,1997,blanco
2012-01-08,valle,cali (ct),domingo,05:00:00,sindical e12,urbana,semaforo,arma de fuego,conductor motocicleta,conductor vehiculo,43,masculino,casado,colombia,empleado particular,,secundaria,76001000,taxi,hyundai,atos prime gl,2010,amarillo transito
2012-01-08,valle,cali (ct),domingo,18:40:00,,urbana,,llave maestra,a pie,a pie,44,femenino,union libre,colombia,empleado particular,,superior,76001000,automovil,hyundai,atos santro gl,2009,gris
2012-01-09,valle,cali (ct),lunes,19:30:00,los andes e5,urbana,vias publicas,arma de fuego,a pie,conductor vehiculo,37,masculino,union libre,colombia,empleado particular,,secundaria,76001000,automovil,chevrolet,aveo,2008,rojo
2012-01-09,valle,cali (ct),lunes,15:00:00,industrial e8,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor vehiculo,57,masculino,union libre,colombia,pensionado,,primaria,76001000,camioneta,ford,explorer everest,2004,gris
2012-01-09,valle,cali (ct),lunes,20:45:00,morichal de comfandi e15,urbana,vias publicas,llave maestra,a pie,a pie,63,femenino,casado,colombia,independiente,,primaria,76001000,automovil,chevrolet,trooper,1988,blanco
2012-01-10,valle,cali (ct),martes,19:00:00,versalles e2,urbana,vias publicas,arma de fuego,pasajero taxi,conductor taxi,28,masculino,casado,colombia,independiente,,secundaria,76001000,taxi,hyundai,atos prime gl,2011,amarillo
2012-01-11,valle,cali (ct),miercoles,21:00:00,el trebol e8,urbana,vias publicas,arma de fuego,a pie,conductor vehiculo,62,masculino,soltero,colombia,independiente,,tecnico,76001000,automovil,chevrolet,aveo,2008,azul
2012-01-11,valle,cali (ct),miercoles,19:40:00,san antonio e3,urbana,vias publicas,arma de fuego,conductor vehiculo,conductor vehiculo,50,femenino,union libre,colombia,independiente,,superior,76001000,campero,chevrolet,jimny,2006,rojo
2012-01-11,valle,cali (ct),miercoles,19:55:00,pampa linda e19,urbana,vias publicas,llave maestra,a pie,a pie,48,femenino,soltero,colombia,independiente,,superior,76001000,automovil,mazda,626 l asahi,1997,rojo
2012-01-12,valle,cali (ct),jueves,21:00:00,la selva e10,urbana,vias publicas,llave maestra,a pie,a pie,34,femenino,casado,colombia,independiente,,superior,76001000,automovil,chevrolet,spark go,2008,negro
2012-01-12,valle,cali (ct),jueves,11:00:00,santa isabel e19,urbana,vias publicas,llave maestra,a pie,a pie,59,femenino,casado,colombia,independiente,,tecnico,76001000,automovil,mazda,323 nb,1992,verde
2012-01-12,valle,cali (ct),jueves,18:30:00,la hacienda e17,urbana,,llave maestra,a pie,a pie,37,masculino,soltero,colombia,empleado particular,ingeniero,superior,76001000,automovil,mazda,b26dc9,2003,gris
2012-01-12,valle,cali (ct),jueves,22:30:00,el limonar e17,urbana,vias publicas,llave maestra,a pie,a pie,39,masculino,casado,colombia,independiente,,secundaria,76001000,automovil,chevrolet,corsa,2005,azul
2012-01-12,valle,cali (ct),jueves,14:30:00,los guaduales e6,urbana,vias publicas,arma de fuego,a pie,conductor vehiculo,38,masculino,union libre,colombia,independiente,,superior,76001000,automovil,chevrolet,optra,2006,verde
2012-01-12,valle,cali (ct),jueves,18:45:00,lili e17,urbana,vias publicas,arma de fuego,a pie,conductor vehiculo,31,masculino,casado,colombia,independiente,,primaria,76001000,taxi,chevrolet,spark local,2008,amarillo
2012-01-13,valle,cali (ct),viernes,21:00:00,granada e2,urbana,vias publicas,llave maestra,a pie,a pie,45,masculino,soltero,colombia,empleado particular,,superior,76001000,automovil,daewoo,cielo gle,1995,rojo
2012-01-13,valle,cali (ct),viernes,11:00:00,torres de confandi e5,urbana,vias publicas,llave maestra,a pie,a pie,38,femenino,soltero,colombia,empleado particular,,superior,76001000,automovil,chevrolet,sprint,1990,verde
2012-01-13,valle,cali (ct),viernes,09:00:00,junin e9,urbana,vias publicas,llave maestra,a pie,a pie,20,femenino,casado,colombia,independiente,,tecnico,76001000,automovil,mazda,323 nt,1992,gris
2012-01-13,valle,cali (ct),viernes,21:40:00,pampa linda e19,urbana,vias publicas,arma de fuego,a pie,conductor vehiculo,33,masculino,union libre,colombia,independiente,,superior,76001000,automovil,hyundai,atos prime gl,2012,gris
2012-01-14,valle,cali (ct),sabado,19:30:00,las granjas e10,urbana,vias publicas,llave maestra,a pie,a pie,29,masculino,casado,colombia,independiente,,superior,76001000,automovil,chevrolet,spark go,2009,plata
2012-01-14,valle,cali (ct),sabado,21:30:00,santa anita e17,urbana,vias publicas,llave maestra,a pie,a pie,80,masculino,soltero,colombia,independiente,,tecnico,76001000,automovil,dodge,polara,1978,perla
2012-01-14,valle,cali (ct),sabado,18:00:00,metropolitano del norte e5,urbana,parqueadero,llave maestra,a pie,a pie,40,masculino,union libre,colombia,independiente,,superior,76001000,camioneta,mazda,bt 50,2012,azul
2012-01-14,valle,cali (ct),sabado,11:45:00,primero de mayo e17,urbana,parqueadero,llave maestra,a pie,a pie,40,masculino,casado,,independiente,,superior,76001000,automovil,chevrolet,aveo,2007,rojo
2012-01-14,valle,cali (ct),sabado,12:20:00,alameda e9,urbana,vias publicas,llave maestra,a pie,a pie,67,masculino,casado,colombia,independiente,,secundaria,76001000,automovil,renault,r 12,1974,blanco
2012-01-14,valle,cali (ct),sabado,19:55:00,urb. militar e19,urbana,frente restaurante,arma de fuego,a pie,conductor vehiculo,46,masculino,casado,colombia,comerciante,,superior,76001000,camioneta,mazda,bt 50,2011,blanco
2012-01-15,valle,cali (ct),domingo,20:30:00,caney e17,urbana,vias publicas,llave maestra,a pie,a pie,67,masculino,casado,colombia,independiente,,primaria,76001000,camioneta,chevrolet,luv tfr,1991,rojo
2012-01-15,valle,cali (ct),domingo,14:00:00,cgto navarro e21,rural,vias publicas,llave maestra,a pie,a pie,47,masculino,union libre,colombia,empleado particular,,secundaria,76001000,camioneta,chevrolet,trail blazer sportwagon,1975,rojo
2012-01-15,valle,cali (ct),domingo,15:00:00,caney e17,urbana,,arma de fuego,a pie,a pie,65,masculino,casado,,empleado particular,,tecnico,76001000,automovil,chevrolet,cruze platinum,2011,negro
2012-01-15,valle,cali (ct),domingo,05:00:00,antonio narino e16,urbana,vias publicas,llave maestra,a pie,a pie,47,masculino,union libre,colombia,independiente,,secundaria,76001000,automovil,renault,r 18 gtl,1983,rojo
2012-01-15,valle,cali (ct),domingo,11:30:00,lili e17,urbana,vias publicas,llave maestra,a pie,a pie,30,masculino,casado,colombia,independiente,,secundaria,76001000,campero,mitsubishi,montero,1996,perla
2012-01-15,valle,cali (ct),domingo,03:30:00,menga e2,urbana,frente a discotecas,llave maestra,a pie,a pie,30,masculino,casado,colombia,independiente,,superior,76001000,automovil,kia,rio ex,2010,plata
2012-01-17,valle,cali (ct),martes,20:30:00,caney e17,urbana,bahia,llave maestra,a pie,a pie,20,femenino,soltero,colombia,estudiante,,superior,76001000,automovil,chevrolet,aveo family,2011,gris
2012-01-17,valle,cali (ct),martes,22:00:00,el jardin e11,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor vehiculo,23,masculino,casado,colombia,empleado particular,,superior,76001000,automovil,chevrolet,aveo,2006,azul
2012-01-17,valle,cali (ct),martes,21:30:00,departamental e10,urbana,vias publicas,llave maestra,a pie,a pie,38,masculino,union libre,colombia,independiente,,secundaria,76001000,campero,mitsubishi,montero v 12,1995,blanco
2012-01-17,valle,cali (ct),martes,08:00:00,el piloto e3,urbana,vias publicas,llave maestra,a pie,a pie,45,femenino,casado,colombia,comerciante,,tecnico,76001000,automovil,chevrolet,blazer,1993,azul
2012-01-17,valle,cali (ct),martes,13:00:00,el limonar e17,urbana,vias publicas,arma de fuego,a pie,a pie,34,femenino,soltero,colombia,empleado particular,,secundaria,76001000,camioneta,nissan,navara,2012,gris
2012-01-17,valle,cali (ct),martes,01:00:00,santa fe e8,urbana,,llave maestra,a pie,a pie,44,masculino,union libre,colombia,empleado particular,,secundaria,76001000,automovil,mazda,323 nb,1987,blanco
2012-01-17,valle,cali (ct),martes,16:30:00,benjamin herrera e8,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor vehiculo,37,masculino,casado,colombia,independiente,,superior,76001000,camion,dodge,journey se,2010,gris
2012-01-17,valle,cali (ct),martes,15:01:00,pasoancho e10,urbana,vias publicas,llave maestra,a pie,a pie,41,femenino,casado,colombia,empleado particular,,superior,76001000,camioneta,chevrolet,luv tfr lwb,2003,plata
2012-01-18,valle,cali (ct),miercoles,17:00:00,el limonar e17,urbana,vias publicas,llave maestra,a pie,a pie,41,femenino,union libre,colombia,independiente,,secundaria,76001000,automovil,chevrolet,corsa,2007,gris
2012-01-18,valle,cali (ct),miercoles,15:30:00,los lagos e13,urbana,vias publicas,arma de fuego,a pie,conductor vehiculo,55,masculino,union libre,colombia,empleado particular,,primaria,76001000,volqueta,international,7600,2011,blanco
2012-01-18,valle,cali (ct),miercoles,23:30:00,primitivo crespo e8,urbana,vias publicas,arma de fuego,pasajero taxi,conductor taxi,33,masculino,union libre,colombia,empleado particular,,primaria,76001000,automovil,hyundai,atos prime gl,2012,amarillo
2012-01-18,valle,cali (ct),miercoles,14:10:00,san nicolas e3,urbana,vias publicas,llave maestra,a pie,a pie,35,masculino,union libre,,independiente,,secundaria,76001000,automovil,daewoo,damas coach dlx,1997,blanco
2012-01-19,valle,cali (ct),jueves,19:00:00,,urbana,vias publicas,arma de fuego,a pie,conductor vehiculo,29,masculino,union libre,colombia,independiente,,secundaria,76001000,automovil,volkswagen,bora,2007,negro
2012-01-19,valle,cali (ct),jueves,19:30:00,villacolombia e8,urbana,,arma de fuego,a pie,conductor vehiculo,21,femenino,soltero,colombia,independiente,,secundaria,76001000,automovil,hyundai,atos prime gl,2012,gris
2012-01-19,valle,cali (ct),jueves,20:30:00,san fernando nuevo e19,urbana,vias publicas,llave maestra,a pie,a pie,46,femenino,union libre,colombia,independiente,,superior,76001000,automovil,hyundai,accent gls,2011,plateado
2012-01-19,valle,cali (ct),jueves,15:00:00,,urbana,bahia,llave maestra,a pie,a pie,59,masculino,casado,colombia,independiente,,secundaria,76001000,automovil,chevrolet,swift,1996,azul
2012-01-19,valle,cali (ct),jueves,14:30:00,promociones populares e14,urbana,vias publicas,llave maestra,a pie,a pie,38,masculino,union libre,,independiente,,primaria,76001000,automovil,chevrolet,chevette,1994,azul
2012-01-19,valle,cali (ct),jueves,11:45:00,versalles e2,urbana,vias publicas,llave maestra,a pie,a pie,46,masculino,soltero,colombia,comerciante,,secundaria,76001000,automovil,suzuki,sin linea,1982,blanco
2012-01-20,valle,cali (ct),viernes,21:00:00,belalcazar e9,urbana,vias publicas,llave maestra,a pie,a pie,37,masculino,union libre,colombia,independiente,,primaria,76001000,automovil,chevrolet,chevette,1991,azul
2012-01-20,valle,cali (ct),viernes,19:30:00,san fernando viejo e19,urbana,,llave maestra,a pie,a pie,24,masculino,soltero,colombia,independiente,,secundaria,76001000,automovil,kia,cerato forte  hb sx,2012,gris
2012-01-20,valle,cali (ct),viernes,11:00:00,los cambulos e19,urbana,vias publicas,llave maestra,a pie,a pie,52,masculino,union libre,colombia,comerciante,,primaria,76001000,automovil,renault,sin linea,1981,amarillo
2012-01-20,valle,cali (ct),viernes,01:00:00,el refugio e19,urbana,parqueadero,llave maestra,a pie,a pie,49,masculino,soltero,colombia,independiente,,superior,76001000,camioneta,hyundai,tucson gl,2010,metalizado
2012-01-20,valle,cali (ct),viernes,11:50:00,eucaristico e19,urbana,vias publicas,llave maestra,a pie,a pie,38,femenino,divorciado,,independiente,,superior,76001000,automovil,renault,r 9 brio,1994,verde
2012-01-20,valle,cali (ct),viernes,07:20:00,el bosque e2,urbana,vias publicas,llave maestra,a pie,a pie,27,masculino,union libre,colombia,independiente,,secundaria,76001000,automovil,chevrolet,aveo ls,2007,rojo
2012-01-21,valle,cali (ct),sabado,22:30:00,villacolombia e8,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,54,femenino,union libre,colombia,ama de casa,,superior,76001000,volqueta,international,7600 sba,2012,blanco
2012-01-21,valle,cali (ct),sabado,18:10:00,lili e17,urbana,bahia,llave maestra,a pie,a pie,43,masculino,casado,colombia,independiente,,superior,76001000,automovil,mazda,323 nb,1988,silice tornado
2012-01-21,valle,cali (ct),sabado,17:55:00,ciudad cordoba e15,urbana,vias publicas,llave maestra,a pie,a pie,39,masculino,soltero,colombia,independiente,,superior,76001000,automovil,nissan,almera slx,1998,blanco
2012-01-22,valle,cali (ct),domingo,19:30:00,el ingenio e17,urbana,bahia,llave maestra,a pie,a pie,54,femenino,viudo,,independiente,,secundaria,76001000,camioneta,toyota,hilux,1999,azul
2012-01-22,valle,cali (ct),domingo,18:00:00,,urbana,vias publicas,llave maestra,a pie,a pie,34,femenino,casado,colombia,independiente,,superior,76001000,automovil,hyundai,accent gl,2007,gris
2012-01-22,valle,cali (ct),domingo,07:00:00,nueva floresta e12,urbana,,llave maestra,a pie,a pie,54,masculino,casado,colombia,independiente,,primaria,76001000,taxi,renault,symbol citius,2009,amarillo
2012-01-22,valle,cali (ct),domingo,17:30:00,caney e17,urbana,parqueadero,llave maestra,a pie,a pie,46,femenino,union libre,colombia,independiente,,superior,76001000,automovil,mazda,323,1987,gris
2012-01-22,valle,cali (ct),domingo,13:30:00,la hacienda e17,urbana,vias publicas,arma de fuego,a pie,conductor vehiculo,42,masculino,union libre,colombia,independiente,,superior,76001000,camioneta,kia,sorento ex,2006,beige
2012-01-23,valle,cali (ct),lunes,13:00:00,lili e17,urbana,vias publicas,llave maestra,a pie,a pie,23,masculino,soltero,colombia,independiente,,superior,76001000,automovil,renault,r 12,1980,champana
2012-01-23,valle,cali (ct),lunes,21:05:00,cristobal colon e10,urbana,vias publicas,arma de fuego,a pie,conductor vehiculo,65,masculino,casado,colombia,independiente,,secundaria,76001000,automovil,mazda,demio,2005,gris
2012-01-24,valle,cali (ct),martes,06:00:00,alfonso lopez i e7,urbana,,llave maestra,a pie,a pie,25,masculino,union libre,colombia,independiente,,secundaria,76001000,automovil,renault,r 4,1976,verde
2012-01-24,valle,cali (ct),martes,20:45:00,,urbana,bahia,llave maestra,a pie,a pie,24,masculino,soltero,colombia,independiente,,secundaria,76001000,automovil,chevrolet,aveo,2008,gris
2012-01-24,valle,cali (ct),martes,07:45:00,las granjas e10,urbana,vias publicas,llave maestra,a pie,a pie,40,femenino,union libre,colombia,independiente,,superior,76001000,automovil,chevrolet,sprint,2001,blanco
2012-01-26,valle,cali (ct),jueves,18:00:00,chiminangos i e5,urbana,bahia,llave maestra,a pie,a pie,22,masculino,soltero,colombia,independiente,,secundaria,76001000,automovil,mazda,323 nei,2002,estrato de perla
2012-01-26,valle,cali (ct),jueves,12:30:00,san luis ii e6,urbana,bahia,llave maestra,a pie,a pie,35,masculino,union libre,,comerciante,,secundaria,76001000,campero,land rover,109,1964,verde
2012-01-26,valle,cali (ct),jueves,14:30:00,villa del sur e11,urbana,vias publicas,llave maestra,a pie,a pie,45,masculino,union libre,colombia,independiente,,secundaria,76001000,automovil,chevrolet,spark,2008,beige
2012-01-26,valle,cali (ct),jueves,21:45:00,la hacienda e17,urbana,vias publicas,llave maestra,a pie,a pie,57,femenino,divorciado,colombia,independiente,,superior,76001000,automovil,mazda,626nao,2002,estrato de perla
2012-01-26,valle,cali (ct),jueves,21:09:00,aranjuez e9,urbana,,arma de fuego,conductor vehiculo,conductor motocicleta,24,femenino,soltero,colombia,independiente,,superior,76001000,automovil,hyundai,atos prime gl,2011,plata
2012-01-27,valle,cali (ct),viernes,21:00:00,santa isabel e19,urbana,vias publicas,llave maestra,a pie,a pie,31,femenino,soltero,,independiente,,superior,76001000,automovil,kia,picanto lx,2010,gris
2012-01-27,valle,cali (ct),viernes,20:30:00,prados del norte e2,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor vehiculo,62,masculino,casado,colombia,independiente,,secundaria,76001000,taxi,hyundai,atos prime gl,2012,amarillo
2012-01-27,valle,cali (ct),viernes,11:00:00,san juan bosco e3,urbana,vias publicas,llave maestra,a pie,a pie,35,femenino,union libre,colombia,independiente,,tecnico,76001000,automovil,chevrolet,sprint,1993,rojo
2012-01-27,valle,cali (ct),viernes,23:00:00,santa anita e17,urbana,vias publicas,llave maestra,a pie,a pie,22,masculino,soltero,colombia,independiente,,superior,76001000,automovil,chevrolet,alto,2003,gris
2012-01-27,valle,cali (ct),viernes,07:30:00,chiminangos i e5,urbana,vias publicas,llave maestra,a pie,a pie,50,masculino,casado,colombia,independiente,,primaria,76001000,automovil,mazda,323 hb,1994,silice tornado
2012-01-27,valle,cali (ct),viernes,14:45:00,metropolitano del norte e5,urbana,vias publicas,llave maestra,a pie,a pie,51,masculino,casado,colombia,independiente,,secundaria,76001000,automovil,mazda,323,1997,gris
2012-01-27,valle,cali (ct),viernes,16:40:00,caney e17,urbana,bahia,llave maestra,a pie,a pie,26,masculino,union libre,colombia,independiente,,secundaria,76001000,automovil,mazda,323 ns,1993,blanco
2012-01-28,valle,cali (ct),sabado,20:00:00,terron colorado e1,urbana,vias publicas,llave maestra,a pie,a pie,22,masculino,casado,colombia,empleado particular,,primaria,76001000,automovil,dacia,1410,1987,rojo
2012-01-28,valle,cali (ct),sabado,18:30:00,san fernando nuevo e19,urbana,vias publicas,llave maestra,a pie,a pie,37,masculino,casado,colombia,independiente,,secundaria,76001000,automovil,renault,r 12,1977,beige
2012-01-28,valle,cali (ct),sabado,08:00:00,valle grande e21,urbana,vias publicas,llave maestra,a pie,a pie,29,masculino,casado,,independiente,,primaria,76001000,automovil,chevrolet,aveo,2009,beige
2012-01-28,valle,cali (ct),sabado,09:30:00,belalcazar e9,urbana,vias publicas,llave maestra,a pie,a pie,34,masculino,soltero,colombia,comerciante,,secundaria,76001000,automovil,chevrolet,corsa evolution,2005,gris
2012-01-28,valle,cali (ct),sabado,22:40:00,santa anita e17,urbana,vias publicas,arma de fuego,a pie,a pie,42,masculino,soltero,,independiente,,superior,76001000,automovil,hyundai,i 10 gl,2012,gris
2012-01-29,valle,cali (ct),domingo,14:00:00,,urbana,vias publicas,llave maestra,a pie,a pie,34,masculino,casado,colombia,independiente,,secundaria,76001000,automovil,renault,r 9,1987,rojo
2012-01-29,valle,cali (ct),domingo,23:10:00,villacolombia e8,urbana,vias publicas,llave maestra,a pie,a pie,37,masculino,union libre,colombia,independiente,,secundaria,76001000,automovil,mazda,323,1995,rojo
2012-01-30,valle,cali (ct),lunes,22:00:00,el refugio e19,urbana,vias publicas,arma de fuego,a pie,conductor vehiculo,22,masculino,soltero,colombia,independiente,,secundaria,76001000,automovil,renault,twingo authentique,2008,negro
2012-01-30,valle,cali (ct),lunes,08:00:00,torres de confandi e5,urbana,bahia,llave maestra,a pie,a pie,59,masculino,casado,colombia,independiente,,primaria,76001000,automovil,hyundai,atos prime gl,2010,plata
2012-01-30,valle,cali (ct),lunes,09:30:00,alameda e9,urbana,vias publicas,llave maestra,a pie,a pie,75,masculino,casado,,independiente,,secundaria,76001000,camioneta,nissan,uslgd21sfbc,1998,verde
2012-01-31,valle,cali (ct),martes,03:00:00,nueva floresta e12,urbana,,llave maestra,a pie,a pie,32,masculino,casado,colombia,independiente,,tecnico,76001000,automovil,renault,r 18 ts,1985,blanco
2012-01-31,valle,cali (ct),martes,19:45:00,san cristobal e10,urbana,vias publicas,arma de fuego,a pie,a pie,42,masculino,soltero,,comerciante,,secundaria,76001000,camioneta,mazda,bt 50,2009,blanco
2012-02-01,valle,cali (ct),miercoles,08:00:00,antonio narino e16,urbana,vias publicas,llave maestra,a pie,a pie,54,femenino,casado,,independiente,,superior,76001000,automovil,mazda,323 hb,1989,azul
2012-02-01,valle,cali (ct),miercoles,02:00:00,san vicente e2,urbana,vias publicas,arma de fuego,conductor vehiculo,conductor taxi,37,masculino,soltero,colombia,independiente,,secundaria,76001000,taxi,hyundai,atos prime gl,2009,amarillo
2012-02-01,valle,cali (ct),miercoles,21:45:00,ciudad capri e17,urbana,vias publicas,arma de fuego,a pie,conductor vehiculo,34,masculino,soltero,,independiente,,superior,76001000,camioneta,toyota,fortuner,2011,plata
2012-02-01,valle,cali (ct),miercoles,16:15:00,torres de confandi e5,urbana,vias publicas,llave maestra,a pie,a pie,35,femenino,casado,colombia,independiente,,superior,76001000,automovil,chevrolet,spark,2007,rojo
2012-02-02,valle,cali (ct),jueves,21:15:00,santa elena e10,urbana,vias publicas,arma de fuego,a pie,conductor vehiculo,41,femenino,viudo,colombia,ama de casa,,tecnico,76001000,camioneta,kia,new sportage lx,2012,plata
2012-02-03,valle,cali (ct),viernes,19:00:00,metropolitano del norte e5,urbana,vias publicas,llave maestra,a pie,a pie,34,femenino,soltero,colombia,empleado particular,,secundaria,76001000,automovil,chevrolet,spark,2009,beige
2012-02-03,valle,cali (ct),viernes,13:00:00,los cambulos e19,urbana,vias publicas,llave maestra,a pie,a pie,49,masculino,casado,,comerciante,,secundaria,76001000,automovil,mazda,b220di,1998,rojo
2012-02-03,valle,cali (ct),viernes,09:30:00,san fernando nuevo e19,urbana,vias publicas,llave maestra,a pie,a pie,46,femenino,casado,colombia,independiente,,superior,76001000,automovil,chevrolet,chevette,1985,verde
2012-02-03,valle,cali (ct),viernes,20:50:00,,urbana,vias publicas,llave maestra,a pie,a pie,50,masculino,union libre,colombia,empleado particular,,tecnico,76001000,camioneta,chevrolet,luv tfr 2b,1993,blanco
2012-02-03,valle,cali (ct),viernes,20:50:00,los andes e5,urbana,,arma de fuego,a pie,a pie,52,masculino,union libre,colombia,empleado particular,,tecnico,76001000,camioneta,chevrolet,apache,1996,blanco
2012-02-03,valle,cali (ct),viernes,14:40:00,el limonar e17,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor vehiculo,41,masculino,casado,colombia,independiente,,secundaria,76001000,automovil,chevrolet,astra comfort,2003,gris
2012-02-03,valle,cali (ct),viernes,14:20:00,mojica e15,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor vehiculo,42,masculino,union libre,colombia,independiente,,secundaria,76001000,microbus,chevrolet,super carry,2006,blanco
2012-02-03,valle,cali (ct),viernes,08:10:00,jorge eliecer gaitan e6,urbana,vias publicas,arma de fuego,a pie,conductor vehiculo,31,masculino,union libre,colombia,no reporta,,secundaria,76001000,taxi,chevrolet,taxi 7:24,2005,amarillo
2012-02-03,valle,cali (ct),viernes,20:07:00,el limonar e17,urbana,bahia,llave maestra,a pie,a pie,43,masculino,casado,colombia,independiente,,tecnico,76001000,camioneta,chevrolet,luv d max,2005,gris
2012-02-04,valle,cali (ct),sabado,22:00:00,el refugio e19,urbana,,llave maestra,a pie,a pie,24,masculino,soltero,colombia,independiente,,secundaria,76001000,camioneta,mazda,b 2200,2003,gris
2012-02-04,valle,cali (ct),sabado,03:00:00,bretana e9,urbana,,llave maestra,a pie,a pie,47,masculino,soltero,,independiente,,secundaria,76001000,automovil,renault,r 12,1977,azul
2012-02-04,valle,cali (ct),sabado,03:00:00,la base e8,urbana,,llave maestra,a pie,a pie,50,masculino,casado,colombia,independiente,,primaria,76001000,automovil,daewoo,racer super,1997,gris
2012-02-04,valle,cali (ct),sabado,03:00:00,las acacias e10,urbana,,llave maestra,a pie,a pie,31,masculino,union libre,colombia,independiente,,secundaria,76001000,automovil,daewoo,racer sti,1994,verde
2012-02-04,valle,cali (ct),sabado,03:00:00,nueva floresta e12,urbana,vias publicas,llave maestra,a pie,a pie,52,masculino,union libre,colombia,independiente,,secundaria,76001000,camioneta,mazda,b 2000,1994,vinotinto
2012-02-04,valle,cali (ct),sabado,20:45:00,el troncal e8,urbana,vias publicas,contundentes,a pie,conductor vehiculo,37,masculino,union libre,colombia,desempleado,,secundaria,76001000,camioneta,mazda,b25d47,2008,blanco
2012-02-04,valle,cali (ct),sabado,10:45:00,,urbana,semaforo,arma de fuego,a pie,conductor vehiculo,31,masculino,soltero,colombia,independiente,,secundaria,76001000,automovil,chevrolet,spark,2011,negro
