fecha,departamento,municipio,dia,hora,barrio,zona,clase_de_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_de_nacimiento,clase_de_empleado,profesion,escolaridad,codigo_dane,clase,marca,linea,modelo,color
2015-01-10,valle,cali (ct),sabado,13:00:00,aranjuez e9,urbana,vias publicas,arma de fuego,a pie,a pie,33,masculino,soltero,colombia,empleado particular,,secundaria,76001000,camioneta,toyota,prado,2013,blanco
2015-01-10,valle,cali (ct),sabado,13:00:00,granada e2,urbana,local comercial,llave maestra,a pie,a pie,52,masculino,casado,colombia,comerciante,,secundaria,76001000,camioneta,toyota,fortuner,2013,gris
2015-01-10,valle,cali (ct),sabado,13:30:00,torres de confandi e5,urbana,bahia,llave maestra,a pie,a pie,39,masculino,union libre,colombia,empleado particular,,secundaria,76001000,camioneta,chevrolet,luv tfr lwb,2001,rojo
2015-01-10,valle,cali (ct),sabado,22:45:00,ciudad capri e17,urbana,vias publicas,llave maestra,a pie,a pie,71,masculino,viudo,colombia,pensionado,,superior,76001000,camioneta,mazda,bt 50,2011,plata
2015-01-11,valle,cali (ct),domingo,10:00:00,ciudadela floralia e6,urbana,vias publicas,llave maestra,a pie,a pie,40,masculino,union libre,colombia,comerciante,,tecnico,76001000,automovil,mazda,323 hb,1993,rojo
2015-01-11,valle,cali (ct),domingo,09:00:00,caney e17,urbana,vias publicas,llave maestra,a pie,a pie,35,masculino,casado,colombia,comerciante,,secundaria,76001000,automovil,mazda,323 hbi,2000,gris
2015-01-12,valle,cali (ct),lunes,18:00:00,belalcazar e9,urbana,talleres mecanica,llave maestra,a pie,a pie,45,femenino,soltero,colombia,independiente,,secundaria,76001000,automovil,daewoo,racer super,1997,amarillo transito
2015-01-12,valle,cali (ct),lunes,11:30:00,parcelaciones pance e22,urbana,vias publicas,llave maestra,a pie,a pie,45,masculino,soltero,colombia,empleado particular,,superior,76001000,camioneta,toyota,hilux,2015,plata
2015-01-13,valle,cali (ct),martes,13:30:00,el ingenio e17,urbana,vias publicas,llave maestra,a pie,a pie,39,masculino,casado,colombia,empleado particular,,superior,76001000,automovil,kia,picanto ex,2009,gris
2015-01-13,valle,cali (ct),martes,15:30:00,salomia e4,urbana,vias publicas,arma de fuego,a pie,a pie,42,femenino,casado,colombia,empleado particular,,superior,76001000,camioneta,kia,new sportage lx,2015,plata
2015-01-13,valle,cali (ct),martes,11:51:00,,urbana,vias publicas,llave maestra,a pie,a pie,47,femenino,casado,colombia,empleado particular,,superior,76001000,automovil,daewoo,damas coach dlx,1997,blanco
2015-01-14,valle,cali (ct),miercoles,20:00:00,la selva e10,urbana,vias publicas,llave maestra,a pie,a pie,19,femenino,soltero,colombia,estudiante,,superior,76001000,automovil,renault,r 12,1975,rojo
2015-01-14,valle,cali (ct),miercoles,20:00:00,las acacias e10,urbana,vias publicas,llave maestra,a pie,a pie,36,masculino,union libre,colombia,independiente,,primaria,76001000,camioneta,chevrolet,luv kb 21,1984,rojo
2015-01-14,valle,cali (ct),miercoles,23:00:00,caney e17,urbana,vias publicas,llave maestra,a pie,a pie,30,femenino,soltero,colombia,independiente,ingenieria agronomica,superior,76001000,camioneta,toyota,land cruiser,1986,blanco
2015-01-14,valle,cali (ct),miercoles,15:30:00,la nueva base e8,urbana,,llave maestra,a pie,a pie,42,femenino,soltero,colombia,empleado particular,ingenieria industrial,superior,76001000,automovil,chevrolet,aveo ls,2007,plata
2015-01-15,valle,cali (ct),jueves,00:00:00,san fernando viejo e19,urbana,vias publicas,llave maestra,a pie,a pie,46,masculino,casado,colombia,comerciante,,secundaria,76001000,automovil,hyundai,atos prime gl,2011,champana
2015-01-15,valle,cali (ct),jueves,20:30:00,el limonar e17,urbana,,llave maestra,a pie,a pie,49,masculino,casado,colombia,comerciante,administracion  de empresas,superior,76001000,camioneta,toyota,land cruiser fzj 80,1998,rojo
2015-01-15,valle,cali (ct),jueves,15:00:00,san vicente e2,urbana,vias publicas,llave maestra,a pie,a pie,53,masculino,soltero,colombia,empleado particular,,secundaria,76001000,automovil,chevrolet,sprint,2002,gris
2015-01-15,valle,cali (ct),jueves,17:00:00,ciudad de los alamos e2,urbana,bahia,llave maestra,a pie,a pie,51,femenino,divorciado,colombia,empleado publico,trabajo social,superior,76001000,automovil,kia,picanto ex,2010,plata
2015-01-15,valle,cali (ct),jueves,17:00:00,,urbana,vias publicas,llave maestra,a pie,a pie,37,femenino,union libre,colombia,empleado particular,,superior,76001000,automovil,kia,picanto ex,2013,blanco
2015-01-15,valle,cali (ct),jueves,14:30:00,,urbana,vias publicas,llave maestra,a pie,a pie,38,masculino,casado,colombia,empleado particular,,secundaria,76001000,automovil,mazda,323,1993,estrato de perla
2015-01-15,valle,cali (ct),jueves,09:30:00,el ingenio e17,urbana,,arma de fuego,a pie,conductor vehiculo,65,masculino,union libre,colombia,comerciante,,secundaria,76001000,camioneta,nissan,navara,2013,plata
2015-01-15,valle,cali (ct),jueves,07:01:00,san vicente e2,urbana,vias publicas,llave maestra,a pie,a pie,22,femenino,soltero,colombia,independiente,,secundaria,76001000,automovil,renault,r 9 tse,1988,rojo
2015-01-16,valle,cali (ct),viernes,20:00:00,las acacias e10,urbana,vias publicas,llave maestra,a pie,a pie,64,masculino,union libre,colombia,independiente,,secundaria,76001000,automovil,mitsubishi,lancer el,1994,verde
2015-01-16,valle,cali (ct),viernes,18:00:00,caney e17,urbana,bahia,llave maestra,a pie,a pie,36,femenino,soltero,colombia,independiente,ingenieria civil,superior,76001000,automovil,chevrolet,spark,2015,plata
2015-01-16,valle,cali (ct),viernes,18:00:00,unicentro cali e17,urbana,vias publicas,llave maestra,a pie,a pie,40,masculino,soltero,colombia,empleado particular,,secundaria,76001000,camioneta,nissan,d22/np300,2015,blanco
2015-01-17,valle,cali (ct),sabado,20:30:00,ciudad cordoba e15,urbana,vias publicas,llave maestra,a pie,a pie,42,masculino,divorciado,colombia,empleado particular,,tecnico,76001000,automovil,mazda,sin linea,1988,estrato de perla
2015-01-17,valle,cali (ct),sabado,06:00:00,caney e17,urbana,vias publicas,llave maestra,a pie,a pie,52,masculino,casado,colombia,empleado particular,,secundaria,76001000,automovil,kia,cerato forte koup,2011,verde
2015-01-17,valle,cali (ct),sabado,21:30:00,lili e17,urbana,vias publicas,llave maestra,a pie,a pie,51,masculino,viudo,colombia,empleado particular,,secundaria,76001000,automovil,kia,cerato forte lx,2013,gris
2015-01-17,valle,cali (ct),sabado,18:00:00,la alborada e16,urbana,vias publicas,llave maestra,a pie,a pie,56,masculino,soltero,colombia,empleado particular,,superior,76001000,automovil,renault,r 18 tl,1993,verde
2015-01-17,valle,cali (ct),sabado,09:00:00,ciudad cordoba e15,urbana,vias publicas,llave maestra,a pie,a pie,61,femenino,casado,colombia,pensionado,contaduria,superior,76001000,automovil,renault,,1985,blanco
2015-01-17,valle,cali (ct),sabado,08:00:00,la floresta e8,urbana,vias publicas,llave maestra,a pie,a pie,32,masculino,soltero,colombia,empleado particular,,secundaria,76001000,automovil,chevrolet,swift,1993,rojo
2015-01-17,valle,cali (ct),sabado,22:30:00,,urbana,bahia,llave maestra,a pie,a pie,39,femenino,soltero,colombia,empleado particular,,tecnico,76001000,automovil,kia,picanto ex,2008,blanco
2015-01-17,valle,cali (ct),sabado,12:45:00,,urbana,vias publicas,llave maestra,a pie,a pie,42,masculino,casado,colombia,empleado particular,,secundaria,76001000,camioneta,kia,new sportage lx,2007,blanco
2015-01-17,valle,cali (ct),sabado,16:45:00,ciudad de los alamos e2,urbana,bahia,llave maestra,a pie,a pie,51,femenino,casado,colombia,independiente,,superior,76001000,automovil,hyundai,i 10 gl,2012,gris
2015-01-17,valle,cali (ct),sabado,19:55:00,el ingenio e17,urbana,vias publicas,llave maestra,a pie,a pie,66,femenino,casado,colombia,empleado particular,,secundaria,76001000,camioneta,toyota,hilux,1997,blanco
2015-01-17,valle,cali (ct),sabado,01:45:00,urb. ciudad jardin e22,urbana,,llave maestra,a pie,a pie,56,femenino,casado,colombia,empleado particular,contaduria publica,superior,76001000,camioneta,toyota,prado sumo,2004,blanco
2015-01-17,valle,cali (ct),sabado,20:41:00,urb. ciudad jardin e22,urbana,bahia,llave maestra,a pie,a pie,48,masculino,union libre,colombia,independiente,,secundaria,76001000,camioneta,mazda,bt 50,2011,blanco
2015-01-18,valle,cali (ct),domingo,21:00:00,ciudad capri e17,urbana,vias publicas,llave maestra,a pie,a pie,44,masculino,casado,colombia,empleado particular,,primaria,76001000,camioneta,kia,new sportage lx,2008,plata
2015-01-19,valle,cali (ct),lunes,20:30:00,ciudad 2000 e16,urbana,vias publicas,contundentes,a pie,a pie,26,masculino,soltero,colombia,empleado particular,,secundaria,76001000,automovil,kia,picanto ex,2013,blanco
2015-01-19,valle,cali (ct),lunes,21:30:00,el lido e19,urbana,vias publicas,arma de fuego,conductor vehiculo,conductor vehiculo,27,masculino,soltero,colombia,empleado particular,,primaria,76001000,camioneta,chevrolet,luv d max,2011,blanco
2015-01-19,valle,cali (ct),lunes,14:30:00,paseo de los almendros e5,urbana,vias publicas,llave maestra,a pie,a pie,44,masculino,union libre,colombia,empleado particular,,secundaria,76001000,automovil,renault,r 9 personnalite,1997,beige
2015-01-19,valle,cali (ct),lunes,12:30:00,las americas e8,urbana,vias publicas,llave maestra,a pie,a pie,34,masculino,casado,colombia,empleado particular,,secundaria,76001000,automovil,mazda,626,1996,verde
2015-01-19,valle,cali (ct),lunes,05:40:00,san carlos e11,urbana,vias publicas,arma blanca / cortopunzante,a pie,a pie,44,masculino,casado,colombia,empleado particular,,secundaria,76001000,taxi,hyundai,atos prime gl,2007,amarillo
2015-01-20,valle,cali (ct),martes,20:30:00,lili e17,urbana,vias publicas,llave maestra,a pie,a pie,25,masculino,union libre,colombia,empleado particular,,superior,76001000,camioneta,chevrolet,luv tfr lwb,2001,gris
2015-01-20,valle,cali (ct),martes,16:00:00,urb. tequendama e19,urbana,vias publicas,llave maestra,a pie,a pie,37,masculino,union libre,colombia,empleado particular,,secundaria,76001000,automovil,renault,r 9 brio,1993,blanco
2015-01-20,valle,cali (ct),martes,06:00:00,caney e17,urbana,vias publicas,llave maestra,a pie,a pie,42,masculino,soltero,colombia,empleado particular,,superior,76001000,automovil,kia,picanto lx,2013,gris
2015-01-20,valle,cali (ct),martes,16:40:00,urb. rio lili e22,urbana,vias publicas,llave maestra,a pie,a pie,44,masculino,soltero,colombia,independiente,,secundaria,76001000,automovil,mazda,323 nb,1989,cinza ejecutivo
2015-01-20,valle,cali (ct),martes,13:50:00,santa elena e10,urbana,vias publicas,llave maestra,a pie,a pie,60,masculino,union libre,colombia,independiente,,primaria,76001000,automovil,renault,r 6,1973,mostaza
2015-01-20,valle,cali (ct),martes,19:15:00,lili e17,urbana,bahia,llave maestra,a pie,a pie,45,masculino,casado,colombia,empleado particular,,superior,76001000,automovil,mazda,626,2006,blanco
2015-01-20,valle,cali (ct),martes,10:39:00,el ingenio e17,urbana,vias publicas,llave maestra,a pie,a pie,35,masculino,soltero,colombia,empleado particular,,secundaria,76001000,automovil,chevrolet,spark,2007,azul
2015-01-21,valle,cali (ct),miercoles,20:00:00,urb. ciudad jardin e22,urbana,vias publicas,llave maestra,a pie,a pie,57,masculino,casado,colombia,empleado particular,,secundaria,76001000,automovil,nissan,d22,2009,blanco
2015-01-21,valle,cali (ct),miercoles,10:00:00,union de vivienda popular e16,urbana,vias publicas,llave maestra,a pie,a pie,48,masculino,soltero,colombia,independiente,,primaria,76001000,automovil,mazda,9alh3m,2000,gris
2015-01-21,valle,cali (ct),miercoles,14:00:00,ciudad cordoba e15,urbana,vias publicas,llave maestra,a pie,a pie,43,masculino,casado,colombia,comerciante,,secundaria,76001000,camioneta,toyota,hilux,1994,verde
2015-01-21,valle,cali (ct),miercoles,06:00:00,los guaduales e6,urbana,vias publicas,llave maestra,a pie,a pie,32,masculino,union libre,colombia,empleado particular,,secundaria,76001000,automovil,chevrolet,cheyene nt,1997,blanco
2015-01-21,valle,cali (ct),miercoles,07:00:00,los cambulos e19,urbana,,llave maestra,a pie,a pie,63,femenino,casado,colombia,ama de casa,,secundaria,76001000,automovil,hyundai,i 10 gl,2012,azul zafiro
2015-01-21,valle,cali (ct),miercoles,15:30:00,urb. colseguros e19,urbana,bahia,llave maestra,a pie,a pie,55,masculino,casado,colombia,independiente,,secundaria,76001000,automovil,mitsubishi,montero,1994,rojo
2015-01-21,valle,cali (ct),miercoles,20:15:00,unicentro cali e17,urbana,parqueadero,llave maestra,a pie,a pie,30,masculino,union libre,colombia,independiente,,secundaria,76001000,automovil,kia,rio ub ex,2013,blanco
2015-01-21,valle,cali (ct),miercoles,12:15:00,,urbana,vias publicas,llave maestra,a pie,a pie,38,masculino,casado,colombia,empleado particular,,secundaria,76001000,automovil,renault,r 12,1979,azul
2015-01-22,valle,cali (ct),jueves,21:00:00,paseo de los almendros e5,urbana,vias publicas,llave maestra,a pie,a pie,42,masculino,soltero,colombia,empleado particular,,superior,76001000,automovil,chevrolet,esteem,1999,beige
2015-01-22,valle,cali (ct),jueves,22:30:00,el limonar e17,urbana,bahia,llave maestra,a pie,a pie,35,masculino,union libre,colombia,independiente,,superior,76001000,automovil,kia,picanto ex,2013,gris
2015-01-22,valle,cali (ct),jueves,09:30:00,ciudadela confandi e17,urbana,vias publicas,llave maestra,a pie,a pie,53,femenino,union libre,colombia,independiente,,secundaria,76001000,automovil,chevrolet,swift,1992,rojo
2015-01-22,valle,cali (ct),jueves,07:30:00,ciudad cordoba e15,urbana,vias publicas,llave maestra,a pie,a pie,35,masculino,soltero,colombia,empleado particular,,secundaria,76001000,camioneta,mazda,b2000,1989,verde
2015-01-22,valle,cali (ct),jueves,20:20:00,ciudad capri e17,urbana,vias publicas,arma de fuego,a pie,a pie,32,masculino,casado,colombia,independiente,,secundaria,76001000,automovil,hyundai,eon,2015,plata
2015-01-22,valle,cali (ct),jueves,12:50:00,cristobal colon e10,urbana,vias publicas,arma de fuego,a pie,conductor vehiculo,47,masculino,soltero,colombia,independiente,,secundaria,76001000,automovil,kia,picanto ex,2015,negro
2015-01-22,valle,cali (ct),jueves,21:44:00,el refugio e19,urbana,,llave maestra,a pie,a pie,34,masculino,casado,colombia,independiente,,tecnico,76001000,camioneta,kia,new sportage lx,2015,gris
2015-01-23,valle,cali (ct),viernes,22:00:00,caney e17,urbana,bahia,llave maestra,a pie,a pie,47,masculino,casado,colombia,empleado particular,,secundaria,76001000,camioneta,toyota,sin linea,1998,verde
2015-01-23,valle,cali (ct),viernes,22:00:00,santa anita e17,urbana,vias publicas,llave maestra,a pie,a pie,42,masculino,casado,colombia,independiente,,secundaria,76001000,camioneta,nissan,d22,2006,blanco
2015-01-23,valle,cali (ct),viernes,20:30:00,ciudad 2000 e16,urbana,vias publicas,llave maestra,a pie,a pie,37,masculino,soltero,colombia,empleado particular,,secundaria,76001000,camioneta,chevrolet,luv tfr,1994,blanco
2015-01-23,valle,cali (ct),viernes,19:00:00,,urbana,vias publicas,llave maestra,a pie,a pie,65,masculino,casado,colombia,empleado particular,,secundaria,76001000,camioneta,kia,new sportage lx,2008,beige
2015-01-23,valle,cali (ct),viernes,11:00:00,el cedro e19,urbana,vias publicas,llave maestra,a pie,a pie,26,femenino,soltero,colombia,empleado particular,,superior,76001000,automovil,hyundai,i 10 gl,2013,gris
2015-01-23,valle,cali (ct),viernes,20:15:00,torres de confandi e5,urbana,vias publicas,contundentes,a pie,a pie,31,masculino,union libre,colombia,independiente,,secundaria,76001000,automovil,renault,logan familier,2012,azul
2015-01-23,valle,cali (ct),viernes,21:20:00,,urbana,bahia,llave maestra,a pie,a pie,51,femenino,casado,colombia,independiente,,secundaria,76001000,automovil,chevrolet,spark,2008,plata
2015-01-23,valle,cali (ct),viernes,13:15:00,pasoancho e10,urbana,,arma de fuego,a pie,a pie,59,masculino,casado,colombia,independiente,,superior,76001000,camioneta,toyota,hilux,2008,beige
2015-01-23,valle,cali (ct),viernes,11:45:00,calima e4,urbana,parqueadero,llave maestra,a pie,a pie,45,masculino,soltero,colombia,independiente,,secundaria,76001000,buseta,nissan,vanette,1993,blanco
2015-01-24,valle,cali (ct),sabado,20:30:00,municipal e8,urbana,vias publicas,llave maestra,a pie,a pie,23,masculino,soltero,colombia,independiente,,secundaria,76001000,automovil,mazda,323 hs,1987,azul
2015-01-24,valle,cali (ct),sabado,14:00:00,santa anita e17,urbana,vias publicas,llave maestra,a pie,a pie,49,masculino,casado,colombia,independiente,,secundaria,76001000,camioneta,chevrolet,luv tfr,1994,blanco
2015-01-24,valle,cali (ct),sabado,08:00:00,ciudadela floralia e6,urbana,vias publicas,llave maestra,a pie,conductor vehiculo,33,masculino,soltero,colombia,independiente,,secundaria,76001000,automovil,mazda,323 nei,1999,azul
2015-01-24,valle,cali (ct),sabado,21:12:00,ciudad capri e17,urbana,,llave maestra,a pie,conductor vehiculo,58,femenino,casado,colombia,independiente,,secundaria,76001000,automovil,kia,picanto ex,2010,negro
2015-01-25,valle,cali (ct),domingo,10:00:00,parcelaciones pance e22,urbana,vias publicas,contundentes,a pie,a pie,39,masculino,union libre,colombia,empleado particular,,secundaria,76001000,automovil,renault,r 9 gts,1985,habano
2015-01-25,valle,cali (ct),domingo,15:00:00,caney e17,urbana,vias publicas,llave maestra,a pie,a pie,53,masculino,casado,colombia,empleado particular,,secundaria,76001000,camioneta,chevrolet,luv d max dsl,2008,gris
2015-01-25,valle,cali (ct),domingo,12:20:00,el ingenio e17,urbana,vias publicas,llave maestra,a pie,a pie,48,femenino,union libre,colombia,empleado particular,,secundaria,76001000,automovil,mazda,323 nb,1987,rojo
2015-01-25,valle,cali (ct),domingo,17:10:00,la cascada e19,urbana,vias publicas,llave maestra,a pie,a pie,42,masculino,casado,colombia,comerciante,,superior,76001000,automovil,hyundai,i 10 gl,2012,plata
2015-01-26,valle,cali (ct),lunes,20:30:00,villa del sol e5,urbana,vias publicas,llave maestra,a pie,a pie,31,femenino,casado,colombia,empleado particular,,superior,76001000,automovil,chevrolet,aveo,2006,plata
2015-01-26,valle,cali (ct),lunes,09:00:00,san antonio e3,urbana,vias publicas,llave maestra,a pie,a pie,34,femenino,union libre,colombia,independiente,tecnologo  en sistemas,tecnico,76001000,automovil,mazda,323 nt,1993,rojo
2015-01-26,valle,cali (ct),lunes,04:30:00,el jordan e18,urbana,,llave maestra,a pie,a pie,35,masculino,union libre,colombia,empleado particular,,secundaria,76001000,automovil,chevrolet,swift,1996,verde
2015-01-27,valle,cali (ct),martes,16:00:00,el troncal e8,urbana,vias publicas,arma de fuego,a pie,a pie,27,masculino,soltero,colombia,independiente,,secundaria,76001000,camioneta,toyota,fortuner,2014,blanco
2015-01-27,valle,cali (ct),martes,16:00:00,la merced e3,urbana,parqueadero,llave maestra,a pie,a pie,28,femenino,soltero,colombia,empleado particular,,secundaria,76001000,automovil,kia,rio ub ex,2014,blanco
2015-01-27,valle,cali (ct),martes,09:00:00,el cedro e19,urbana,vias publicas,contundentes,a pie,a pie,39,masculino,soltero,colombia,empleado particular,,secundaria,76001000,automovil,renault,r 19,1997,beige
2015-01-27,valle,cali (ct),martes,09:00:00,el cedro e19,urbana,vias publicas,contundentes,a pie,a pie,39,masculino,soltero,colombia,empleado particular,,secundaria,76001000,camioneta,ford,f 150 ranger xlt,1994,azul
2015-01-27,valle,cali (ct),martes,03:00:00,prados del sur e18,urbana,,llave maestra,a pie,a pie,34,femenino,casado,colombia,independiente,,secundaria,76001000,automovil,renault,r 12,1980,blanco
2015-01-27,valle,cali (ct),martes,11:20:00,ciudadela confandi e17,urbana,,llave maestra,a pie,a pie,25,masculino,union libre,colombia,empleado particular,,secundaria,76001000,camioneta,hyundai,tucson ix35 gl,2011,negro
2015-01-27,valle,cali (ct),martes,13:50:00,urb. colseguros e19,urbana,vias publicas,llave maestra,a pie,a pie,31,femenino,union libre,colombia,empleado particular,,secundaria,76001000,camioneta,mazda,b 2200,1995,blanco
2015-01-27,valle,cali (ct),martes,20:35:00,santa anita e17,urbana,parqueadero,llave maestra,a pie,a pie,24,masculino,soltero,colombia,empleado particular,,secundaria,76001000,automovil,kia,cerato forte sx,2012,gris
2015-01-28,valle,cali (ct),miercoles,19:00:00,santa fe e8,urbana,vias publicas,llave maestra,a pie,a pie,51,masculino,union libre,colombia,independiente,,secundaria,76001000,camioneta,mazda,b 2200,1996,strato plata
2015-01-28,valle,cali (ct),miercoles,10:15:00,san fernando viejo e19,urbana,vias publicas,contundentes,a pie,a pie,34,masculino,soltero,colombia,empleado particular,,secundaria,76001000,automovil,fiat,uno scr,1994,verde oscuro
