fecha,departamento,municipio,dia,hora,barrio,zona,clase_de_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_de_nacimiento,clase_de_empleado,profesion,escolaridad,codigo_dane,clase,marca,linea,modelo,color
2010-01-16,valle,cali (ct),sabado,23:00:00,san fernando viejo e19,urbana,vias publicas,llave maestra,a pie,a pie,27,femenino,soltero,colombia,empleado particular,,superior,76001000,automovil,chevrolet,spark,2007,plata
2010-01-16,valle,cali (ct),sabado,15:55:00,parcelaciones pance e22,urbana,vias publicas,llave maestra,conductor vehiculo,a pie,35,masculino,casado,colombia,empleado particular,,secundaria,76001000,automovil,kia,sorento ex,2008,blanco
2010-01-17,valle,cali (ct),domingo,09:00:00,la fortaleza e11,urbana,vias publicas,arma de fuego,a pie,conductor vehiculo,44,femenino,casado,colombia,empleado particular,,secundaria,76001000,automovil,hyundai,accent,2005,amarillo
2010-01-17,valle,cali (ct),domingo,00:00:00,,urbana,vias publicas,llave maestra,a pie,a pie,36,femenino,soltero,colombia,ama de casa,,secundaria,76001000,automovil,hyundai,accent gls,2009,negro
2010-01-17,valle,cali (ct),domingo,19:40:00,lili e17,urbana,vias publicas,llave maestra,a pie,a pie,55,femenino,divorciado,colombia,independiente,,primaria,76001000,camioneta,chevrolet,luv kb 21,1982,negro
2010-01-17,valle,cali (ct),domingo,14:40:00,el limonar e17,urbana,parqueadero,llave maestra,a pie,a pie,55,femenino,casado,colombia,empleado particular,,primaria,76001000,automovil,hyundai,atos santro gl,2007,gris
2010-01-17,valle,cali (ct),domingo,18:29:00,el limonar e17,urbana,parqueadero,llave maestra,a pie,a pie,66,masculino,casado,colombia,no reporta,,secundaria,76001000,campero,chevrolet,trooper estandar,1992,rojo
2010-01-18,valle,cali (ct),lunes,20:00:00,la campina e2,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,24,masculino,soltero,colombia,estudiante,,superior,76001000,camioneta,chevrolet,luv d max,2007,blanco
2010-01-18,valle,cali (ct),lunes,08:00:00,prados del norte e2,urbana,vias publicas,llave maestra,a pie,a pie,49,femenino,union libre,colombia,independiente,,secundaria,76001000,automovil,renault,r 9 super,1994,blanco
2010-01-18,valle,cali (ct),lunes,15:30:00,nueva floresta e12,urbana,vias publicas,llave maestra,a pie,a pie,25,femenino,soltero,colombia,desempleado,,tecnico,76001000,automovil,daewoo,espero deluxe,2000,azul
2010-01-18,valle,cali (ct),lunes,07:00:00,alfonso lopez i e7,urbana,dentro de la vivienda,llave maestra,a pie,a pie,34,femenino,union libre,colombia,independiente,,secundaria,76001000,taxi,chevrolet,sprint,2005,amarillo
2010-01-18,valle,cali (ct),lunes,18:50:00,cristobal colon e10,urbana,vias publicas,arma de fuego,a pie,conductor vehiculo,44,masculino,union libre,,empleado particular,,secundaria,76001000,automovil,mazda,3lfna5,1996,plata
2010-01-19,valle,cali (ct),martes,18:30:00,belalcazar e9,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor vehiculo,51,masculino,casado,colombia,independiente,,primaria,76001000,automovil,mazda,626 l,1996,azul
2010-01-19,valle,cali (ct),martes,18:30:00,colseguros andes e10,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor vehiculo,40,masculino,soltero,,independiente,,secundaria,76001000,automovil,mazda,3lxna7,2008,azul
2010-01-19,valle,cali (ct),martes,10:00:00,urb. tequendama e19,urbana,vias publicas,contundentes,a pie,a pie,39,masculino,soltero,colombia,independiente,,superior,76001000,automovil,ssangyong,rexton,2005,negro
2010-01-19,valle,cali (ct),martes,20:55:00,el guabal e10,urbana,vias publicas,arma de fuego,a pie,conductor vehiculo,32,masculino,casado,colombia,empleado particular,contaduria publica,superior,76001000,automovil,chevrolet,alto,2002,azul
2010-01-19,valle,cali (ct),martes,12:55:00,urb. tequendama e19,urbana,vias publicas,arma de fuego,a pie,a pie,27,femenino,casado,colombia,independiente,,superior,76001000,automovil,chevrolet,grand vitara,2006,gris
2010-01-20,valle,cali (ct),miercoles,21:00:00,los andes e5,urbana,vias publicas,arma de fuego,a pie,conductor vehiculo,39,masculino,union libre,colombia,empleado particular,,superior,76001000,automovil,mazda,3z6hm7,2009,plata
2010-01-20,valle,cali (ct),miercoles,14:00:00,,urbana,vias publicas,llave maestra,a pie,a pie,34,masculino,union libre,colombia,independiente,,secundaria,76001000,automovil,mazda,323 hb,1991,rojo
2010-01-20,valle,cali (ct),miercoles,10:00:00,belisario caicedo e20,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor taxi,62,masculino,casado,colombia,independiente,,secundaria,76001000,automovil,kia,picanto ekotaxi,2001,amarillo
2010-01-20,valle,cali (ct),miercoles,00:00:00,calimio desepaz e21,urbana,vias publicas,llave maestra,a pie,a pie,56,femenino,viudo,colombia,empleado particular,,superior,76001000,automovil,fiat,sin linea,1981,amarillo
2010-01-20,valle,cali (ct),miercoles,19:40:00,urb. ciudad jardin e22,urbana,parqueadero,arma de fuego,a pie,a pie,58,femenino,casado,colombia,empleado particular,derecho,superior,76001000,campero,kia,new sportage lx,2010,plata
2010-01-20,valle,cali (ct),miercoles,10:40:00,calypso e13,urbana,parqueadero,llave maestra,a pie,a pie,30,femenino,union libre,colombia,ama de casa,,analfabeta,76001000,automovil,chevrolet,sprint,1987,azul
2010-01-20,valle,cali (ct),miercoles,12:50:00,popular e4,urbana,vias publicas,arma de fuego,a pie,conductor vehiculo,63,masculino,casado,colombia,empleado particular,,secundaria,76001000,camioneta,chevrolet,luv tfr,1996,blanco
2010-01-20,valle,cali (ct),miercoles,17:25:00,junin e9,urbana,vias publicas,arma de fuego,a pie,conductor vehiculo,50,masculino,casado,colombia,comerciante,,secundaria,76001000,automovil,mazda,3lxhm7,2008,verde
2010-01-21,valle,cali (ct),jueves,20:00:00,departamental e10,urbana,parqueadero,llave maestra,a pie,a pie,34,masculino,union libre,colombia,empleado particular,ingeniero electricista,superior,76001000,automovil,mazda,626 nuevo milenio,2004,verde
2010-01-21,valle,cali (ct),jueves,22:00:00,la hacienda e17,urbana,parqueadero,llave maestra,a pie,a pie,47,femenino,soltero,colombia,empleado particular,contaduria publica,superior,76001000,automovil,chevrolet,aveo ls,2007,plata
2010-01-21,valle,cali (ct),jueves,16:30:00,el limonar e17,urbana,vias publicas,llave maestra,a pie,a pie,42,masculino,casado,colombia,empleado particular,administracion  de empresas,superior,76001000,camioneta,toyota,land cruiser,1987,azul
2010-01-21,valle,cali (ct),jueves,21:15:00,,urbana,parqueadero,llave maestra,a pie,a pie,49,masculino,casado,colombia,empleado particular,medicina,superior,76001000,camioneta,kia,sorento ex,2009,gris
2010-01-21,valle,cali (ct),jueves,18:50:00,torres de confandi e5,urbana,vias publicas,llave maestra,a pie,a pie,36,masculino,union libre,colombia,empleado particular,,secundaria,76001000,automovil,chevrolet,aveo ls,2006,plata
2010-01-21,valle,cali (ct),jueves,09:35:00,santa elena e10,urbana,vias publicas,llave maestra,a pie,a pie,21,femenino,soltero,colombia,empleado particular,,secundaria,76001000,automovil,dacia,1410,1993,azul
2010-01-22,valle,cali (ct),viernes,20:30:00,colseguros andes e10,urbana,vias publicas,arma de fuego,a pie,conductor vehiculo,26,masculino,soltero,,independiente,,superior,76001000,automovil,mazda,3,2010,plata
2010-01-22,valle,cali (ct),viernes,16:00:00,,urbana,vias publicas,llave maestra,a pie,a pie,53,masculino,union libre,colombia,independiente,,secundaria,76001000,automovil,chevrolet,malibu clasic,1980,azul
2010-01-22,valle,cali (ct),viernes,09:00:00,villacolombia e8,urbana,vias publicas,llave maestra,a pie,a pie,42,femenino,casado,,ama de casa,,secundaria,76001000,automovil,daewoo,cielo bx,1998,azul
2010-01-22,valle,cali (ct),viernes,23:30:00,cristobal colon e10,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor vehiculo,33,masculino,soltero,colombia,comerciante,,superior,76001000,automovil,mazda,3lxna7,2007,negro
2010-01-22,valle,cali (ct),viernes,20:15:00,la esmeralda e4,urbana,vias publicas,arma de fuego,a pie,conductor vehiculo,49,masculino,casado,colombia,independiente,,primaria,76001000,tractomula,mack,r 600,1985,blanco
2010-01-22,valle,cali (ct),viernes,20:20:00,la independencia e11,urbana,vias publicas,arma de fuego,a pie,conductor vehiculo,54,masculino,casado,colombia,independiente,,tecnico,76001000,automovil,mazda,3lxna7,2008,plata
2010-01-22,valle,cali (ct),viernes,17:10:00,los andes e5,urbana,vias publicas,arma de fuego,a pie,conductor vehiculo,26,femenino,union libre,colombia,ama de casa,,tecnico,76001000,automovil,chevrolet,corsa,2003,blanco
2010-01-23,valle,cali (ct),sabado,20:30:00,ciudad 2000 e16,urbana,vias publicas,arma de fuego,a pie,conductor vehiculo,40,masculino,soltero,colombia,comerciante,,secundaria,76001000,camioneta,chevrolet,luv,2009,blanco
2010-01-23,valle,cali (ct),sabado,20:30:00,torres de confandi e5,urbana,parqueadero,llave maestra,a pie,a pie,34,masculino,soltero,colombia,empleado particular,,superior,76001000,campero,toyota,jeep,1985,azul
2010-01-23,valle,cali (ct),sabado,22:30:00,las quintas de don simon e17,urbana,vias publicas,llave maestra,a pie,a pie,22,femenino,soltero,colombia,estudiante,,superior,76001000,automovil,mazda,323 he,1996,rojo
2010-01-23,valle,cali (ct),sabado,23:00:00,san fernando nuevo e19,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor vehiculo,32,masculino,soltero,,empleado particular,,secundaria,76001000,automovil,mazda,3,2010,gris
2010-01-23,valle,cali (ct),sabado,16:00:00,el ingenio e17,urbana,vias publicas,arma de fuego,a pie,a pie,48,masculino,casado,,comerciante,,secundaria,76001000,camioneta,mazda,b26dc3,2006,estrato de perla
2010-01-23,valle,cali (ct),sabado,04:00:00,santo domingo e10,urbana,vias publicas,llave maestra,a pie,a pie,47,masculino,soltero,colombia,independiente,,superior,76001000,camioneta,toyota,samurai,1993,blanco
2010-01-23,valle,cali (ct),sabado,13:30:00,cristobal colon e10,urbana,vias publicas,llave maestra,a pie,a pie,52,masculino,casado,colombia,empleado particular,,secundaria,76001000,camioneta,chevrolet,luv tfr,1996,blanco
2010-01-23,valle,cali (ct),sabado,23:45:00,calima e4,urbana,vias publicas,arma de fuego,conductor vehiculo,a pie,44,masculino,casado,colombia,empleado particular,,secundaria,76001000,camioneta,toyota,fortuner,2009,plata
2010-01-23,valle,cali (ct),sabado,03:45:00,el jardin e11,urbana,vias publicas,llave maestra,a pie,a pie,36,masculino,union libre,colombia,empleado particular,,secundaria,76001000,camioneta,toyota,sin linea,1996,azul
2010-01-24,valle,cali (ct),domingo,23:00:00,san fernando viejo e19,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor vehiculo,24,masculino,soltero,colombia,independiente,,secundaria,76001000,camioneta,mazda,bt 50,2010,plata
2010-01-24,valle,cali (ct),domingo,03:00:00,san carlos e11,urbana,vias publicas,llave maestra,a pie,a pie,36,femenino,casado,colombia,independiente,,secundaria,76001000,automovil,chevrolet,,1996,rojo
2010-01-24,valle,cali (ct),domingo,17:30:00,ciudad cordoba e15,urbana,vias publicas,llave maestra,a pie,a pie,41,masculino,casado,colombia,comerciante,,primaria,76001000,automovil,mazda,323 hb,1987,rojo
