fecha,departamento,municipio,dia,hora,barrio,zona,clase_de_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_de_nacimiento,clase_de_empleado,profesion,escolaridad,codigo_dane,clase,marca,linea,modelo,color
2017-01-13,valle,cali (ct),viernes,22:00:00,san fernando viejo e19,urbana,vias publicas,llave maestra,a pie,a pie,38,masculino,casado,colombia,comerciante,,superior,76001000,automovil,mazda,2,2010,plata
2017-01-13,valle,cali (ct),viernes,15:00:00,san fernando nuevo e19,urbana,vias publicas,llave maestra,a pie,a pie,41,masculino,soltero,colombia,empleado particular,,secundaria,76001000,automovil,chevrolet,samurai,1996,azul
2017-01-13,valle,cali (ct),viernes,16:00:00,prados del norte e2,urbana,vias publicas,llave maestra,a pie,a pie,40,masculino,soltero,colombia,empleado particular,,secundaria,76001000,automovil,chevrolet,aveo,2009,negro
2017-01-13,valle,cali (ct),viernes,21:30:00,el penon e3,urbana,vias publicas,llave maestra,a pie,a pie,28,femenino,soltero,colombia,independiente,ingenieria industrial,superior,76001000,camioneta,hyundai,tucson ix35 gl,2015,blanco
2017-01-13,valle,cali (ct),viernes,23:00:00,san antonio e3,urbana,vias publicas,llave maestra,a pie,a pie,38,masculino,casado,colombia,empleado particular,contaduria publica,superior,76001000,camioneta,kia,sorento lx,2015,plata
2017-01-13,valle,cali (ct),viernes,12:30:00,bosques del limonar e17,urbana,vias publicas,llave maestra,a pie,a pie,29,masculino,soltero,colombia,empleado particular,,superior,76001000,automovil,chevrolet,aveo,2012,rojo
2017-01-13,valle,cali (ct),viernes,08:30:00,parcelaciones pance e22,urbana,universidades,llave maestra,a pie,a pie,26,masculino,soltero,colombia,estudiante,,superior,76001000,camioneta,mazda,b22dc9,2010,blanco
2017-01-13,valle,cali (ct),viernes,05:30:00,santa elena e10,urbana,vias publicas,llave maestra,a pie,a pie,59,masculino,union libre,colombia,empleado particular,,secundaria,76001000,automovil,renault,r 12,1984,rojo
2017-01-13,valle,cali (ct),viernes,12:15:00,el trebol e8,urbana,vias publicas,llave maestra,a pie,a pie,36,masculino,union libre,colombia,independiente,,secundaria,76001000,automovil,toyota,land cruiser,1997,rojo
2017-01-13,valle,cali (ct),viernes,23:20:00,ciudad 2000 e16,urbana,bahia,sin empleo de armas,conductor vehiculo,conductor vehiculo,23,masculino,soltero,colombia,empleado particular,,secundaria,76001000,automovil,toyota,corolla,,negro
2017-01-13,valle,cali (ct),viernes,12:40:00,la flora e2,urbana,vias publicas,llave maestra,a pie,a pie,50,masculino,union libre,colombia,independiente,,secundaria,76001000,camioneta,chevrolet,luv d max,2005,rojo
2017-01-14,valle,cali (ct),sabado,11:00:00,san joaquin e17,urbana,bahia,llave maestra,a pie,a pie,50,femenino,casado,colombia,comerciante,,secundaria,76001000,camioneta,kia,new sportage lx,2016,plata
2017-01-14,valle,cali (ct),sabado,14:30:00,el refugio e19,urbana,bahia,llave maestra,a pie,a pie,54,masculino,union libre,colombia,pensionado,,secundaria,76001000,camioneta,chevrolet,luv d max,2011,blanco
2017-01-14,valle,cali (ct),sabado,23:30:00,,urbana,vias publicas,llave maestra,a pie,a pie,28,masculino,union libre,colombia,empleado particular,tecnologo  en comercio internacional,tecnologo,76001000,automovil,hyundai,i10gl,2009,negro
2017-01-14,valle,cali (ct),sabado,13:50:00,alameda e9,urbana,vias publicas,llave maestra,a pie,a pie,52,masculino,union libre,colombia,pensionado,,tecnico,76001000,automovil,hyundai,eon,2016,gris
2017-01-15,valle,cali (ct),domingo,00:00:00,ciudad de los alamos e2,urbana,vias publicas,llave maestra,a pie,a pie,76,masculino,casado,colombia,empleado particular,,primaria,76001000,automovil,chevrolet,trooper,1989,blanco
2017-01-15,valle,cali (ct),domingo,00:00:00,torres de confandi e5,urbana,vias publicas,llave maestra,a pie,a pie,49,masculino,casado,colombia,empleado particular,,secundaria,76001000,automovil,chevrolet,spark,2016,blanco
2017-01-15,valle,cali (ct),domingo,18:30:00,lili e17,urbana,vias publicas,llave maestra,a pie,a pie,50,masculino,casado,colombia,independiente,,secundaria,76001000,camioneta,chevrolet,luv tfs,1990,blanco
2017-01-15,valle,cali (ct),domingo,20:50:00,el limonar e17,urbana,vias publicas,llave maestra,a pie,a pie,52,masculino,union libre,colombia,empleado particular,,secundaria,76001000,automovil,chevrolet,samurai,1997,rojo
2017-01-16,valle,cali (ct),lunes,12:00:00,caney e17,urbana,vias publicas,llave maestra,a pie,a pie,19,masculino,soltero,colombia,estudiante,,superior,76001000,camioneta,kia,new sportage lx,2016,blanco
2017-01-17,valle,cali (ct),martes,18:30:00,la libertad e10,urbana,vias publicas,llave maestra,a pie,a pie,30,masculino,soltero,colombia,empleado particular,,superior,76001000,automovil,chevrolet,aveo,2010,negro
2017-01-17,valle,cali (ct),martes,15:30:00,,urbana,vias publicas,llave maestra,a pie,a pie,55,femenino,casado,colombia,empleado particular,,tecnico,76001000,automovil,kia,new sportage,2016,gris
2017-01-17,valle,cali (ct),martes,11:30:00,urb. ciudad jardin e22,urbana,vias publicas,arma de fuego,a pie,a pie,42,masculino,divorciado,colombia,independiente,,tecnico,76001000,automovil,mazda,626,2003,azul
2017-01-17,valle,cali (ct),martes,21:40:00,la hacienda e17,urbana,bahia,llave maestra,a pie,a pie,32,masculino,soltero,colombia,empleado particular,administracion  de empresas,superior,76001000,automovil,kia,rio ub ex,2015,negro
2017-01-18,valle,cali (ct),miercoles,18:30:00,la flora e2,urbana,vias publicas,arma de fuego,pasajero vehiculo,conductor vehiculo,26,femenino,union libre,colombia,empleado particular,,secundaria,76001000,automovil,hyundai,accent gl,2007,azul
2017-01-18,valle,cali (ct),miercoles,16:30:00,los andes e5,urbana,vias publicas,llave maestra,a pie,a pie,53,masculino,soltero,colombia,empleado particular,,secundaria,76001000,automovil,hyundai,grand i10,2012,rojo
2017-01-18,valle,cali (ct),miercoles,11:30:00,la base e8,urbana,vias publicas,llave maestra,a pie,a pie,40,femenino,soltero,colombia,empleado particular,,secundaria,76001000,automovil,chevrolet,swift 1.0,1992,gris
2017-01-18,valle,cali (ct),miercoles,19:10:00,colseguros andes e10,urbana,bahia,llave maestra,a pie,a pie,30,femenino,soltero,colombia,independiente,,secundaria,76001000,automovil,hyundai,atos,2011,plateado
2017-01-18,valle,cali (ct),miercoles,08:50:00,san fernando nuevo e19,urbana,vias publicas,llave maestra,a pie,a pie,48,masculino,casado,colombia,empleado particular,,secundaria,76001000,automovil,mazda,allegro,2001,perla
2017-01-18,valle,cali (ct),miercoles,16:05:00,santa rosa e3,urbana,parqueadero,llave maestra,a pie,a pie,33,masculino,casado,colombia,empleado particular,,superior,76001000,camioneta,dodge,journey,2012,blanco
2017-01-19,valle,cali (ct),jueves,20:00:00,calimio desepaz e21,urbana,vias publicas,llave maestra,a pie,a pie,66,masculino,soltero,colombia,empleado particular,,secundaria,76001000,automovil,renault,r 6,1973,rojo
2017-01-19,valle,cali (ct),jueves,20:00:00,la hacienda e17,urbana,vias publicas,llave maestra,a pie,a pie,61,femenino,divorciado,colombia,empleado particular,,secundaria,76001000,automovil,kia,cerato forte  koup  sx,2011,blanco
2017-01-19,valle,cali (ct),jueves,22:30:00,torres de confandi e5,urbana,vias publicas,llave maestra,a pie,a pie,29,masculino,soltero,colombia,empleado particular,,secundaria,76001000,automovil,chevrolet,aveo,2008,rojo
2017-01-19,valle,cali (ct),jueves,14:30:00,primero de mayo e17,urbana,vias publicas,arma de fuego,a pie,a pie,36,masculino,divorciado,colombia,empleado particular,,secundaria,76001000,automovil,audi,q5,2017,blanco
2017-01-19,valle,cali (ct),jueves,12:30:00,chiminangos i e5,urbana,vias publicas,llave maestra,a pie,a pie,60,femenino,soltero,colombia,pensionado,,superior,76001000,automovil,chevrolet,sprint,1994,rojo
2017-01-20,valle,cali (ct),viernes,10:00:00,20 de julio e11,urbana,parqueadero,sin empleo de armas,a pie,a pie,47,masculino,union libre,colombia,empleado particular,tecnico empresarial,tecnico,76001000,bus,mercedes benz,,,verde
2017-01-20,valle,cali (ct),viernes,11:45:00,urb. ciudad jardin e22,urbana,vias publicas,llave maestra,a pie,a pie,52,femenino,casado,colombia,empleado particular,administracion  de empresas,superior,76001000,camioneta,mitsubishi,l 200 2.5l,2011,blanco
2017-01-21,valle,cali (ct),sabado,23:00:00,la hacienda e17,urbana,vias publicas,llave maestra,a pie,a pie,28,femenino,soltero,colombia,empleado particular,licenciado,superior,76001000,automovil,chevrolet,spark,2015,blanco
2017-01-21,valle,cali (ct),sabado,11:00:00,prados del sur e18,urbana,vias publicas,contundentes,a pie,a pie,31,masculino,soltero,colombia,empleado particular,,secundaria,76001000,automovil,ford,fiesta supercharger,2005,plata
2017-01-21,valle,cali (ct),sabado,17:00:00,santa anita e17,urbana,vias publicas,llave maestra,a pie,a pie,61,masculino,casado,colombia,empleado particular,especializacion en cardiologia,superior,76001000,camioneta,kia,new sportage,2015,plateado
2017-01-21,valle,cali (ct),sabado,01:00:00,lili e17,urbana,bahia,llave maestra,a pie,a pie,56,masculino,casado,colombia,empleado particular,contaduria,superior,76001000,camioneta,kia,new sportage,2014,gris
2017-01-21,valle,cali (ct),sabado,09:30:00,,urbana,vias publicas,llave maestra,a pie,a pie,19,masculino,soltero,colombia,empleado particular,,secundaria,76001000,automovil,mazda,323,1998,verde
2017-01-21,valle,cali (ct),sabado,22:20:00,melendez e18,urbana,vias publicas,llave maestra,a pie,a pie,35,masculino,soltero,colombia,empleado particular,ingeniero,superior,76001000,camioneta,kia,new sportage,2016,blanco
2017-01-21,valle,cali (ct),sabado,11:50:00,melendez e18,urbana,vias publicas,llave maestra,a pie,a pie,31,femenino,union libre,colombia,empleado particular,,secundaria,76001000,camioneta,chevrolet,dimax,2008,blanco
2017-01-21,valle,cali (ct),sabado,11:38:00,lili e17,urbana,vias publicas,llave maestra,a pie,a pie,53,masculino,soltero,colombia,empleado particular,arquitectura y urbanismo,superior,76001000,camioneta,mazda,bt 50,2013,blanco
2017-01-22,valle,cali (ct),domingo,07:00:00,santa elena e10,urbana,vias publicas,llave maestra,a pie,a pie,23,masculino,union libre,colombia,empleado particular,,secundaria,76001000,automovil,kia,rio ex,2012,negro
2017-01-22,valle,cali (ct),domingo,08:30:00,benjamin herrera e8,urbana,vias publicas,llave maestra,a pie,a pie,40,masculino,casado,colombia,independiente,,secundaria,76001000,automovil,kia,cerato forte sx,2012,blanco
2017-01-22,valle,cali (ct),domingo,07:30:00,la floresta e8,urbana,vias publicas,llave maestra,a pie,a pie,35,masculino,viudo,colombia,comerciante,,secundaria,76001000,camioneta,kia,new sportage lx,2016,gris
2017-01-22,valle,cali (ct),domingo,11:40:00,eucaristico e19,urbana,vias publicas,llave maestra,a pie,a pie,44,masculino,union libre,colombia,comerciante,,secundaria,76001000,automovil,mazda,3,2017,blanco
2017-01-22,valle,cali (ct),domingo,18:50:00,las quintas de don simon e17,urbana,vias publicas,llave maestra,a pie,a pie,22,masculino,soltero,colombia,independiente,,secundaria,76001000,automovil,kia,picanto,2011,blanco
2017-01-24,valle,cali (ct),martes,21:00:00,brisas de los alamos e2,urbana,vias publicas,llave maestra,a pie,a pie,31,femenino,union libre,colombia,empleado particular,,superior,76001000,automovil,chevrolet,spark,2015,negro
2017-01-24,valle,cali (ct),martes,12:30:00,morichal de comfandi e15,urbana,vias publicas,llave maestra,a pie,a pie,33,femenino,soltero,colombia,empleado particular,,secundaria,76001000,automovil,kia,picanto ex,2009,negro
2017-01-24,valle,cali (ct),martes,06:30:00,urbanizacion calimio e6,urbana,vias publicas,sin empleo de armas,a pie,a pie,36,femenino,union libre,colombia,independiente,,secundaria,76001000,automovil,mazda,323 nb,1988,blanco
2017-01-24,valle,cali (ct),martes,16:45:00,urb. colseguros e19,urbana,vias publicas,llave maestra,a pie,a pie,31,femenino,casado,colombia,empleado particular,,superior,76001000,automovil,kia,picanto,2013,rojo
2017-01-25,valle,cali (ct),miercoles,16:00:00,municipal e8,urbana,vias publicas,arma de fuego,a pie,a pie,70,masculino,divorciado,colombia,pensionado,,secundaria,76001000,camioneta,toyota,fortuner,2017,blanco
2017-01-26,valle,cali (ct),jueves,10:00:00,lleras restrepo e13,urbana,vias publicas,llave maestra,a pie,a pie,51,masculino,union libre,colombia,independiente,,secundaria,76001000,bus,chevrolet,b 60 218,1987,verde
2017-01-26,valle,cali (ct),jueves,14:00:00,san fernando viejo e19,urbana,vias publicas,llave maestra,a pie,a pie,61,femenino,casado,colombia,empleado particular,bacteriologia,superior,76001000,automovil,mazda,2,2016,blanco
2017-01-26,valle,cali (ct),jueves,06:30:00,el poblado i e13,urbana,vias publicas,llave maestra,a pie,a pie,42,femenino,soltero,colombia,empleado particular,,secundaria,76001000,automovil,chevrolet,c 4l,1976,habano
2017-01-26,valle,cali (ct),jueves,13:20:00,san fernando nuevo e19,urbana,vias publicas,llave maestra,a pie,a pie,60,masculino,casado,colombia,empleado particular,,secundaria,76001000,camioneta,mazda,b 2600,2000,gris
2017-01-26,valle,cali (ct),jueves,06:45:00,las granjas e10,urbana,,llave maestra,a pie,a pie,29,femenino,soltero,colombia,empleado particular,tecnico empresarial,tecnico,76001000,automovil,chevrolet,aveo,2008,negro
2017-01-26,valle,cali (ct),jueves,19:29:00,la flora e2,urbana,vias publicas,llave maestra,a pie,a pie,41,masculino,union libre,colombia,independiente,arquitectura y urbanismo,superior,76001000,camioneta,mazda,b 2000,1988,negro
2017-01-27,valle,cali (ct),viernes,10:00:00,morichal de comfandi e15,urbana,vias publicas,llave maestra,a pie,a pie,65,masculino,union libre,colombia,desempleado,,primaria,76001000,automovil,chevrolet,swift,1995,rojo
2017-01-27,valle,cali (ct),viernes,21:00:00,san cayetano e3,urbana,vias publicas,arma de fuego,a pie,a pie,36,femenino,soltero,colombia,independiente,,secundaria,76001000,automovil,nissan,march,2017,gris
2017-01-27,valle,cali (ct),viernes,20:30:00,parcelaciones pance e22,urbana,vias publicas,llave maestra,a pie,a pie,23,masculino,soltero,colombia,empleado particular,,secundaria,76001000,camioneta,kia,new sportage lx,2013,blanco
2017-01-27,valle,cali (ct),viernes,22:15:00,juanambu e2,urbana,vias publicas,llave maestra,a pie,a pie,34,masculino,soltero,colombia,empleado particular,,secundaria,76001000,automovil,kia,cerato pro ex,2013,plata
2017-01-28,valle,cali (ct),sabado,10:00:00,la campina e2,urbana,,llave maestra,a pie,a pie,28,masculino,soltero,colombia,independiente,,secundaria,76001000,automovil,chevrolet,cruze,2016,blanco
2017-01-28,valle,cali (ct),sabado,19:00:00,ciudad 2000 e16,urbana,bahia,contundentes,a pie,a pie,38,femenino,union libre,colombia,empleado particular,,secundaria,76001000,automovil,kia,new sportage,2015,blanco
2017-01-28,valle,cali (ct),sabado,22:00:00,metropolitano del norte e5,urbana,vias publicas,llave maestra,a pie,a pie,34,femenino,casado,colombia,empleado particular,,superior,76001000,automovil,kia,picanto ekotaxi,2011,gris
2017-01-28,valle,cali (ct),sabado,12:15:00,parcelaciones pance e22,urbana,vias publicas,llave maestra,a pie,a pie,35,femenino,soltero,colombia,empleado particular,,secundaria,76001000,automovil,mazda,2,2017,gris
2017-01-28,valle,cali (ct),sabado,17:10:00,la hacienda e17,urbana,vias publicas,llave maestra,a pie,a pie,36,masculino,casado,colombia,empleado particular,,secundaria,76001000,automovil,kia,picanto ekotaxi+ ex,2008,negro
2017-01-29,valle,cali (ct),domingo,20:00:00,caney e17,urbana,bahia,contundentes,a pie,a pie,32,masculino,casado,colombia,empleado particular,,superior,76001000,automovil,chevrolet,spark,2016,gris
2017-01-29,valle,cali (ct),domingo,22:00:00,lili e17,urbana,vias publicas,llave maestra,a pie,a pie,35,masculino,union libre,colombia,independiente,,secundaria,76001000,automovil,chevrolet,aveo,2008,beige
2017-01-29,valle,cali (ct),domingo,15:00:00,paso del comercio e6,urbana,vias publicas,llave maestra,a pie,a pie,39,masculino,soltero,colombia,independiente,,secundaria,76001000,automovil,mazda,allegro,1999,gris
2017-01-29,valle,cali (ct),domingo,11:00:00,el limonar e17,urbana,bahia,contundentes,a pie,a pie,41,masculino,casado,colombia,empleado particular,,superior,76001000,automovil,chevrolet,aveo,2010,negro
2017-01-29,valle,cali (ct),domingo,11:00:00,la hacienda e17,urbana,vias publicas,llave maestra,a pie,a pie,45,masculino,casado,colombia,independiente,,secundaria,76001000,automovil,hyundai,grand i10,2015,blanco
2017-01-29,valle,cali (ct),domingo,17:30:00,calima e4,urbana,vias publicas,llave maestra,a pie,a pie,32,femenino,union libre,colombia,ama de casa,,secundaria,76001000,automovil,renault,megane,2005,verde
2017-01-29,valle,cali (ct),domingo,20:10:00,lili e17,urbana,bahia,contundentes,a pie,a pie,41,masculino,union libre,colombia,empleado particular,,secundaria,76001000,automovil,chevrolet,luv,1993,rojo
2017-01-29,valle,cali (ct),domingo,14:10:00,parcelaciones pance e22,urbana,bahia,contundentes,a pie,a pie,30,masculino,soltero,colombia,empleado particular,,secundaria,76001000,automovil,kia,new sportage lx,2014,blanco
2017-01-30,valle,cali (ct),lunes,00:00:00,,urbana,vias publicas,sin empleo de armas,a pie,a pie,36,masculino,union libre,colombia,independiente,,secundaria,76001000,automovil,chevrolet,spark,2007,amarillo transito
2017-01-30,valle,cali (ct),lunes,20:00:00,urbanizacion calimio e6,urbana,vias publicas,llave maestra,a pie,a pie,28,masculino,union libre,colombia,empleado particular,,tecnico,76001000,automovil,mazda,626,1995,plata
2017-01-30,valle,cali (ct),lunes,19:30:00,torres de confandi e5,urbana,vias publicas,llave maestra,a pie,a pie,52,masculino,casado,colombia,empleado particular,,superior,76001000,automovil,hyundai,i 10 gl,2013,negro
2017-01-30,valle,cali (ct),lunes,07:00:00,torres de confandi e5,urbana,vias publicas,llave maestra,a pie,a pie,38,masculino,casado,colombia,independiente,,secundaria,76001000,automovil,kia,picanto lx,2008,negro
2017-01-30,valle,cali (ct),lunes,14:10:00,pampa linda e19,urbana,vias publicas,llave maestra,a pie,a pie,19,masculino,soltero,colombia,independiente,,secundaria,76001000,automovil,chevrolet,spark,2016,blanco
2017-01-31,valle,cali (ct),martes,00:00:00,bolivariano e4,urbana,vias publicas,sin empleo de armas,a pie,a pie,27,masculino,soltero,colombia,empleado particular,,secundaria,76001000,volqueta,ac,linea standard,,negro
2017-01-31,valle,cali (ct),martes,00:00:00,san vicente e2,urbana,vias publicas,sin empleo de armas,a pie,a pie,53,masculino,soltero,colombia,independiente,,secundaria,76001000,automovil,chevrolet,linea standard,2014,blanco
2017-01-31,valle,cali (ct),martes,14:00:00,,urbana,vias publicas,llave maestra,a pie,a pie,41,femenino,soltero,colombia,empleado particular,,secundaria,76001000,automovil,kia,picanto,2013,beige
2017-01-31,valle,cali (ct),martes,05:50:00,,urbana,vias publicas,llave maestra,a pie,a pie,47,femenino,casado,colombia,empleado particular,,superior,76001000,automovil,hyundai,i10gl,2013,azul
2017-01-31,valle,cali (ct),martes,14:20:00,villa del sol e5,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor vehiculo,31,masculino,soltero,colombia,independiente,,secundaria,76001000,camioneta,chevrolet,tracker,2015,blanco
2017-01-31,valle,cali (ct),martes,11:10:00,san antonio e3,urbana,vias publicas,llave maestra,a pie,a pie,52,masculino,casado,colombia,empleado particular,,secundaria,76001000,automovil,nissan,sentra b14,2014,beige
2017-01-31,valle,cali (ct),martes,21:05:00,caney e17,urbana,vias publicas,llave maestra,a pie,a pie,33,masculino,soltero,colombia,independiente,,secundaria,76001000,camioneta,kia,new sportage lx,2015,gris
2017-02-01,valle,cali (ct),miercoles,10:00:00,el sena e5,urbana,vias publicas,llave maestra,a pie,a pie,27,masculino,soltero,colombia,comerciante,,secundaria,76001000,automovil,chevrolet,sail,2016,blanco
2017-02-01,valle,cali (ct),miercoles,21:00:00,el lido e19,urbana,vias publicas,llave maestra,a pie,a pie,56,masculino,casado,colombia,empleado particular,,secundaria,76001000,camioneta,ssangyong,actyon,2009,negro
2017-02-01,valle,cali (ct),miercoles,21:30:00,lili e17,urbana,vias publicas,llave maestra,a pie,a pie,18,masculino,soltero,colombia,independiente,,secundaria,76001000,camioneta,mazda,b 2600,2008,blanco
2017-02-01,valle,cali (ct),miercoles,09:00:00,parcelaciones pance e22,urbana,vias publicas,llave maestra,a pie,a pie,39,masculino,casado,colombia,independiente,,secundaria,76001000,camioneta,kia,new sportage lx,2016,plateado
2017-02-01,valle,cali (ct),miercoles,20:40:00,pampa linda e19,urbana,vias publicas,arma de fuego,pasajero motocicleta,conductor vehiculo,24,femenino,soltero,colombia,estudiante,,superior,76001000,automovil,mazda,3,2017,metalizado
