fecha,departamento,municipio,dia,hora,barrio,zona,clase_de_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_de_nacimiento,clase_de_empleado,profesion,escolaridad,codigo_dane,clase,marca,linea,modelo,color
2011-01-06,valle,cali (ct),jueves,20:45:00,lili e17,urbana,vias publicas,llave maestra,a pie,a pie,33,masculino,soltero,colombia,desempleado,comercio internacional,superior,76001000,automovil,chevrolet,sprint,1989,blanco
2011-01-06,valle,cali (ct),jueves,05:30:00,brisas de los alamos e2,urbana,conjunto residencial,llave maestra,a pie,a pie,62,masculino,casado,colombia,independiente,,primaria,76001000,automovil,chevrolet,trooper,1989,beige
2011-01-07,valle,cali (ct),viernes,21:00:00,junin e9,urbana,vias publicas,arma de fuego,a pie,conductor vehiculo,64,masculino,casado,colombia,empleado particular,medicina,superior,76001000,automovil,mazda,3,2010,beige
2011-01-07,valle,cali (ct),viernes,20:00:00,colseguros andes e10,urbana,parqueadero,llave maestra,a pie,a pie,48,femenino,soltero,colombia,empleado publico,,tecnico,76001000,automovil,hyundai,atos santro gl,2009,azul
2011-01-07,valle,cali (ct),viernes,08:30:00,los guaduales e6,urbana,parqueadero,llave maestra,a pie,a pie,34,femenino,casado,colombia,empleado particular,licenciado,superior,76001000,automovil,hyundai,atos santro gl,2006,beige
2011-01-07,valle,cali (ct),viernes,02:30:00,lili e17,urbana,,llave maestra,a pie,a pie,43,masculino,union libre,colombia,independiente,,tecnico,76001000,automovil,hyundai,atos gl,2007,plata
2011-01-07,valle,cali (ct),viernes,23:53:00,la hacienda e17,urbana,parqueadero,llave maestra,a pie,a pie,46,masculino,casado,colombia,empleado particular,ingenieria de sistemas,superior,76001000,automovil,chevrolet,sprint,1988,gris
2011-01-08,valle,cali (ct),sabado,21:00:00,el lido e19,urbana,parqueadero,llave maestra,a pie,a pie,72,masculino,casado,colombia,pensionado,,primaria,76001000,campero,kia,sorento ex,2009,plata
2011-01-08,valle,cali (ct),sabado,19:30:00,benjamin herrera e8,urbana,,arma de fuego,a pie,conductor vehiculo,48,femenino,casado,colombia,ama de casa,,secundaria,76001000,microbus,iveco,sin linea,2007,amarillo y blanco
2011-01-08,valle,cali (ct),sabado,19:30:00,san vicente e2,urbana,restaurantes,arma de fuego,a pie,a pie,51,masculino,union libre,colombia,empleado particular,,superior,76001000,automovil,mazda,2,2011,plata
2011-01-08,valle,cali (ct),sabado,18:00:00,prados del norte e2,urbana,parqueadero,llave maestra,a pie,a pie,55,femenino,viudo,colombia,empleado particular,,superior,76001000,automovil,hyundai,atos santro gl,2007,gris
2011-01-08,valle,cali (ct),sabado,03:00:00,primero de mayo e17,urbana,vias publicas,llave maestra,a pie,a pie,30,masculino,casado,colombia,empleado particular,ingenieria de sistemas,superior,76001000,automovil,hyundai,getz gl,2005,azul
2011-01-08,valle,cali (ct),sabado,01:30:00,los alcazares e6,urbana,,llave maestra,a pie,a pie,27,masculino,casado,colombia,empleado particular,,superior,76001000,automovil,kia,picanto lx,2011,plata
2011-01-08,valle,cali (ct),sabado,20:45:00,,urbana,parqueadero,llave maestra,a pie,a pie,41,masculino,union libre,colombia,empleado particular,,secundaria,76001000,automovil,hyundai,atos prime gl,2007,beige
2011-01-08,valle,cali (ct),sabado,14:20:00,los guayacanes e5,urbana,parqueadero,llave maestra,a pie,a pie,28,femenino,casado,colombia,empleado particular,,superior,76001000,automovil,kia,picanto lx,2011,blanco
2011-01-09,valle,cali (ct),domingo,15:00:00,ciudad de los alamos e2,urbana,bahia,llave maestra,a pie,a pie,58,femenino,soltero,colombia,independiente,,secundaria,76001000,automovil,mazda,323,1995,gris
2011-01-09,valle,cali (ct),domingo,08:00:00,panamericano e10,urbana,,llave maestra,a pie,conductor vehiculo,68,femenino,viudo,colombia,pensionado,,secundaria,76001000,automovil,hyundai,santro gl,2006,azul
2011-01-09,valle,cali (ct),domingo,19:10:00,caney e17,urbana,,llave maestra,a pie,conductor vehiculo,50,femenino,separado,colombia,ama de casa,,superior,76001000,camioneta,toyota,land cruiser fzj samurai,1996,azul
2011-01-09,valle,cali (ct),domingo,21:12:00,ciudadela pasoancho e17,urbana,parqueadero,llave maestra,a pie,a pie,36,masculino,casado,colombia,empleado particular,arquitectura y urbanismo,superior,76001000,automovil,chevrolet,aveo,2006,plata
2011-01-10,valle,cali (ct),lunes,16:00:00,metropolitano del norte e5,urbana,cementerio,llave maestra,a pie,a pie,46,masculino,union libre,colombia,empleado particular,,secundaria,76001000,camioneta,chevrolet,luv kb 21,1983,rojo
2011-01-10,valle,cali (ct),lunes,10:00:00,los guaduales e6,urbana,bahia,llave maestra,a pie,conductor vehiculo,52,masculino,casado,colombia,educador,,superior,76001000,camioneta,chevrolet,kb 41,1989,azul
2011-01-10,valle,cali (ct),lunes,23:00:00,,urbana,parqueadero,llave maestra,a pie,a pie,31,masculino,soltero,colombia,empleado particular,ingenieria industrial,superior,76001000,automovil,renault,r 9 brio,1994,beige
2011-01-10,valle,cali (ct),lunes,01:00:00,el limonar e17,urbana,parqueadero,llave maestra,a pie,a pie,34,masculino,soltero,colombia,empleado particular,,tecnico,76001000,camioneta,mazda,b 2200,1997,rojo
2011-01-11,valle,cali (ct),martes,18:30:00,la nueva base e8,urbana,,arma de fuego,a pie,a pie,52,masculino,casado,colombia,empleado particular,contaduria publica,superior,76001000,automovil,renault,logan motor,2006,rojo
2011-01-11,valle,cali (ct),martes,22:30:00,urbanizacion la merced e2,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,46,masculino,casado,colombia,empleado particular,,secundaria,76001000,campero,toyota,fortuner,2008,negro
2011-01-11,valle,cali (ct),martes,01:00:00,cuarteles de napoles e18,urbana,parqueadero,llave maestra,a pie,a pie,50,masculino,casado,colombia,empleado particular,,secundaria,76001000,camioneta,chevrolet,luv,1998,rojo
2011-01-11,valle,cali (ct),martes,20:40:00,el refugio e19,urbana,vias publicas,llave maestra,a pie,a pie,31,femenino,soltero,colombia,comerciante,administracion  de empresas,superior,76001000,automovil,ford,1 fln 3m laser,2003,azul
2011-01-11,valle,cali (ct),martes,17:15:00,calima e4,urbana,parqueadero,llave maestra,a pie,a pie,41,masculino,casado,colombia,empleado particular,administracion  de empresas,superior,76001000,automovil,chevrolet,aveo,2009,gris
2011-01-11,valle,cali (ct),martes,16:20:00,prados del norte e2,urbana,vias publicas,llave maestra,a pie,conductor vehiculo,32,masculino,union libre,colombia,empleado particular,,superior,76001000,automovil,mazda,allegro,2005,plata
2011-01-11,valle,cali (ct),martes,18:10:00,,urbana,vias publicas,llave maestra,a pie,conductor vehiculo,43,masculino,casado,colombia,empleado particular,,superior,76001000,automovil,mazda,626 nuevo milenio,2001,azul
2011-01-11,valle,cali (ct),martes,12:10:00,,urbana,,llave maestra,a pie,conductor vehiculo,36,femenino,casado,colombia,empleado particular,contaduria,superior,76001000,camioneta,mazda,b22dc7,2008,beige
2011-01-12,valle,cali (ct),miercoles,21:00:00,urb. ciudad jardin e22,urbana,parqueadero,llave maestra,a pie,a pie,50,masculino,soltero,colombia,empleado particular,,superior,76001000,camioneta,mazda,b26d47,2008,cafe
2011-01-12,valle,cali (ct),miercoles,20:30:00,urb. colseguros e19,urbana,vias publicas,arma de fuego,a pie,conductor vehiculo,23,femenino,soltero,colombia,empleado particular,,superior,76001000,automovil,kia,cerato forte sx,2010,negro
2011-01-12,valle,cali (ct),miercoles,11:00:00,villa del sur e11,urbana,,llave maestra,a pie,a pie,43,masculino,casado,colombia,empleado particular,,secundaria,76001000,automovil,renault,r 9 brio,1993,beige
2011-01-12,valle,cali (ct),miercoles,06:00:00,alfonso b. aragon e14,urbana,,llave maestra,a pie,conductor vehiculo,64,masculino,union libre,colombia,empleado particular,,secundaria,76001000,automovil,fiat,zastava,1981,rojo
2011-01-12,valle,cali (ct),miercoles,10:15:00,ciudad cordoba e15,urbana,vias publicas,arma de fuego,conductor vehiculo,a pie,53,masculino,viudo,colombia,empleado particular,,primaria,76001000,camioneta,renault,r 12,1980,beige
2011-01-12,valle,cali (ct),miercoles,17:05:00,departamental e10,urbana,vias publicas,arma de fuego,a pie,conductor vehiculo,20,masculino,soltero,colombia,estudiante,,secundaria,76001000,automovil,mazda,323 hbi,2000,verde
2011-01-13,valle,cali (ct),jueves,20:00:00,ciudad capri e17,urbana,parqueadero,llave maestra,a pie,a pie,35,femenino,soltero,colombia,empleado particular,contaduria publica,superior,76001000,automovil,chevrolet,aveo family,2011,negro
2011-01-13,valle,cali (ct),jueves,20:30:00,municipal e8,urbana,vias publicas,escopolamina,conductor motocicleta,conductor vehiculo,30,masculino,union libre,colombia,empleado particular,,superior,76001000,camioneta,chevrolet,luv d max dsl,2008,blanco
2011-01-13,valle,cali (ct),jueves,06:30:00,las granjas e10,urbana,"colegios, escuelas",llave maestra,a pie,a pie,28,masculino,soltero,colombia,empleado particular,tecnico,tecnico,76001000,camioneta,toyota,land cruiser,1990,plata
2011-01-14,valle,cali (ct),viernes,22:00:00,potrero grande e21,urbana,vias publicas,arma de fuego,a pie,conductor vehiculo,40,femenino,casado,colombia,empleado particular,,superior,76001000,microbus,chevrolet,nkr,2001,azul
2011-01-14,valle,cali (ct),viernes,17:00:00,primero de mayo e17,urbana,,llave maestra,a pie,conductor vehiculo,44,masculino,casado,colombia,empleado particular,,secundaria,76001000,automovil,mazda,626,2001,azul
2011-01-14,valle,cali (ct),viernes,10:30:00,siete de agosto e7,urbana,,llave maestra,a pie,conductor vehiculo,23,masculino,union libre,colombia,empleado particular,,secundaria,76001000,taxi,renault,symbol citius,2007,amarillo
2011-01-14,valle,cali (ct),viernes,15:10:00,ciudadela floralia e6,urbana,,llave maestra,a pie,conductor vehiculo,69,femenino,soltero,colombia,pensionado,,secundaria,76001000,automovil,mazda,323 he,1992,rojo
2011-01-15,valle,cali (ct),sabado,08:00:00,san fernando nuevo e19,urbana,,llave maestra,a pie,conductor vehiculo,29,masculino,union libre,colombia,empleado particular,,tecnico,76001000,automovil,renault,r 9 tse,1988,azul
2011-01-15,valle,cali (ct),sabado,02:00:00,ciudad 2000 e16,urbana,,llave maestra,a pie,a pie,36,masculino,casado,colombia,empleado particular,,secundaria,76001000,campero,toyota,land cruser,1987,beige
2011-01-15,valle,cali (ct),sabado,05:30:00,el ingenio e17,urbana,,llave maestra,a pie,conductor vehiculo,29,masculino,soltero,colombia,empleado particular,,superior,76001000,camioneta,mazda,b 2200,1999,azul
2011-01-15,valle,cali (ct),sabado,19:40:00,la hacienda e17,urbana,,llave maestra,a pie,conductor vehiculo,64,femenino,casado,colombia,empleado particular,,tecnico,76001000,camion,mazda,b26d47,2008,rojo
2011-01-15,valle,cali (ct),sabado,13:40:00,san vicente e2,urbana,vias publicas,arma de fuego,conductor vehiculo,conductor vehiculo,38,masculino,union libre,,independiente,,primaria,76001000,taxi,mercedes benz,sprinter 413 cdi,2003,amarillo
2011-01-15,valle,cali (ct),sabado,15:45:00,fonaviemcali e6,urbana,vias publicas,llave maestra,a pie,a pie,40,masculino,union libre,colombia,empleado particular,tecnico,tecnico,76001000,automovil,renault,r 9 gtl,1987,azul
2011-01-15,valle,cali (ct),sabado,01:10:00,departamental e10,urbana,,arma de fuego,conductor motocicleta,conductor vehiculo,26,masculino,soltero,colombia,estudiante,,secundaria,76001000,automovil,daewoo,tacuma cdx,2002,gris
2011-01-16,valle,cali (ct),domingo,21:00:00,el refugio e19,urbana,parqueadero,llave maestra,a pie,a pie,26,masculino,casado,colombia,empleado particular,,secundaria,76001000,camioneta,mazda,b 2000,1992,rojo
2011-01-16,valle,cali (ct),domingo,22:30:00,vereda cascajal e22,rural,vias publicas,arma de fuego,conductor taxi,a pie,29,masculino,soltero,colombia,empleado particular,,secundaria,76001000,automovil,daewoo,cielo,1999,amarillo
2011-01-16,valle,cali (ct),domingo,13:00:00,chiminangos i e5,urbana,parqueadero,llave maestra,a pie,a pie,51,masculino,soltero,colombia,politico,,secundaria,76001000,camioneta,chevrolet,luv tfs,1993,gris
2011-01-16,valle,cali (ct),domingo,12:30:00,primero de mayo e17,urbana,parqueadero,llave maestra,a pie,a pie,21,femenino,soltero,colombia,empleado particular,,superior,76001000,automovil,daewoo,tico,1999,plateado
2011-01-16,valle,cali (ct),domingo,01:15:00,morichal de comfandi e15,urbana,vias publicas,arma de fuego,a pie,conductor taxi,61,masculino,casado,colombia,empleado particular,,secundaria,76001000,taxi,hyundai,atos prime gl,2008,amarillo
2011-01-17,valle,cali (ct),lunes,01:00:00,los andes e5,urbana,,llave maestra,a pie,conductor vehiculo,38,masculino,soltero,colombia,empleado particular,,superior,76001000,automovil,nissan,sentra,1995,rojo
2011-01-17,valle,cali (ct),lunes,07:00:00,torres de confandi e5,urbana,,llave maestra,a pie,conductor vehiculo,42,masculino,casado,colombia,empleado particular,,superior,76001000,automovil,chevrolet,aveo,2006,azul
2011-01-17,valle,cali (ct),lunes,02:00:00,siete de agosto e7,urbana,,llave maestra,a pie,a pie,45,femenino,casado,colombia,empleado particular,,secundaria,76001000,automovil,renault,citius,2007,amarillo
2011-01-17,valle,cali (ct),lunes,09:30:00,popular e4,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor vehiculo,49,masculino,union libre,colombia,empleado particular,,primaria,76001000,automovil,chevrolet,spark,2011,gris
2011-01-17,valle,cali (ct),lunes,11:17:00,santander e4,urbana,talleres,llave maestra,a pie,a pie,37,femenino,soltero,colombia,empleado particular,,superior,76001000,automovil,chevrolet,sprint,1994,rojo
2011-01-18,valle,cali (ct),martes,17:30:00,napoles e18,urbana,vias publicas,llave maestra,a pie,a pie,56,masculino,casado,colombia,empleado particular,administracion  de empresas,superior,76001000,automovil,mazda,323 ns,1988,azul
2011-01-18,valle,cali (ct),martes,04:00:00,,urbana,vias publicas,arma de fuego,a pie,conductor vehiculo,26,masculino,casado,colombia,empleado particular,,secundaria,76001000,camion,dodge,sin linea,1969,rojo
2011-01-18,valle,cali (ct),martes,03:30:00,fonaviemcali e6,urbana,vias publicas,llave maestra,a pie,a pie,40,masculino,union libre,colombia,independiente,,superior,76001000,automovil,mazda,323 ns,1989,silice tornado
2011-01-19,valle,cali (ct),miercoles,21:00:00,chipichape e2,urbana,,llave maestra,a pie,a pie,41,femenino,union libre,colombia,ama de casa,,secundaria,76001000,camioneta,mazda,b26d47,2008,gris
2011-01-19,valle,cali (ct),miercoles,20:00:00,la esperanza e11,urbana,,arma de fuego,conductor motocicleta,conductor vehiculo,38,femenino,soltero,colombia,empleado particular,derecho,superior,76001000,automovil,chevrolet,spark,2010,plata
2011-01-19,valle,cali (ct),miercoles,21:30:00,angel del hogar e7,urbana,vias publicas,arma de fuego,a pie,conductor vehiculo,42,masculino,union libre,colombia,empleado particular,,secundaria,76001000,campero,nissan,patrol,1978,amarillo
2011-01-19,valle,cali (ct),miercoles,18:30:00,alferez real e18,urbana,parqueadero,llave maestra,a pie,a pie,26,masculino,union libre,colombia,empleado particular,ingenieria electrica,superior,76001000,campero,toyota,fj 73,1993,azul
2011-01-19,valle,cali (ct),miercoles,22:30:00,,urbana,vias publicas,cortantes,a pie,a pie,30,femenino,union libre,colombia,comerciante,,secundaria,76001000,automovil,kia,sorento ex,2007,blanco
2011-01-19,valle,cali (ct),miercoles,18:00:00,la selva e10,urbana,parqueadero,llave maestra,a pie,a pie,49,masculino,union libre,colombia,empleado particular,,secundaria,76001000,automovil,hyundai,atos santro gl,2006,plata
2011-01-19,valle,cali (ct),miercoles,19:20:00,paseo de los almendros e5,urbana,vias publicas,llave maestra,a pie,a pie,58,masculino,casado,colombia,pensionado,,secundaria,76001000,taxi,chery,qq3,2007,amarillo
2011-01-19,valle,cali (ct),miercoles,15:15:00,ciudad de los alamos e2,urbana,vias publicas,llave maestra,a pie,a pie,54,masculino,casado,colombia,empleado particular,administracion  de empresas,superior,76001000,automovil,volkswagen,gol cli,1997,blanco
2011-01-19,valle,cali (ct),miercoles,09:45:00,san fernando nuevo e19,urbana,,llave maestra,a pie,a pie,69,masculino,casado,colombia,empleado particular,arquitectura y urbanismo,superior,76001000,automovil,chevrolet,monza,1986,blanco
2011-01-20,valle,cali (ct),jueves,20:30:00,villa del sol e5,urbana,parqueadero,llave maestra,a pie,a pie,49,masculino,casado,colombia,empleado particular,zootecnia,superior,76001000,camioneta,hyundai,tucson gl crdi,2010,plata
2011-01-20,valle,cali (ct),jueves,22:30:00,bretana e9,urbana,,arma de fuego,a pie,conductor vehiculo,42,femenino,union libre,colombia,empleado particular,,secundaria,76001000,automovil,chevrolet,spark,2011,beige
2011-01-20,valle,cali (ct),jueves,22:30:00,san antonio e3,urbana,vias publicas,llave maestra,a pie,a pie,45,femenino,casado,colombia,empleado particular,,secundaria,76001000,camioneta,chevrolet,luv tfr,1996,vinotinto
2011-01-20,valle,cali (ct),jueves,09:00:00,panamericano e10,urbana,vias publicas,llave maestra,a pie,a pie,64,masculino,casado,colombia,empleado particular,,superior,76001000,automovil,mazda,626 l,1996,verde
2011-01-20,valle,cali (ct),jueves,13:30:00,ciudad de los alamos e2,urbana,parqueadero,llave maestra,a pie,a pie,41,masculino,soltero,colombia,empleado particular,,superior,76001000,automovil,chevrolet,aveo l,2008,gris
2011-01-20,valle,cali (ct),jueves,21:15:00,los guayacanes e5,urbana,vias publicas,arma de fuego,a pie,conductor vehiculo,39,masculino,union libre,colombia,empleado particular,,superior,76001000,automovil,hyundai,i 10 gl,2011,azul
2011-01-21,valle,cali (ct),viernes,18:00:00,alferez real e18,urbana,parqueadero,llave maestra,a pie,a pie,44,masculino,casado,colombia,empleado particular,,primaria,76001000,campero,mitsubishi,v13vna,2000,rojo
2011-01-21,valle,cali (ct),viernes,23:00:00,jorge zawadsky e10,urbana,,arma de fuego,a pie,conductor vehiculo,31,masculino,soltero,colombia,empleado particular,,superior,76001000,automovil,daewoo,racer eti,1996,verde
2011-01-21,valle,cali (ct),viernes,12:00:00,alferez real e18,urbana,vias publicas,llave maestra,a pie,a pie,40,masculino,soltero,colombia,empleado particular,administracion  de empresas,superior,76001000,camioneta,chevrolet,luv kb 21,1983,blanco
2011-01-21,valle,cali (ct),viernes,05:00:00,santo domingo e10,urbana,,llave maestra,a pie,conductor vehiculo,65,masculino,casado,colombia,empleado particular,,primaria,76001000,camioneta,renault,r 12 btl,1979,cafe
2011-01-21,valle,cali (ct),viernes,19:45:00,manzanares e4,urbana,,llave maestra,a pie,conductor vehiculo,31,masculino,casado,colombia,empleado particular,,secundaria,76001000,automovil,mazda,626,2002,azul
2011-01-21,valle,cali (ct),viernes,22:15:00,ciudad de los alamos e2,urbana,parqueadero,llave maestra,a pie,a pie,26,masculino,casado,colombia,empleado particular,contaduria publica,tecnico,76001000,automovil,ford,1 fln 3m laser,2003,azul
2011-01-21,valle,cali (ct),viernes,14:20:00,,urbana,vias publicas,arma de fuego,a pie,a pie,21,masculino,soltero,colombia,estudiante,,secundaria,76001000,automovil,mazda,215ha8,2009,plata
2011-01-21,valle,cali (ct),viernes,14:10:00,caney e17,urbana,vias publicas,arma de fuego,a pie,conductor taxi,44,masculino,casado,colombia,empleado particular,,secundaria,76001000,taxi,hyundai,atos prime,2007,amarillo
2011-01-21,valle,cali (ct),viernes,06:40:00,lili e17,urbana,,llave maestra,a pie,conductor vehiculo,31,masculino,soltero,colombia,empleado particular,,superior,76001000,automovil,mazda,323 nt,1991,gris
2011-01-22,valle,cali (ct),sabado,00:00:00,,urbana,vias publicas,llave maestra,a pie,a pie,45,masculino,casado,colombia,independiente,,superior,76001000,automovil,mitsubishi,montero,1994,azul
2011-01-22,valle,cali (ct),sabado,21:00:00,chapinero e8,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor taxi,45,masculino,soltero,colombia,empleado particular,,secundaria,76001000,taxi,daewoo,racer sti,1995,amarillo
2011-01-22,valle,cali (ct),sabado,20:00:00,,urbana,,llave maestra,a pie,conductor vehiculo,39,masculino,union libre,colombia,empleado particular,,secundaria,76001000,camioneta,mazda,b 2200,1997,azul
2011-01-22,valle,cali (ct),sabado,19:00:00,el limonar e17,urbana,,llave maestra,a pie,conductor vehiculo,59,masculino,separado,colombia,empleado particular,,secundaria,76001000,camioneta,mazda,b 2600,1997,blanco
2011-01-22,valle,cali (ct),sabado,01:00:00,melendez e18,urbana,bahia,llave maestra,a pie,a pie,20,masculino,soltero,colombia,estudiante,,secundaria,76001000,campero,toyota,land cruiser,1994,beige
2011-01-22,valle,cali (ct),sabado,11:00:00,versalles e2,urbana,vias publicas,llave maestra,a pie,a pie,27,femenino,casado,colombia,independiente,derecho,superior,76001000,automovil,mazda,323 nx,1988,estrato de perla
2011-01-22,valle,cali (ct),sabado,14:15:00,,urbana,,llave maestra,a pie,a pie,37,femenino,casado,colombia,empleado publico,,superior,76001000,campero,mitsubishi,montero,1994,azul
2011-01-22,valle,cali (ct),sabado,19:58:00,lili e17,urbana,vias publicas,llave maestra,a pie,a pie,34,masculino,union libre,colombia,empleado particular,mercadotecnia,superior,76001000,automovil,chevrolet,spark,2007,plata
2011-01-23,valle,cali (ct),domingo,21:00:00,calypso e13,urbana,,llave maestra,a pie,a pie,20,masculino,soltero,colombia,empleado particular,,secundaria,76001000,automovil,chevrolet,aveo l,2007,gris
