fecha,departamento,municipio,dia,hora,barrio,zona,clase_de_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_de_nacimiento,clase_de_empleado,profesion,escolaridad,codigo_dane
2016-01-01,valle,cali (ct),viernes,00:00:00,marroquin i e14,urbana,vias publicas,sin empleo de armas,a pie,a pie,15,femenino,soltero,colombia,estudiante,,primaria,76001000
2016-01-01,valle,cali (ct),viernes,15:00:00,marroquin i e14,urbana,vias publicas,sin empleo de armas,a pie,a pie,26,femenino,union libre,colombia,empleado particular,,secundaria,76001000
2016-01-01,valle,cali (ct),viernes,06:00:00,la fortaleza e11,urbana,vias publicas,arma blanca / cortopunzante,a pie,a pie,16,masculino,soltero,colombia,empleado particular,,secundaria,76001000
2016-01-01,valle,cali (ct),viernes,00:00:00,cgto la leonera e1,urbana,vias publicas,sin empleo de armas,a pie,a pie,7,femenino,soltero,colombia,empleado particular,,primaria,76001000
2016-01-01,valle,cali (ct),viernes,07:30:00,vallado e15,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,11,femenino,soltero,colombia,estudiante,,primaria,76001000
2016-01-01,valle,cali (ct),viernes,16:45:00,,urbana,vias publicas,sin empleo de armas,a pie,a pie,16,femenino,soltero,colombia,empleado particular,,primaria,76001000
2016-01-02,valle,cali (ct),sabado,00:00:00,alfonso lopez i e7,urbana,vias publicas,sin empleo de armas,a pie,a pie,13,femenino,union libre,colombia,empleado particular,,primaria,76001000
2016-01-03,valle,cali (ct),domingo,04:00:00,melendez e18,urbana,vias publicas,sin empleo de armas,a pie,a pie,11,femenino,soltero,colombia,estudiante,,primaria,76001000
2016-01-04,valle,cali (ct),lunes,10:00:00,antonio narino e16,urbana,vias publicas,sin empleo de armas,a pie,a pie,18,femenino,soltero,,empleado particular,,primaria,76001000
2016-01-04,valle,cali (ct),lunes,00:00:00,alfonso barberena e12,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,14,femenino,soltero,,estudiante,,secundaria,76001000
2016-01-04,valle,cali (ct),lunes,14:00:00,alto jordan e18,urbana,vias publicas,sin empleo de armas,a pie,a pie,8,femenino,soltero,colombia,empleado particular,,primaria,76001000
2016-01-04,valle,cali (ct),lunes,02:00:00,valle grande e21,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,6,femenino,soltero,colombia,estudiante,,primaria,76001000
2016-01-04,valle,cali (ct),lunes,11:00:00,aguablanca e11,urbana,vias publicas,sin empleo de armas,a pie,a pie,16,masculino,soltero,colombia,estudiante,,secundaria,76001000
2016-01-05,valle,cali (ct),martes,09:49:00,manuela beltran e14,urbana,vias publicas,sin empleo de armas,a pie,a pie,17,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2016-01-05,valle,cali (ct),martes,00:00:00,cgto juanchito,urbana,vias publicas,sin empleo de armas,a pie,a pie,18,femenino,soltero,,empleado particular,,primaria,76001000
2016-01-05,valle,cali (ct),martes,13:29:00,vallado e15,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,9,femenino,soltero,colombia,estudiante,,primaria,76001000
2016-01-05,valle,cali (ct),martes,23:29:00,manuela beltran e14,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,8,masculino,soltero,colombia,estudiante,,primaria,76001000
2016-01-06,valle,cali (ct),miercoles,16:00:00,chiminangos i e5,urbana,vias publicas,sin empleo de armas,a pie,a pie,9,femenino,soltero,,empleado particular,,primaria,76001000
2016-01-07,valle,cali (ct),jueves,12:00:00,san nicolas e3,urbana,vias publicas,contundentes,a pie,a pie,25,femenino,union libre,colombia,empleado particular,,secundaria,76001000
2016-01-08,valle,cali (ct),viernes,00:00:00,ciudad talanga e21,urbana,vias publicas,sin empleo de armas,a pie,a pie,28,femenino,soltero,colombia,empleado particular,,primaria,76001000
2016-01-08,valle,cali (ct),viernes,00:00:00,brisas de los alamos e2,urbana,vias publicas,sin empleo de armas,a pie,a pie,14,masculino,soltero,colombia,estudiante,,primaria,76001000
2016-01-09,valle,cali (ct),sabado,13:00:00,el vergel e13,urbana,vias publicas,sin empleo de armas,a pie,a pie,9,femenino,soltero,,empleado particular,,primaria,76001000
2016-01-10,valle,cali (ct),domingo,00:00:00,napoles e18,urbana,vias publicas,sin empleo de armas,a pie,a pie,14,masculino,soltero,colombia,estudiante,,primaria,76001000
2016-01-10,valle,cali (ct),domingo,23:00:00,napoles e18,urbana,vias publicas,sin empleo de armas,a pie,a pie,5,femenino,soltero,colombia,estudiante,,primaria,76001000
2016-01-11,valle,cali (ct),lunes,05:30:00,san marino e7,urbana,dentro de la vivienda,arma blanca / cortopunzante,a pie,a pie,23,femenino,union libre,colombia,empleado particular,,secundaria,76001000
2016-01-11,valle,cali (ct),lunes,17:00:00,san antonio e3,urbana,vias publicas,contundentes,a pie,a pie,22,femenino,soltero,colombia,desempleado,,secundaria,76001000
2016-01-11,valle,cali (ct),lunes,13:30:00,la hacienda e17,urbana,vias publicas,sin empleo de armas,a pie,a pie,27,femenino,soltero,,empleado particular,,secundaria,76001000
2016-01-11,valle,cali (ct),lunes,07:00:00,la gran colombia e11,urbana,vias publicas,escopolamina,a pie,a pie,14,femenino,soltero,colombia,estudiante,,primaria,76001000
2016-01-11,valle,cali (ct),lunes,16:00:00,santa monica residencial e2,urbana,vias publicas,sin empleo de armas,a pie,a pie,4,femenino,soltero,,empleado particular,,primaria,76001000
2016-01-11,valle,cali (ct),lunes,23:00:00,los alcazares e6,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,8,femenino,soltero,colombia,estudiante,,primaria,76001000
2016-01-12,valle,cali (ct),martes,08:00:00,los cambulos e19,urbana,instalaciones gubernamentales,contundentes,a pie,a pie,18,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2016-01-12,valle,cali (ct),martes,00:00:00,cgto la leonera e1,urbana,vias publicas,sin empleo de armas,a pie,a pie,18,femenino,soltero,,empleado particular,,primaria,76001000
2016-01-12,valle,cali (ct),martes,12:00:00,obrero e9,urbana,vias publicas,sin empleo de armas,a pie,a pie,31,masculino,soltero,colombia,empleado particular,,secundaria,76001000
2016-01-12,valle,cali (ct),martes,11:12:00,santa elena e10,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,10,masculino,soltero,colombia,estudiante,,primaria,76001000
2016-01-14,valle,cali (ct),jueves,19:35:00,san pedro e3,urbana,vias publicas,escopolamina,a pie,a pie,15,femenino,soltero,colombia,estudiante,,secundaria,76001000
2016-01-14,valle,cali (ct),jueves,06:00:00,asturias e12,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,3,femenino,soltero,colombia,estudiante,,primaria,76001000
2016-01-15,valle,cali (ct),viernes,10:00:00,alfonso b. aragon e14,urbana,vias publicas,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,estudiante,,primaria,76001000
