fecha,departamento,municipio,delito,dia,hora,barrio,zona,clase_de_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_de_nacimiento,clase_de_empleado,profesion,escolaridad,codigo_dane
2013-03-25,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,lunes,17:00:00,aguacatal e1,urbana,vias publicas,sin empleo de armas,a pie,a pie,6,femenino,soltero,colombia,independiente,,primaria,76001000
2013-03-26,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,14:00:00,bellavista e19,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,3,masculino,soltero,colombia,estudiante,,primaria,76001000
2013-03-27,valle,cali (ct),articulo 206. acto sexual violento,miercoles,05:00:00,urb. militar e19,urbana,clinicas y similares,no reportado,a pie,a pie,29,masculino,casado,colombia,agricultor,,secundaria,76001000
2013-03-27,valle,cali (ct),articulo 211. acceso carnal o acto sexual abusivo con incapaz de resistir (circunstancias agravacion,miercoles,06:00:00,,urbana,dentro de la vivienda,contundentes,a pie,a pie,12,femenino,soltero,colombia,estudiante,,primaria,76001000
2013-03-28,valle,cali (ct),articulo 205. acceso carnal violento,jueves,01:00:00,departamental e10,urbana,vias publicas,escopolamina,a pie,a pie,30,femenino,soltero,colombia,independiente,,tecnico,76001000
2013-03-28,valle,cali (ct),articulo 205. acceso carnal violento,jueves,03:00:00,san luis e6,urbana,vias publicas,contundentes,a pie,a pie,42,femenino,soltero,colombia,independiente,,primaria,76001000
2013-03-28,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,16:55:00,las delicias e4,urbana,vias publicas,contundentes,a pie,a pie,10,femenino,soltero,colombia,desempleado,,no reportado,76001000
2013-03-29,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,viernes,13:00:00,ciudad talanga e21,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,34,femenino,union libre,colombia,independiente,,secundaria,76001000
2013-03-30,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,sabado,19:00:00,ciudadela floralia e6,urbana,lote baldio,contundentes,a pie,a pie,13,femenino,soltero,colombia,estudiante,,tecnologo,76001000
2013-03-30,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,sabado,15:00:00,ciudad de los alamos e2,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,9,femenino,soltero,colombia,independiente,,secundaria,76001000
2013-03-30,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,sabado,15:30:00,parcelaciones pance e22,urbana,piscina,sin empleo de armas,a pie,a pie,3,femenino,soltero,colombia,desempleado,,analfabeta,76001000
2013-03-31,valle,cali (ct),articulo 205. acceso carnal violento,domingo,21:00:00,inv. cinta sardi e13,urbana,vias publicas,arma de fuego,a pie,a pie,15,femenino,soltero,colombia,estudiante,,primaria,76001000
2013-03-31,valle,cali (ct),articulo 211. acto sexual violento (circunstancias de agravacion),domingo,00:00:00,villa del lago e13,urbana,casas de habitacion,,a pie,a pie,12,masculino,soltero,colombia,estudiante,,secundaria,76001000
2013-04-01,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,lunes,07:00:00,los alcazares e6,urbana,dentro de la vivienda,contundentes,a pie,a pie,13,femenino,soltero,colombia,estudiante,,secundaria,76001000
2013-04-01,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,lunes,00:00:00,cgto montebello e1,urbana,vias publicas,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,estudiante,,secundaria,76001000
2013-04-01,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,lunes,00:00:00,ciudadela floralia e6,urbana,vias publicas,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,estudiante,,secundaria,76001000
2013-04-01,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,lunes,15:00:00,ciudadela floralia e6,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,46,femenino,casado,colombia,independiente,,secundaria,76001000
2013-04-01,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,lunes,16:00:00,los chorros e18,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,6,femenino,soltero,colombia,estudiante,,analfabeta,76001000
2013-04-02,valle,cali (ct),articulo 205. acceso carnal violento,martes,15:30:00,manuela beltran e14,urbana,dentro de la vivienda,contundentes,a pie,a pie,24,femenino,soltero,colombia,ama de casa,,secundaria,76001000
2013-04-02,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,20:30:00,antonio narino e16,urbana,dentro de la vivienda,contundentes,a pie,a pie,5,masculino,soltero,colombia,desempleado,,analfabeta,76001000
2013-04-03,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,miercoles,11:30:00,jose m. marroquin ii e14,urbana,casas de habitacion,no reportado,a pie,a pie,13,femenino,soltero,colombia,estudiante,,secundaria,76001000
2013-04-03,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,miercoles,00:00:00,las quintas de don simon e17,urbana,dentro de la vivienda,contundentes,a pie,a pie,5,femenino,soltero,colombia,desempleado,,analfabeta,76001000
2013-04-03,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,miercoles,08:00:00,alferez real e18,urbana,dentro de la vivienda,contundentes,a pie,a pie,6,femenino,soltero,colombia,desempleado,,analfabeta,76001000
2013-04-03,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,miercoles,14:00:00,villa del lago e13,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,11,femenino,soltero,colombia,estudiante,,secundaria,76001000
2013-04-03,valle,cali (ct),articulo 210 a. acoso sexual,miercoles,14:30:00,vallado e15,urbana,dentro de la vivienda,no reportado,a pie,a pie,13,femenino,soltero,colombia,estudiante,,secundaria,76001000
2013-04-04,valle,cali (ct),articulo 206. acto sexual violento,jueves,16:00:00,terron colorado e1,urbana,dentro de la vivienda,contundentes,a pie,a pie,25,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2013-04-04,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,13:00:00,alfonso b. aragon e14,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,3,femenino,soltero,colombia,desempleado,,analfabeta,76001000
2013-04-05,valle,cali (ct),articulo 210. acceso carnal o acto sexual abusivo con incapaz de resistir,viernes,13:30:00,los comuneros ii e13,urbana,casas de habitacion,,a pie,a pie,21,femenino,soltero,colombia,independiente,,analfabeta,76001000
2013-04-06,valle,cali (ct),articulo 205. acceso carnal violento,sabado,17:40:00,laureano gomez e15,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,15,femenino,soltero,colombia,estudiante,,secundaria,76001000
2013-04-06,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,sabado,00:00:00,junin e9,urbana,dentro de la vivienda,contundentes,a pie,a pie,12,femenino,soltero,colombia,estudiante,,secundaria,76001000
2013-04-09,valle,cali (ct),articulo 206. acto sexual violento,martes,22:40:00,los comuneros ii e13,urbana,dentro de la vivienda,contundentes,a pie,a pie,16,femenino,soltero,colombia,estudiante,,secundaria,76001000
2013-04-09,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,martes,20:30:00,el ingenio e17,urbana,vias publicas,sin empleo de armas,conductor vehiculo,pasajero bus,6,femenino,soltero,colombia,estudiante,,primaria,76001000
2013-04-09,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,18:00:00,atanasio girardot e8,urbana,dentro de la vivienda,contundentes,a pie,a pie,2,femenino,soltero,colombia,desempleado,,analfabeta,76001000
2013-04-10,valle,cali (ct),articulo 205. acceso carnal violento,miercoles,19:00:00,el jardin e11,urbana,vias publicas,arma blanca / cortopunzante,a pie,a pie,18,femenino,soltero,colombia,independiente,,no reportado,76001000
2013-04-10,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,miercoles,10:00:00,cgto la buitrera e18,rural,hogar de paso,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,estudiante,,secundaria,76001000
2013-04-10,valle,cali (ct),articulo 211. acceso carnal o acto sexual en persona puesta en incapacidad de resistir  (circunstanc,miercoles,08:00:00,cgto montebello e1,urbana,dentro de la vivienda,,a pie,a pie,20,masculino,soltero,colombia,desempleado,,analfabeta,76001000
2013-04-11,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,18:50:00,evaristo garcia e4,urbana,casas de habitacion,contundentes,a pie,a pie,7,femenino,soltero,colombia,estudiante,,primaria,76001000
2013-04-12,valle,cali (ct),articulo 210 a. acoso sexual,viernes,00:00:00,el jardin e11,urbana,casas de habitacion,no reportado,a pie,a pie,14,femenino,soltero,colombia,estudiante,,secundaria,76001000
2013-04-14,valle,cali (ct),articulo 205. acceso carnal violento,domingo,20:30:00,manuela beltran e14,urbana,vias publicas,arma blanca / cortopunzante,a pie,a pie,27,femenino,soltero,colombia,independiente,,secundaria,76001000
2013-04-14,valle,cali (ct),articulo 205. acceso carnal violento,domingo,20:30:00,manuela beltran e14,urbana,vias publicas,arma de fuego,a pie,a pie,27,femenino,soltero,colombia,independiente,,secundaria,76001000
2013-04-14,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,domingo,15:00:00,brisas de los alamos e2,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,6,femenino,soltero,colombia,independiente,,secundaria,76001000
2013-04-15,valle,cali (ct),articulo 205. acceso carnal violento,lunes,08:30:00,alto napoles e18,urbana,lote baldio,arma de fuego,a pie,a pie,25,femenino,union libre,colombia,empleado particular,,secundaria,76001000
2013-04-15,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,lunes,19:40:00,las orquideas e14,urbana,dentro de la vivienda,contundentes,a pie,a pie,7,femenino,soltero,colombia,estudiante,,primaria,76001000
2013-04-15,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,lunes,16:00:00,ciudadela floralia e6,urbana,dentro de la vivienda,contundentes,a pie,a pie,13,femenino,soltero,colombia,estudiante,,secundaria,76001000
2013-04-15,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,lunes,18:00:00,terron colorado e1,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,estudiante,,secundaria,76001000
2013-04-15,valle,cali (ct),articulo 211. acceso carnal abusivo con menor de 14 anos (circunstancias agravacion),lunes,08:00:00,san nicolas e3,urbana,dentro de la vivienda,,a pie,a pie,13,femenino,soltero,colombia,estudiante,,secundaria,76001000
2013-04-16,valle,cali (ct),articulo 205. acceso carnal violento,martes,16:00:00,jose m. marroquin ii e14,urbana,casas de habitacion,contundentes,a pie,a pie,21,femenino,union libre,colombia,estudiante,,secundaria,76001000
2013-04-16,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,martes,02:00:00,marroquin i e14,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,30,femenino,soltero,colombia,ama de casa,,primaria,76001000
2013-04-16,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,00:00:00,chapinero e8,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,5,femenino,soltero,colombia,estudiante,,primaria,76001000
2013-04-16,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,08:00:00,el remanso e21,urbana,dentro de la vivienda,contundentes,a pie,a pie,6,femenino,soltero,colombia,estudiante,,primaria,76001000
2013-04-16,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,16:00:00,cgto montebello e1,rural,dentro de la vivienda,sin empleo de armas,a pie,a pie,9,femenino,soltero,,estudiante,,primaria,76001000
2013-04-16,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,16:00:00,cgto montebello e1,rural,dentro de la vivienda,sin empleo de armas,a pie,a pie,10,femenino,soltero,colombia,estudiante,,primaria,76001000
2013-04-16,valle,cali (ct),articulo 210. acceso carnal o acto sexual abusivo con incapaz de resistir,martes,12:30:00,alfonso b. aragon e14,urbana,"hoteles, residencias, y similares.",,a pie,a pie,28,femenino,soltero,colombia,empleado particular,,tecnico,76001000
2013-04-17,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,miercoles,11:00:00,los chorros e18,urbana,dentro de la vivienda,contundentes,a pie,a pie,14,femenino,soltero,colombia,estudiante,,secundaria,76001000
2013-04-17,valle,cali (ct),articulo 210 a. acoso sexual,miercoles,20:00:00,valle grande e21,urbana,vias publicas,no reportado,a pie,a pie,16,femenino,soltero,colombia,estudiante,,secundaria,76001000
2013-04-18,valle,cali (ct),articulo 205. acceso carnal violento,jueves,00:45:00,villa del lago e13,urbana,,contundentes,conductor vehiculo,conductor vehiculo,26,femenino,soltero,colombia,independiente,,secundaria,76001000
2013-04-18,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,jueves,15:00:00,prados del sur e18,urbana,dentro de la vivienda,contundentes,a pie,a pie,6,femenino,soltero,colombia,estudiante,,primaria,76001000
2013-04-18,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,08:00:00,urb. colseguros e19,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,4,femenino,soltero,colombia,desempleado,,analfabeta,76001000
2013-04-18,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,10:00:00,jose m. marroquin ii e14,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,29,femenino,divorciado,colombia,independiente,,secundaria,76001000
2013-04-18,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,21:30:00,belen e20,urbana,dentro de la vivienda,contundentes,a pie,a pie,10,femenino,soltero,colombia,estudiante,,secundaria,76001000
2013-04-18,valle,cali (ct),articulo 210 a. acoso sexual,jueves,15:00:00,calima e4,urbana,"colegios, escuelas",no reportado,a pie,a pie,31,masculino,casado,colombia,independiente,,superior,76001000
2013-04-19,valle,cali (ct),articulo 205. acceso carnal violento,viernes,23:00:00,diamante e13,urbana,dentro de la vivienda,contundentes,a pie,a pie,36,femenino,casado,colombia,desempleado,,primaria,76001000
2013-04-19,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,viernes,08:00:00,manuela beltran e14,urbana,dentro de la vivienda,contundentes,a pie,a pie,6,femenino,soltero,colombia,desempleado,,analfabeta,76001000
2013-04-20,valle,cali (ct),articulo 205. acceso carnal violento,sabado,22:00:00,las acacias e10,urbana,dentro de la vivienda,contundentes,a pie,a pie,14,femenino,soltero,colombia,estudiante,,secundaria,76001000
2013-04-20,valle,cali (ct),articulo 210 a. acoso sexual,sabado,08:00:00,jose m. marroquin ii e14,urbana,casas de habitacion,no reportado,a pie,a pie,14,femenino,soltero,colombia,estudiante,,secundaria,76001000
2013-04-21,valle,cali (ct),articulo 205. acceso carnal violento,domingo,00:00:00,carcel villa hermosa e11,urbana,carceles,no reportado,a pie,a pie,29,masculino,soltero,colombia,desempleado,,secundaria,76001000
2013-04-21,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,domingo,11:30:00,jorge eliecer gaitan e6,urbana,"hoteles, residencias, y similares.",contundentes,a pie,a pie,12,femenino,soltero,colombia,estudiante,,secundaria,76001000
2013-04-22,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,lunes,08:00:00,brisas de mayo e20,urbana,dentro de la vivienda,contundentes,a pie,a pie,6,femenino,soltero,colombia,desempleado,,analfabeta,76001000
2013-04-23,valle,cali (ct),articulo 205. acceso carnal violento,martes,18:00:00,san vicente e2,urbana,vias publicas,arma blanca / cortopunzante,a pie,a pie,18,masculino,soltero,colombia,empleado particular,,secundaria,76001000
2013-04-23,valle,cali (ct),articulo 211. acceso carnal o acto sexual en persona puesta en incapacidad de resistir  (circunstanc,martes,14:00:00,antonio narino e16,urbana,casas de habitacion,,a pie,a pie,4,femenino,soltero,colombia,estudiante,,primaria,76001000
2013-04-24,valle,cali (ct),articulo 205. acceso carnal violento,miercoles,18:30:00,belalcazar e9,urbana,dentro de la vivienda,contundentes,a pie,a pie,14,femenino,soltero,colombia,estudiante,,primaria,76001000
2013-04-25,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,jueves,10:00:00,los naranjos i e14,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2013-04-25,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,jueves,22:10:00,morichal de comfandi e15,urbana,,no reportado,a pie,a pie,12,femenino,soltero,colombia,estudiante,,primaria,76001000
2013-04-26,valle,cali (ct),articulo 205. acceso carnal violento,viernes,00:00:00,sector alto los chorros e18,urbana,casas de habitacion,no reportado,a pie,a pie,23,femenino,union libre,colombia,independiente,,primaria,76001000
2013-04-26,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,viernes,22:00:00,bretana e9,urbana,vias publicas,sin empleo de armas,a pie,a pie,33,femenino,soltero,colombia,independiente,,secundaria,76001000
2013-04-26,valle,cali (ct),articulo 210 a. acoso sexual,viernes,05:00:00,el cortijo e20,urbana,vias publicas,no reportado,a pie,a pie,22,femenino,soltero,colombia,independiente,,superior,76001000
2013-04-27,valle,cali (ct),articulo 205. acceso carnal violento,sabado,04:00:00,el poblado i e13,urbana,vias publicas,arma de fuego,a pie,a pie,24,femenino,soltero,colombia,independiente,,secundaria,76001000
2013-04-27,valle,cali (ct),articulo 205. acceso carnal violento,sabado,04:00:00,los robles e13,urbana,casas de habitacion,contundentes,a pie,a pie,20,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2013-04-27,valle,cali (ct),articulo 210. acceso carnal o acto sexual abusivo con incapaz de resistir,sabado,03:00:00,parcelaciones pance e22,rural,casas de habitacion,licor adulterado,a pie,a pie,20,femenino,casado,colombia,independiente,,superior,76001000
2013-04-27,valle,cali (ct),articulo 211. acceso carnal o acto sexual abusivo con incapaz de resistir (circunstancias agravacion,sabado,01:25:00,primavera e11,urbana,vias publicas,sin empleo de armas,a pie,a pie,18,femenino,soltero,colombia,desempleado,,secundaria,76001000
2013-04-28,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,domingo,08:00:00,alto napoles e18,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,6,femenino,soltero,colombia,estudiante,,primaria,76001000
2013-04-28,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,domingo,08:00:00,alto napoles e18,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,9,femenino,soltero,colombia,estudiante,,primaria,76001000
2013-04-29,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,lunes,08:00:00,los libertadores e3,urbana,dentro de la vivienda,contundentes,a pie,a pie,5,femenino,soltero,colombia,estudiante,,analfabeta,76001000
2013-04-29,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,lunes,18:00:00,la floresta e8,urbana,dentro de la vivienda,contundentes,a pie,a pie,9,femenino,soltero,colombia,estudiante,,primaria,76001000
2013-04-30,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,15:00:00,petecuy ii e6,urbana,vias publicas,sin empleo de armas,a pie,a pie,20,femenino,union libre,colombia,independiente,,secundaria,76001000
2013-05-01,valle,cali (ct),articulo 205. acceso carnal violento,miercoles,21:00:00,santa isabel e19,urbana,vias publicas,escopolamina,a pie,a pie,19,femenino,soltero,colombia,estudiante,,superior,76001000
2013-05-01,valle,cali (ct),articulo 206. acto sexual violento,miercoles,14:00:00,jorge eliecer gaitan e6,urbana,dentro de la vivienda,contundentes,a pie,a pie,16,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2013-05-01,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,miercoles,00:00:00,municipal e8,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,12,femenino,soltero,colombia,estudiante,,secundaria,76001000
2013-05-01,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,miercoles,00:00:00,el lido e19,urbana,vias publicas,sin empleo de armas,a pie,a pie,10,femenino,soltero,colombia,estudiante,,primaria,76001000
2013-05-01,valle,cali (ct),articulo 210 a. acoso sexual,miercoles,13:30:00,san carlos e11,urbana,vias publicas,,a pie,a pie,19,femenino,soltero,colombia,independiente,,primaria,76001000
2013-05-02,valle,cali (ct),articulo 210 a. acoso sexual,jueves,09:00:00,eduardo santos e12,urbana,dentro de la vivienda,no reportado,a pie,a pie,15,femenino,soltero,colombia,estudiante,,secundaria,76001000
2013-05-03,valle,cali (ct),articulo 205. acceso carnal violento,viernes,16:00:00,manuela beltran e14,urbana,puente peatonal,arma blanca / cortopunzante,a pie,a pie,17,femenino,union libre,colombia,empleado particular,,secundaria,76001000
2013-05-03,valle,cali (ct),articulo 205. acceso carnal violento,viernes,22:00:00,brisas de los alamos e2,urbana,vias publicas,contundentes,a pie,a pie,36,femenino,soltero,colombia,independiente,,secundaria,76001000
2013-05-03,valle,cali (ct),articulo 206. acto sexual violento,viernes,12:15:00,san pedro e3,urbana,oficinas,contundentes,a pie,a pie,18,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2013-05-03,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,viernes,19:30:00,ricardo balcazar e13,urbana,casas de habitacion,escopolamina,a pie,a pie,14,femenino,soltero,colombia,independiente,,secundaria,76001000
2013-05-03,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,viernes,18:00:00,las acacias e10,urbana,casas de habitacion,escopolamina,a pie,a pie,12,femenino,soltero,colombia,estudiante,,secundaria,76001000
2013-05-03,valle,cali (ct),articulo 210 a. acoso sexual,viernes,14:00:00,pizamos i e21,urbana,vias publicas,no reportado,a pie,a pie,3,masculino,soltero,colombia,independiente,,secundaria,76001000
2013-05-04,valle,cali (ct),articulo 206. acto sexual violento,sabado,10:00:00,municipal e8,urbana,vias publicas,no reportado,a pie,a pie,36,masculino,casado,colombia,independiente,,secundaria,76001000
2013-05-04,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,sabado,13:00:00,el limonar e17,urbana,vias publicas,contundentes,a pie,a pie,4,femenino,soltero,colombia,desempleado,,analfabeta,76001000
2013-05-05,valle,cali (ct),articulo 205. acceso carnal violento,domingo,17:50:00,los comuneros ii e13,urbana,casas de habitacion,contundentes,a pie,a pie,12,femenino,soltero,colombia,estudiante,,secundaria,76001000
2013-05-05,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,domingo,16:00:00,jorge zawadsky e10,urbana,dentro de la vivienda,contundentes,a pie,a pie,6,femenino,soltero,colombia,estudiante,,primaria,76001000
2013-05-07,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,martes,18:00:00,bellavista e19,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,10,femenino,soltero,colombia,estudiante,,primaria,76001000
2013-05-07,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,00:00:00,brisas de mayo e20,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,5,femenino,soltero,colombia,desempleado,,analfabeta,76001000
2013-05-07,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,08:00:00,centenario e2,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,5,femenino,soltero,colombia,estudiante,,analfabeta,76001000
2013-05-08,valle,cali (ct),articulo 205. acceso carnal violento,miercoles,21:00:00,puertas del sol e14,urbana,vias publicas,no reportado,a pie,a pie,16,femenino,soltero,colombia,estudiante,,secundaria,76001000
2013-05-08,valle,cali (ct),articulo 205. acceso carnal violento,miercoles,01:00:00,el paraiso e12,urbana,vias publicas,arma de fuego,a pie,a pie,6,femenino,soltero,colombia,independiente,,secundaria,76001000
2013-05-08,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,miercoles,00:00:00,san fernando viejo e19,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,28,masculino,union libre,colombia,independiente,,superior,76001000
2013-05-08,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,miercoles,08:00:00,sindical e12,urbana,dentro de la vivienda,contundentes,a pie,a pie,4,femenino,soltero,colombia,delincuencia,,analfabeta,76001000
2013-05-09,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,00:00:00,calimio desepaz e21,urbana,dentro de la vivienda,contundentes,a pie,a pie,4,femenino,soltero,colombia,desempleado,,analfabeta,76001000
2013-05-09,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,15:00:00,el remanso e21,urbana,vias publicas,sin empleo de armas,a pie,a pie,12,femenino,union libre,colombia,independiente,,superior,76001000
2013-05-10,valle,cali (ct),articulo 206. acto sexual violento,viernes,19:00:00,cgto la buitrera e18,rural,rios,arma de fuego,a pie,a pie,39,femenino,union libre,colombia,empleado particular,,secundaria,76001000
2013-05-10,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,viernes,14:00:00,sector alto los chorros e18,urbana,dentro de la vivienda,contundentes,a pie,a pie,9,femenino,soltero,colombia,estudiante,,primaria,76001000
2013-05-10,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,viernes,20:30:00,alto jordan e18,urbana,vias publicas,sin empleo de armas,a pie,a pie,4,masculino,soltero,colombia,estudiante,,primaria,76001000
2013-05-11,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,sabado,15:00:00,ciudadela floralia e6,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,30,femenino,union libre,colombia,independiente,,superior,76001000
2013-05-11,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,sabado,15:00:00,el poblado i e13,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,40,femenino,soltero,colombia,independiente,,primaria,76001000
2013-05-11,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,sabado,20:00:00,los robles e13,urbana,vias publicas,sin empleo de armas,a pie,a pie,11,femenino,soltero,colombia,estudiante,,secundaria,76001000
2013-05-13,valle,cali (ct),articulo 205. acceso carnal violento,lunes,01:00:00,san fernando nuevo e19,urbana,casas de habitacion,contundentes,a pie,a pie,18,femenino,union libre,colombia,independiente,,primaria,76001000
2013-05-13,valle,cali (ct),articulo 206. acto sexual violento,lunes,10:00:00,los lagos e13,urbana,casas de habitacion,no reportado,a pie,a pie,15,femenino,soltero,colombia,estudiante,,secundaria,76001000
2013-05-13,valle,cali (ct),articulo 206. acto sexual violento,lunes,10:00:00,los lagos e13,urbana,dentro de la vivienda,licor adulterado,a pie,a pie,15,femenino,soltero,colombia,estudiante,,primaria,76001000
2013-05-13,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,lunes,00:00:00,san nicolas e3,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,9,femenino,soltero,colombia,estudiante,,primaria,76001000
2013-05-13,valle,cali (ct),articulo 210 a. acoso sexual,lunes,13:37:00,la base e8,urbana,vias publicas,no reportado,a pie,a pie,4,femenino,soltero,colombia,estudiante,,analfabeta,76001000
2013-05-13,valle,cali (ct),articulo 211. acceso carnal abusivo con menor de 14 anos (circunstancias agravacion),lunes,10:00:00,ciudad talanga e21,urbana,dentro de la vivienda,licor adulterado,a pie,a pie,10,femenino,soltero,colombia,estudiante,,primaria,76001000
2013-05-14,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,martes,20:00:00,villa blanca e13,urbana,dentro de la vivienda,contundentes,a pie,a pie,12,femenino,soltero,colombia,estudiante,,secundaria,76001000
2013-05-14,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,martes,16:54:00,republica israel e16,urbana,vias publicas,sin empleo de armas,a pie,a pie,35,femenino,soltero,colombia,independiente,,no reportado,76001000
2013-05-15,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,miercoles,00:00:00,salomia e4,urbana,apartamento,sin empleo de armas,a pie,a pie,11,femenino,soltero,colombia,estudiante,,secundaria,76001000
