fecha,departamento,municipio,delito,dia,hora,barrio,zona,clase_de_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_de_nacimiento,clase_de_empleado,profesion,escolaridad,codigo_dane
2015-04-07,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,martes,12:50:00,alameda e9,urbana,vias publicas,sin empleo de armas,a pie,a pie,12,femenino,soltero,colombia,empleado particular,,primaria,76001000
2015-04-08,valle,cali (ct),articulo 205. acceso carnal violento,miercoles,13:00:00,ciudad talanga e21,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,17,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2015-04-08,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,miercoles,17:00:00,morichal de comfandi e15,urbana,vias publicas,contundentes,a pie,a pie,11,femenino,soltero,colombia,estudiante,,primaria,76001000
2015-04-08,valle,cali (ct),articulo 210 a. acoso sexual,miercoles,14:00:00,alameda e9,urbana,vias publicas,sin empleo de armas,a pie,a pie,39,femenino,soltero,colombia,desempleado,,analfabeta,76001000
2015-04-09,valle,cali (ct),articulo 206. acto sexual violento,jueves,14:00:00,bretana e9,urbana,vias publicas,sin empleo de armas,a pie,a pie,23,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2015-04-09,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,jueves,14:45:00,mariano ramos e16,urbana,vias publicas,sin empleo de armas,a pie,a pie,11,femenino,soltero,,empleado particular,,primaria,76001000
2015-04-10,valle,cali (ct),articulo 206. acto sexual violento,viernes,01:30:00,el retiro e15,urbana,vias publicas,escopolamina,a pie,a pie,60,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2015-04-10,valle,cali (ct),articulo 206. acto sexual violento,viernes,19:25:00,ciudad 2000 e16,urbana,vias publicas,arma de fuego,a pie,a pie,26,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2015-04-10,valle,cali (ct),articulo 206. acto sexual violento,viernes,18:48:00,la hacienda e17,urbana,vias publicas,arma blanca / cortopunzante,a pie,a pie,33,femenino,soltero,colombia,independiente,,secundaria,76001000
2015-04-10,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,viernes,00:00:00,vallado e15,urbana,vias publicas,sin empleo de armas,a pie,a pie,4,femenino,soltero,colombia,empleado particular,,primaria,76001000
2015-04-10,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,viernes,17:00:00,flora industrial e4,urbana,parqueadero,sin empleo de armas,a pie,a pie,12,masculino,soltero,colombia,empleado particular,,primaria,76001000
2015-04-10,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,viernes,02:00:00,alto jordan e18,urbana,vias publicas,sin empleo de armas,a pie,a pie,12,femenino,soltero,,empleado particular,,primaria,76001000
2015-04-11,valle,cali (ct),articulo 205. acceso carnal violento,sabado,20:30:00,san joaquin e17,urbana,vias publicas,arma de fuego,a pie,a pie,24,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2015-04-11,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,sabado,10:18:00,terron colorado e1,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,13,femenino,soltero,,empleado particular,,primaria,76001000
2015-04-11,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,sabado,17:00:00,,urbana,vias publicas,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,estudiante,,secundaria,76001000
2015-04-12,valle,cali (ct),articulo 205. acceso carnal violento,domingo,15:00:00,nueva floresta e12,urbana,casas de habitacion,contundentes,a pie,a pie,24,femenino,soltero,colombia,desempleado,,secundaria,76001000
2015-04-12,valle,cali (ct),articulo 210 a. acoso sexual,domingo,20:00:00,marroquin i e14,urbana,vias publicas,sin empleo de armas,a pie,a pie,22,femenino,union libre,colombia,independiente,,secundaria,76001000
2015-04-13,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,lunes,14:00:00,santa rosa e3,urbana,vias publicas,sin empleo de armas,a pie,a pie,14,femenino,soltero,colombia,empleado particular,,primaria,76001000
2015-04-13,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,lunes,14:00:00,ulpiano lloreda e13,urbana,vias publicas,sin empleo de armas,a pie,a pie,12,femenino,soltero,colombia,estudiante,,primaria,76001000
2015-04-16,valle,cali (ct),articulo 205. acceso carnal violento,jueves,20:20:00,brisas de mayo e20,urbana,vias publicas,contundentes,a pie,a pie,16,femenino,soltero,colombia,estudiante,,secundaria,76001000
2015-04-16,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,jueves,07:30:00,el cortijo e20,urbana,vias publicas,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,empleado particular,,primaria,76001000
2015-04-16,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,14:00:00,los comuneros ii e13,urbana,vias publicas,sin empleo de armas,a pie,a pie,12,femenino,soltero,colombia,estudiante,,secundaria,76001000
2015-04-16,valle,cali (ct),articulo 210 a. acoso sexual,jueves,17:00:00,los comuneros ii e13,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,28,femenino,casado,colombia,empleado particular,,secundaria,76001000
2015-04-18,valle,cali (ct),articulo 205. acceso carnal violento,sabado,04:15:00,cgto la voragine e22,rural,instalaciones de la policia,contundentes,a pie,a pie,37,femenino,union libre,,empleado particular,,secundaria,76001000
2015-04-18,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,sabado,10:00:00,vista hermosa e1,urbana,vias publicas,sin empleo de armas,a pie,a pie,3,masculino,soltero,colombia,desempleado,,analfabeta,76001000
2015-04-19,valle,cali (ct),articulo 206. acto sexual violento,domingo,10:30:00,jose m. marroquin ii e14,urbana,vias publicas,sin empleo de armas,a pie,a pie,7,femenino,soltero,colombia,empleado particular,,primaria,76001000
2015-04-19,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,domingo,16:00:00,primero de mayo e17,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,12,femenino,soltero,colombia,estudiante,,primaria,76001000
2015-04-20,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,lunes,14:00:00,atanasio girardot e8,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,3,masculino,soltero,colombia,estudiante,,primaria,76001000
2015-04-21,valle,cali (ct),articulo 205. acceso carnal violento,martes,00:30:00,santa fe e8,urbana,"hoteles, residencias, y similares.",escopolamina,a pie,a pie,23,femenino,soltero,colombia,empleado salud,,secundaria,76001000
2015-04-21,valle,cali (ct),articulo 206. acto sexual violento,martes,06:40:00,valle grande e21,urbana,vias publicas,escopolamina,a pie,a pie,13,femenino,soltero,colombia,empleado particular,,primaria,76001000
2015-04-21,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,martes,08:30:00,desepaz invicali e21,urbana,vias publicas,sin empleo de armas,a pie,a pie,2,femenino,soltero,colombia,empleado particular,,primaria,76001000
2015-04-21,valle,cali (ct),articulo 211. acceso carnal abusivo con menor de 14 anos (circunstancias agravacion),martes,21:00:00,alfonso b. aragon e14,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,estudiante,,secundaria,76001000
2015-04-22,valle,cali (ct),articulo 205. acceso carnal violento,miercoles,09:30:00,ciudad de los alamos e2,urbana,dentro de la vivienda,contundentes,a pie,a pie,30,femenino,soltero,colombia,ama de casa,,secundaria,76001000
2015-04-22,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,miercoles,00:00:00,el poblado i e13,urbana,vias publicas,escopolamina,a pie,a pie,14,femenino,soltero,colombia,empleado particular,,primaria,76001000
2015-04-22,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,miercoles,20:00:00,el sena e5,urbana,vias publicas,sin empleo de armas,a pie,a pie,3,femenino,soltero,colombia,empleado particular,,primaria,76001000
2015-04-22,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,miercoles,12:30:00,marco fidel suarez e4,urbana,vias publicas,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,empleado particular,,primaria,76001000
2015-04-22,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,miercoles,21:00:00,el pondaje e13,urbana,vias publicas,sin empleo de armas,a pie,a pie,5,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2015-04-23,valle,cali (ct),articulo 206. acto sexual violento,jueves,00:00:00,desepaz invicali e21,urbana,vias publicas,sin empleo de armas,a pie,a pie,15,femenino,soltero,colombia,empleado particular,,primaria,76001000
2015-04-23,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,09:00:00,urbanizacion calimio e6,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,1,femenino,soltero,colombia,desempleado,,analfabeta,76001000
2015-04-23,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,08:00:00,ciudadela floralia e6,urbana,vias publicas,sin empleo de armas,a pie,a pie,5,femenino,soltero,colombia,desempleado,,analfabeta,76001000
2015-04-24,valle,cali (ct),articulo 206. acto sexual violento,viernes,22:30:00,los comuneros i e15,urbana,vias publicas,arma blanca / cortopunzante,a pie,a pie,16,femenino,soltero,colombia,estudiante,,secundaria,76001000
2015-04-24,valle,cali (ct),articulo 206. acto sexual violento,viernes,06:40:00,republica israel e16,urbana,dentro de la vivienda,contundentes,a pie,a pie,26,masculino,soltero,colombia,empleado particular,,secundaria,76001000
2015-04-24,valle,cali (ct),articulo 210 a. acoso sexual,viernes,00:00:00,centenario e2,urbana,vias publicas,sin empleo de armas,conductor taxi,a pie,28,femenino,soltero,colombia,empleado particular,tecnico profesional en mercadeo y comercializacion,tecnico,76001000
2015-04-24,valle,cali (ct),articulo 211. acceso carnal abusivo con menor de 14 anos (circunstancias agravacion),viernes,21:30:00,primitivo crespo e8,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,2,femenino,soltero,colombia,desempleado,,analfabeta,76001000
2015-04-25,valle,cali (ct),articulo 205. acceso carnal violento,sabado,19:00:00,metropolitano del norte e5,urbana,vias publicas,sin empleo de armas,a pie,a pie,32,femenino,soltero,,empleado particular,,secundaria,76001000
2015-04-25,valle,cali (ct),articulo 206. acto sexual violento,sabado,11:00:00,laguna el pondaje e13,urbana,dentro de la vivienda,contundentes,a pie,a pie,38,femenino,casado,colombia,empleado particular,,secundaria,76001000
2015-04-25,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,sabado,16:00:00,cristobal colon e10,urbana,vias publicas,sin empleo de armas,a pie,a pie,18,femenino,soltero,colombia,empleado particular,,primaria,76001000
2015-04-25,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,sabado,23:00:00,el remanso e21,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,12,femenino,soltero,colombia,estudiante,,secundaria,76001000
2015-04-26,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,domingo,22:00:00,terron colorado e1,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,10,femenino,soltero,colombia,empleado particular,,primaria,76001000
2015-04-26,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,domingo,13:00:00,antonio narino e16,urbana,vias publicas,sin empleo de armas,a pie,a pie,6,masculino,soltero,colombia,empleado particular,,primaria,76001000
2015-04-27,valle,cali (ct),articulo 206. acto sexual violento,lunes,09:15:00,la esperanza e11,urbana,vias publicas,sin empleo de armas,a pie,a pie,38,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2015-04-27,valle,cali (ct),articulo 207. acceso carnal o acto sexual en persona puesta en incapacidad de resistir,lunes,19:30:00,valle grande e21,urbana,casas de habitacion,contundentes,a pie,a pie,18,femenino,soltero,colombia,estudiante,,secundaria,76001000
2015-04-27,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,lunes,22:00:00,san nicolas e3,urbana,vias publicas,sin empleo de armas,a pie,a pie,8,femenino,soltero,colombia,empleado particular,,primaria,76001000
2015-04-27,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,lunes,21:30:00,pizamos i e21,urbana,vias publicas,sin empleo de armas,a pie,a pie,7,femenino,soltero,colombia,empleado particular,,primaria,76001000
2015-04-27,valle,cali (ct),articulo 210 a. acoso sexual,lunes,15:00:00,pampa linda e19,urbana,vias publicas,sin empleo de armas,a pie,a pie,42,masculino,casado,colombia,independiente,,secundaria,76001000
2015-04-28,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,martes,10:00:00,manuela beltran e14,urbana,,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,independiente,,primaria,76001000
2015-04-28,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,martes,21:00:00,el refugio e19,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,12,masculino,soltero,colombia,estudiante,,secundaria,76001000
2015-04-28,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,16:30:00,asturias e12,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,31,femenino,union libre,colombia,empleado particular,,secundaria,76001000
2015-04-28,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,12:40:00,belalcazar e9,urbana,,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,estudiante,,primaria,76001000
2015-04-29,valle,cali (ct),articulo 206. acto sexual violento,miercoles,22:00:00,ciudadela floralia e6,urbana,vias publicas,sin empleo de armas,a pie,a pie,37,femenino,soltero,,empleado particular,,secundaria,76001000
2015-04-29,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,miercoles,09:00:00,alameda e9,urbana,parques,sin empleo de armas,a pie,a pie,13,femenino,soltero,,empleado particular,,primaria,76001000
2015-04-29,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,miercoles,19:00:00,siete de agosto e7,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,estudiante,,secundaria,76001000
2015-04-29,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,miercoles,13:00:00,ciudad talanga e21,urbana,vias publicas,sin empleo de armas,a pie,a pie,11,femenino,soltero,colombia,empleado particular,,primaria,76001000
2015-04-29,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,miercoles,07:00:00,cgto la buitrera e18,rural,dentro de la vivienda,sin empleo de armas,a pie,a pie,12,femenino,soltero,colombia,estudiante,,secundaria,76001000
2015-04-30,valle,cali (ct),articulo 206. acto sexual violento,jueves,17:30:00,paso del comercio e6,urbana,vias publicas,sin empleo de armas,a pie,a pie,17,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2015-04-30,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,jueves,14:00:00,benjamin herrera e8,urbana,vias publicas,sin empleo de armas,a pie,a pie,5,femenino,soltero,,empleado particular,,primaria,76001000
2015-04-30,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,00:00:00,ciudadela floralia e6,urbana,dentro de la vivienda,contundentes,a pie,a pie,6,femenino,soltero,colombia,estudiante,,primaria,76001000
2015-05-01,valle,cali (ct),articulo 205. acceso carnal violento,viernes,04:00:00,fepicol e7,urbana,empresa,contundentes,a pie,a pie,36,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2015-05-01,valle,cali (ct),articulo 206. acto sexual violento,viernes,18:30:00,ricardo balcazar e13,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,2,masculino,soltero,colombia,empleado particular,,primaria,76001000
2015-05-01,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,viernes,00:00:00,ciudad cordoba e15,urbana,vias publicas,sin empleo de armas,a pie,a pie,10,femenino,soltero,colombia,empleado particular,,primaria,76001000
2015-05-01,valle,cali (ct),articulo 210 a. acoso sexual,viernes,08:00:00,ciudad cordoba e15,urbana,vias publicas,sin empleo de armas,a pie,a pie,33,femenino,union libre,colombia,empleado particular,,secundaria,76001000
2015-05-02,valle,cali (ct),articulo 205. acceso carnal violento,sabado,00:00:00,cgto la leonera e1,urbana,vias publicas,sin empleo de armas,a pie,a pie,27,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2015-05-02,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,sabado,15:35:00,potrero grande e21,urbana,vias publicas,sin empleo de armas,a pie,a pie,8,femenino,soltero,colombia,empleado particular,,primaria,76001000
2015-05-03,valle,cali (ct),articulo 206. acto sexual violento,domingo,20:00:00,siloe e20,urbana,vias publicas,sin empleo de armas,a pie,a pie,3,femenino,soltero,colombia,empleado particular,,primaria,76001000
2015-05-03,valle,cali (ct),articulo 206. acto sexual violento,domingo,03:00:00,ciudad capri e17,urbana,vias publicas,sin empleo de armas,a pie,a pie,38,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2015-05-03,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,domingo,13:13:00,laureano gomez e15,urbana,vias publicas,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,empleado particular,,primaria,76001000
2015-05-03,valle,cali (ct),articulo 210 a. acoso sexual,domingo,09:40:00,san luis e6,urbana,cafe internet,sin empleo de armas,a pie,a pie,15,femenino,soltero,colombia,estudiante,,secundaria,76001000
2015-05-04,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,lunes,18:00:00,,urbana,vias publicas,sin empleo de armas,a pie,a pie,18,masculino,soltero,,empleado particular,,primaria,76001000
2015-05-04,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,lunes,13:09:00,alfonso b. aragon e14,urbana,vias publicas,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,empleado particular,,primaria,76001000
2015-05-04,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,lunes,19:00:00,porvenir e4,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,5,masculino,soltero,colombia,estudiante,,primaria,76001000
2015-05-04,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,lunes,10:50:00,manuela beltran e14,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,7,femenino,soltero,colombia,estudiante,,primaria,76001000
2015-05-05,valle,cali (ct),articulo 205. acceso carnal violento,martes,22:00:00,cgto pichinde e19,rural,dentro de la vivienda,arma blanca / cortopunzante,a pie,a pie,25,femenino,union libre,colombia,ama de casa,,secundaria,76001000
2015-05-05,valle,cali (ct),articulo 206. acto sexual violento,martes,10:00:00,terron colorado e1,urbana,vias publicas,sin empleo de armas,a pie,a pie,18,femenino,soltero,colombia,empleado particular,,primaria,76001000
2015-05-05,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,martes,11:30:00,llano verde e15,urbana,vias publicas,sin empleo de armas,a pie,a pie,18,masculino,soltero,,empleado particular,,primaria,76001000
2015-05-05,valle,cali (ct),articulo 210 a. acoso sexual,martes,15:30:00,prados del norte e2,urbana,terminal de transportes,sin empleo de armas,a pie,a pie,37,masculino,divorciado,colombia,independiente,,secundaria,76001000
2015-05-06,valle,cali (ct),articulo 205. acceso carnal violento,miercoles,10:00:00,parcelaciones pance e22,urbana,vias publicas,arma de fuego,conductor vehiculo,conductor vehiculo,19,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2015-05-06,valle,cali (ct),articulo 210 a. acoso sexual,miercoles,01:00:00,vallado e15,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,12,femenino,soltero,colombia,estudiante,,secundaria,76001000
2015-05-07,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,jueves,12:00:00,urb. rio lili e22,urbana,vias publicas,sin empleo de armas,a pie,a pie,18,femenino,soltero,,empleado particular,,primaria,76001000
2015-05-08,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,viernes,12:00:00,san carlos e11,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,12,femenino,soltero,colombia,empleado particular,,primaria,76001000
2015-05-08,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,viernes,04:00:00,omar torrijos e13,urbana,vias publicas,sin empleo de armas,a pie,a pie,11,femenino,soltero,colombia,empleado particular,,primaria,76001000
2015-05-08,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,viernes,16:00:00,alto napoles e18,urbana,,sin empleo de armas,a pie,a pie,12,femenino,soltero,colombia,estudiante,,primaria,76001000
2015-05-08,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,viernes,21:30:00,cgto montebello e1,urbana,dentro de la vivienda,contundentes,a pie,a pie,13,femenino,soltero,colombia,estudiante,,primaria,76001000
2015-05-09,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,sabado,12:40:00,nueva floresta e12,urbana,vias publicas,contundentes,a pie,a pie,8,femenino,soltero,colombia,estudiante,,primaria,76001000
2015-05-09,valle,cali (ct),articulo 210 a. acoso sexual,sabado,23:30:00,melendez e18,urbana,conjunto residencial,escopolamina,a pie,a pie,12,femenino,soltero,colombia,estudiante,,primaria,76001000
2015-05-09,valle,cali (ct),articulo 217. estimulo a la prostitucion de menores,sabado,20:50:00,alfonso b. aragon e14,urbana,discotecas,,a pie,a pie,17,femenino,soltero,colombia,independiente,,secundaria,76001000
2015-05-10,valle,cali (ct),articulo 205. acceso carnal violento,domingo,01:00:00,el retiro e15,urbana,vias publicas,contundentes,a pie,a pie,25,femenino,soltero,colombia,desempleado,,secundaria,76001000
2015-05-11,valle,cali (ct),articulo 205. acceso carnal violento,lunes,08:00:00,laguna el pondaje e13,urbana,vias publicas,sin empleo de armas,a pie,a pie,29,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2015-05-11,valle,cali (ct),articulo 205. acceso carnal violento,lunes,10:30:00,versalles e2,urbana,vias publicas,escopolamina,a pie,a pie,32,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2015-05-11,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,lunes,00:00:00,ciudad cordoba e15,urbana,vias publicas,escopolamina,a pie,a pie,6,masculino,soltero,colombia,empleado particular,,primaria,76001000
2015-05-11,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,lunes,14:00:00,marroquin iii e13,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,estudiante,,primaria,76001000
2015-05-12,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,martes,15:00:00,sindical e12,urbana,vias publicas,sin empleo de armas,a pie,a pie,3,femenino,soltero,,empleado particular,,primaria,76001000
2015-05-13,valle,cali (ct),articulo 213. induccion a la prostitucion,miercoles,08:00:00,antonio narino e16,urbana,vias publicas,escopolamina,a pie,a pie,14,femenino,soltero,colombia,estudiante,,secundaria,76001000
2015-05-14,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,jueves,00:00:00,ciudad cordoba e15,urbana,vias publicas,sin empleo de armas,a pie,a pie,12,masculino,soltero,colombia,empleado particular,,primaria,76001000
2015-05-14,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,jueves,03:00:00,union de vivienda popular e16,urbana,vias publicas,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,empleado particular,,primaria,76001000
2015-05-15,valle,cali (ct),articulo 206. acto sexual violento,viernes,13:00:00,alfonso b. aragon e14,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,5,femenino,soltero,colombia,empleado particular,,primaria,76001000
2015-05-15,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,viernes,09:00:00,el guabal e10,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,8,masculino,soltero,,empleado particular,,primaria,76001000
2015-05-15,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,viernes,09:00:00,san pedro claver e11,urbana,vias publicas,cintas/cinturon,a pie,a pie,14,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2015-05-15,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,viernes,16:00:00,urbanizacion calimio e6,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,9,femenino,soltero,colombia,independiente,,primaria,76001000
2015-05-15,valle,cali (ct),articulo 210 a. acoso sexual,viernes,00:00:00,chapinero e8,urbana,oficinas,,a pie,a pie,41,femenino,union libre,colombia,independiente,,primaria,76001000
2015-05-15,valle,cali (ct),articulo 210 a. acoso sexual,viernes,21:00:00,san luis e6,urbana,vias publicas,sin empleo de armas,a pie,a pie,16,femenino,soltero,colombia,estudiante,,secundaria,76001000
2015-05-15,valle,cali (ct),articulo 210. acceso carnal o acto sexual abusivo con incapaz de resistir,viernes,23:40:00,3 de julio e19,urbana,vias publicas,escopolamina,a pie,a pie,40,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2015-05-15,valle,cali (ct),articulo 218. pornografia con menores,viernes,00:00:00,jose holguin garces e11,urbana,vias publicas,sin empleo de armas,a pie,a pie,11,femenino,soltero,colombia,empleado particular,,primaria,76001000
2015-05-17,valle,cali (ct),articulo 206. acto sexual violento,domingo,01:45:00,colseguros andes e10,urbana,vias publicas,sin empleo de armas,a pie,a pie,16,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2015-05-17,valle,cali (ct),articulo 207. acceso carnal o acto sexual en persona puesta en incapacidad de resistir,domingo,00:00:00,san fernando viejo e19,urbana,vias publicas,sin empleo de armas,a pie,a pie,34,masculino,union libre,colombia,independiente,,superior,76001000
2015-05-17,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,domingo,17:00:00,alto jordan e18,urbana,vias publicas,sin empleo de armas,a pie,a pie,18,femenino,soltero,,empleado particular,,primaria,76001000
2015-05-17,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,domingo,03:00:00,jose m. marroquin ii e14,urbana,vias publicas,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,empleado particular,,primaria,76001000
2015-05-17,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,domingo,20:30:00,alfonso lopez i e7,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,5,femenino,soltero,colombia,estudiante,,primaria,76001000
2015-05-17,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,domingo,00:05:00,cgto montebello e1,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,7,femenino,soltero,colombia,estudiante,,primaria,76001000
2015-05-18,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,lunes,03:00:00,san judas tadeo i e10,urbana,,sin empleo de armas,a pie,a pie,10,femenino,soltero,colombia,empleado particular,,primaria,76001000
2015-05-18,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,lunes,11:30:00,cgto felidia e1,rural,vias publicas,sin empleo de armas,a pie,a pie,7,femenino,soltero,colombia,empleado particular,,primaria,76001000
2015-05-18,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,lunes,14:40:00,potrero grande e21,urbana,vias publicas,sin empleo de armas,a pie,a pie,3,femenino,soltero,colombia,empleado particular,,primaria,76001000
2015-05-18,valle,cali (ct),articulo 210 a. acoso sexual,lunes,14:00:00,cristo rey e19,rural,vias publicas,sin empleo de armas,a pie,a pie,20,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2015-05-18,valle,cali (ct),articulo 210 a. acoso sexual,lunes,02:00:00,el poblado ii e13,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,24,femenino,soltero,colombia,independiente,,secundaria,76001000
2015-05-19,valle,cali (ct),articulo 206. acto sexual violento,martes,16:30:00,ciudad talanga e21,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,6,femenino,soltero,colombia,empleado particular,,primaria,76001000
