fecha,departamento,municipio,dia,hora,barrio,zona,clase_de_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_de_nacimiento,clase_de_empleado,profesion,escolaridad,codigo_dane,cantidad
2018-04-09,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,lunes,0.5069444444452529,guayaquil e9,urbana,vias publicas,arma blanca / cortopunzante,a pie,a pie,3,femenino,soltero,colombia,estudiante,no reportada,analfabeta,76001000
2018-04-10,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,martes,0.75,los comuneros i e15,urbana,vias publicas,sin empleo de armas,a pie,a pie,13,masculino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-04-10,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,martes,0.65625,pizamos i e21,urbana,vias publicas,sin empleo de armas,a pie,a pie,8,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-04-10,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,0.41666666666424135,alfonso lopez ii e7,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,12,femenino,soltero,colombia,empleado particular,no reportada,primaria,76001000
2018-04-10,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,0.41666666666424135,lili e17,urbana,vias publicas,contundentes,a pie,a pie,11,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-04-10,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,0.41666666666424135,san pedro e3,urbana,otro,contundentes,a pie,a pie,13,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-04-10,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,0.625,vallado e15,urbana,casas de habitacion,contundentes,a pie,a pie,14,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2018-04-10,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,0.5,centenario e2,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,9,femenino,soltero,colombia,estudiante,,secundaria,76001000
2018-04-10,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,0.5625,puertas del sol e14,urbana,vias publicas,sin empleo de armas,a pie,a pie,4,masculino,soltero,colombia,estudiante,no reportada,analfabeta,76001000
2018-04-10,valle,cali (ct),articulo 218. pornografia con menores,martes,0.16666666666424135,lili e17,urbana,vias publicas,sin empleo de armas,a pie,a pie,15,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-04-11,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,miercoles,0.7083333333357587,santa monica popular e8,urbana,vias publicas,sin empleo de armas,a pie,a pie,6,femenino,soltero,colombia,desempleado,no reportada,primaria,76001000
2018-04-11,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,miercoles,0.39583333333575865,alfonso b. aragon e14,urbana,vias publicas,sin empleo de armas,a pie,a pie,12,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-04-11,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,miercoles,0.5,el poblado i e13,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,6,masculino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-04-11,valle,cali (ct),articulo 214. constrenimiento a la prostitucion,miercoles,0.45833333333575865,altos de menga e2,urbana,establecimiento educativo,escopolamina,a pie,a pie,15,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-04-12,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,0.5,potrero grande e21,urbana,vias publicas,sin empleo de armas,a pie,a pie,5,femenino,soltero,colombia,desempleado,no reportada,primaria,76001000
2018-04-13,valle,cali (ct),articulo 206. acto sexual violento,viernes,0.625,san pedro e3,urbana,lugar de trabajo,contundentes,a pie,a pie,12,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2018-04-13,valle,cali (ct),articulo 206. acto sexual violento,viernes,0.04166666666424135,los comuneros ii e13,urbana,vias publicas,arma blanca / cortopunzante,a pie,a pie,35,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2018-04-13,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,viernes,0.7083333333357587,brisas de mayo e20,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,8,masculino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-04-13,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,viernes,0.6388888888905058,junin e9,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,10,masculino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2018-04-13,valle,cali (ct),articulo 210 a. acoso sexual,viernes,0.6493055555547471,el troncal e8,urbana,"colegios, escuelas",sin empleo de armas,a pie,a pie,16,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2018-04-14,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,sabado,0.04166666666424135,el troncal e8,urbana,vias publicas,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,empleado particular,no reportada,primaria,76001000
2018-04-14,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,sabado,0.41666666666424135,santa teresita e2,urbana,vias publicas,contundentes,a pie,a pie,10,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-04-14,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,sabado,0.625,santa fe e8,urbana,casas de habitacion,contundentes,a pie,a pie,12,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-04-14,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,sabado,0.8333333333357587,antonio narino e16,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,3,femenino,soltero,colombia,empleado particular,no reportada,primaria,76001000
2018-04-14,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,sabado,0.46597222222044365,el poblado ii e13,urbana,establecimiento de salud,sin empleo de armas,a pie,a pie,4,femenino,soltero,colombia,desempleado,no reportada,secundaria,76001000
2018-04-14,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,sabado,0.5326388888861402,ciudadela floralia e6,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,3,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2018-04-15,valle,cali (ct),articulo 205. acceso carnal violento,domingo,0.5833333333357587,alfonso lopez i e7,urbana,vias publicas,contundentes,a pie,a pie,11,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-04-15,valle,cali (ct),articulo 206. acto sexual violento,domingo,0.7291666666642413,,urbana,"hoteles, residencias, y similares.",contundentes,a pie,a pie,30,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2018-04-15,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,domingo,0.45833333333575865,llano verde e15,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2018-04-15,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,domingo,0.33333333333575865,diamante e13,urbana,vias publicas,sin empleo de armas,a pie,a pie,4,masculino,soltero,colombia,desempleado,,analfabeta,76001000
2018-04-15,valle,cali (ct),articulo 210 a. acoso sexual,domingo,0.8333333333357587,llano verde e15,urbana,,sin empleo de armas,a pie,a pie,14,femenino,soltero,colombia,empleado particular,no reportada,primaria,76001000
2018-04-15,valle,cali (ct),articulo 218. pornografia con menores,domingo,0.39583333333575865,la alianza e4,urbana,"colegios, escuelas",contundentes,a pie,a pie,10,femenino,soltero,colombia,estudiante,,primaria,76001000
2018-04-16,valle,cali (ct),articulo 205. acceso carnal violento,lunes,0.08333333333575865,la selva e10,urbana,instalaciones de la policia,contundentes,a pie,a pie,25,masculino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2018-04-16,valle,cali (ct),articulo 205. acceso carnal violento,lunes,0.6041666666642413,jose m. marroquin ii e14,urbana,dentro de la vivienda,contundentes,a pie,a pie,15,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2018-04-16,valle,cali (ct),articulo 206. acto sexual violento,lunes,0.08333333333575865,,urbana,"hoteles, residencias, y similares.",contundentes,a pie,a pie,19,femenino,soltero,venezuela,empleado particular,no reportada,secundaria,76001000
2018-04-16,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,lunes,0.6458333333357587,las orquideas e14,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2018-04-16,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,lunes,0.5,junin e9,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,11,femenino,soltero,colombia,estudiante,,primaria,76001000
2018-04-16,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,lunes,0.41666666666424135,santa rita e2,urbana,lugar de trabajo,contundentes,a pie,a pie,8,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-04-16,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,lunes,0.41666666666424135,santa rita e2,urbana,lugar de trabajo,contundentes,a pie,a pie,35,femenino,soltero,,empleado particular,no reportada,secundaria,76001000
2018-04-16,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,lunes,0.5833333333357587,san pedro claver e11,urbana,vias publicas,sin empleo de armas,a pie,a pie,10,femenino,soltero,colombia,empleado particular,no reportada,primaria,76001000
2018-04-16,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,lunes,0.45833333333575865,villacolombia e8,urbana,establecimiento de salud,sin empleo de armas,a pie,a pie,14,masculino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-04-16,valle,cali (ct),articulo 218. pornografia con menores,lunes,0.625,departamental e10,urbana,vias publicas,sin empleo de armas,a pie,a pie,12,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-04-17,valle,cali (ct),articulo 205. acceso carnal violento,martes,0.45833333333575865,los libertadores e3,urbana,dentro de la vivienda,escopolamina,a pie,a pie,26,femenino,soltero,colombia,desempleado,,secundaria,76001000
2018-04-17,valle,cali (ct),articulo 206. acto sexual violento,martes,0.3194444444452529,siloe e20,urbana,casas de habitacion,arma blanca / cortopunzante,a pie,a pie,17,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2018-04-17,valle,cali (ct),articulo 206. acto sexual violento,martes,0.3194444444452529,siloe e20,urbana,casas de habitacion,arma blanca / cortopunzante,a pie,a pie,36,masculino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2018-04-17,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,martes,0.33333333333575865,cristobal colon e10,urbana,vias publicas,contundentes,a pie,a pie,13,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-04-17,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,martes,0.5,alto jordan e18,urbana,casas de habitacion,contundentes,a pie,a pie,13,femenino,soltero,colombia,estudiante,,secundaria,76001000
2018-04-17,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,0.41666666666424135,sector alto los chorros e18,urbana,vias publicas,sin empleo de armas,a pie,a pie,3,masculino,soltero,colombia,desempleado,no reportada,analfabeta,76001000
2018-04-17,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,0.8333333333357587,normandia e2,urbana,vias publicas,contundentes,a pie,a pie,13,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-04-17,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,0.45833333333575865,el poblado ii e13,urbana,local comercial,sin empleo de armas,a pie,a pie,10,masculino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-04-17,valle,cali (ct),articulo 210 a. acoso sexual,martes,0.20833333333575865,los alcazares e6,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,25,femenino,soltero,colombia,empleado particular,no reportada,primaria,76001000
2018-04-18,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,miercoles,0.0,alto jordan e18,urbana,vias publicas,contundentes,a pie,a pie,12,femenino,soltero,colombia,estudiante,,primaria,76001000
2018-04-18,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,miercoles,0.41666666666424135,cgto felidia e1,rural,carretera,sin empleo de armas,a pie,a pie,12,femenino,soltero,colombia,empleado particular,no reportada,primaria,76001000
2018-04-18,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,miercoles,0.41666666666424135,polvorines e18,urbana,vias publicas,contundentes,a pie,a pie,2,femenino,soltero,colombia,desempleado,no reportada,analfabeta,76001000
2018-04-18,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,miercoles,0.41666666666424135,republica israel e16,urbana,vias publicas,sin empleo de armas,a pie,a pie,6,femenino,soltero,colombia,desempleado,no reportada,primaria,76001000
2018-04-18,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,miercoles,0.8333333333357587,alfonso lopez i e7,urbana,vias publicas,sin empleo de armas,a pie,a pie,6,femenino,soltero,colombia,desempleado,no reportada,primaria,76001000
2018-04-18,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,miercoles,0.8333333333357587,cgto montebello e1,rural,dentro de la vivienda,contundentes,a pie,a pie,5,femenino,soltero,,desempleado,no reportada,analfabeta,76001000
2018-04-18,valle,cali (ct),articulo 218. pornografia con menores,miercoles,0.9166666666642413,el limonar e17,urbana,apartamento en conjunto cerrado,sin empleo de armas,a pie,a pie,15,femenino,soltero,colombia,estudiante,,secundaria,76001000
2018-04-19,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,0.41666666666424135,charco azul e13,urbana,casas de habitacion,contundentes,a pie,a pie,10,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-04-19,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,0.41666666666424135,san pedro e3,urbana,vias publicas,contundentes,a pie,a pie,7,femenino,soltero,colombia,desempleado,no reportada,analfabeta,76001000
2018-04-19,valle,cali (ct),articulo 210 a. acoso sexual,jueves,0.5625,nueva granada e19,urbana,establecimiento de salud,escopolamina,a pie,a pie,26,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2018-04-20,valle,cali (ct),articulo 206. acto sexual violento,viernes,0.5,parcelaciones pance e22,urbana,vias publicas,arma de fuego,pasajero vehiculo,a pie,19,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2018-04-20,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,viernes,0.5416666666642413,el vergel e13,urbana,edificio,sin empleo de armas,a pie,a pie,8,masculino,soltero,colombia,empleado particular,no reportada,primaria,76001000
2018-04-20,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,viernes,0.41666666666424135,bolivariano e4,urbana,entidad publica / estatal,contundentes,a pie,a pie,351,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-04-20,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,viernes,0.7083333333357587,el troncal e8,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,3,femenino,soltero,,estudiante,no reportada,analfabeta,76001000
2018-04-20,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,viernes,0.5,junin e9,urbana,casas de habitacion,contundentes,a pie,a pie,9,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-04-20,valle,cali (ct),articulo 210 a. acoso sexual,viernes,0.41666666666424135,el ingenio e17,urbana,vias publicas,sin empleo de armas,a pie,a pie,38,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2018-04-20,valle,cali (ct),articulo 210 a. acoso sexual,viernes,0.5,el gran limonar e17,urbana,establecimiento publico,sin empleo de armas,a pie,a pie,35,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2018-04-20,valle,cali (ct),articulo 210. acceso carnal o acto sexual abusivo con incapaz de resistir,viernes,0.9583333333357587,republica israel e16,urbana,vias publicas,contundentes,a pie,a pie,15,femenino,soltero,colombia,estudiante,,secundaria,76001000
2018-04-21,valle,cali (ct),articulo 206. acto sexual violento,sabado,0.6666666666642413,alto napoles e18,urbana,casas de habitacion,contundentes,a pie,a pie,36,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2018-04-21,valle,cali (ct),articulo 207. acceso carnal o acto sexual en persona puesta en incapacidad de resistir,sabado,0.14583333333575865,brisas de los alamos e2,urbana,vias publicas,escopolamina,a pie,a pie,28,femenino,soltero,colombia,independiente,ingenieria industrial,superior,76001000
2018-04-21,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,sabado,0.5833333333357587,las orquideas e14,urbana,vias publicas,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-04-21,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,sabado,0.7916666666642413,aguacatal e1,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,7,femenino,soltero,colombia,independiente,no reportada,primaria,76001000
2018-04-21,valle,cali (ct),articulo 210 a. acoso sexual,sabado,0.8333333333357587,jose m. marroquin ii e14,urbana,vias publicas,sin empleo de armas,a pie,a pie,9,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-04-21,valle,cali (ct),articulo 210 a. acoso sexual,sabado,0.6527777777810115,ciudadela floralia e6,urbana,vias publicas,escopolamina,a pie,a pie,27,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2018-04-21,valle,cali (ct),articulo 210 a. acoso sexual,sabado,0.5638888888861402,san vicente e2,urbana,lugar de trabajo,sin empleo de armas,a pie,a pie,19,femenino,soltero,colombia,empleado particular,no reportada,tecnico,76001000
2018-04-22,valle,cali (ct),articulo 205. acceso carnal violento,domingo,0.7222222222189885,alto jordan e18,urbana,casas de habitacion,contundentes,a pie,a pie,15,femenino,soltero,,estudiante,no reportada,secundaria,76001000
2018-04-22,valle,cali (ct),articulo 205. acceso carnal violento,domingo,0.22222222221898846,planta de tratamiento e21,urbana,lote baldio,contundentes,a pie,a pie,11,femenino,soltero,colombia,empleado particular,no reportada,primaria,76001000
2018-04-22,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,domingo,0.7916666666642413,lili e17,urbana,vias publicas,sin empleo de armas,a pie,a pie,3,femenino,soltero,colombia,empleado particular,no reportada,analfabeta,76001000
2018-04-22,valle,cali (ct),articulo 218. pornografia con menores,domingo,0.41666666666424135,petecuy ii e6,urbana,vias publicas,sin empleo de armas,a pie,a pie,15,femenino,soltero,colombia,estudiante,,primaria,76001000
2018-04-23,valle,cali (ct),articulo 210 a. acoso sexual,lunes,0.22916666666424135,aguacatal e1,urbana,vias publicas,sin empleo de armas,a pie,a pie,39,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2018-04-24,valle,cali (ct),articulo 205. acceso carnal violento,martes,0.08333333333575865,alfonso b. aragon e14,urbana,casas de habitacion,contundentes,a pie,a pie,44,femenino,separado,colombia,empleado particular,no reportada,primaria,76001000
2018-04-24,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,martes,0.7708333333357587,el poblado ii e13,urbana,casas de habitacion,contundentes,a pie,a pie,14,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2018-04-24,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,0.5,las orquideas e14,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,11,femenino,soltero,colombia,estudiante,,secundaria,76001000
2018-04-24,valle,cali (ct),articulo 218. pornografia con menores,martes,0.41666666666424135,los comuneros i e15,urbana,vias publicas,contundentes,a pie,a pie,12,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-04-25,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,miercoles,0.9166666666642413,villa del sur e11,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,2,femenino,soltero,colombia,estudiante,no reportada,analfabeta,76001000
2018-04-25,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,miercoles,0.41666666666424135,el remanso e21,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,12,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-04-25,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,miercoles,0.41666666666424135,vipasa e2,urbana,dentro de la vivienda,contundentes,a pie,a pie,10,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-04-25,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,miercoles,0.375,san nicolas e3,urbana,vias publicas,contundentes,a pie,a pie,10,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2018-04-25,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,miercoles,0.6666666666642413,san judas tadeo i e10,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,2,femenino,soltero,colombia,estudiante,no reportada,analfabeta,76001000
2018-04-26,valle,cali (ct),articulo 206. acto sexual violento,jueves,0.41666666666424135,melendez e18,urbana,vias publicas,contundentes,a pie,a pie,29,masculino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2018-04-26,valle,cali (ct),articulo 206. acto sexual violento,jueves,0.625,el limonar e17,urbana,casas de habitacion,contundentes,a pie,a pie,14,femenino,soltero,colombia,estudiante,,secundaria,76001000
2018-04-26,valle,cali (ct),articulo 206. acto sexual violento,jueves,0.9166666666642413,el poblado ii e13,urbana,vias publicas,contundentes,a pie,a pie,15,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2018-04-26,valle,cali (ct),articulo 207. acceso carnal o acto sexual en persona puesta en incapacidad de resistir,jueves,0.625,buenos aires e18,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,57,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2018-04-26,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,jueves,0.41666666666424135,alfonso lopez i e7,urbana,vias publicas,contundentes,a pie,a pie,13,masculino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-04-26,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,jueves,0.625,simon bolivar e8,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,13,masculino,soltero,colombia,estudiante,,secundaria,76001000
2018-04-26,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,jueves,0.3868055555576575,alfonso lopez i e7,urbana,vias publicas,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,empleado particular,no reportada,primaria,76001000
2018-04-26,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,0.41666666666424135,olimpico e10,urbana,vias publicas,contundentes,a pie,a pie,5,femenino,soltero,colombia,desempleado,no reportada,analfabeta,76001000
2018-04-26,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,0.625,brisas del limonar e16,urbana,casas de habitacion,contundentes,a pie,a pie,3,femenino,soltero,colombia,estudiante,no reportada,analfabeta,76001000
2018-04-26,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,0.6666666666642413,eucaristico e19,urbana,vias publicas,sin empleo de armas,a pie,a pie,11,femenino,soltero,colombia,estudiante,,secundaria,76001000
2018-04-26,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,0.6666666666642413,paso del comercio e6,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2018-04-26,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,0.08333333333575865,manuela beltran e14,urbana,casas de habitacion,contundentes,a pie,a pie,13,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2018-04-27,valle,cali (ct),articulo 205. acceso carnal violento,viernes,0.41666666666424135,brisas de mayo e20,urbana,vias publicas,contundentes,a pie,a pie,60,femenino,viudo,colombia,empleado particular,no reportada,secundaria,76001000
2018-04-27,valle,cali (ct),articulo 205. acceso carnal violento,viernes,0.9166666666642413,urb. colseguros e19,urbana,entidad publica / estatal,contundentes,a pie,a pie,14,masculino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-04-27,valle,cali (ct),articulo 205. acceso carnal violento,viernes,0.5625,cristobal colon e10,urbana,dentro de la vivienda,contundentes,a pie,a pie,27,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2018-04-27,valle,cali (ct),articulo 205. acceso carnal violento,viernes,0.9993055555532919,benjamin herrera e8,urbana,casas de habitacion,contundentes,a pie,a pie,38,masculino,soltero,colombia,empleado particular,,secundaria,76001000
2018-04-27,valle,cali (ct),articulo 205. acceso carnal violento,viernes,0.9993055555532919,benjamin herrera e8,urbana,"hoteles, residencias, y similares.",contundentes,a pie,a pie,19,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2018-04-27,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,viernes,0.41666666666424135,san luis ii e6,urbana,vias publicas,sin empleo de armas,a pie,a pie,14,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-04-27,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,viernes,0.75,alameda e9,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,10,femenino,soltero,colombia,estudiante,,primaria,76001000
2018-04-27,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,viernes,0.5138888888905058,villacolombia e8,urbana,,sin empleo de armas,a pie,a pie,8,femenino,soltero,colombia,empleado particular,no reportada,primaria,76001000
2018-04-28,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,sabado,0.625,manuela beltran e14,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,10,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-04-28,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,sabado,0.8333333333357587,altos de menga e2,urbana,casas de habitacion,contundentes,a pie,a pie,10,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-04-28,valle,cali (ct),articulo 210 a. acoso sexual,sabado,0.42708333333575865,santa teresita e2,urbana,vias publicas,sin empleo de armas,a pie,a pie,10,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-04-28,valle,cali (ct),articulo 210. acceso carnal o acto sexual abusivo con incapaz de resistir,sabado,0.375,la base e8,urbana,casas de habitacion,contundentes,a pie,a pie,29,femenino,soltero,colombia,empleado particular,no reportada,tecnico,76001000
2018-04-29,valle,cali (ct),articulo 205. acceso carnal violento,domingo,0.625,simon bolivar e8,urbana,"hoteles, residencias, y similares.",contundentes,a pie,a pie,38,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2018-04-29,valle,cali (ct),articulo 207. acceso carnal o acto sexual en persona puesta en incapacidad de resistir,domingo,0.27083333333575865,brisas de los alamos e2,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,33,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2018-04-29,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,domingo,0.75,villa blanca e13,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,3,masculino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2018-04-29,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,domingo,0.7083333333357587,vista hermosa e1,urbana,vias publicas,sin empleo de armas,a pie,a pie,14,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2018-04-29,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,domingo,0.625,el calvario e3,urbana,vias publicas,sin empleo de armas,a pie,a pie,7,femenino,soltero,colombia,empleado particular,no reportada,primaria,76001000
2018-04-29,valle,cali (ct),articulo 210 a. acoso sexual,domingo,0.625,calima e4,urbana,centro comercial,sin empleo de armas,a pie,a pie,15,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
