fecha,departamento,municipio,dia,hora,barrio,zona,clase_de_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_de_nacimiento,clase_de_empleado,profesion,escolaridad,codigo_dane
2013-01-01,valle,cali (ct),martes,20:00:00,leon xiii e11,urbana,vias publicas,arma de fuego,a pie,a pie,22,femenino,soltero,colombia,desempleado,,secundaria,76001000
2013-01-01,valle,cali (ct),martes,19:00:00,mojica e15,urbana,vias publicas,arma de fuego,a pie,a pie,25,masculino,union libre,colombia,empleado particular,,primaria,76001000
2013-01-01,valle,cali (ct),martes,06:30:00,mariano ramos e16,urbana,vias publicas,arma de fuego,a pie,conductor motocicleta,45,masculino,union libre,colombia,empleado particular,,secundaria,76001000
2013-01-01,valle,cali (ct),martes,06:00:00,tierra blanca e20,urbana,vias publicas,arma de fuego,a pie,a pie,15,masculino,soltero,colombia,desempleado,,secundaria,76001000
2013-01-01,valle,cali (ct),martes,05:00:00,alto napoles e18,urbana,,arma de fuego,a pie,a pie,27,masculino,union libre,colombia,empleado ejercito,,secundaria,76001000
2013-01-01,valle,cali (ct),martes,20:50:00,siloe e20,urbana,vias publicas,arma de fuego,a pie,a pie,36,masculino,soltero,colombia,empleado particular,,secundaria,76001000
2013-01-01,valle,cali (ct),martes,00:20:00,alirio mora beltran e14,urbana,vias publicas,arma de fuego,a pie,a pie,31,masculino,union libre,colombia,desempleado,,secundaria,76001000
2013-01-01,valle,cali (ct),martes,06:40:00,union de vivienda popular e16,urbana,"bares, cantinas y similares",arma de fuego,a pie,a pie,25,masculino,union libre,colombia,empleado particular,,secundaria,76001000
2013-01-01,valle,cali (ct),martes,14:20:00,aguacatal e1,urbana,vias publicas,arma de fuego,a pie,a pie,20,masculino,soltero,colombia,desempleado,,secundaria,76001000
2013-01-01,valle,cali (ct),martes,03:10:00,eduardo santos e12,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,21,masculino,soltero,colombia,empleado particular,,secundaria,76001000
2013-01-01,valle,cali (ct),martes,06:55:00,el poblado i e13,urbana,vias publicas,arma de fuego,a pie,a pie,29,masculino,soltero,colombia,empleado particular,,secundaria,76001000
2013-01-01,valle,cali (ct),martes,13:58:00,el paraiso e12,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,25,masculino,union libre,colombia,independiente,,secundaria,76001000
2013-01-01,valle,cali (ct),martes,04:16:00,el vergel e13,urbana,vias publicas,arma de fuego,a pie,a pie,35,masculino,soltero,colombia,desempleado,,secundaria,76001000
2013-01-01,valle,cali (ct),martes,04:16:00,el vergel e13,urbana,vias publicas,arma de fuego,a pie,a pie,35,femenino,soltero,colombia,ama de casa,,secundaria,76001000
2013-01-01,valle,cali (ct),martes,04:51:00,siloe e20,urbana,vias publicas,arma de fuego,a pie,a pie,19,masculino,soltero,colombia,empleado particular,,secundaria,76001000
2013-01-01,valle,cali (ct),martes,12:01:00,pizamos i e21,urbana,vias publicas,arma de fuego,a pie,a pie,26,masculino,soltero,colombia,independiente,,secundaria,76001000
2013-01-01,valle,cali (ct),martes,03:43:00,vallado e15,urbana,vias publicas,arma de fuego,bicicleta,a pie,25,masculino,soltero,colombia,empleado particular,,secundaria,76001000
2013-01-02,valle,cali (ct),miercoles,16:00:00,puertas del sol e14,urbana,vias publicas,arma de fuego,a pie,a pie,42,masculino,union libre,colombia,empleado particular,,secundaria,76001000
2013-01-02,valle,cali (ct),miercoles,03:30:00,san marino e7,urbana,vias publicas,arma de fuego,a pie,a pie,24,masculino,soltero,colombia,empleado particular,,secundaria,76001000
2013-01-02,valle,cali (ct),miercoles,13:15:00,sucre e9,urbana,vias publicas,arma blanca / cortopunzante,a pie,a pie,45,masculino,soltero,colombia,desempleado,,primaria,76001000
2013-01-03,valle,cali (ct),jueves,21:30:00,mojica e15,urbana,vias publicas,arma de fuego,a pie,a pie,16,masculino,soltero,colombia,estudiante,,primaria,76001000
2013-01-03,valle,cali (ct),jueves,18:30:00,los lagos e13,urbana,vias publicas,arma de fuego,a pie,bicicleta,18,masculino,soltero,colombia,desempleado,,primaria,76001000
2013-01-03,valle,cali (ct),jueves,08:30:00,flora industrial e4,urbana,vias publicas,contundentes,a pie,a pie,24,masculino,soltero,colombia,desempleado,,analfabeta,76001000
2013-01-03,valle,cali (ct),jueves,20:20:00,lourdes e18,urbana,vias publicas,arma de fuego,a pie,a pie,32,masculino,union libre,colombia,independiente,,secundaria,76001000
2013-01-04,valle,cali (ct),viernes,21:00:00,champagnat e19,urbana,dentro de la vivienda,contundentes,a pie,a pie,16,femenino,soltero,colombia,desempleado,,primaria,76001000
2013-01-04,valle,cali (ct),viernes,21:00:00,valle grande e21,urbana,vias publicas,arma de fuego,a pie,bicicleta,19,masculino,soltero,colombia,desempleado,,secundaria,76001000
2013-01-04,valle,cali (ct),viernes,21:40:00,el calvario e3,urbana,vias publicas,arma de fuego,a pie,a pie,19,masculino,soltero,,desempleado,,primaria,76001000
2013-01-04,valle,cali (ct),viernes,03:00:00,altos de menga e2,urbana,vias publicas,arma blanca / cortopunzante,a pie,a pie,25,masculino,soltero,colombia,desempleado,,primaria,76001000
2013-01-04,valle,cali (ct),viernes,20:20:00,sindical e12,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,18,masculino,soltero,colombia,empleado particular,,secundaria,76001000
2013-01-04,valle,cali (ct),viernes,20:35:00,el retiro e15,urbana,vias publicas,arma de fuego,a pie,a pie,18,masculino,soltero,colombia,desempleado,,primaria,76001000
2013-01-04,valle,cali (ct),viernes,09:10:00,pueblo joven e20,urbana,vias publicas,arma de fuego,a pie,a pie,18,masculino,soltero,colombia,empleado particular,,secundaria,76001000
2013-01-04,valle,cali (ct),viernes,08:05:00,flora industrial e4,urbana,vias publicas,arma de fuego,a pie,conductor vehiculo,50,masculino,casado,colombia,empleado particular,economia,superior,76001000
2013-01-05,valle,cali (ct),sabado,19:30:00,flora industrial e4,urbana,vias publicas,arma de fuego,a pie,a pie,45,masculino,soltero,colombia,desempleado,,primaria,76001000
2013-01-05,valle,cali (ct),sabado,00:30:00,ulpiano lloreda e13,urbana,,arma de fuego,a pie,a pie,27,masculino,soltero,colombia,desempleado,,secundaria,76001000
2013-01-05,valle,cali (ct),sabado,21:40:00,laureano gomez e15,urbana,dentro de la vivienda,arma blanca / cortopunzante,a pie,a pie,41,femenino,union libre,colombia,ama de casa,,primaria,76001000
2013-01-05,valle,cali (ct),sabado,08:05:00,atanasio girardot e8,urbana,restaurantes,arma de fuego,a pie,a pie,42,masculino,union libre,colombia,comerciante,,secundaria,76001000
2013-01-06,valle,cali (ct),domingo,21:00:00,puertas del sol e14,urbana,vias publicas,arma de fuego,a pie,a pie,25,masculino,soltero,colombia,independiente,,primaria,76001000
2013-01-06,valle,cali (ct),domingo,18:30:00,alirio mora beltran e14,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,22,masculino,soltero,colombia,empleado particular,,secundaria,76001000
2013-01-06,valle,cali (ct),domingo,21:45:00,aranjuez e9,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,53,masculino,soltero,colombia,empleado particular,,primaria,76001000
2013-01-06,valle,cali (ct),domingo,18:20:00,desepaz invicali e21,urbana,vias publicas,arma de fuego,a pie,a pie,22,masculino,soltero,colombia,empleado particular,tecnologo  en sistemas,tecnico,76001000
2013-01-06,valle,cali (ct),domingo,16:05:00,villacolombia e8,urbana,vias publicas,arma de fuego,a pie,a pie,32,masculino,union libre,colombia,empleado particular,,secundaria,76001000
2013-01-06,valle,cali (ct),domingo,03:44:00,el vergel e13,urbana,vias publicas,arma de fuego,a pie,a pie,18,masculino,soltero,colombia,desempleado,,primaria,76001000
2013-01-07,valle,cali (ct),lunes,02:00:00,terron colorado e1,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,20,masculino,soltero,colombia,empleado particular,,secundaria,76001000
2013-01-08,valle,cali (ct),martes,19:30:00,union de vivienda popular e16,urbana,vias publicas,arma de fuego,a pie,a pie,21,masculino,union libre,colombia,desempleado,,secundaria,76001000
2013-01-08,valle,cali (ct),martes,12:30:00,metropolitano del norte e5,urbana,interior vehiculo particular,arma de fuego,a pie,conductor vehiculo,31,masculino,union libre,colombia,empleado policial,policias,tecnico,76001000
