fecha,departamento,municipio,dia,hora,barrio,zona,clase_de_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_de_nacimiento,clase_de_empleado,profesion,escolaridad,codigo_dane
2017-01-01,valle,cali (ct),domingo,09:20:00,cgto montebello e1,urbana,vias publicas,arma de fuego,a pie,a pie,34,masculino,soltero,colombia,comerciante,,primaria,76001000
2017-01-01,valle,cali (ct),domingo,07:15:00,promociones populares e14,urbana,vias publicas,arma blanca / cortopunzante,a pie,a pie,60,masculino,soltero,colombia,desempleado,,primaria,76001000
2017-01-01,valle,cali (ct),domingo,07:20:00,,urbana,vias publicas,arma de fuego,a pie,a pie,19,masculino,soltero,colombia,empleado particular,,secundaria,76001000
2017-01-01,valle,cali (ct),domingo,08:20:00,desepaz invicali e21,urbana,vias publicas,arma blanca / cortopunzante,a pie,a pie,30,masculino,union libre,colombia,empleado particular,,secundaria,76001000
2017-01-01,valle,cali (ct),domingo,06:10:00,la floresta e8,urbana,vias publicas,arma de fuego,a pie,a pie,31,masculino,soltero,colombia,desempleado,,primaria,76001000
2017-01-01,valle,cali (ct),domingo,14:05:00,marroquin iii e13,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,24,masculino,soltero,colombia,empleado particular,,secundaria,76001000
2017-01-01,valle,cali (ct),domingo,20:47:00,los pinos e7,urbana,vias publicas,arma de fuego,pasajero motocicleta,a pie,28,masculino,union libre,colombia,desempleado,,secundaria,76001000
2017-01-01,valle,cali (ct),domingo,15:46:00,san judas tadeo i e10,urbana,local comercial,arma de fuego,a pie,a pie,25,masculino,soltero,colombia,desempleado,,secundaria,76001000
2017-01-01,valle,cali (ct),domingo,06:33:00,mariano ramos e16,urbana,vias publicas,arma de fuego,a pie,a pie,27,masculino,soltero,colombia,independiente,,secundaria,76001000
2017-01-02,valle,cali (ct),lunes,18:10:00,potrero grande e21,urbana,vias publicas,arma blanca / cortopunzante,a pie,a pie,23,masculino,soltero,colombia,desempleado,,secundaria,76001000
2017-01-02,valle,cali (ct),lunes,21:35:00,chiminangos i e5,urbana,vias publicas,arma de fuego,pasajero motocicleta,a pie,50,masculino,soltero,colombia,independiente,,secundaria,76001000
