fecha,departamento,municipio,dia,hora,barrio,zona,clase_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_nace,clase_empleado,profesiones,escolaridad,codigo_dane
2010-01-17,valle,cali (ct),domingo,06:30:00,las veraneras e7,urbana,vias publicas,arma de fuego,a pie,a pie,29,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2010-01-17,valle,cali (ct),domingo,12:50:00,brisas de mayo e20,urbana,vias publicas,arma de fuego,a pie,a pie,27,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2010-01-17,valle,cali (ct),domingo,20:30:00,las orquideas e14,urbana,vias publicas,arma de fuego,a pie,a pie,18,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2010-01-17,valle,cali (ct),domingo,22:20:00,sucre e9,urbana,vias publicas,arma blanca,a pie,a pie,35,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2010-01-17,valle,cali (ct),domingo,23:48:00,los libertadores e3,urbana,vias publicas,arma de fuego,a pie,a pie,29,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2010-01-18,valle,cali (ct),lunes,05:30:00,el poblado i e13,urbana,vias publicas,arma de fuego,a pie,a pie,33,masculino,union libre,colombia,desempleado,no reportado,primaria,76001000
2010-01-18,valle,cali (ct),lunes,18:00:00,terron colorado e1,urbana,vias publicas,arma de fuego,a pie,a pie,48,femenino,soltero,colombia,empleado particular,no reportado,primaria,76001000
2010-01-18,valle,cali (ct),lunes,22:10:00,mojica e15,urbana,vias publicas,arma de fuego,a pie,a pie,16,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2010-01-19,valle,cali (ct),martes,08:20:00,santa elena e10,urbana,vias publicas,arma de fuego,a pie,a pie,44,femenino,soltero,colombia,independiente,no reportado,primaria,76001000
2010-01-19,valle,cali (ct),martes,10:30:00,polvorines e18,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,25,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2010-01-19,valle,cali (ct),martes,12:25:00,antonio narino e16,urbana,vias publicas,arma de fuego,a pie,conductor motocicleta,41,masculino,divorciado,colombia,independiente,no reportado,secundaria,76001000
2010-01-19,valle,cali (ct),martes,17:05:00,san carlos e11,urbana,cancha de futbol,arma de fuego,a pie,a pie,49,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2010-01-19,valle,cali (ct),martes,22:45:00,los cerezos e21,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,14,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2010-01-20,valle,cali (ct),miercoles,13:05:00,calimio desepaz e21,urbana,vias publicas,arma de fuego,a pie,a pie,21,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2010-01-20,valle,cali (ct),miercoles,15:00:00,villa blanca e13,urbana,local comercial,arma de fuego,a pie,a pie,22,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2010-01-20,valle,cali (ct),miercoles,16:00:00,prados de oriente e11,urbana,vias publicas,arma de fuego,a pie,conductor motocicleta,30,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2010-01-20,valle,cali (ct),miercoles,23:20:00,,urbana,dentro de la vivienda,arma blanca,a pie,a pie,57,masculino,union libre,colombia,independiente,no reportado,primaria,76001000
2010-01-21,valle,cali (ct),jueves,01:05:00,el vergel e13,urbana,vias publicas,arma de fuego,a pie,a pie,16,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2010-01-21,valle,cali (ct),jueves,02:30:00,san marino e7,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,23,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2010-01-21,valle,cali (ct),jueves,07:10:00,industrial e8,urbana,vias publicas,arma de fuego,a pie,vehiculo,39,masculino,viudo,colombia,independiente,abogado,secundaria,76001000
2010-01-21,valle,cali (ct),jueves,15:54:00,ciudad capri e17,urbana,vias publicas,arma de fuego,a pie,a pie,23,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2010-01-22,valle,cali (ct),viernes,10:45:00,polvorines e18,urbana,vias publicas,arma de fuego,a pie,a pie,24,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2010-01-22,valle,cali (ct),viernes,21:30:00,calimio desepaz e21,urbana,vias publicas,arma de fuego,a pie,a pie,18,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2010-01-23,valle,cali (ct),sabado,11:30:00,el guabal e10,urbana,vias publicas,arma de fuego,bicicleta,a pie,58,masculino,separado,colombia,pensionado,no reportado,secundaria,76001000
2010-01-23,valle,cali (ct),sabado,12:30:00,el cortijo e20,urbana,vias publicas,arma de fuego,a pie,a pie,22,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2010-01-23,valle,cali (ct),sabado,15:25:00,obrero e9,urbana,vias publicas,arma de fuego,conductor motocicleta,vehiculo,40,masculino,union libre,colombia,comerciante,no reportado,secundaria,76001000
2010-01-23,valle,cali (ct),sabado,19:25:00,departamental e10,urbana,vias publicas,arma de fuego,a pie,vehiculo,46,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2010-01-23,valle,cali (ct),sabado,22:30:00,buenos aires e18,urbana,vias publicas,arma blanca,a pie,a pie,17,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2010-01-24,valle,cali (ct),domingo,00:10:00,leon xiii e11,urbana,vias publicas,arma de fuego,a pie,a pie,25,masculino,soltero,no reportado,empleado particular,no reportado,primaria,76001000
2010-01-24,valle,cali (ct),domingo,00:30:00,el poblado ii e13,urbana,vias publicas,arma de fuego,a pie,a pie,22,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2010-01-24,valle,cali (ct),domingo,01:30:00,guayaquil e9,urbana,vias publicas,arma blanca,a pie,a pie,20,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2010-01-24,valle,cali (ct),domingo,01:55:00,puertas del sol e14,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,21,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2010-01-24,valle,cali (ct),domingo,02:30:00,alfonso b. aragon e14,urbana,vias publicas,arma blanca,a pie,a pie,25,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2010-01-24,valle,cali (ct),domingo,03:11:00,el vergel e13,urbana,vias publicas,arma de fuego,a pie,a pie,30,masculino,union libre,colombia,independiente,no reportado,primaria,76001000
2010-01-24,valle,cali (ct),domingo,20:00:00,el vergel e13,urbana,vias publicas,arma blanca,a pie,a pie,35,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2010-01-25,valle,cali (ct),lunes,02:50:00,manuela beltran e14,urbana,vias publicas,arma blanca,a pie,a pie,46,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2010-01-26,valle,cali (ct),martes,17:00:00,torres de confandi e5,urbana,vias publicas,arma de fuego,a pie,a pie,24,masculino,union libre,colombia,desempleado,no reportado,secundaria,76001000
2010-01-26,valle,cali (ct),martes,19:00:00,alfonso lopez i e7,urbana,,arma de fuego,conductor taxi,a pie,38,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2010-01-26,valle,cali (ct),martes,22:15:00,el poblado i e13,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,29,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2010-01-27,valle,cali (ct),miercoles,07:10:00,inv. brisas de comuneros  e15,urbana,lote baldio,arma de fuego,a pie,a pie,24,masculino,soltero,colombia,independiente,no reportado,primaria,76001000
2010-01-27,valle,cali (ct),miercoles,14:10:00,leon xiii e11,urbana,,arma de fuego,conductor motocicleta,a pie,44,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2010-01-27,valle,cali (ct),miercoles,21:05:00,potrero grande e21,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,18,femenino,soltero,colombia,desempleado,no reportado,primaria,76001000
2010-01-27,valle,cali (ct),miercoles,21:05:00,potrero grande e21,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,25,femenino,soltero,colombia,desempleado,no reportado,primaria,76001000
2010-01-27,valle,cali (ct),miercoles,21:37:00,bello horizonte e12,urbana,cancha de futbol,arma de fuego,a pie,a pie,14,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2010-01-27,valle,cali (ct),miercoles,22:00:00,potrero grande e21,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,46,femenino,union libre,colombia,desempleado,no reportado,primaria,76001000
2010-01-27,valle,cali (ct),miercoles,23:00:00,mariano ramos e16,urbana,vias publicas,arma de fuego,a pie,a pie,18,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2010-01-28,valle,cali (ct),jueves,21:00:00,union de vivienda popular e16,urbana,vias publicas,arma de fuego,a pie,a pie,17,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2010-01-28,valle,cali (ct),jueves,21:40:00,nueva floresta e12,urbana,,arma de fuego,conductor taxi,a pie,29,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2010-01-29,valle,cali (ct),viernes,00:30:00,ciudadela floralia e6,urbana,vias publicas,arma blanca,a pie,a pie,40,masculino,soltero,colombia,empleado particular,no reportado,primaria,76001000
2010-01-29,valle,cali (ct),viernes,12:30:00,alfonso lopez i e7,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,32,femenino,union libre,colombia,independiente,no reportado,secundaria,76001000
2010-01-29,valle,cali (ct),viernes,14:55:00,mojica e15,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor motocicleta,22,masculino,soltero,colombia,independiente,no reportado,primaria,76001000
2010-01-29,valle,cali (ct),viernes,20:00:00,santa elena e10,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,29,masculino,separado,colombia,comerciante,no reportado,secundaria,76001000
2010-01-29,valle,cali (ct),viernes,20:18:00,cgto la buitrera e18,rural,vias publicas,arma de fuego,a pie,vehiculo,23,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2010-01-29,valle,cali (ct),viernes,20:18:00,cgto la buitrera e18,rural,vias publicas,arma de fuego,a pie,vehiculo,24,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2010-01-29,valle,cali (ct),viernes,20:40:00,ciudadela del rio e21,urbana,vias publicas,arma de fuego,a pie,a pie,20,masculino,soltero,colombia,independiente,no reportado,primaria,76001000
2010-01-29,valle,cali (ct),viernes,21:05:00,alto melendez  e18,urbana,vias publicas,arma de fuego,a pie,a pie,30,masculino,soltero,colombia,empleado particular,no reportado,primaria,76001000
2010-01-30,valle,cali (ct),sabado,01:00:00,petecuy i e6,urbana,vias publicas,arma de fuego,a pie,a pie,24,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2010-01-30,valle,cali (ct),sabado,18:15:00,marroquin i e14,urbana,vias publicas,arma de fuego,a pie,a pie,17,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2010-01-31,valle,cali (ct),domingo,00:30:00,siloe e20,urbana,vias publicas,arma de fuego,a pie,a pie,21,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2010-01-31,valle,cali (ct),domingo,11:30:00,tierra blanca e20,urbana,vias publicas,arma de fuego,a pie,a pie,36,masculino,union libre,colombia,empleado particular,no reportado,primaria,76001000
2010-02-01,valle,cali (ct),lunes,20:50:00,,rural,dentro de la vivienda,cuerda/soga/cadena,a pie,a pie,37,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2010-02-02,valle,cali (ct),martes,21:05:00,siloe e20,urbana,vias publicas,arma de fuego,a pie,a pie,22,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2010-02-02,valle,cali (ct),martes,21:20:00,el vergel e13,urbana,vias publicas,arma de fuego,a pie,a pie,16,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2010-02-02,valle,cali (ct),martes,21:40:00,ciudad cordoba e15,urbana,vias publicas,arma de fuego,a pie,a pie,28,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2010-02-03,valle,cali (ct),miercoles,20:55:00,valle grande e21,urbana,vias publicas,arma de fuego,conductor motocicleta,vehiculo,35,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2010-02-03,valle,cali (ct),miercoles,22:00:00,el poblado i e13,urbana,vias publicas,arma de fuego,a pie,a pie,19,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2010-02-04,valle,cali (ct),jueves,10:03:00,calima e4,urbana,vias publicas,arma de fuego,a pie,a pie,28,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2010-02-04,valle,cali (ct),jueves,11:44:00,santa elena e10,urbana,vias publicas,arma de fuego,a pie,a pie,26,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2010-02-04,valle,cali (ct),jueves,12:50:00,el pondaje e13,urbana,vias publicas,arma de fuego,a pie,conductor motocicleta,25,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
