fecha,departamento,municipio,dia,hora,barrio,zona,clase_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_nace,clase_empleado,profesiones,escolaridad,codigo_dane
2012-01-01,valle,cali (ct),domingo,03:00:00,alfonso b. aragon e14,urbana,vias publicas,arma de fuego,a pie,a pie,58,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-01-01,valle,cali (ct),domingo,04:40:00,laureano gomez e15,urbana,vias publicas,arma de fuego,a pie,a pie,21,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-01-01,valle,cali (ct),domingo,05:00:00,el retiro e15,urbana,vias publicas,arma de fuego,a pie,a pie,24,masculino,casado,colombia,independiente,no reportado,secundaria,76001000
2012-01-01,valle,cali (ct),domingo,05:12:00,san juan bosco e3,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,32,masculino,union libre,colombia,desempleado,no reportado,primaria,76001000
2012-01-01,valle,cali (ct),domingo,05:35:00,el rodeo e12,urbana,vias publicas,arma blanca,a pie,a pie,26,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2012-01-01,valle,cali (ct),domingo,05:40:00,el retiro e15,urbana,vias publicas,arma de fuego,a pie,a pie,28,masculino,union libre,colombia,desempleado,no reportado,secundaria,76001000
2012-01-01,valle,cali (ct),domingo,07:40:00,antonio narino e16,urbana,vias publicas,arma de fuego,a pie,a pie,20,masculino,soltero,colombia,empleado particular,no reportado,primaria,76001000
2012-01-01,valle,cali (ct),domingo,08:25:00,mariano ramos e16,urbana,vias publicas,arma de fuego,a pie,a pie,22,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2012-01-01,valle,cali (ct),domingo,09:30:00,desepaz invicali e21,urbana,vias publicas,arma de fuego,a pie,a pie,25,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2012-01-01,valle,cali (ct),domingo,09:30:00,pueblo joven e20,urbana,vias publicas,arma de fuego,a pie,a pie,28,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-01-01,valle,cali (ct),domingo,09:30:00,pueblo joven e20,urbana,vias publicas,arma de fuego,a pie,a pie,46,masculino,union libre,colombia,desempleado,no reportado,primaria,76001000
2012-01-01,valle,cali (ct),domingo,13:35:00,brisas de mayo e20,urbana,vias publicas,arma blanca,a pie,a pie,36,masculino,union libre,colombia,independiente,no reportado,primaria,76001000
2012-01-01,valle,cali (ct),domingo,14:10:00,la isla e4,urbana,vias publicas,arma de fuego,a pie,a pie,16,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2012-01-01,valle,cali (ct),domingo,15:45:00,inv. brisas de comuneros  e15,urbana,vias publicas,arma blanca,a pie,a pie,19,masculino,soltero,colombia,estudiante,no reportado,primaria,76001000
2012-01-01,valle,cali (ct),domingo,16:30:00,vipasa e2,urbana,vias publicas,arma de fuego,a pie,a pie,40,masculino,soltero,colombia,comerciante,no reportado,secundaria,76001000
2012-01-02,valle,cali (ct),lunes,00:58:00,terron colorado e1,urbana,vias publicas,arma blanca,a pie,a pie,38,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2012-01-02,valle,cali (ct),lunes,08:48:00,valle del lili e17,urbana,vias publicas,arma de fuego,a pie,a pie,32,masculino,soltero,colombia,empleado particular,no reportado,primaria,76001000
2012-01-02,valle,cali (ct),lunes,12:30:00,asturias e12,urbana,dentro de la vivienda,contundentes,a pie,a pie,44,femenino,union libre,colombia,empleado particular,no reportado,primaria,76001000
2012-01-02,valle,cali (ct),lunes,13:45:00,el rodeo e12,urbana,vias publicas,arma de fuego,a pie,a pie,20,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2012-01-02,valle,cali (ct),lunes,18:00:00,el limonar e17,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor motocicleta,42,masculino,soltero,colombia,empleado particular,no reportado,primaria,76001000
2012-01-02,valle,cali (ct),lunes,19:30:00,,urbana,vias publicas,arma blanca,a pie,a pie,22,masculino,soltero,colombia,comerciante,no reportado,secundaria,76001000
2012-01-02,valle,cali (ct),lunes,23:15:00,el rodeo e12,urbana,vias publicas,arma de fuego,a pie,a pie,15,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-01-03,valle,cali (ct),martes,14:22:00,leon xiii e11,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,31,masculino,union libre,colombia,desempleado,no reportado,primaria,76001000
2012-01-03,valle,cali (ct),martes,18:10:00,leon xiii e11,urbana,vias publicas,arma de fuego,a pie,a pie,20,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-01-03,valle,cali (ct),martes,20:00:00,san cristobal e10,urbana,vias publicas,arma de fuego,a pie,a pie,33,femenino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-01-04,valle,cali (ct),miercoles,00:20:00,la rivera i e6,urbana,vias publicas,arma de fuego,a pie,a pie,17,femenino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2012-01-04,valle,cali (ct),miercoles,12:25:00,san pascual e3,urbana,,arma blanca,a pie,a pie,31,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2012-01-04,valle,cali (ct),miercoles,14:00:00,petecuy i e6,urbana,vias publicas,arma de fuego,a pie,a pie,23,masculino,soltero,colombia,independiente,no reportado,primaria,76001000
2012-01-04,valle,cali (ct),miercoles,15:00:00,el vergel e13,urbana,vias publicas,arma de fuego,a pie,a pie,17,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2012-01-04,valle,cali (ct),miercoles,16:58:00,jorge eliecer gaitan e6,urbana,vias publicas,arma de fuego,a pie,bicicleta,13,masculino,soltero,colombia,estudiante,no reportado,primaria,76001000
2012-01-04,valle,cali (ct),miercoles,19:40:00,paz e13,urbana,cancha de futbol,arma de fuego,a pie,a pie,24,masculino,union libre,colombia,desempleado,no reportado,secundaria,76001000
2012-01-05,valle,cali (ct),jueves,13:25:00,san judas tadeo i e10,urbana,vias publicas,arma de fuego,a pie,a pie,30,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2012-01-05,valle,cali (ct),jueves,14:15:00,santa elena e10,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,64,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2012-01-05,valle,cali (ct),jueves,15:00:00,ciudad jardin e22,urbana,dentro de la vivienda,arma de fuego,conductor motocicleta,vehiculo,33,masculino,union libre,colombia,comerciante,no reportado,secundaria,76001000
2012-01-05,valle,cali (ct),jueves,15:00:00,ciudad jardin e22,urbana,dentro de la vivienda,arma de fuego,conductor motocicleta,vehiculo,41,masculino,union libre,colombia,comerciante,no reportado,secundaria,76001000
2012-01-05,valle,cali (ct),jueves,15:00:00,ciudad jardin e22,urbana,dentro de la vivienda,arma de fuego,conductor motocicleta,vehiculo,47,masculino,union libre,colombia,comerciante,no reportado,secundaria,76001000
2012-01-05,valle,cali (ct),jueves,20:10:00,el dorado e10,urbana,supermercados,arma de fuego,conductor motocicleta,a pie,39,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-01-05,valle,cali (ct),jueves,20:10:00,el dorado e10,urbana,supermercados,arma de fuego,conductor motocicleta,a pie,47,masculino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2012-01-05,valle,cali (ct),jueves,20:59:00,la nueva base e8,urbana,vias publicas,arma de fuego,a pie,a pie,21,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2012-01-05,valle,cali (ct),jueves,20:59:00,la nueva base e8,urbana,vias publicas,arma de fuego,a pie,a pie,23,masculino,soltero,colombia,comerciante,no reportado,secundaria,76001000
2012-01-05,valle,cali (ct),jueves,21:30:00,el vergel e13,urbana,vias publicas,arma de fuego,a pie,a pie,16,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2012-01-06,valle,cali (ct),viernes,10:00:00,sucre e9,urbana,vias publicas,arma de fuego,a pie,a pie,46,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2012-01-06,valle,cali (ct),viernes,14:25:00,el jardin e11,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,17,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2012-01-06,valle,cali (ct),viernes,18:05:00,el retiro e15,urbana,vias publicas,arma de fuego,a pie,a pie,27,masculino,soltero,colombia,empleado particular,no reportado,primaria,76001000
2012-01-06,valle,cali (ct),viernes,20:21:00,quintas del sol e14,urbana,vias publicas,arma de fuego,a pie,a pie,18,masculino,soltero,colombia,independiente,no reportado,primaria,76001000
2012-01-07,valle,cali (ct),sabado,10:00:00,pance e22,rural,vias publicas,arma de fuego,a pie,a pie,31,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-01-07,valle,cali (ct),sabado,18:00:00,vallado e15,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,28,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-01-07,valle,cali (ct),sabado,19:00:00,el troncal e8,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,39,masculino,union libre,colombia,ganadero,no reportado,secundaria,76001000
2012-01-08,valle,cali (ct),domingo,01:15:00,sucre e9,urbana,vias publicas,arma blanca,a pie,a pie,15,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2012-01-08,valle,cali (ct),domingo,20:20:00,los comuneros i e15,urbana,vias publicas,arma de fuego,a pie,a pie,18,masculino,separado,colombia,empleado particular,no reportado,secundaria,76001000
2012-01-08,valle,cali (ct),domingo,21:40:00,mariano ramos e16,urbana,vias publicas,arma de fuego,a pie,a pie,16,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2012-01-08,valle,cali (ct),domingo,22:50:00,el poblado i e13,urbana,vias publicas,arma de fuego,a pie,a pie,21,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2012-01-08,valle,cali (ct),domingo,23:20:00,pizamos i e21,urbana,vias publicas,arma de fuego,a pie,a pie,21,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-01-09,valle,cali (ct),lunes,00:30:00,ciudadela floralia e6,urbana,vias publicas,arma de fuego,a pie,a pie,29,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-01-09,valle,cali (ct),lunes,05:00:00,puertas del sol e14,urbana,vias publicas,arma de fuego,a pie,a pie,28,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-01-09,valle,cali (ct),lunes,12:30:00,los lagos e13,urbana,dentro de la vivienda,arma blanca,a pie,a pie,25,femenino,union libre,colombia,ama de casa,no reportado,secundaria,76001000
2012-01-10,valle,cali (ct),martes,12:20:00,el limonar e17,urbana,,arma de fuego,conductor motocicleta,a pie,48,masculino,union libre,colombia,empleado particular,no reportado,primaria,76001000
2012-01-11,valle,cali (ct),miercoles,19:45:00,el lido e19,urbana,semaforo,arma de fuego,conductor motocicleta,conductor motocicleta,23,masculino,casado,colombia,comerciante,no reportado,secundaria,76001000
2012-01-12,valle,cali (ct),jueves,07:20:00,petecuy ii e6,urbana,rios,arma blanca,a pie,a pie,30,masculino,soltero,colombia,desempleado,no reportado,analfabeta,76001000
2012-01-12,valle,cali (ct),jueves,17:00:00,los comuneros ii e13,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,39,masculino,union libre,colombia,empleado particular,no reportado,primaria,76001000
2012-01-12,valle,cali (ct),jueves,21:15:00,la nueva base e8,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,26,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-01-12,valle,cali (ct),jueves,21:15:00,la nueva base e8,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,36,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-01-13,valle,cali (ct),viernes,04:50:00,paso del comercio e6,urbana,vias publicas,arma de fuego,a pie,a pie,26,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2012-01-14,valle,cali (ct),sabado,00:05:00,san nicolas e3,urbana,vias publicas,arma de fuego,a pie,a pie,35,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2012-01-14,valle,cali (ct),sabado,02:52:00,los naranjos i e14,urbana,vias publicas,arma de fuego,a pie,a pie,27,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-01-14,valle,cali (ct),sabado,09:00:00,prados del norte e2,urbana,interior vehiculo particular,arma de fuego,conductor motocicleta,vehiculo,63,masculino,union libre,colombia,comerciante,no reportado,secundaria,76001000
2012-01-14,valle,cali (ct),sabado,12:30:00,manuela beltran e14,urbana,vias publicas,arma de fuego,a pie,a pie,21,masculino,soltero,colombia,empleado particular,no reportado,primaria,76001000
2012-01-14,valle,cali (ct),sabado,14:15:00,jose m. marroquin ii e14,urbana,vias publicas,arma de fuego,a pie,a pie,30,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-01-14,valle,cali (ct),sabado,19:10:00,atanasio girardot e8,urbana,vias publicas,arma de fuego,a pie,conductor motocicleta,22,masculino,union libre,colombia,empleado policial,policia,tecnico,76001000
2012-01-14,valle,cali (ct),sabado,21:05:00,calypso e13,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,30,masculino,casado,colombia,desempleado,no reportado,primaria,76001000
2012-01-15,valle,cali (ct),domingo,02:45:00,terron colorado e1,urbana,,arma de fuego,a pie,a pie,22,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-01-15,valle,cali (ct),domingo,07:00:00,alfonso b. aragon e14,urbana,vias publicas,arma de fuego,a pie,a pie,21,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2012-01-15,valle,cali (ct),domingo,13:45:00,mariano ramos e16,urbana,vias publicas,arma de fuego,a pie,a pie,22,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-01-15,valle,cali (ct),domingo,21:20:00,terron colorado e1,urbana,vias publicas,arma de fuego,a pie,a pie,23,masculino,soltero,colombia,empleado particular,no reportado,primaria,76001000
2012-01-15,valle,cali (ct),domingo,23:40:00,el jardin e11,urbana,vias publicas,arma de fuego,a pie,a pie,56,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2012-01-15,valle,cali (ct),domingo,23:50:00,san luis ii e6,urbana,lote baldio,arma blanca,a pie,a pie,18,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2012-01-16,valle,cali (ct),lunes,11:15:00,ciudad de los alamos e2,urbana,vias publicas,arma de fuego,a pie,a pie,41,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-01-16,valle,cali (ct),lunes,21:45:00,el vergel e13,urbana,vias publicas,arma de fuego,a pie,a pie,18,masculino,soltero,colombia,empleado particular,no reportado,primaria,76001000
2012-01-17,valle,cali (ct),martes,08:50:00,cristobal colon e10,urbana,vias publicas,arma de fuego,conductor taxi,conductor motocicleta,19,masculino,soltero,colombia,empleado particular,no reportado,primaria,76001000
2012-01-17,valle,cali (ct),martes,14:30:00,paz e13,urbana,vias publicas,arma de fuego,a pie,bicicleta,20,masculino,soltero,colombia,empleado particular,no reportado,primaria,76001000
2012-01-17,valle,cali (ct),martes,20:25:00,los chorros e18,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,32,masculino,union libre,colombia,comerciante,no reportado,secundaria,76001000
2012-01-17,valle,cali (ct),martes,20:40:00,puerto mallarino e7,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,25,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2012-01-17,valle,cali (ct),martes,20:40:00,puerto mallarino e7,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,39,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2012-01-18,valle,cali (ct),miercoles,15:00:00,el ingenio e17,urbana,restaurantes,arma de fuego,conductor motocicleta,a pie,26,femenino,union libre,colombia,estudiante,no reportado,secundaria,76001000
2012-01-18,valle,cali (ct),miercoles,15:00:00,el ingenio e17,urbana,restaurantes,arma de fuego,conductor motocicleta,a pie,36,masculino,union libre,colombia,comerciante,no reportado,secundaria,76001000
2012-01-20,valle,cali (ct),viernes,00:40:00,metropolitano del norte e5,urbana,,arma de fuego,a pie,a pie,48,masculino,soltero,colombia,independiente,no reportado,primaria,76001000
2012-01-20,valle,cali (ct),viernes,15:50:00,villa del lago e13,urbana,dentro de la vivienda,arma de fuego,a pie,conductor motocicleta,55,masculino,union libre,colombia,independiente,medico,superior,76001000
2012-01-20,valle,cali (ct),viernes,16:00:00,san nicolas e3,urbana,interior vehiculo particular,arma de fuego,vehiculo,vehiculo,43,masculino,union libre,colombia,desempleado,no reportado,secundaria,76001000
2012-01-20,valle,cali (ct),viernes,22:53:00,pampa linda e19,urbana,local comercial,arma de fuego,conductor motocicleta,a pie,49,masculino,casado,colombia,comerciante,no reportado,secundaria,76001000
2012-01-21,valle,cali (ct),sabado,13:30:00,manuela beltran e14,urbana,vias publicas,arma de fuego,a pie,a pie,22,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2012-01-21,valle,cali (ct),sabado,13:55:00,belalcazar e9,urbana,local comercial,arma de fuego,a pie,conductor motocicleta,41,masculino,casado,colombia,independiente,no reportado,secundaria,76001000
2012-01-22,valle,cali (ct),domingo,10:00:00,calimio desepaz e21,urbana,vias publicas,arma blanca,a pie,a pie,20,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-01-22,valle,cali (ct),domingo,10:00:00,vallado e15,urbana,vias publicas,arma blanca,a pie,a pie,24,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-01-22,valle,cali (ct),domingo,12:13:00,potrero grande e21,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,8,femenino,soltero,colombia,estudiante,no reportado,primaria,76001000
2012-01-22,valle,cali (ct),domingo,21:50:00,manuela beltran e14,urbana,vias publicas,arma de fuego,a pie,a pie,32,masculino,union libre,colombia,desempleado,no reportado,secundaria,76001000
2012-01-22,valle,cali (ct),domingo,21:55:00,republica israel e16,urbana,billares,arma de fuego,a pie,a pie,29,masculino,union libre,colombia,empleado particular,no reportado,primaria,76001000
2012-01-24,valle,cali (ct),martes,09:30:00,alto napoles e18,urbana,vias publicas,arma de fuego,a pie,a pie,31,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-01-24,valle,cali (ct),martes,10:00:00,atanasio girardot e8,urbana,semaforo,arma de fuego,conductor motocicleta,vehiculo,36,masculino,casado,colombia,independiente,contador publico,superior,76001000
2012-01-24,valle,cali (ct),martes,10:00:00,camilo torres e4,urbana,,arma de fuego,a pie,a pie,44,masculino,union libre,colombia,independiente,no reportado,primaria,76001000
2012-01-24,valle,cali (ct),martes,10:00:00,colseguros andes e10,urbana,vias publicas,arma blanca,a pie,a pie,50,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2012-01-24,valle,cali (ct),martes,10:00:00,diamante e13,urbana,,arma de fuego,a pie,a pie,32,masculino,casado,colombia,independiente,no reportado,secundaria,76001000
2012-01-24,valle,cali (ct),martes,10:00:00,la esperanza e11,urbana,tienda,arma de fuego,conductor motocicleta,a pie,29,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-01-24,valle,cali (ct),martes,10:00:00,marroquin iii e13,urbana,vias publicas,arma de fuego,a pie,a pie,17,masculino,soltero,colombia,deportista,no reportado,secundaria,76001000
2012-01-24,valle,cali (ct),martes,10:00:00,san luis ii e6,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,43,masculino,casado,colombia,empleado particular,no reportado,tecnico,76001000
2012-01-24,valle,cali (ct),martes,10:00:00,terron colorado e1,urbana,vias publicas,arma de fuego,a pie,a pie,17,masculino,soltero,colombia,estudiante,no reportado,primaria,76001000
2012-01-24,valle,cali (ct),martes,11:30:00,polvorines e18,rural,vias publicas,contundentes,a pie,a pie,30,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-01-24,valle,cali (ct),martes,14:05:00,calimio desepaz e21,urbana,local comercial,arma de fuego,a pie,a pie,20,masculino,union libre,colombia,empleado particular,no reportado,primaria,76001000
2012-01-24,valle,cali (ct),martes,17:47:00,san joaquin e17,urbana,centro comercial,arma de fuego,a pie,a pie,38,masculino,casado,colombia,comerciante,no reportado,secundaria,76001000
2012-01-24,valle,cali (ct),martes,20:00:00,mariano ramos e16,urbana,talleres mecanica,arma de fuego,a pie,a pie,40,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2012-01-25,valle,cali (ct),miercoles,16:10:00,napoles e18,urbana,apartamento en conjunto cerrado,arma de fuego,a pie,a pie,30,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-01-25,valle,cali (ct),miercoles,16:10:00,napoles e18,urbana,apartamento en conjunto cerrado,arma de fuego,a pie,a pie,35,masculino,union libre,colombia,comerciante,no reportado,secundaria,76001000
2012-01-25,valle,cali (ct),miercoles,16:50:00,manuela beltran e14,urbana,vias publicas,arma de fuego,a pie,a pie,13,masculino,soltero,colombia,estudiante,no reportado,primaria,76001000
2012-01-26,valle,cali (ct),jueves,00:30:00,melendez e18,urbana,carretera,arma de fuego,a pie,conductor motocicleta,21,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-01-26,valle,cali (ct),jueves,05:15:00,inv. brisas de comuneros  e15,urbana,vias publicas,arma de fuego,a pie,a pie,36,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2012-01-26,valle,cali (ct),jueves,05:30:00,ciudadela del rio e21,urbana,vias publicas,arma de fuego,a pie,a pie,51,masculino,soltero,colombia,independiente,no reportado,primaria,76001000
2012-01-26,valle,cali (ct),jueves,19:39:00,chiminangos ii e5,urbana,,arma de fuego,a pie,a pie,46,masculino,casado,colombia,independiente,abogado,superior,76001000
2012-01-26,valle,cali (ct),jueves,20:00:00,mojica e15,urbana,vias publicas,arma de fuego,a pie,a pie,40,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2012-01-26,valle,cali (ct),jueves,22:18:00,obrero e9,urbana,vias publicas,arma de fuego,a pie,a pie,30,masculino,soltero,no reportado,desempleado,no reportado,analfabeta,76001000
2012-01-27,valle,cali (ct),viernes,21:00:00,mojica e15,urbana,vias publicas,arma de fuego,a pie,conductor motocicleta,39,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-01-27,valle,cali (ct),viernes,22:00:00,paso del comercio e6,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,49,masculino,casado,colombia,desempleado,no reportado,secundaria,76001000
2012-01-28,valle,cali (ct),sabado,14:05:00,el troncal e8,urbana,interior vehiculo particular,arma de fuego,vehiculo,vehiculo,34,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-01-28,valle,cali (ct),sabado,16:43:00,los lagos e13,urbana,vias publicas,arma de fuego,a pie,a pie,37,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2012-01-28,valle,cali (ct),sabado,21:40:00,alto jordan e18,urbana,vias publicas,arma de fuego,a pie,a pie,31,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2012-01-28,valle,cali (ct),sabado,22:00:00,brisas de mayo e20,urbana,,arma de fuego,a pie,a pie,17,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2012-01-28,valle,cali (ct),sabado,22:50:00,acueducto san antonio e3,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,18,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2012-01-29,valle,cali (ct),domingo,04:15:00,petecuy i e6,urbana,vias publicas,arma de fuego,a pie,a pie,16,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2012-01-29,valle,cali (ct),domingo,04:30:00,san luis e6,urbana,vias publicas,arma blanca,a pie,a pie,54,masculino,union libre,colombia,empleado particular,no reportado,primaria,76001000
2012-01-29,valle,cali (ct),domingo,07:45:00,mojica e15,urbana,vias publicas,arma de fuego,a pie,a pie,20,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2012-01-29,valle,cali (ct),domingo,10:00:00,caney e17,urbana,vias publicas,contundentes,a pie,a pie,23,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2012-01-29,valle,cali (ct),domingo,12:45:00,potrero grande e21,urbana,vias publicas,arma de fuego,a pie,a pie,18,femenino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2012-01-29,valle,cali (ct),domingo,15:30:00,san juan bosco e3,urbana,vias publicas,arma blanca,a pie,a pie,25,masculino,soltero,no reportado,desempleado,no reportado,analfabeta,76001000
2012-01-29,valle,cali (ct),domingo,16:00:00,el vergel e13,urbana,vias publicas,arma de fuego,a pie,a pie,17,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2012-01-29,valle,cali (ct),domingo,20:50:00,los comuneros ii e13,urbana,vias publicas,arma de fuego,a pie,a pie,22,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2012-01-29,valle,cali (ct),domingo,21:45:00,prados del sur e18,urbana,vias publicas,arma de fuego,a pie,a pie,16,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2012-01-30,valle,cali (ct),lunes,16:00:00,puerto nuevo e7,urbana,vias publicas,arma de fuego,a pie,a pie,29,masculino,union libre,colombia,desempleado,no reportado,primaria,76001000
2012-01-30,valle,cali (ct),lunes,20:00:00,siloe e20,urbana,vias publicas,arma de fuego,a pie,a pie,20,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-01-30,valle,cali (ct),lunes,20:30:00,sindical e12,urbana,vias publicas,arma de fuego,a pie,conductor taxi,28,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-01-30,valle,cali (ct),lunes,21:25:00,los farallones e18,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,17,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2012-01-30,valle,cali (ct),lunes,21:25:00,los farallones e18,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,18,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2012-01-30,valle,cali (ct),lunes,23:30:00,calimio desepaz e21,urbana,dentro de la vivienda,punzantes,a pie,a pie,71,masculino,soltero,colombia,pensionado,no reportado,secundaria,76001000
2012-01-31,valle,cali (ct),martes,10:00:00,marroquin i e14,urbana,vias publicas,arma de fuego,a pie,a pie,18,masculino,soltero,colombia,empleado particular,no reportado,tecnico,76001000
2012-01-31,valle,cali (ct),martes,10:00:00,paz e13,urbana,vias publicas,arma de fuego,a pie,a pie,26,masculino,soltero,colombia,empleado particular,no reportado,primaria,76001000
2012-01-31,valle,cali (ct),martes,21:35:00,ciudad cordoba e15,urbana,vias publicas,arma de fuego,a pie,a pie,18,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2012-02-01,valle,cali (ct),miercoles,02:50:00,aranjuez e9,urbana,vias publicas,arma blanca,a pie,a pie,35,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2012-02-01,valle,cali (ct),miercoles,06:45:00,pance e22,urbana,potreros,arma de fuego,a pie,a pie,35,masculino,soltero,colombia,comerciante,no reportado,secundaria,76001000
2012-02-01,valle,cali (ct),miercoles,15:35:00,laureano gomez e15,urbana,vias publicas,arma de fuego,a pie,a pie,23,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2012-02-01,valle,cali (ct),miercoles,21:50:00,mariano ramos e16,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,20,masculino,soltero,colombia,comerciante,no reportado,primaria,76001000
2012-02-01,valle,cali (ct),miercoles,22:58:00,,urbana,vias publicas,arma de fuego,a pie,a pie,12,femenino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2012-02-02,valle,cali (ct),jueves,21:05:00,villacolombia,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,70,masculino,casado,colombia,pensionado,no reportado,primaria,76001000
