fecha,departamento,municipio,dia,hora,barrio,zona,clase_de_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_de_nacimiento,clase_de_empleado,profesion,escolaridad,codigo_dane
2015-01-01,valle,cali (ct),jueves,19:00:00,la isla e4,urbana,vias publicas,arma de fuego,a pie,a pie,24,masculino,soltero,colombia,independiente,,secundaria,76001000
2015-01-01,valle,cali (ct),jueves,11:00:00,alfonso b. aragon e14,urbana,cancha de futbol,arma de fuego,a pie,a pie,22,masculino,soltero,colombia,empleado particular,,secundaria,76001000
2015-01-01,valle,cali (ct),jueves,09:00:00,manuela beltran e14,urbana,vias publicas,arma de fuego,a pie,a pie,28,masculino,soltero,colombia,desempleado,,secundaria,76001000
2015-01-01,valle,cali (ct),jueves,10:30:00,siloe e20,urbana,casas de habitacion,arma de fuego,a pie,a pie,26,masculino,soltero,colombia,empleado particular,,secundaria,76001000
2015-01-01,valle,cali (ct),jueves,04:00:00,urbanizacion boyaca e11,urbana,casas de habitacion,arma blanca / cortopunzante,a pie,a pie,65,masculino,union libre,colombia,empleado particular,,primaria,76001000
2015-01-01,valle,cali (ct),jueves,08:30:00,manuela beltran e14,urbana,vias publicas,contundentes,a pie,a pie,29,masculino,soltero,colombia,independiente,,secundaria,76001000
2015-01-01,valle,cali (ct),jueves,04:30:00,brisas de mayo e20,urbana,vias publicas,arma de fuego,a pie,a pie,17,masculino,soltero,colombia,desempleado,,primaria,76001000
2015-01-01,valle,cali (ct),jueves,04:30:00,brisas de mayo e20,urbana,vias publicas,arma de fuego,a pie,a pie,18,masculino,soltero,colombia,desempleado,,primaria,76001000
2015-01-01,valle,cali (ct),jueves,16:50:00,lleras restrepo e13,urbana,vias publicas,arma de fuego,a pie,a pie,15,masculino,soltero,colombia,estudiante,,secundaria,76001000
2015-01-01,valle,cali (ct),jueves,03:40:00,12 de octubre e12,urbana,vias publicas,arma blanca / cortopunzante,a pie,a pie,49,masculino,casado,colombia,empleado publico,,secundaria,76001000
2015-01-01,valle,cali (ct),jueves,04:35:00,belen e20,urbana,vias publicas,arma de fuego,a pie,a pie,19,masculino,soltero,colombia,empleado particular,,secundaria,76001000
2015-01-01,valle,cali (ct),jueves,16:13:00,manuela beltran e14,urbana,vias publicas,arma de fuego,a pie,a pie,38,masculino,union libre,colombia,independiente,,secundaria,76001000
2015-01-01,valle,cali (ct),jueves,09:03:00,el retiro e15,urbana,vias publicas,arma de fuego,a pie,a pie,25,masculino,soltero,colombia,empleado particular,,secundaria,76001000
2015-01-01,valle,cali (ct),jueves,10:47:00,polvorines e18,urbana,vias publicas,arma de fuego,a pie,a pie,18,masculino,soltero,colombia,desempleado,,secundaria,76001000
2015-01-01,valle,cali (ct),jueves,11:36:00,diamante e13,urbana,vias publicas,arma de fuego,a pie,a pie,23,femenino,soltero,colombia,ama de casa,,secundaria,76001000
