fecha,departamento,municipio,dia,hora,barrio,zona,clase_de_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_de_nacimiento,clase_de_empleado,profesion,escolaridad,codigo_dane
2019-01-01,valle,cali (ct),martes,08:00:00,prados de oriente e11,urbana,vias publicas,sin empleo de armas,a pie,a pie,29,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2019-01-01,valle,cali (ct),martes,14:00:00,sector alto los chorros e18,urbana,vias publicas,contundentes,a pie,a pie,25,masculino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2019-01-01,valle,cali (ct),martes,17:00:00,mariano ramos e16,urbana,vias publicas,contundentes,a pie,a pie,39,femenino,soltero,colombia,empleado particular,no reportada,primaria,76001000
2019-01-01,valle,cali (ct),martes,17:00:00,mariano ramos e16,urbana,vias publicas,contundentes,a pie,a pie,40,femenino,soltero,,empleado particular,no reportada,secundaria,76001000
2019-01-01,valle,cali (ct),martes,17:00:00,promociones populares e14,urbana,vias publicas,arma de fuego,a pie,a pie,59,femenino,soltero,colombia,ama de casa,no reportada,primaria,76001000
2019-01-01,valle,cali (ct),martes,17:45:00,los lagos e13,urbana,vias publicas,sin empleo de armas,pasajero motocicleta,a pie,22,masculino,soltero,colombia,desempleado,,secundaria,76001000
2019-01-01,valle,cali (ct),martes,09:19:00,u.r. el coliseo e19,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,45,femenino,union libre,colombia,empleado particular,no reportada,secundaria,76001000
2019-01-01,valle,cali (ct),martes,09:19:00,u.r. el coliseo e19,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,48,masculino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2019-01-02,valle,cali (ct),miercoles,17:00:00,jose m. marroquin ii e14,urbana,vias publicas,sin empleo de armas,a pie,a pie,56,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2019-01-02,valle,cali (ct),miercoles,00:40:00,promociones populares e14,urbana,casas de habitacion,arma de fuego,a pie,a pie,30,femenino,union libre,colombia,empleado particular,no reportada,secundaria,76001000
2019-01-02,valle,cali (ct),miercoles,07:21:00,metropolitano del norte e5,urbana,vias publicas,sin empleo de armas,a pie,a pie,22,masculino,soltero,colombia,empleado particular,no reportada,tecnico,76001000
2019-01-03,valle,cali (ct),jueves,18:00:00,cgto hormiguero e22,rural,lugar de trabajo,sin empleo de armas,a pie,a pie,26,masculino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2019-01-03,valle,cali (ct),jueves,21:00:00,santa monica residencial e2,urbana,vias publicas,sin empleo de armas,a pie,a pie,36,masculino,union libre,colombia,empleado particular,no reportada,secundaria,76001000
2019-01-03,valle,cali (ct),jueves,07:00:00,valle grande e21,urbana,vias publicas,sin empleo de armas,a pie,a pie,32,masculino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2019-01-03,valle,cali (ct),jueves,22:30:00,obrero e9,urbana,vias publicas,sin empleo de armas,a pie,a pie,23,masculino,soltero,colombia,desempleado,no reportada,secundaria,76001000
2019-01-04,valle,cali (ct),viernes,10:00:00,el vergel e13,urbana,vias publicas,sin empleo de armas,a pie,a pie,34,masculino,soltero,colombia,empleado particular,no reportada,tecnico,76001000
2019-01-04,valle,cali (ct),viernes,10:00:00,el vergel e13,urbana,vias publicas,sin empleo de armas,a pie,a pie,57,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2019-01-04,valle,cali (ct),viernes,11:00:00,la base e8,urbana,vias publicas,arma de fuego,a pie,a pie,64,femenino,viudo,colombia,empleado particular,no reportada,superior,76001000
2019-01-05,valle,cali (ct),sabado,10:00:00,san vicente e2,urbana,vias publicas,contundentes,a pie,a pie,35,femenino,union libre,colombia,empleado particular,no reportada,secundaria,76001000
2019-01-05,valle,cali (ct),sabado,10:00:00,u.r. santiago de cali e19,urbana,local comercial,sin empleo de armas,a pie,a pie,41,femenino,soltero,colombia,independiente,,secundaria,76001000
2019-01-05,valle,cali (ct),sabado,08:00:00,la fortaleza e11,urbana,vias publicas,contundentes,a pie,a pie,45,masculino,soltero,colombia,empleado particular,,secundaria,76001000
2019-01-05,valle,cali (ct),sabado,09:00:00,republica israel e16,urbana,vias publicas,sin empleo de armas,a pie,a pie,42,masculino,soltero,colombia,independiente,,secundaria,76001000
2019-01-05,valle,cali (ct),sabado,11:00:00,alfonso b. aragon e14,urbana,vias publicas,contundentes,a pie,a pie,34,masculino,union libre,colombia,empleado particular,no reportada,secundaria,76001000
2019-01-06,valle,cali (ct),domingo,10:00:00,versalles e2,urbana,vias publicas,contundentes,a pie,a pie,22,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2019-01-06,valle,cali (ct),domingo,16:00:00,manuela beltran e14,urbana,vias publicas,sin empleo de armas,a pie,a pie,46,femenino,soltero,colombia,ama de casa,no reportada,secundaria,76001000
2019-01-06,valle,cali (ct),domingo,16:00:00,manuela beltran e14,urbana,,contundentes,a pie,a pie,47,femenino,soltero,colombia,empleado particular,no reportada,primaria,76001000
2019-01-06,valle,cali (ct),domingo,11:30:00,mojica e15,urbana,vias publicas,contundentes,a pie,a pie,30,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2019-01-06,valle,cali (ct),domingo,02:00:00,alfonso b. aragon e14,urbana,vias publicas,arma de fuego,a pie,a pie,18,femenino,union libre,colombia,desempleado,no reportada,secundaria,76001000
2019-01-06,valle,cali (ct),domingo,17:10:00,los guaduales e6,urbana,vias publicas,sin empleo de armas,a pie,a pie,19,femenino,soltero,colombia,empleado particular,no reportada,tecnico,76001000
2019-01-06,valle,cali (ct),domingo,12:02:00,ciudad cordoba e15,urbana,casas de habitacion,contundentes,a pie,a pie,9,masculino,soltero,colombia,estudiante,no reportada,primaria,76001000
2019-01-07,valle,cali (ct),lunes,10:00:00,alto napoles e18,urbana,vias publicas,contundentes,a pie,a pie,30,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2019-01-07,valle,cali (ct),lunes,15:00:00,antonio narino e16,urbana,vias publicas,sin empleo de armas,a pie,a pie,20,femenino,soltero,colombia,empleado particular,no reportada,tecnico,76001000
2019-01-07,valle,cali (ct),lunes,20:00:00,ciudad cordoba e15,urbana,vias publicas,contundentes,a pie,a pie,34,femenino,union libre,colombia,empleado particular,no reportada,secundaria,76001000
2019-01-07,valle,cali (ct),lunes,20:00:00,santa monica residencial e2,urbana,vias publicas,sin empleo de armas,a pie,a pie,24,masculino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2019-01-07,valle,cali (ct),lunes,20:00:00,santa monica residencial e2,urbana,vias publicas,sin empleo de armas,a pie,a pie,57,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2019-01-07,valle,cali (ct),lunes,19:30:00,el poblado i e13,urbana,vias publicas,sin empleo de armas,a pie,a pie,37,masculino,soltero,colombia,empleado particular,no reportada,superior,76001000
2019-01-07,valle,cali (ct),lunes,03:00:00,desepaz invicali e21,urbana,vias publicas,arma de fuego,a pie,a pie,33,masculino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2019-01-08,valle,cali (ct),martes,00:00:00,cgto la leonera e1,urbana,vias publicas,no reportado,a pie,a pie,,femenino,soltero,,empleado particular,no reportada,no reportado,76001000
2019-01-08,valle,cali (ct),martes,15:00:00,union de vivienda popular e16,urbana,vias publicas,arma de fuego,a pie,a pie,19,masculino,union libre,colombia,empleado particular,,secundaria,76001000
2019-01-08,valle,cali (ct),martes,09:30:00,desepaz invicali e21,urbana,vias publicas,sin empleo de armas,a pie,a pie,56,masculino,soltero,colombia,empleado particular,no reportada,primaria,76001000
2019-01-08,valle,cali (ct),martes,09:40:00,champagnat e19,urbana,edificio,sin empleo de armas,a pie,a pie,42,masculino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2019-01-08,valle,cali (ct),martes,09:40:00,champagnat e19,urbana,edificio,sin empleo de armas,a pie,a pie,48,masculino,divorciado,colombia,empleado particular,no reportada,superior,76001000
2019-01-08,valle,cali (ct),martes,09:40:00,champagnat e19,urbana,edificio,sin empleo de armas,a pie,a pie,50,masculino,casado,colombia,empleado particular,no reportada,superior,76001000
2019-01-08,valle,cali (ct),martes,09:40:00,champagnat e19,urbana,edificio,sin empleo de armas,a pie,a pie,51,masculino,casado,colombia,empleado particular,no reportada,superior,76001000
2019-01-08,valle,cali (ct),martes,09:40:00,champagnat e19,urbana,edificio,sin empleo de armas,a pie,a pie,54,masculino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2019-01-08,valle,cali (ct),martes,10:45:00,,urbana,vias publicas,sin empleo de armas,a pie,a pie,53,masculino,soltero,colombia,empleado particular,no reportada,superior,76001000
2019-01-08,valle,cali (ct),martes,09:29:00,ciudad cordoba e15,urbana,vias publicas,contundentes,a pie,a pie,20,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2019-01-08,valle,cali (ct),martes,09:29:00,ciudad cordoba e15,urbana,vias publicas,contundentes,a pie,a pie,25,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2019-01-08,valle,cali (ct),martes,09:29:00,ciudad cordoba e15,urbana,vias publicas,contundentes,a pie,a pie,38,masculino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2019-01-08,valle,cali (ct),martes,09:29:00,ciudad cordoba e15,urbana,vias publicas,contundentes,a pie,a pie,,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2019-01-09,valle,cali (ct),miercoles,19:30:00,la alborada e16,urbana,vias publicas,arma de fuego,a pie,a pie,38,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
