fecha,departamento,municipio,dia,hora,barrio,zona,clase_de_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_de_nacimiento,clase_de_empleado,profesion,escolaridad,codigo_dane
2016-01-01,valle,cali (ct),viernes,10:00:00,cgto la leonera e1,urbana,vias publicas,sin empleo de armas,a pie,a pie,28,masculino,soltero,,empleado particular,,primaria,76001000
2016-01-01,valle,cali (ct),viernes,10:00:00,sindical e12,urbana,vias publicas,arma de fuego,a pie,a pie,56,femenino,union libre,colombia,empleado particular,,secundaria,76001000
2016-01-01,valle,cali (ct),viernes,19:00:00,los naranjos i e14,urbana,,sin empleo de armas,a pie,a pie,13,masculino,soltero,colombia,estudiante,,primaria,76001000
2016-01-01,valle,cali (ct),viernes,17:30:00,,urbana,vias publicas,sin empleo de armas,a pie,a pie,24,masculino,soltero,,empleado particular,,secundaria,76001000
2016-01-01,valle,cali (ct),viernes,22:00:00,valle grande e21,urbana,apartamento en conjunto cerrado,arma de fuego,a pie,a pie,64,masculino,soltero,colombia,empleado particular,,secundaria,76001000
2016-01-01,valle,cali (ct),viernes,22:40:00,santa anita e17,urbana,vias publicas,sin empleo de armas,a pie,a pie,56,masculino,casado,colombia,empleado particular,,secundaria,76001000
2016-01-02,valle,cali (ct),sabado,00:00:00,primavera e11,urbana,vias publicas,sin empleo de armas,a pie,a pie,20,femenino,soltero,,empleado particular,,secundaria,76001000
2016-01-02,valle,cali (ct),sabado,18:30:00,el refugio e19,urbana,vias publicas,sin empleo de armas,a pie,a pie,26,masculino,soltero,colombia,empleado particular,,secundaria,76001000
2016-01-04,valle,cali (ct),lunes,00:00:00,champagnat e19,urbana,vias publicas,arma de fuego,a pie,a pie,45,masculino,casado,,empleado particular,,secundaria,76001000
2016-01-04,valle,cali (ct),lunes,00:00:00,champagnat e19,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,50,masculino,soltero,colombia,empleado particular,,secundaria,76001000
2016-01-04,valle,cali (ct),lunes,00:00:00,el cedro e19,urbana,,sin empleo de armas,a pie,a pie,35,masculino,soltero,,empleado particular,,secundaria,76001000
2016-01-04,valle,cali (ct),lunes,00:00:00,paso del comercio e6,urbana,vias publicas,sin empleo de armas,a pie,a pie,24,femenino,union libre,colombia,empleado particular,,secundaria,76001000
2016-01-04,valle,cali (ct),lunes,10:00:00,porvenir e4,urbana,vias publicas,sin empleo de armas,a pie,a pie,32,masculino,soltero,colombia,empleado particular,,secundaria,76001000
2016-01-04,valle,cali (ct),lunes,08:00:00,champagnat e19,urbana,vias publicas,arma de fuego,a pie,a pie,18,masculino,soltero,,empleado particular,,primaria,76001000
2016-01-04,valle,cali (ct),lunes,20:20:00,ulpiano lloreda e13,urbana,vias publicas,arma de fuego,a pie,a pie,26,masculino,soltero,colombia,empleado particular,,secundaria,76001000
2016-01-05,valle,cali (ct),martes,00:00:00,el sena e5,urbana,centro comercial,sin empleo de armas,a pie,a pie,58,masculino,soltero,colombia,empleado particular,,secundaria,76001000
2016-01-05,valle,cali (ct),martes,08:00:00,cgto la leonera e1,urbana,vias publicas,arma de fuego,a pie,a pie,16,masculino,soltero,colombia,empleado particular,,primaria,76001000
2016-01-05,valle,cali (ct),martes,08:00:00,cgto la leonera e1,urbana,vias publicas,arma de fuego,a pie,a pie,35,femenino,union libre,colombia,empleado particular,,primaria,76001000
2016-01-05,valle,cali (ct),martes,09:00:00,cgto la leonera e1,urbana,vias publicas,sin empleo de armas,a pie,a pie,18,masculino,union libre,colombia,empleado particular,,primaria,76001000
2016-01-05,valle,cali (ct),martes,09:00:00,el poblado ii e13,urbana,vias publicas,sin empleo de armas,a pie,a pie,28,femenino,union libre,colombia,empleado particular,,secundaria,76001000
