fecha,departamento,municipio,dia,hora,barrio,zona,clase_sitio,arma_empleada,movil_agresor,movil_victima,clase_empresa,codigo_dane
2012-03-13,valle,cali (ct),martes,10:40:00,el prado e11,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-03-13,valle,cali (ct),martes,11:00:00,siete de agosto e7,urbana,supermercados,sin empleo de armas,a pie,a pie,supermercados,76001000
2012-03-13,valle,cali (ct),martes,16:10:00,alfonso lopez i e7,urbana,"droguerias, farmacias",arma de fuego,conductor motocicleta,a pie,droguerias y farmacias,76001000
2012-03-14,valle,cali (ct),miercoles,06:30:00,benjamin herrera e8,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-03-14,valle,cali (ct),miercoles,08:00:00,cgto felidia e1,rural,instalaciones del ejercito,sin empleo de armas,a pie,a pie,instalaciones fuerza publica,76001000
2012-03-14,valle,cali (ct),miercoles,10:15:00,la campina e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-03-14,valle,cali (ct),miercoles,12:15:00,el refugio e19,urbana,panaderias,arma de fuego,a pie,a pie,cafeterias y similares,76001000
2012-03-14,valle,cali (ct),miercoles,20:50:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-03-16,valle,cali (ct),viernes,18:19:00,san fernando nuevo e19,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-03-17,valle,cali (ct),sabado,06:00:00,el cortijo e20,urbana,"bares, cantinas y similares",sin empleo de armas,a pie,a pie,"cafes, bares y similares",76001000
2012-03-17,valle,cali (ct),sabado,10:10:00,centenario e2,urbana,empresa,sin empleo de armas,a pie,a pie,servicios,76001000
2012-03-17,valle,cali (ct),sabado,11:55:00,calima e4,urbana,centro comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-03-17,valle,cali (ct),sabado,15:00:00,san fernando nuevo e19,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-03-17,valle,cali (ct),sabado,17:40:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-03-18,valle,cali (ct),domingo,00:08:00,multicentro e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-03-18,valle,cali (ct),domingo,18:45:00,san nicolas e3,urbana,vias publicas,sin empleo de armas,a pie,a pie,servicios,76001000
2012-03-18,valle,cali (ct),domingo,22:20:00,santa monica residencial e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-03-19,valle,cali (ct),lunes,11:50:00,puerto mallarino e7,urbana,local comercial,contundentes,a pie,a pie,vias publicas,76001000
2012-03-19,valle,cali (ct),lunes,11:55:00,calima e4,urbana,centro comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-03-19,valle,cali (ct),lunes,14:05:00,urbanizacion la merced e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-03-20,valle,cali (ct),martes,11:30:00,alameda e9,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-03-20,valle,cali (ct),martes,18:20:00,san pedro e3,urbana,bus masivo integral de occidente m.i.o.,sin empleo de armas,a pie,a pie,empresas transporte publico,76001000
2012-03-20,valle,cali (ct),martes,20:05:00,santa monica residencial e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-03-21,valle,cali (ct),miercoles,12:30:00,ciudad 2000 e16,urbana,local comercial,sin empleo de armas,a pie,a pie,supermercados,76001000
2012-03-21,valle,cali (ct),miercoles,12:30:00,santa elena e10,urbana,vias publicas,sin empleo de armas,a pie,a pie,servicios,76001000
2012-03-21,valle,cali (ct),miercoles,18:00:00,san nicolas e3,urbana,talleres,sin empleo de armas,a pie,a pie,oficinas,76001000
2012-03-21,valle,cali (ct),miercoles,18:30:00,san fernando nuevo e19,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-03-21,valle,cali (ct),miercoles,21:55:00,santa monica residencial e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-03-22,valle,cali (ct),jueves,01:10:00,san nicolas e3,urbana,local comercial,sin empleo de armas,a pie,a pie,casas,76001000
2012-03-22,valle,cali (ct),jueves,05:30:00,flora industrial e4,urbana,empresa,contundentes,a pie,a pie,servicios,76001000
2012-03-22,valle,cali (ct),jueves,08:00:00,el gran limonar e17,urbana,oficinas,sin empleo de armas,a pie,a pie,servicios,76001000
2012-03-22,valle,cali (ct),jueves,08:15:00,san vicente e2,urbana,restaurantes,contundentes,a pie,a pie,cafeterias y similares,76001000
2012-03-22,valle,cali (ct),jueves,10:35:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-03-22,valle,cali (ct),jueves,13:20:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-03-22,valle,cali (ct),jueves,13:55:00,valle del lili e17,urbana,local comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-03-22,valle,cali (ct),jueves,18:50:00,multicentro e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-03-23,valle,cali (ct),viernes,09:50:00,san fernando nuevo e19,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-03-24,valle,cali (ct),sabado,04:00:00,san fernando viejo e19,urbana,vias publicas,contundentes,a pie,a pie,servicios,76001000
2012-03-24,valle,cali (ct),sabado,08:30:00,la independencia e11,urbana,vias publicas,contundentes,a pie,a pie,servicios,76001000
2012-03-24,valle,cali (ct),sabado,15:00:00,ciudad jardin e22,urbana,centro comercial,sin empleo de armas,a pie,a pie,supermercados,76001000
2012-03-24,valle,cali (ct),sabado,18:35:00,tequendama e19,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-03-25,valle,cali (ct),domingo,01:50:00,simon bolivar e8,urbana,local comercial,contundentes,a pie,a pie,instalaciones gubernamentales,76001000
2012-03-25,valle,cali (ct),domingo,09:00:00,san fernando nuevo e19,urbana,local comercial,cortantes,a pie,a pie,servicios,76001000
2012-03-25,valle,cali (ct),domingo,11:20:00,la floresta e8,urbana,casinos,arma de fuego,vehiculo,a pie,"cafes, bares y similares",76001000
2012-03-26,valle,cali (ct),lunes,18:00:00,guayaquil e9,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-03-27,valle,cali (ct),martes,00:15:00,la rivera e5,urbana,estaciones de servicio,arma de fuego,conductor motocicleta,a pie,bomba gasolina,76001000
2012-03-27,valle,cali (ct),martes,11:40:00,san fernando nuevo e19,urbana,almacenes,contundentes,a pie,a pie,almacenes,76001000
2012-03-27,valle,cali (ct),martes,13:35:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-03-27,valle,cali (ct),martes,22:20:00,santa monica residencial e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-03-28,valle,cali (ct),miercoles,09:42:00,villacolombia,urbana,oficinas,arma de fuego,a pie,a pie,oficinas,76001000
2012-03-28,valle,cali (ct),miercoles,10:30:00,mariano ramos e16,urbana,almacenes,arma de fuego,a pie,a pie,almacenes,76001000
2012-03-28,valle,cali (ct),miercoles,13:30:00,calimio desepaz e21,urbana,almacenes,sin empleo de armas,a pie,a pie,oficinas,76001000
2012-03-28,valle,cali (ct),miercoles,18:00:00,santa barbara e5,urbana,centro comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-03-29,valle,cali (ct),jueves,13:35:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-03-29,valle,cali (ct),jueves,14:00:00,tequendama e19,urbana,clinicas y similares,sin empleo de armas,a pie,a pie,"clinicas, hospitales",76001000
2012-03-29,valle,cali (ct),jueves,16:20:00,el poblado ii e13,urbana,local comercial,arma de fuego,a pie,a pie,almacenes,76001000
2012-03-31,valle,cali (ct),sabado,09:50:00,las acacias e10,urbana,supermercados,sin empleo de armas,a pie,a pie,otra empreas comercial,76001000
2012-03-31,valle,cali (ct),sabado,10:00:00,pance e22,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-03-31,valle,cali (ct),sabado,10:30:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-03-31,valle,cali (ct),sabado,15:00:00,tequendama e19,urbana,consultorios  odontologicos,sin empleo de armas,a pie,a pie,consultorios medicos,76001000
2012-03-31,valle,cali (ct),sabado,19:45:00,multicentro e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-01,valle,cali (ct),domingo,13:00:00,los chorros e18,urbana,tienda,contundentes,a pie,a pie,granero tiendas,76001000
2012-04-01,valle,cali (ct),domingo,16:30:00,san vicente e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-01,valle,cali (ct),domingo,19:00:00,obrero e9,urbana,bodegas y similares,arma de fuego,vehiculo,a pie,"bodegas, depositos",76001000
2012-04-01,valle,cali (ct),domingo,19:50:00,el limonar e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-02,valle,cali (ct),lunes,18:00:00,junin e9,urbana,almacenes,arma de fuego,conductor motocicleta,a pie,almacenes,76001000
2012-04-02,valle,cali (ct),lunes,18:00:00,santa monica residencial e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-02,valle,cali (ct),lunes,20:10:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-03,valle,cali (ct),martes,04:00:00,puerto mallarino e7,urbana,local comercial,contundentes,a pie,a pie,granero tiendas,76001000
2012-04-03,valle,cali (ct),martes,12:20:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-03,valle,cali (ct),martes,15:40:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-03,valle,cali (ct),martes,17:42:00,,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-03,valle,cali (ct),martes,18:25:00,valle del lili e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-04,valle,cali (ct),miercoles,15:50:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-05,valle,cali (ct),jueves,08:05:00,san pedro e3,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,droguerias y farmacias,76001000
2012-04-05,valle,cali (ct),jueves,10:30:00,el cedro e19,urbana,oficinas,arma de fuego,a pie,a pie,oficinas,76001000
2012-04-05,valle,cali (ct),jueves,17:15:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-05,valle,cali (ct),jueves,18:30:00,chipichape e2,urbana,local comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-07,valle,cali (ct),sabado,14:30:00,tequendama e19,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-07,valle,cali (ct),sabado,19:45:00,valle del lili e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-08,valle,cali (ct),domingo,00:00:00,las orquideas e14,urbana,empresa,cortantes,a pie,a pie,otra empreas comercial,76001000
2012-04-08,valle,cali (ct),domingo,20:00:00,el limonar e17,urbana,local comercial,arma de fuego,a pie,a pie,"cafes, bares y similares",76001000
2012-04-09,valle,cali (ct),lunes,10:00:00,salomia e4,urbana,local comercial,sin empleo de armas,a pie,a pie,empresas transporte publico,76001000
2012-04-09,valle,cali (ct),lunes,10:15:00,,urbana,salon juego diversion,cortantes,a pie,a pie,"cafes, bares y similares",76001000
2012-04-10,valle,cali (ct),martes,03:00:00,san antonio e3,urbana,"colegios, escuelas",contundentes,a pie,a pie,"colegios, escuelas",76001000
2012-04-10,valle,cali (ct),martes,13:15:00,tequendama e19,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-10,valle,cali (ct),martes,13:45:00,,urbana,oficinas,arma de fuego,a pie,a pie,oficinas,76001000
2012-04-10,valle,cali (ct),martes,22:12:00,chipichape e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-11,valle,cali (ct),miercoles,09:30:00,jorge eliecer gaitan e6,urbana,supermercados,sin empleo de armas,a pie,a pie,supermercados,76001000
2012-04-11,valle,cali (ct),miercoles,10:48:00,el jardin e11,urbana,panaderias,arma de fuego,a pie,a pie,otra empreas comercial,76001000
2012-04-11,valle,cali (ct),miercoles,11:30:00,los lagos e13,urbana,supermercados,sin empleo de armas,a pie,a pie,supermercados,76001000
2012-04-12,valle,cali (ct),jueves,12:40:00,mariano ramos e16,urbana,oficinas,sin empleo de armas,a pie,a pie,otros instalaciones gubernamentales,76001000
2012-04-12,valle,cali (ct),jueves,16:40:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-12,valle,cali (ct),jueves,19:30:00,valle del lili e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-12,valle,cali (ct),jueves,20:00:00,unicentro cali e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-13,valle,cali (ct),viernes,07:00:00,republica israel e16,urbana,local comercial,sin empleo de armas,a pie,a pie,"cafes, bares y similares",76001000
2012-04-14,valle,cali (ct),sabado,00:00:00,manuela beltran e14,urbana,empresa,cortantes,a pie,a pie,otra empreas comercial,76001000
2012-04-14,valle,cali (ct),sabado,10:35:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-14,valle,cali (ct),sabado,13:50:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-15,valle,cali (ct),domingo,10:05:00,santa rita e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-15,valle,cali (ct),domingo,13:50:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-15,valle,cali (ct),domingo,15:35:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-16,valle,cali (ct),lunes,09:00:00,el lido e19,urbana,instalaciones de la policia,contundentes,a pie,a pie,instalaciones policia nacional,76001000
2012-04-16,valle,cali (ct),lunes,10:35:00,el limonar e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-17,valle,cali (ct),martes,00:00:00,las orquideas e14,urbana,empresa,cortantes,a pie,a pie,otra empreas comercial,76001000
2012-04-17,valle,cali (ct),martes,10:20:00,el limonar e17,urbana,bodegas y similares,contundentes,a pie,a pie,"bodegas, depositos",76001000
2012-04-17,valle,cali (ct),martes,12:50:00,las granjas e10,urbana,almacenes,sin empleo de armas,a pie,a pie,supermercados,76001000
2012-04-17,valle,cali (ct),martes,15:00:00,san nicolas e3,urbana,empresa,sin empleo de armas,a pie,a pie,otra empreas comercial,76001000
2012-04-17,valle,cali (ct),martes,20:00:00,terron colorado e1,urbana,vias publicas,contundentes,a pie,a pie,servicios,76001000
2012-04-18,valle,cali (ct),miercoles,16:10:00,valle del lili e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-18,valle,cali (ct),miercoles,16:15:00,valle del lili e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-18,valle,cali (ct),miercoles,19:35:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-18,valle,cali (ct),miercoles,23:00:00,chipichape e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-19,valle,cali (ct),jueves,09:35:00,marco fidel suarez e4,urbana,bodegas y similares,contundentes,a pie,vehiculo,"bodegas, depositos",76001000
2012-04-19,valle,cali (ct),jueves,10:00:00,aguablanca e11,urbana,linea ferrea,contundentes,a pie,a pie,servicios,76001000
2012-04-19,valle,cali (ct),jueves,10:45:00,valle del lili e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-19,valle,cali (ct),jueves,11:00:00,el cedro e19,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-19,valle,cali (ct),jueves,15:15:00,san fernando nuevo e19,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,droguerias y farmacias,76001000
2012-04-19,valle,cali (ct),jueves,20:50:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-20,valle,cali (ct),viernes,10:59:00,calima e4,urbana,centro comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-20,valle,cali (ct),viernes,17:06:00,san joaquin e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-20,valle,cali (ct),viernes,21:25:00,tequendama e19,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-21,valle,cali (ct),sabado,13:35:00,caldas e18,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-21,valle,cali (ct),sabado,13:35:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-21,valle,cali (ct),sabado,18:23:00,vipasa e2,urbana,local comercial,contundentes,a pie,a pie,oficinas,76001000
2012-04-21,valle,cali (ct),sabado,18:55:00,santa barbara e5,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-22,valle,cali (ct),domingo,16:55:00,san fernando nuevo e19,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-22,valle,cali (ct),domingo,19:35:00,primavera e11,urbana,almacenes,sin empleo de armas,a pie,a pie,supermercados,76001000
2012-04-23,valle,cali (ct),lunes,15:00:00,santa elena e10,urbana,supermercados,sin empleo de armas,a pie,a pie,supermercados,76001000
2012-04-24,valle,cali (ct),martes,00:00:00,mojica e15,urbana,empresa,cortantes,a pie,a pie,otra empreas comercial,76001000
2012-04-24,valle,cali (ct),martes,16:30:00,primero de mayo e17,urbana,"droguerias, farmacias",contundentes,a pie,a pie,droguerias y farmacias,76001000
2012-04-24,valle,cali (ct),martes,17:00:00,porvenir e4,urbana,oficinas,sin empleo de armas,a pie,a pie,"bodegas, depositos",76001000
2012-04-24,valle,cali (ct),martes,18:40:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-25,valle,cali (ct),miercoles,00:00:00,manuela beltran e14,urbana,empresa,cortantes,a pie,a pie,otra empreas comercial,76001000
2012-04-25,valle,cali (ct),miercoles,01:00:00,granada e2,urbana,local comercial,contundentes,a pie,a pie,oficinas,76001000
2012-04-25,valle,cali (ct),miercoles,12:00:00,petecuy ii e6,urbana,oficinas,sin empleo de armas,a pie,a pie,oficinas,76001000
2012-04-25,valle,cali (ct),miercoles,17:35:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-25,valle,cali (ct),miercoles,18:30:00,siloe e20,urbana,talleres mecanica,arma blanca,a pie,a pie,otra empreas comercial,76001000
2012-04-26,valle,cali (ct),jueves,17:00:00,la alianza e4,urbana,almacenes,arma de fuego,conductor motocicleta,a pie,almacenes,76001000
2012-04-26,valle,cali (ct),jueves,17:00:00,nueva tequendama e19,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-26,valle,cali (ct),jueves,18:35:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-26,valle,cali (ct),jueves,20:30:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-26,valle,cali (ct),jueves,22:55:00,flora industrial e4,urbana,bus masivo integral de occidente m.i.o.,contundentes,pasajero bus,vehiculo,empresas transporte publico,76001000
2012-04-27,valle,cali (ct),viernes,15:00:00,eucaristico e19,urbana,empresa,contundentes,a pie,a pie,servicios,76001000
2012-04-27,valle,cali (ct),viernes,21:00:00,,urbana,"droguerias, farmacias",arma de fuego,vehiculo,a pie,droguerias y farmacias,76001000
2012-04-28,valle,cali (ct),sabado,08:00:00,santa rosa e3,urbana,oficinas,sin empleo de armas,a pie,a pie,oficinas,76001000
2012-04-28,valle,cali (ct),sabado,13:00:00,el guabal e10,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,droguerias y farmacias,76001000
2012-04-28,valle,cali (ct),sabado,18:30:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-29,valle,cali (ct),domingo,12:30:00,,urbana,bodegas y similares,contundentes,a pie,a pie,edificios de apartamento,76001000
2012-04-29,valle,cali (ct),domingo,13:40:00,san vicente e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-29,valle,cali (ct),domingo,19:20:00,el sena e5,urbana,centro comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-30,valle,cali (ct),lunes,06:30:00,atanasio girardot e8,urbana,bodegas y similares,contundentes,vehiculo,a pie,"bodegas, depositos",76001000
2012-04-30,valle,cali (ct),lunes,06:30:00,los cambulos e19,urbana,parqueadero,contundentes,a pie,a pie,oficinas,76001000
2012-04-30,valle,cali (ct),lunes,07:00:00,san nicolas e3,urbana,oficinas,contundentes,a pie,a pie,otra empreas comercial,76001000
2012-04-30,valle,cali (ct),lunes,20:00:00,multicentro e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-04-30,valle,cali (ct),lunes,21:50:00,vipasa e2,urbana,supermercados,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-01,valle,cali (ct),martes,13:40:00,valle del lili e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-01,valle,cali (ct),martes,15:20:00,multicentro e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-01,valle,cali (ct),martes,21:50:00,santa monica residencial e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-01,valle,cali (ct),martes,23:48:00,el limonar e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-02,valle,cali (ct),miercoles,06:30:00,cgto golondrinas e1,rural,"colegios, escuelas",contundentes,a pie,a pie,"colegios, escuelas",76001000
2012-05-02,valle,cali (ct),miercoles,20:50:00,urbanizacion la flora e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-02,valle,cali (ct),miercoles,23:00:00,ciudadela floralia e6,urbana,tienda,contundentes,a pie,a pie,supermercados,76001000
2012-05-02,valle,cali (ct),miercoles,23:45:00,el troncal e8,urbana,local comercial,arma de fuego,a pie,a pie,oficinas,76001000
2012-05-03,valle,cali (ct),jueves,16:00:00,departamental e10,urbana,oficinas,arma de fuego,conductor motocicleta,a pie,oficinas,76001000
2012-05-04,valle,cali (ct),viernes,11:55:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-05,valle,cali (ct),sabado,05:00:00,ciudad cordoba e15,urbana,empresa,contundentes,a pie,a pie,construcciones,76001000
2012-05-06,valle,cali (ct),domingo,12:00:00,sucre e9,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-07,valle,cali (ct),lunes,02:10:00,san pascual e3,urbana,bomba de gasolina,arma de fuego,conductor motocicleta,a pie,bomba gasolina,76001000
2012-05-07,valle,cali (ct),lunes,08:00:00,alameda e9,urbana,local comercial,contundentes,a pie,a pie,granero tiendas,76001000
2012-05-07,valle,cali (ct),lunes,08:00:00,manuela beltran e14,urbana,supermercados,sin empleo de armas,a pie,a pie,supermercados,76001000
2012-05-07,valle,cali (ct),lunes,08:30:00,el sena e5,urbana,"colegios, escuelas",sin empleo de armas,a pie,a pie,"colegios, escuelas",76001000
2012-05-08,valle,cali (ct),martes,08:00:00,la flora e2,urbana,estacion m.i.o.,sin empleo de armas,a pie,a pie,empresas transporte publico,76001000
2012-05-08,valle,cali (ct),martes,10:10:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-08,valle,cali (ct),martes,11:55:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-08,valle,cali (ct),martes,20:00:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-08,valle,cali (ct),martes,22:15:00,la flora e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-08,valle,cali (ct),martes,23:15:00,santa teresita e2,urbana,supermercados,sin empleo de armas,a pie,a pie,supermercados,76001000
2012-05-09,valle,cali (ct),miercoles,09:00:00,mariano ramos e16,urbana,empresa,sin empleo de armas,a pie,a pie,otra empreas comercial,76001000
2012-05-09,valle,cali (ct),miercoles,13:30:00,junin e9,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,droguerias y farmacias,76001000
2012-05-09,valle,cali (ct),miercoles,17:30:00,san juan bosco e3,urbana,bodegas y similares,sin empleo de armas,a pie,a pie,"bodegas, depositos",76001000
2012-05-10,valle,cali (ct),jueves,08:00:00,ciudadela del rio e21,urbana,almacenes,contundentes,a pie,a pie,ministerio de transporte,76001000
2012-05-10,valle,cali (ct),jueves,10:35:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-10,valle,cali (ct),jueves,11:30:00,belalcazar e9,urbana,local comercial,arma de fuego,a pie,a pie,oficinas,76001000
2012-05-10,valle,cali (ct),jueves,14:00:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-10,valle,cali (ct),jueves,15:00:00,centenario e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-10,valle,cali (ct),jueves,16:50:00,miraflores e19,urbana,consultorios  odontologicos,arma de fuego,a pie,a pie,consultorios odontologicos,76001000
2012-05-10,valle,cali (ct),jueves,17:30:00,maracaibo e11,urbana,"bares, cantinas y similares",arma de fuego,conductor motocicleta,a pie,cafeterias y similares,76001000
2012-05-10,valle,cali (ct),jueves,19:55:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-10,valle,cali (ct),jueves,21:00:00,san luis ii e6,urbana,oficinas,sin empleo de armas,a pie,a pie,servicios,76001000
2012-05-11,valle,cali (ct),viernes,12:50:00,panamericano e10,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,droguerias y farmacias,76001000
2012-05-12,valle,cali (ct),sabado,03:05:00,alfonso lopez iii e7,urbana,local comercial,sin empleo de armas,a pie,a pie,talleres,76001000
2012-05-12,valle,cali (ct),sabado,12:45:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-12,valle,cali (ct),sabado,17:30:00,el penon e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-13,valle,cali (ct),domingo,00:00:00,el hoyo e3,urbana,vias publicas,cortantes,a pie,a pie,otra empreas comercial,76001000
2012-05-13,valle,cali (ct),domingo,11:00:00,santa monica residencial e2,urbana,local comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-13,valle,cali (ct),domingo,11:45:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-13,valle,cali (ct),domingo,15:28:00,tequendama e19,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-13,valle,cali (ct),domingo,17:00:00,santa monica residencial e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
