fecha,departamento,municipio,dia,hora,barrio,zona,clase_sitio,arma_empleada,movil_agresor,movil_victima,clase_empresa,codigo_dane
2010-04-05,valle,cali (ct),lunes,07:00:00,tequendama e19,urbana,bodegas y similares,contundentes,a pie,a pie,servicios,76001000
2010-04-06,valle,cali (ct),martes,14:00:00,versalles e2,urbana,bodegas y similares,sin empleo de armas,a pie,a pie,empresas transporte carga,76001000
2010-04-06,valle,cali (ct),martes,19:25:00,pampa linda e19,urbana,oficinas,cortantes,a pie,a pie,oficinas,76001000
2010-04-07,valle,cali (ct),miercoles,07:40:00,champagnat e19,urbana,"colegios, escuelas",cortantes,a pie,a pie,"colegios, escuelas",76001000
2010-04-08,valle,cali (ct),jueves,08:00:00,tequendama e19,urbana,oficinas,contundentes,a pie,a pie,servicios,76001000
2010-04-08,valle,cali (ct),jueves,13:15:00,la esmeralda e4,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,droguerias y farmacias,76001000
2010-04-08,valle,cali (ct),jueves,15:18:00,san francisco e4,urbana,bodegas y similares,contundentes,a pie,a pie,fabricas,76001000
2010-04-08,valle,cali (ct),jueves,18:15:00,vipasa e2,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,droguerias y farmacias,76001000
2010-04-09,valle,cali (ct),viernes,00:00:00,san fernando nuevo e19,urbana,almacenes,cortantes,a pie,a pie,almacenes,76001000
2010-04-09,valle,cali (ct),viernes,16:30:00,tequendama e19,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,servicios,76001000
2010-04-09,valle,cali (ct),viernes,17:30:00,benjamin herrera e8,urbana,bodegas y similares,cortantes,a pie,a pie,otra empreas comercial,76001000
2010-04-10,valle,cali (ct),sabado,02:30:00,,urbana,"bares, cantinas y similares",contundentes,a pie,a pie,"cafes, bares y similares",76001000
2010-04-10,valle,cali (ct),sabado,08:00:00,versalles e2,urbana,clinicas y similares,sin empleo de armas,a pie,a pie,"clinicas, hospitales",76001000
2010-04-11,valle,cali (ct),domingo,13:30:00,valle del lili e17,urbana,oficinas,cortantes,a pie,a pie,ministerio de salud,76001000
2010-04-11,valle,cali (ct),domingo,15:00:00,santa anita e17,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,servicios,76001000
2010-04-11,valle,cali (ct),domingo,18:30:00,marroquin i e14,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,droguerias y farmacias,76001000
2010-04-12,valle,cali (ct),lunes,06:30:00,nueva tequendama e19,urbana,oficinas,sin empleo de armas,a pie,a pie,universidades,76001000
2010-04-12,valle,cali (ct),lunes,07:20:00,el cedro e19,urbana,peluqueria y similares,cortantes,a pie,a pie,"peluquerias, salon de belleza, barber",76001000
2010-04-13,valle,cali (ct),martes,00:00:00,el hoyo e3,urbana,almacenes,cortantes,a pie,a pie,almacenes,76001000
2010-04-13,valle,cali (ct),martes,03:20:00,san pedro e3,urbana,centro comercial,contundentes,a pie,a pie,almacenes,76001000
2010-04-13,valle,cali (ct),martes,09:00:00,san vicente e2,urbana,almacenes,contundentes,a pie,a pie,almacenes,76001000
2010-04-14,valle,cali (ct),miercoles,16:25:00,el limonar e17,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,otra empreas comercial,76001000
2010-04-15,valle,cali (ct),jueves,16:30:00,nueva tequendama e19,urbana,centro comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-04-16,valle,cali (ct),viernes,00:00:00,santa rita e2,urbana,oficinas,cortantes,a pie,a pie,ministerio de justicia,76001000
2010-04-16,valle,cali (ct),viernes,10:00:00,los chorros e18,rural,bodegas y similares,contundentes,a pie,a pie,servicios,76001000
2010-04-16,valle,cali (ct),viernes,12:10:00,alameda e9,urbana,empresa,arma de fuego,a pie,a pie,otra empreas comercial,76001000
2010-04-16,valle,cali (ct),viernes,13:30:00,san vicente e2,urbana,oficinas,contundentes,a pie,a pie,oficinas,76001000
2010-04-16,valle,cali (ct),viernes,17:15:00,,urbana,"colegios, escuelas",sin empleo de armas,a pie,a pie,"colegios, escuelas",76001000
2010-04-17,valle,cali (ct),sabado,04:00:00,popular e4,urbana,templos,cortantes,a pie,a pie,templos,76001000
2010-04-18,valle,cali (ct),domingo,00:00:00,san nicolas e3,urbana,oficinas,cortantes,a pie,a pie,oficinas,76001000
2010-04-18,valle,cali (ct),domingo,02:00:00,normandia e2,urbana,local comercial,arma de fuego,a pie,a pie,"cafes, bares y similares",76001000
2010-04-18,valle,cali (ct),domingo,05:00:00,el poblado i e13,urbana,hospitales,arma de fuego,a pie,a pie,"clinicas, hospitales",76001000
2010-04-18,valle,cali (ct),domingo,09:00:00,republica israel e16,urbana,almacenes,arma de fuego,a pie,a pie,almacenes,76001000
2010-04-18,valle,cali (ct),domingo,16:30:00,san fernando nuevo e19,urbana,supermercados,sin empleo de armas,a pie,a pie,supermercados,76001000
2010-04-19,valle,cali (ct),lunes,08:00:00,el refugio e19,urbana,oficinas,contundentes,a pie,a pie,servicios,76001000
2010-04-19,valle,cali (ct),lunes,19:50:00,el sena e5,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-04-20,valle,cali (ct),martes,18:20:00,san pedro e3,urbana,almacenes,cortantes,a pie,a pie,almacenes,76001000
2010-04-21,valle,cali (ct),miercoles,00:00:00,,rural,"colegios, escuelas",cortantes,a pie,a pie,"colegios, escuelas",76001000
2010-04-23,valle,cali (ct),viernes,02:30:00,la floresta e8,urbana,oficinas,punzantes,a pie,a pie,almacenes,76001000
2010-04-23,valle,cali (ct),viernes,12:15:00,ciudadela floralia e6,urbana,tienda,arma de fuego,a pie,a pie,granero tiendas,76001000
2010-04-24,valle,cali (ct),sabado,08:00:00,san pedro e3,urbana,almacenes,arma de fuego,a pie,a pie,almacenes,76001000
2010-04-24,valle,cali (ct),sabado,18:00:00,los cambulos e19,urbana,bodegas y similares,arma de fuego,a pie,a pie,"bodegas, depositos",76001000
2010-04-24,valle,cali (ct),sabado,20:45:00,mariano ramos e16,urbana,"droguerias, farmacias",arma de fuego,conductor motocicleta,a pie,servicios,76001000
2010-04-25,valle,cali (ct),domingo,18:50:00,el ingenio e17,urbana,supermercados,cortantes,a pie,a pie,almacenes,76001000
2010-04-25,valle,cali (ct),domingo,19:00:00,no reporta,urbana,bomba de gasolina,arma de fuego,vehiculo,a pie,bomba gasolina,76001000
2010-04-27,valle,cali (ct),martes,20:00:00,cristobal colon e10,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-04-27,valle,cali (ct),martes,20:00:00,la flora e2,urbana,supermercados,cortantes,a pie,a pie,almacenes,76001000
2010-04-28,valle,cali (ct),miercoles,06:30:00,los chorros e18,rural,"colegios, escuelas",contundentes,a pie,a pie,"colegios, escuelas",76001000
2010-04-28,valle,cali (ct),miercoles,10:30:00,polvorines e18,rural,"colegios, escuelas",contundentes,a pie,a pie,"colegios, escuelas",76001000
2010-04-28,valle,cali (ct),miercoles,14:30:00,san fernando nuevo e19,urbana,almacenes,arma de fuego,a pie,a pie,almacenes,76001000
2010-04-28,valle,cali (ct),miercoles,15:15:00,el limonar e17,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,droguerias y farmacias,76001000
2010-04-29,valle,cali (ct),jueves,10:00:00,santa teresita e2,urbana,"colegios, escuelas",cortantes,a pie,a pie,"colegios, escuelas",76001000
2010-04-29,valle,cali (ct),jueves,12:15:00,centenario e2,urbana,empresa,sin empleo de armas,a pie,a pie,"bodegas, depositos",76001000
2010-04-29,valle,cali (ct),jueves,14:00:00,terron colorado e1,urbana,restaurantes,arma de fuego,a pie,a pie,restaurantes,76001000
2010-04-30,valle,cali (ct),viernes,05:00:00,alameda e9,urbana,alcaldia,contundentes,a pie,a pie,oficinas,76001000
2010-04-30,valle,cali (ct),viernes,15:00:00,san pedro e3,urbana,oficinas,cortantes,a pie,a pie,oficinas,76001000
2010-04-30,valle,cali (ct),viernes,18:30:00,los cambulos e19,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,almacenes,76001000
2010-05-01,valle,cali (ct),sabado,00:00:00,vipasa e2,urbana,oficinas,cortantes,a pie,a pie,almacenes,76001000
2010-05-01,valle,cali (ct),sabado,00:30:00,la independencia e11,urbana,tienda,arma de fuego,a pie,a pie,granero tiendas,76001000
2010-05-01,valle,cali (ct),sabado,10:00:00,san nicolas e3,urbana,bomba de gasolina,contundentes,a pie,a pie,servicios,76001000
2010-05-01,valle,cali (ct),sabado,23:00:00,ulpiano lloreda e13,urbana,local comercial,arma de fuego,a pie,a pie,joyerias,76001000
2010-05-02,valle,cali (ct),domingo,02:00:00,obrero e9,urbana,bodegas y similares,sin empleo de armas,a pie,a pie,fabricas,76001000
2010-05-02,valle,cali (ct),domingo,13:45:00,san pedro e3,urbana,almacenes,arma de fuego,a pie,a pie,almacenes,76001000
2010-05-03,valle,cali (ct),lunes,07:00:00,santa anita e17,urbana,alcaldia,sin empleo de armas,a pie,a pie,servicios,76001000
2010-05-04,valle,cali (ct),martes,08:00:00,san marino e7,urbana,almacenes,arma de fuego,a pie,a pie,almacenes,76001000
2010-05-04,valle,cali (ct),martes,21:00:00,la floresta e8,urbana,oficinas,arma de fuego,a pie,a pie,oficinas,76001000
2010-05-05,valle,cali (ct),miercoles,04:00:00,el cedro e19,urbana,talleres,cortantes,a pie,a pie,"bodegas, depositos",76001000
2010-05-05,valle,cali (ct),miercoles,06:30:00,la independencia e11,urbana,"mataderos, carniceria y similares",arma de fuego,a pie,a pie,"mataderos, carnicerias y similares",76001000
2010-05-05,valle,cali (ct),miercoles,10:00:00,el sena e5,urbana,empresa,sin empleo de armas,a pie,a pie,fabricas,76001000
2010-05-05,valle,cali (ct),miercoles,10:00:00,villacolombia e8,urbana,supermercados,cortantes,a pie,a pie,supermercados,76001000
2010-05-06,valle,cali (ct),jueves,05:00:00,alto napoles e18,urbana,"colegios, escuelas",cortantes,a pie,a pie,"colegios, escuelas",76001000
2010-05-06,valle,cali (ct),jueves,08:00:00,industrial e8,urbana,almacenes,contundentes,a pie,a pie,almacenes,76001000
2010-05-07,valle,cali (ct),viernes,18:45:00,tequendama e19,urbana,supermercados,arma de fuego,conductor taxi,a pie,supermercados,76001000
2010-05-08,valle,cali (ct),sabado,16:45:00,el sena e5,urbana,almacenes,arma de fuego,a pie,a pie,droguerias y farmacias,76001000
2010-05-08,valle,cali (ct),sabado,19:00:00,la flora e2,urbana,almacenes,sin empleo de armas,a pie,a pie,supermercados,76001000
2010-05-09,valle,cali (ct),domingo,01:30:00,popular e4,urbana,supermercados,sin empleo de armas,a pie,a pie,supermercados,76001000
2010-05-09,valle,cali (ct),domingo,08:10:00,san pedro e3,urbana,almacenes,arma de fuego,a pie,a pie,almacenes,76001000
2010-05-09,valle,cali (ct),domingo,17:00:00,sucre e9,urbana,talleres,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-05-10,valle,cali (ct),lunes,01:30:00,versalles e2,urbana,empresa,contundentes,vehiculo,vehiculo,servicios,76001000
2010-05-10,valle,cali (ct),lunes,09:00:00,porvenir e4,urbana,almacenes,contundentes,a pie,a pie,granero tiendas,76001000
2010-05-10,valle,cali (ct),lunes,16:00:00,mojica e15,urbana,almacenes,arma de fuego,a pie,a pie,almacenes,76001000
2010-05-10,valle,cali (ct),lunes,21:00:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-05-11,valle,cali (ct),martes,12:50:00,el sena e5,urbana,centro comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-05-11,valle,cali (ct),martes,20:05:00,marroquin i e14,urbana,"colegios, escuelas",arma de fuego,a pie,a pie,"colegios, escuelas",76001000
2010-05-12,valle,cali (ct),miercoles,04:00:00,el troncal e8,urbana,local comercial,cortantes,a pie,a pie,"bodegas, depositos",76001000
2010-05-12,valle,cali (ct),miercoles,07:00:00,santander e4,urbana,almacenes,contundentes,a pie,a pie,almacenes,76001000
2010-05-12,valle,cali (ct),miercoles,22:45:00,obrero e9,urbana,almacenes,contundentes,a pie,a pie,almacenes,76001000
2010-05-13,valle,cali (ct),jueves,11:20:00,santa monica residencial e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-05-14,valle,cali (ct),viernes,02:00:00,la legua e1,urbana,oficinas,contundentes,a pie,a pie,entidades publicas,76001000
2010-05-14,valle,cali (ct),viernes,03:25:00,alameda e9,urbana,local comercial,arma de fuego,a pie,a pie,almacenes,76001000
2010-05-14,valle,cali (ct),viernes,14:00:00,tequendama e19,urbana,clinicas y similares,arma de fuego,a pie,a pie,"clinicas, hospitales",76001000
2010-05-14,valle,cali (ct),viernes,18:36:00,valle del lili e17,urbana,bomba de gasolina,arma de fuego,vehiculo,a pie,bomba gasolina,76001000
2010-05-15,valle,cali (ct),sabado,10:00:00,urbanizacion ciudad jardin (no),urbana,empresa,sin empleo de armas,a pie,a pie,oficinas,76001000
2010-05-15,valle,cali (ct),sabado,15:30:00,siloe e20,urbana,local comercial,arma de fuego,a pie,a pie,consultorios medicos,76001000
2010-05-15,valle,cali (ct),sabado,16:00:00,santa monica residencial e2,urbana,local comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-05-15,valle,cali (ct),sabado,20:45:00,calima e4,urbana,local comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-05-15,valle,cali (ct),sabado,20:45:00,calima e4,urbana,local comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-05-17,valle,cali (ct),lunes,10:30:00,,urbana,oficinas,arma de fuego,conductor motocicleta,a pie,bomba gasolina,76001000
2010-05-17,valle,cali (ct),lunes,10:35:00,siloe e20,urbana,estaciones de servicio,arma de fuego,a pie,a pie,servicios,76001000
2010-05-17,valle,cali (ct),lunes,10:45:00,ciudadela confandi e17,urbana,local comercial,arma de fuego,conductor motocicleta,a pie,droguerias y farmacias,76001000
2010-05-17,valle,cali (ct),lunes,17:50:00,valle del lili e17,urbana,supermercados,contundentes,a pie,a pie,supermercados,76001000
2010-05-17,valle,cali (ct),lunes,20:10:00,valle del lili e17,urbana,supermercados,contundentes,a pie,a pie,supermercados,76001000
2010-05-17,valle,cali (ct),lunes,21:40:00,santa barbara e5,urbana,centro comercial,contundentes,a pie,a pie,supermercados,76001000
2010-05-18,valle,cali (ct),martes,06:00:00,versalles e2,urbana,almacenes,contundentes,a pie,a pie,"clinicas, hospitales",76001000
2010-05-18,valle,cali (ct),martes,07:00:00,siloe e20,urbana,local comercial,arma de fuego,a pie,a pie,"mataderos, carnicerias y similares",76001000
2010-05-18,valle,cali (ct),martes,07:30:00,los guaduales e6,urbana,local comercial,contundentes,a pie,a pie,almacenes,76001000
2010-05-18,valle,cali (ct),martes,10:30:00,atanasio girardot e8,urbana,instalaciones gubernamentales,sin empleo de armas,a pie,a pie,entidades publicas,76001000
2010-05-18,valle,cali (ct),martes,10:59:00,la flora e2,urbana,local comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-05-19,valle,cali (ct),miercoles,07:00:00,diamante e13,urbana,almacenes,cortantes,a pie,a pie,almacenes,76001000
2010-05-19,valle,cali (ct),miercoles,15:40:00,belisario caicedo e20,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,droguerias y farmacias,76001000
2010-05-20,valle,cali (ct),jueves,08:30:00,,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-05-20,valle,cali (ct),jueves,12:55:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-05-20,valle,cali (ct),jueves,12:55:00,el gran limonar e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,supermercados,76001000
2010-05-20,valle,cali (ct),jueves,13:00:00,san fernando nuevo e19,urbana,"droguerias, farmacias",sin empleo de armas,a pie,a pie,"clinicas, hospitales",76001000
2010-05-20,valle,cali (ct),jueves,20:45:00,el limonar e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-05-21,valle,cali (ct),viernes,13:30:00,colseguros andes e10,urbana,"colegios, escuelas",sin empleo de armas,a pie,a pie,"colegios, escuelas",76001000
2010-05-21,valle,cali (ct),viernes,18:30:00,san pedro e3,urbana,almacenes,contundentes,a pie,a pie,almacenes,76001000
2010-05-21,valle,cali (ct),viernes,23:30:00,tequendama e19,urbana,clinicas y similares,contundentes,a pie,a pie,"clinicas, hospitales",76001000
2010-05-22,valle,cali (ct),sabado,03:00:00,,urbana,"colegios, escuelas",arma de fuego,a pie,a pie,"colegios, escuelas",76001000
2010-05-22,valle,cali (ct),sabado,12:05:00,calimio desepaz e21,urbana,supermercados,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-05-22,valle,cali (ct),sabado,18:40:00,calima e4,urbana,almacenes,contundentes,a pie,a pie,almacenes,76001000
2010-05-22,valle,cali (ct),sabado,20:10:00,,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-05-23,valle,cali (ct),domingo,03:23:00,ciudad jardin e22,urbana,instalaciones de la policia,sin empleo de armas,a pie,a pie,instalaciones fuerza publica,76001000
2010-05-24,valle,cali (ct),lunes,00:00:00,san pedro e3,urbana,almacenes,cortantes,a pie,a pie,almacenes,76001000
2010-05-24,valle,cali (ct),lunes,07:45:00,mojica e15,urbana,hospitales,cortantes,a pie,a pie,"clinicas, hospitales",76001000
2010-05-24,valle,cali (ct),lunes,08:30:00,ciudad capri e17,urbana,oficinas,sin empleo de armas,a pie,a pie,otra empreas comercial,76001000
2010-05-24,valle,cali (ct),lunes,13:53:00,desepaz invicali e21,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-05-24,valle,cali (ct),lunes,14:00:00,san fernando nuevo e19,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-05-24,valle,cali (ct),lunes,15:25:00,san juan bosco e3,urbana,local comercial,cortantes,a pie,a pie,restaurantes,76001000
2010-05-25,valle,cali (ct),martes,06:00:00,el troncal e8,urbana,almacenes,contundentes,a pie,a pie,otra empreas comercial,76001000
2010-05-25,valle,cali (ct),martes,07:30:00,la alianza e4,urbana,almacenes,contundentes,a pie,a pie,otra empreas comercial,76001000
2010-05-25,valle,cali (ct),martes,10:07:00,calimio desepaz e21,urbana,supermercados,sin empleo de armas,a pie,a pie,supermercados,76001000
2010-05-25,valle,cali (ct),martes,12:45:00,santa elena e10,urbana,supermercados,sin empleo de armas,a pie,a pie,supermercados,76001000
2010-05-25,valle,cali (ct),martes,15:00:00,melendez e18,urbana,almacenes,arma blanca,a pie,a pie,casas,76001000
2010-05-26,valle,cali (ct),miercoles,00:00:00,san nicolas e3,urbana,templos,cortantes,a pie,a pie,templos,76001000
2010-05-26,valle,cali (ct),miercoles,12:30:00,san fernando nuevo e19,urbana,almacenes,sin empleo de armas,a pie,a pie,supermercados,76001000
2010-05-26,valle,cali (ct),miercoles,13:00:00,tequendama e19,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-05-26,valle,cali (ct),miercoles,16:15:00,la selva e10,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,droguerias y farmacias,76001000
2010-05-26,valle,cali (ct),miercoles,20:20:00,san fernando nuevo e19,urbana,almacenes,sin empleo de armas,a pie,a pie,supermercados,76001000
2010-05-27,valle,cali (ct),jueves,00:00:00,melendez e18,urbana,universidades,contundentes,a pie,a pie,universidades,76001000
2010-05-27,valle,cali (ct),jueves,08:00:00,el lido e19,urbana,oficinas,contundentes,a pie,a pie,otra empreas comercial,76001000
2010-05-28,valle,cali (ct),viernes,15:00:00,siete de agosto e7,urbana,almacenes,sin empleo de armas,a pie,a pie,granero tiendas,76001000
2010-05-29,valle,cali (ct),sabado,07:30:00,san judas tadeo i e10,urbana,almacenes,contundentes,a pie,a pie,torres de energia,76001000
2010-05-29,valle,cali (ct),sabado,13:40:00,san fernando nuevo e19,urbana,almacenes,contundentes,a pie,a pie,oficinas,76001000
2010-05-30,valle,cali (ct),domingo,00:00:00,la independencia e11,urbana,"colegios, escuelas",cortantes,a pie,a pie,"colegios, escuelas",76001000
2010-05-31,valle,cali (ct),lunes,01:10:00,la flora e2,urbana,almacenes,cortantes,a pie,a pie,almacenes,76001000
2010-05-31,valle,cali (ct),lunes,10:55:00,san pedro e3,urbana,centro comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-05-31,valle,cali (ct),lunes,21:07:00,san antonio e3,urbana,"hoteles, residencias, y similares.",arma de fuego,a pie,a pie,edificios de apartamento,76001000
2010-06-01,valle,cali (ct),martes,15:30:00,chipichape e2,urbana,almacenes,contundentes,a pie,a pie,almacenes,76001000
2010-06-01,valle,cali (ct),martes,17:10:00,municipal e8,urbana,almacenes,arma de fuego,a pie,a pie,almacenes,76001000
2010-06-01,valle,cali (ct),martes,18:45:00,vipasa e2,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,droguerias y farmacias,76001000
2010-06-01,valle,cali (ct),martes,20:00:00,unicentro cali e17,urbana,almacenes,contundentes,a pie,a pie,almacenes,76001000
2010-06-02,valle,cali (ct),miercoles,00:00:00,el troncal e8,urbana,salon comunal,cortantes,a pie,a pie,"colegios, escuelas",76001000
2010-06-02,valle,cali (ct),miercoles,07:15:00,san fernando nuevo e19,urbana,clinicas y similares,arma de fuego,a pie,a pie,"clinicas, hospitales",76001000
2010-06-02,valle,cali (ct),miercoles,07:40:00,san fernando nuevo e19,urbana,oficinas,arma de fuego,a pie,a pie,"clinicas, hospitales",76001000
2010-06-02,valle,cali (ct),miercoles,09:00:00,aguablanca e11,urbana,bodegas y similares,arma de fuego,a pie,a pie,"bodegas, depositos",76001000
2010-06-02,valle,cali (ct),miercoles,14:40:00,la flora e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-06-03,valle,cali (ct),jueves,04:26:00,el refugio e19,urbana,supermercados,arma de fuego,a pie,a pie,granero tiendas,76001000
2010-06-03,valle,cali (ct),jueves,05:00:00,el refugio e19,urbana,supermercados,cortantes,a pie,a pie,supermercados,76001000
2010-06-03,valle,cali (ct),jueves,19:00:00,chipichape e2,urbana,almacenes,sin empleo de armas,a pie,a pie,supermercados,76001000
2010-06-04,valle,cali (ct),viernes,00:30:00,san fernando nuevo e19,urbana,discotecas,arma de fuego,a pie,a pie,discotecas,76001000
2010-06-04,valle,cali (ct),viernes,07:50:00,santa monica residencial e2,urbana,oficinas,arma de fuego,a pie,a pie,"cafes, bares y similares",76001000
2010-06-04,valle,cali (ct),viernes,16:30:00,san fernando nuevo e19,urbana,supermercados,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-06-04,valle,cali (ct),viernes,22:00:00,san fernando nuevo e19,urbana,local comercial,arma de fuego,a pie,a pie,otra empreas comercial,76001000
2010-06-05,valle,cali (ct),sabado,08:50:00,granada e2,urbana,oficinas,arma de fuego,a pie,a pie,oficinas,76001000
2010-06-05,valle,cali (ct),sabado,11:45:00,manzanares e4,urbana,bodegas y similares,arma de fuego,a pie,a pie,"bodegas, depositos",76001000
2010-06-05,valle,cali (ct),sabado,15:00:00,ciudadela floralia e6,urbana,local comercial,arma de fuego,a pie,a pie,cafeterias y similares,76001000
2010-06-05,valle,cali (ct),sabado,20:30:00,omar torrijos e13,urbana,supermercados,arma de fuego,a pie,a pie,almacenes,76001000
2010-06-05,valle,cali (ct),sabado,20:30:00,urb. militar e19,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-06-05,valle,cali (ct),sabado,21:14:00,omar torrijos e13,urbana,almacenes,arma de fuego,conductor motocicleta,a pie,"bodegas, depositos",76001000
2010-06-05,valle,cali (ct),sabado,21:39:00,el gran limonar e17,urbana,supermercados,arma de fuego,a pie,a pie,supermercados,76001000
2010-06-06,valle,cali (ct),domingo,00:00:00,versalles e2,urbana,clinicas y similares,cortantes,a pie,a pie,"clinicas, hospitales",76001000
2010-06-06,valle,cali (ct),domingo,12:00:00,san pedro e3,urbana,oficinas,cortantes,a pie,a pie,oficinas,76001000
2010-06-06,valle,cali (ct),domingo,21:15:00,valle del lili e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-06-07,valle,cali (ct),lunes,00:00:00,jorge eliecer gaitan e6,urbana,supermercados,cortantes,a pie,a pie,supermercados,76001000
2010-06-08,valle,cali (ct),martes,10:00:00,belalcazar e9,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,droguerias y farmacias,76001000
2010-06-08,valle,cali (ct),martes,11:05:00,ciudad capri e17,urbana,almacenes,arma de fuego,conductor motocicleta,a pie,almacenes,76001000
2010-06-10,valle,cali (ct),jueves,15:20:00,ciudad capri e17,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,droguerias y farmacias,76001000
2010-06-11,valle,cali (ct),viernes,03:00:00,pance e22,urbana,local comercial,arma de fuego,a pie,a pie,cafeterias y similares,76001000
2010-06-11,valle,cali (ct),viernes,03:00:00,via jamundi e22,rural,restaurantes,cortantes,a pie,a pie,restaurantes,76001000
2010-06-12,valle,cali (ct),sabado,03:00:00,la maria e22,rural,centro turistico,contundentes,a pie,a pie,ministerio de educacion,76001000
2010-06-12,valle,cali (ct),sabado,11:30:00,la flora e2,urbana,local comercial,arma de fuego,a pie,a pie,almacenes,76001000
2010-06-12,valle,cali (ct),sabado,18:45:00,santa monica residencial e2,urbana,local comercial,arma blanca,a pie,a pie,almacenes,76001000
2010-06-13,valle,cali (ct),domingo,01:10:00,san pedro e3,urbana,centro comercial,arma de fuego,a pie,a pie,almacenes,76001000
2010-06-13,valle,cali (ct),domingo,12:00:00,puerto mallarino e7,urbana,talleres,cortantes,a pie,a pie,"bodegas, depositos",76001000
2010-06-13,valle,cali (ct),domingo,12:20:00,belalcazar e9,urbana,local comercial,arma de fuego,a pie,a pie,granero tiendas,76001000
2010-06-13,valle,cali (ct),domingo,18:30:00,san pascual e3,urbana,bodegas y similares,contundentes,a pie,a pie,otra empreas comercial,76001000
2010-06-14,valle,cali (ct),lunes,00:20:00,belalcazar e9,urbana,oficinas,cortantes,a pie,a pie,oficinas,76001000
2010-06-15,valle,cali (ct),martes,02:00:00,san pedro e3,urbana,local comercial,cortantes,a pie,a pie,oficinas,76001000
2010-06-15,valle,cali (ct),martes,05:00:00,alfonso b. aragon e14,urbana,almacenes,cortantes,a pie,a pie,almacenes,76001000
2010-06-15,valle,cali (ct),martes,08:30:00,ciudad capri e17,urbana,oficinas,sin empleo de armas,a pie,a pie,servicios,76001000
2010-06-15,valle,cali (ct),martes,08:40:00,san pedro e3,urbana,almacenes,arma de fuego,a pie,a pie,almacenes,76001000
2010-06-15,valle,cali (ct),martes,10:45:00,brisas de los alamos e2,urbana,local comercial,arma blanca,a pie,a pie,almacenes,76001000
2010-06-15,valle,cali (ct),martes,16:00:00,guayaquil e9,urbana,bancos,arma de fuego,a pie,a pie,cooperativas de vigilancia,76001000
2010-06-16,valle,cali (ct),miercoles,00:40:00,versalles e2,urbana,local comercial,sin empleo de armas,a pie,a pie,oficinas,76001000
2010-06-16,valle,cali (ct),miercoles,11:45:00,la flora e2,urbana,local comercial,arma de fuego,a pie,a pie,almacenes,76001000
2010-06-16,valle,cali (ct),miercoles,16:10:00,la flora e2,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,droguerias y farmacias,76001000
2010-06-17,valle,cali (ct),jueves,11:40:00,belisario caicedo e20,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,droguerias y farmacias,76001000
2010-06-17,valle,cali (ct),jueves,13:30:00,alfonso lopez i e7,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,droguerias y farmacias,76001000
2010-06-17,valle,cali (ct),jueves,13:30:00,terron colorado e1,urbana,bodegas y similares,sin empleo de armas,a pie,a pie,servicios,76001000
