fecha,departamento,municipio,dia,hora,barrio,zona,clase_de_sitio,arma_empleada,movil_agresor,movil_victima,codigo_dane
2015-01-31,valle,cali (ct),sabado,17:22:00,julio rincon e12,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-01-31,valle,cali (ct),sabado,16:04:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-02-01,valle,cali (ct),domingo,15:00:00,ciudad cordoba e15,urbana,supermercados,sin empleo de armas,a pie,a pie,76001000
2015-02-01,valle,cali (ct),domingo,21:30:00,chiminangos i e5,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-02-01,valle,cali (ct),domingo,21:35:00,nueva tequendama e19,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-02-01,valle,cali (ct),domingo,08:48:00,san fernando viejo e19,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2015-02-02,valle,cali (ct),lunes,10:00:00,ciudadela pasoancho e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-02-02,valle,cali (ct),lunes,04:00:00,belisario caicedo e20,urbana,local comercial,contundentes,a pie,a pie,76001000
2015-02-02,valle,cali (ct),lunes,10:40:00,u.r. santiago de cali e19,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-02-03,valle,cali (ct),martes,08:00:00,el sena e5,urbana,universidades,sin empleo de armas,a pie,a pie,76001000
2015-02-03,valle,cali (ct),martes,13:00:00,popular e4,urbana,vias publicas,contundentes,a pie,a pie,76001000
2015-02-03,valle,cali (ct),martes,16:30:00,bolivariano e4,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2015-02-03,valle,cali (ct),martes,17:35:00,ciudad cordoba e15,urbana,supermercados,sin empleo de armas,a pie,a pie,76001000
2015-02-04,valle,cali (ct),miercoles,12:40:00,julio rincon e12,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-02-04,valle,cali (ct),miercoles,13:15:00,unicentro cali e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2015-02-04,valle,cali (ct),miercoles,13:10:00,jorge eliecer gaitan e6,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2015-02-04,valle,cali (ct),miercoles,12:04:00,san cristobal e10,urbana,vias publicas,arma de fuego,a pie,pasajero motocicleta,76001000
2015-02-05,valle,cali (ct),jueves,20:00:00,,urbana,"droguerias, farmacias",arma de fuego,a pie,conductor vehiculo,76001000
2015-02-05,valle,cali (ct),jueves,13:30:00,torres de confandi e5,urbana,supermercados,arma de fuego,conductor motocicleta,a pie,76001000
2015-02-05,valle,cali (ct),jueves,21:04:00,el gran limonar e17,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2015-02-07,valle,cali (ct),sabado,12:05:00,versalles e2,urbana,clinicas y similares,sin empleo de armas,a pie,a pie,76001000
2015-02-07,valle,cali (ct),sabado,13:05:00,san juan bosco e3,urbana,local comercial,contundentes,a pie,a pie,76001000
2015-02-07,valle,cali (ct),sabado,10:53:00,el prado e11,urbana,supermercados,sin empleo de armas,a pie,a pie,76001000
2015-02-07,valle,cali (ct),sabado,18:23:00,el sena e5,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2015-02-08,valle,cali (ct),domingo,21:00:00,chipichape e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2015-02-10,valle,cali (ct),martes,16:00:00,la alborada e16,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-02-10,valle,cali (ct),martes,20:00:00,el gran limonar e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-02-10,valle,cali (ct),martes,19:00:00,ciudad cordoba e15,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-02-10,valle,cali (ct),martes,01:30:00,industrial e8,urbana,bomba de gasolina,sin empleo de armas,conductor vehiculo,a pie,76001000
2015-02-10,valle,cali (ct),martes,16:26:00,las quintas de don simon e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-02-11,valle,cali (ct),miercoles,12:15:00,jorge eliecer gaitan e6,urbana,interior vehiculo particular,sin empleo de armas,a pie,a pie,76001000
2015-02-11,valle,cali (ct),miercoles,20:17:00,el sena e5,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2015-02-11,valle,cali (ct),miercoles,17:22:00,el calvario e3,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-02-12,valle,cali (ct),jueves,23:00:00,cgto navarro e21,rural,fincas y similares,contundentes,conductor vehiculo,a pie,76001000
2015-02-12,valle,cali (ct),jueves,17:15:00,alfonso barberena e12,urbana,vias publicas,arma de fuego,pasajero motocicleta,a pie,76001000
2015-02-12,valle,cali (ct),jueves,08:50:00,alfonso b. aragon e14,urbana,empresa,sin empleo de armas,conductor vehiculo,conductor vehiculo,76001000
2015-02-13,valle,cali (ct),viernes,11:30:00,chipichape e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2015-02-13,valle,cali (ct),viernes,20:30:00,chipichape e2,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-02-13,valle,cali (ct),viernes,12:15:00,ciudad cordoba e15,urbana,vias publicas,arma de fuego,a pie,a pie,76001000
2015-02-13,valle,cali (ct),viernes,11:10:00,ciudad cordoba e15,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2015-02-13,valle,cali (ct),viernes,07:10:00,versalles e2,urbana,vias publicas,contundentes,a pie,a pie,76001000
2015-02-13,valle,cali (ct),viernes,18:53:00,,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-02-14,valle,cali (ct),sabado,17:35:00,urbanizacion la flora e2,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-02-14,valle,cali (ct),sabado,17:23:00,,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-02-15,valle,cali (ct),domingo,17:30:00,san joaquin e17,urbana,centro comercial,contundentes,a pie,a pie,76001000
2015-02-15,valle,cali (ct),domingo,19:50:00,el cortijo e20,urbana,supermercados,sin empleo de armas,a pie,a pie,76001000
2015-02-15,valle,cali (ct),domingo,15:42:00,eucaristico e19,urbana,local comercial,contundentes,a pie,a pie,76001000
2015-02-16,valle,cali (ct),lunes,18:00:00,granada e2,urbana,corporaciones,contundentes,a pie,a pie,76001000
2015-02-16,valle,cali (ct),lunes,18:30:00,el cedro e19,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-02-16,valle,cali (ct),lunes,16:40:00,el dorado e10,urbana,vias publicas,contundentes,a pie,a pie,76001000
2015-02-16,valle,cali (ct),lunes,14:20:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-02-16,valle,cali (ct),lunes,14:15:00,san joaquin e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-02-16,valle,cali (ct),lunes,19:50:00,san joaquin e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-02-16,valle,cali (ct),lunes,12:45:00,unicentro cali e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-02-16,valle,cali (ct),lunes,09:22:00,jorge eliecer gaitan e6,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-02-16,valle,cali (ct),lunes,05:42:00,eucaristico e19,urbana,local comercial,contundentes,a pie,a pie,76001000
2015-02-17,valle,cali (ct),martes,00:00:00,unicentro cali e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-02-17,valle,cali (ct),martes,10:00:00,manzanares e4,urbana,almacenes,sin empleo de armas,conductor vehiculo,conductor vehiculo,76001000
2015-02-17,valle,cali (ct),martes,13:00:00,,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-02-17,valle,cali (ct),martes,15:30:00,jorge eliecer gaitan e6,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-02-17,valle,cali (ct),martes,13:13:00,jorge eliecer gaitan e6,urbana,supermercados,sin empleo de armas,a pie,a pie,76001000
2015-02-17,valle,cali (ct),martes,20:36:00,valle grande e21,urbana,supermercados,arma de fuego,a pie,a pie,76001000
2015-02-18,valle,cali (ct),miercoles,08:00:00,sucre e9,urbana,"colegios, escuelas",sin empleo de armas,a pie,a pie,76001000
2015-02-19,valle,cali (ct),jueves,07:00:00,jorge eliecer gaitan e6,urbana,local comercial,contundentes,a pie,a pie,76001000
2015-02-19,valle,cali (ct),jueves,18:40:00,jorge eliecer gaitan e6,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-02-19,valle,cali (ct),jueves,15:20:00,primero de mayo e17,urbana,supermercados,sin empleo de armas,a pie,a pie,76001000
2015-02-20,valle,cali (ct),viernes,12:00:00,versalles e2,urbana,clinicas y similares,sin empleo de armas,a pie,a pie,76001000
2015-02-20,valle,cali (ct),viernes,11:00:00,san nicolas e3,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-02-20,valle,cali (ct),viernes,20:20:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-02-20,valle,cali (ct),viernes,16:25:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-02-20,valle,cali (ct),viernes,11:55:00,el cedro e19,urbana,clinicas y similares,arma de fuego,conductor motocicleta,a pie,76001000
2015-02-20,valle,cali (ct),viernes,19:38:00,urbanizacion la flora e2,urbana,panaderias,arma de fuego,a pie,pasajero motocicleta,76001000
2015-02-21,valle,cali (ct),sabado,01:30:00,urbanizacion la merced e2,urbana,vias publicas,contundentes,a pie,a pie,76001000
2015-02-21,valle,cali (ct),sabado,13:45:00,el sena e5,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-02-21,valle,cali (ct),sabado,19:05:00,calima e4,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2015-02-23,valle,cali (ct),lunes,20:30:00,u.r. santiago de cali e19,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2015-02-23,valle,cali (ct),lunes,09:45:00,belalcazar e9,urbana,local comercial,contundentes,a pie,a pie,76001000
2015-02-24,valle,cali (ct),martes,16:00:00,ciudad de los alamos e2,urbana,vias publicas,contundentes,a pie,a pie,76001000
2015-02-24,valle,cali (ct),martes,20:00:00,parcelaciones pance e22,urbana,universidades,sin empleo de armas,a pie,a pie,76001000
2015-02-24,valle,cali (ct),martes,16:20:00,los guaduales e6,urbana,local comercial,arma de fuego,a pie,a pie,76001000
2015-02-24,valle,cali (ct),martes,03:20:00,alameda e9,urbana,,arma blanca / cortopunzante,a pie,a pie,76001000
2015-02-25,valle,cali (ct),miercoles,20:30:00,calima e4,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2015-02-25,valle,cali (ct),miercoles,13:05:00,nueva tequendama e19,urbana,clinicas y similares,sin empleo de armas,a pie,a pie,76001000
2015-02-26,valle,cali (ct),jueves,16:25:00,el gran limonar e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-02-27,valle,cali (ct),viernes,17:30:00,miraflores e19,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2015-02-27,valle,cali (ct),viernes,20:42:00,unicentro cali e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2015-02-28,valle,cali (ct),sabado,06:00:00,alfonso lopez ii e7,urbana,local comercial,contundentes,a pie,a pie,76001000
2015-03-01,valle,cali (ct),domingo,19:50:00,calima e4,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2015-03-01,valle,cali (ct),domingo,17:43:00,,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2015-03-02,valle,cali (ct),lunes,00:00:00,jorge isaacs e4,urbana,"colegios, escuelas",contundentes,a pie,a pie,76001000
2015-03-02,valle,cali (ct),lunes,14:30:00,sucre e9,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2015-03-02,valle,cali (ct),lunes,20:50:00,normandia e2,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2015-03-03,valle,cali (ct),martes,12:00:00,san nicolas e3,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2015-03-04,valle,cali (ct),miercoles,11:40:00,los lagos e13,urbana,vias publicas,arma de fuego,pasajero motocicleta,conductor vehiculo,76001000
2015-03-04,valle,cali (ct),miercoles,13:40:00,siete de agosto e7,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-03-04,valle,cali (ct),miercoles,20:45:00,u.r. santiago de cali e19,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2015-03-04,valle,cali (ct),miercoles,14:05:00,valle grande e21,urbana,local comercial,arma de fuego,conductor motocicleta,a pie,76001000
2015-03-04,valle,cali (ct),miercoles,00:57:00,vallado e15,urbana,empresa,contundentes,pasajero motocicleta,a pie,76001000
2015-03-05,valle,cali (ct),jueves,12:20:00,eucaristico e19,urbana,local comercial,arma de fuego,conductor motocicleta,a pie,76001000
2015-03-05,valle,cali (ct),jueves,19:10:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-03-06,valle,cali (ct),viernes,18:00:00,los cambulos e19,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2015-03-06,valle,cali (ct),viernes,13:00:00,centenario e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2015-03-06,valle,cali (ct),viernes,07:00:00,nueva tequendama e19,urbana,oficinas,contundentes,a pie,a pie,76001000
2015-03-06,valle,cali (ct),viernes,21:50:00,12 de octubre e12,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-03-07,valle,cali (ct),sabado,21:00:00,chipichape e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2015-03-07,valle,cali (ct),sabado,20:30:00,prados del norte e2,urbana,supermercados,sin empleo de armas,a pie,a pie,76001000
2015-03-07,valle,cali (ct),sabado,15:35:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-03-07,valle,cali (ct),sabado,12:25:00,san joaquin e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2015-03-10,valle,cali (ct),martes,00:00:00,alfonso lopez i e7,urbana,local comercial,contundentes,a pie,a pie,76001000
2015-03-10,valle,cali (ct),martes,03:35:00,industrial e8,urbana,vias publicas,contundentes,a pie,a pie,76001000
2015-03-11,valle,cali (ct),miercoles,00:00:00,mariano ramos e16,urbana,"colegios, escuelas",contundentes,a pie,a pie,76001000
2015-03-11,valle,cali (ct),miercoles,00:00:00,sucre e9,urbana,oficinas,contundentes,a pie,a pie,76001000
2015-03-11,valle,cali (ct),miercoles,14:00:00,el gran limonar e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2015-03-11,valle,cali (ct),miercoles,03:00:00,santa isabel e19,urbana,funeraria,contundentes,a pie,a pie,76001000
2015-03-11,valle,cali (ct),miercoles,16:10:00,chipichape e2,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-03-12,valle,cali (ct),jueves,11:00:00,el cedro e19,urbana,oficinas,contundentes,a pie,a pie,76001000
2015-03-12,valle,cali (ct),jueves,18:00:00,melendez e18,urbana,estaciones de servicio,sin empleo de armas,a pie,a pie,76001000
2015-03-12,valle,cali (ct),jueves,19:15:00,torres de confandi e5,urbana,supermercados,sin empleo de armas,a pie,a pie,76001000
2015-03-12,valle,cali (ct),jueves,03:10:00,industrial e8,urbana,vias publicas,contundentes,a pie,a pie,76001000
2015-03-13,valle,cali (ct),viernes,00:00:00,via la buitrera e18,rural,"colegios, escuelas",contundentes,a pie,a pie,76001000
2015-03-13,valle,cali (ct),viernes,03:00:00,los alcazares e6,urbana,local comercial,contundentes,a pie,a pie,76001000
2015-03-13,valle,cali (ct),viernes,17:00:00,santa monica residencial e2,urbana,vias publicas,contundentes,a pie,a pie,76001000
2015-03-13,valle,cali (ct),viernes,12:30:00,san vicente e2,urbana,supermercados,sin empleo de armas,a pie,a pie,76001000
2015-03-13,valle,cali (ct),viernes,03:30:00,granada e2,urbana,vias publicas,contundentes,a pie,a pie,76001000
2015-03-13,valle,cali (ct),viernes,08:16:00,julio rincon e12,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-03-14,valle,cali (ct),sabado,10:00:00,santa anita e17,urbana,supermercados,sin empleo de armas,a pie,a pie,76001000
2015-03-14,valle,cali (ct),sabado,17:00:00,el sena e5,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2015-03-14,valle,cali (ct),sabado,11:30:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-03-14,valle,cali (ct),sabado,16:40:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-03-14,valle,cali (ct),sabado,13:55:00,san vicente e2,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-03-14,valle,cali (ct),sabado,13:44:00,urbanizacion la flora e2,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-03-15,valle,cali (ct),domingo,21:00:00,lili e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2015-03-15,valle,cali (ct),domingo,14:20:00,u.r. santiago de cali e19,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2015-03-15,valle,cali (ct),domingo,06:20:00,cgto navarro e21,rural,hacienda,sin empleo de armas,a pie,a pie,76001000
2015-03-16,valle,cali (ct),lunes,15:00:00,el remanso e21,urbana,"colegios, escuelas",contundentes,a pie,a pie,76001000
2015-03-16,valle,cali (ct),lunes,13:00:00,san joaquin e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-03-16,valle,cali (ct),lunes,07:00:00,urb. tequendama e19,urbana,clinicas y similares,sin empleo de armas,a pie,a pie,76001000
2015-03-16,valle,cali (ct),lunes,11:30:00,panamericano e10,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2015-03-16,valle,cali (ct),lunes,05:15:00,centenario e2,urbana,oficinas,contundentes,a pie,a pie,76001000
2015-03-16,valle,cali (ct),lunes,11:07:00,ciudadela pasoancho e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-03-17,valle,cali (ct),martes,22:00:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-03-17,valle,cali (ct),martes,18:35:00,san joaquin e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2015-03-17,valle,cali (ct),martes,21:45:00,santa monica residencial e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2015-03-19,valle,cali (ct),jueves,15:00:00,juanambu e2,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2015-03-19,valle,cali (ct),jueves,15:05:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-03-19,valle,cali (ct),jueves,08:02:00,,urbana,consultorios  odontologicos,sin empleo de armas,a pie,a pie,76001000
2015-03-20,valle,cali (ct),viernes,14:30:00,unicentro cali e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2015-03-20,valle,cali (ct),viernes,12:30:00,panamericano e10,urbana,consultorios medicos,sin empleo de armas,a pie,a pie,76001000
2015-03-21,valle,cali (ct),sabado,09:00:00,versalles e2,urbana,empresa,sin empleo de armas,a pie,a pie,76001000
2015-03-21,valle,cali (ct),sabado,16:17:00,san vicente e2,urbana,consultorios medicos,contundentes,a pie,a pie,76001000
2015-03-21,valle,cali (ct),sabado,19:07:00,ciudadela pasoancho e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2015-03-22,valle,cali (ct),domingo,15:50:00,junin e9,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,76001000
2015-03-22,valle,cali (ct),domingo,14:15:00,la esmeralda e4,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,76001000
2015-03-23,valle,cali (ct),lunes,13:00:00,bosques del limonar e17,urbana,local comercial,contundentes,a pie,a pie,76001000
2015-03-23,valle,cali (ct),lunes,15:50:00,prados de oriente e11,urbana,supermercados,sin empleo de armas,a pie,a pie,76001000
2015-03-23,valle,cali (ct),lunes,18:45:00,primavera e11,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-03-23,valle,cali (ct),lunes,12:47:00,centenario e2,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-03-24,valle,cali (ct),martes,07:00:00,mojica e15,urbana,instalaciones gubernamentales,contundentes,a pie,a pie,76001000
2015-03-24,valle,cali (ct),martes,20:30:00,caldas e18,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-03-24,valle,cali (ct),martes,20:58:00,el limonar e17,urbana,local comercial,arma de fuego,conductor motocicleta,a pie,76001000
2015-03-25,valle,cali (ct),miercoles,16:00:00,san joaquin e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-03-25,valle,cali (ct),miercoles,20:40:00,el sena e5,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2015-03-25,valle,cali (ct),miercoles,09:15:00,junin e9,urbana,oficinas,arma de fuego,a pie,a pie,76001000
2015-03-26,valle,cali (ct),jueves,16:00:00,calima e4,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2015-03-26,valle,cali (ct),jueves,07:00:00,cgto la buitrera e18,rural,"colegios, escuelas",contundentes,a pie,a pie,76001000
2015-03-26,valle,cali (ct),jueves,10:29:00,el rodeo e12,urbana,"colegios, escuelas",sin empleo de armas,a pie,a pie,76001000
2015-03-27,valle,cali (ct),viernes,08:00:00,el trebol e8,urbana,local comercial,arma de fuego,a pie,a pie,76001000
2015-03-27,valle,cali (ct),viernes,17:00:00,chipichape e2,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2015-03-27,valle,cali (ct),viernes,17:30:00,la floresta e8,urbana,local comercial,arma de fuego,conductor vehiculo,a pie,76001000
2015-03-27,valle,cali (ct),viernes,08:45:00,el gran limonar e17,urbana,restaurantes,sin empleo de armas,a pie,a pie,76001000
2015-03-29,valle,cali (ct),domingo,00:00:00,petecuy ii e6,urbana,local comercial,contundentes,a pie,a pie,76001000
2015-03-29,valle,cali (ct),domingo,02:00:00,metropolitano del norte e5,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2015-03-29,valle,cali (ct),domingo,02:00:00,terron colorado e1,urbana,cafeterias,contundentes,a pie,a pie,76001000
2015-03-30,valle,cali (ct),lunes,19:00:00,san joaquin e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2015-03-30,valle,cali (ct),lunes,17:00:00,,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2015-03-30,valle,cali (ct),lunes,17:20:00,ciudad capri e17,urbana,almacenes,contundentes,a pie,a pie,76001000
2015-03-30,valle,cali (ct),lunes,16:15:00,san pedro e3,urbana,almacenes,contundentes,a pie,a pie,76001000
2015-03-30,valle,cali (ct),lunes,22:15:00,parcelaciones pance e22,urbana,"sedes sociales, clubes o similares",contundentes,a pie,a pie,76001000
2015-03-31,valle,cali (ct),martes,00:00:00,san luis e6,urbana,oficinas,contundentes,a pie,a pie,76001000
2015-04-01,valle,cali (ct),miercoles,00:00:00,cristo rey e19,rural,vias publicas,contundentes,a pie,a pie,76001000
2015-04-01,valle,cali (ct),miercoles,12:00:00,santa rita e2,urbana,vias publicas,contundentes,a pie,a pie,76001000
2015-04-01,valle,cali (ct),miercoles,16:50:00,el troncal e8,urbana,vias publicas,arma de fuego,a pie,a pie,76001000
2015-04-01,valle,cali (ct),miercoles,20:35:00,caldas e18,urbana,supermercados,sin empleo de armas,a pie,a pie,76001000
2015-04-02,valle,cali (ct),jueves,11:30:00,12 de octubre e12,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-04-02,valle,cali (ct),jueves,17:15:00,obrero e9,urbana,,sin empleo de armas,a pie,a pie,76001000
2015-04-02,valle,cali (ct),jueves,13:53:00,jorge eliecer gaitan e6,urbana,supermercados,sin empleo de armas,a pie,a pie,76001000
2015-04-03,valle,cali (ct),viernes,05:00:00,santander e4,urbana,almacenes,contundentes,a pie,a pie,76001000
2015-04-04,valle,cali (ct),sabado,00:00:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-04-04,valle,cali (ct),sabado,07:14:00,colseguros andes e10,urbana,bomba de gasolina,contundentes,a pie,a pie,76001000
2015-04-05,valle,cali (ct),domingo,08:30:00,lili e17,urbana,iglesia,sin empleo de armas,a pie,a pie,76001000
2015-04-06,valle,cali (ct),lunes,00:00:00,centenario e2,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2015-04-06,valle,cali (ct),lunes,18:00:00,calima e4,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2015-04-07,valle,cali (ct),martes,12:42:00,,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2015-04-08,valle,cali (ct),miercoles,17:15:00,chapinero e8,urbana,local comercial,arma de fuego,pasajero motocicleta,a pie,76001000
2015-04-08,valle,cali (ct),miercoles,23:45:00,popular e4,urbana,restaurantes,contundentes,a pie,a pie,76001000
2015-04-09,valle,cali (ct),jueves,14:00:00,san pedro e3,urbana,instalaciones judiciales,sin empleo de armas,a pie,a pie,76001000
2015-04-10,valle,cali (ct),viernes,00:00:00,santa monica residencial e2,urbana,parqueadero,sin empleo de armas,a pie,a pie,76001000
2015-04-10,valle,cali (ct),viernes,19:00:00,la flora e2,urbana,empresa,cortantes,a pie,a pie,76001000
2015-04-11,valle,cali (ct),sabado,00:00:00,el lido e19,urbana,empresa,sin empleo de armas,conductor vehiculo,a pie,76001000
2015-04-11,valle,cali (ct),sabado,00:00:00,lili e17,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2015-04-11,valle,cali (ct),sabado,17:00:00,lili e17,urbana,empresa,sin empleo de armas,a pie,a pie,76001000
2015-04-11,valle,cali (ct),sabado,12:20:00,calima e4,urbana,local comercial,arma de fuego,a pie,a pie,76001000
2015-04-11,valle,cali (ct),sabado,18:45:00,san joaquin e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2015-04-11,valle,cali (ct),sabado,21:10:00,chipichape e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2015-04-11,valle,cali (ct),sabado,17:35:00,,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2015-04-12,valle,cali (ct),domingo,00:07:00,ciudad capri e17,urbana,panaderias,arma de fuego,a pie,a pie,76001000
2015-04-12,valle,cali (ct),domingo,19:24:00,fenalco kennedy e12,urbana,supermercados,sin empleo de armas,a pie,a pie,76001000
2015-04-13,valle,cali (ct),lunes,16:15:00,el cedro e19,urbana,restaurantes,arma de fuego,pasajero motocicleta,a pie,76001000
2015-04-14,valle,cali (ct),martes,14:00:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-04-14,valle,cali (ct),martes,21:00:00,centenario e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2015-04-14,valle,cali (ct),martes,12:35:00,nueva tequendama e19,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,76001000
2015-04-15,valle,cali (ct),miercoles,16:35:00,u.r. santiago de cali e19,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-04-15,valle,cali (ct),miercoles,05:40:00,san carlos e11,urbana,restaurantes,contundentes,a pie,a pie,76001000
2015-04-15,valle,cali (ct),miercoles,18:49:00,urb. tequendama e19,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2015-04-15,valle,cali (ct),miercoles,11:54:00,nueva floresta e12,urbana,tienda,arma de fuego,a pie,a pie,76001000
2015-04-16,valle,cali (ct),jueves,00:00:00,desepaz invicali e21,urbana,"colegios, escuelas",sin empleo de armas,a pie,a pie,76001000
2015-04-16,valle,cali (ct),jueves,11:30:00,el sena e5,urbana,"colegios, escuelas",sin empleo de armas,a pie,a pie,76001000
