fecha,departamento,municipio,dia,hora,barrio,zona,clase_de_sitio,arma_empleada,movil_agresor,movil_victima,codigo_dane
2016-01-10,valle,cali (ct),domingo,12:20:00,chipichape e2,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2016-01-12,valle,cali (ct),martes,15:00:00,el piloto e3,urbana,bodegas y similares,sin empleo de armas,a pie,a pie,76001000
2016-01-12,valle,cali (ct),martes,11:45:00,,urbana,peluqueria y similares,arma de fuego,a pie,a pie,76001000
2016-01-12,valle,cali (ct),martes,21:20:00,santa monica residencial e2,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2016-01-13,valle,cali (ct),miercoles,21:05:00,julio rincon e12,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2016-01-14,valle,cali (ct),jueves,08:00:00,urbanizacion la flora e2,urbana,oficinas,arma de fuego,pasajero motocicleta,a pie,76001000
2016-01-14,valle,cali (ct),jueves,13:00:00,flora industrial e4,urbana,bodegas y similares,sin empleo de armas,a pie,a pie,76001000
2016-01-14,valle,cali (ct),jueves,15:15:00,santa monica residencial e2,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2016-01-16,valle,cali (ct),sabado,11:00:00,san joaquin e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2016-01-16,valle,cali (ct),sabado,11:00:00,villacolombia e8,urbana,clinicas y similares,sin empleo de armas,a pie,a pie,76001000
2016-01-16,valle,cali (ct),sabado,19:38:00,brisas de los alamos e2,urbana,almacenes,contundentes,a pie,a pie,76001000
2016-01-19,valle,cali (ct),martes,12:00:00,el sena e5,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2016-01-19,valle,cali (ct),martes,09:05:00,urbanizacion calimio e6,urbana,local comercial,arma de fuego,a pie,a pie,76001000
2016-01-19,valle,cali (ct),martes,16:24:00,san vicente e2,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2016-01-20,valle,cali (ct),miercoles,00:00:00,antonio narino e16,urbana,"colegios, escuelas",sin empleo de armas,a pie,a pie,76001000
2016-01-20,valle,cali (ct),miercoles,18:10:00,chipichape e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2016-01-20,valle,cali (ct),miercoles,13:07:00,urbanizacion calimio e6,urbana,local comercial,arma de fuego,a pie,a pie,76001000
2016-01-20,valle,cali (ct),miercoles,21:58:00,calima e4,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2016-01-22,valle,cali (ct),viernes,23:15:00,,urbana,estaciones de servicio,arma de fuego,conductor vehiculo,a pie,76001000
2016-01-22,valle,cali (ct),viernes,20:03:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2016-01-23,valle,cali (ct),sabado,17:42:00,nueva tequendama e19,urbana,oficinas,contundentes,a pie,a pie,76001000
2016-01-24,valle,cali (ct),domingo,23:00:00,alto jordan e18,urbana,panaderias,contundentes,a pie,a pie,76001000
2016-01-24,valle,cali (ct),domingo,12:40:00,valle grande e21,urbana,supermercados,arma de fuego,a pie,a pie,76001000
2016-01-24,valle,cali (ct),domingo,12:15:00,alameda e9,urbana,local comercial,contundentes,a pie,a pie,76001000
2016-01-24,valle,cali (ct),domingo,13:25:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2016-01-25,valle,cali (ct),lunes,22:50:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2016-01-26,valle,cali (ct),martes,09:30:00,,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2016-01-28,valle,cali (ct),jueves,18:00:00,el troncal e8,urbana,local comercial,arma de fuego,a pie,a pie,76001000
2016-01-28,valle,cali (ct),jueves,14:30:00,chipichape e2,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2016-01-28,valle,cali (ct),jueves,20:10:00,calima e4,urbana,almacenes,contundentes,a pie,a pie,76001000
2016-01-28,valle,cali (ct),jueves,23:50:00,san joaquin e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2016-01-29,valle,cali (ct),viernes,10:00:00,,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2016-01-29,valle,cali (ct),viernes,10:00:00,vipasa e2,urbana,"hoteles, residencias, y similares.",sin empleo de armas,a pie,a pie,76001000
2016-01-30,valle,cali (ct),sabado,10:35:00,san joaquin e17,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2016-01-30,valle,cali (ct),sabado,14:26:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2016-01-31,valle,cali (ct),domingo,21:05:00,san joaquin e17,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2016-01-31,valle,cali (ct),domingo,20:08:00,santa monica residencial e2,urbana,almacenes,contundentes,a pie,a pie,76001000
2016-02-01,valle,cali (ct),lunes,18:00:00,el troncal e8,urbana,empresa,arma de fuego,a pie,a pie,76001000
2016-02-01,valle,cali (ct),lunes,21:05:00,san joaquin e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2016-02-02,valle,cali (ct),martes,09:00:00,vipasa e2,urbana,restaurantes,sin empleo de armas,a pie,a pie,76001000
2016-02-02,valle,cali (ct),martes,08:45:00,el limonar e17,urbana,almacenes,contundentes,a pie,a pie,76001000
2016-02-02,valle,cali (ct),martes,01:40:00,benjamin herrera e8,urbana,local comercial,contundentes,a pie,a pie,76001000
2016-02-03,valle,cali (ct),miercoles,00:00:00,los cambulos e19,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2016-02-03,valle,cali (ct),miercoles,20:25:00,belisario caicedo e20,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,76001000
2016-02-03,valle,cali (ct),miercoles,16:39:00,,urbana,consultorios  odontologicos,arma de fuego,a pie,a pie,76001000
2016-02-04,valle,cali (ct),jueves,08:00:00,san pedro e3,urbana,empresa,sin empleo de armas,a pie,a pie,76001000
2016-02-04,valle,cali (ct),jueves,14:00:00,julio rincon e12,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2016-02-04,valle,cali (ct),jueves,05:30:00,san antonio e3,urbana,local comercial,contundentes,a pie,a pie,76001000
2016-02-05,valle,cali (ct),viernes,08:00:00,republica israel e16,urbana,panaderias,sin empleo de armas,a pie,a pie,76001000
2016-02-05,valle,cali (ct),viernes,10:00:00,colseguros andes e10,urbana,oficinas,sin empleo de armas,a pie,a pie,76001000
2016-02-05,valle,cali (ct),viernes,18:30:00,versalles e2,urbana,oficinas,arma de fuego,a pie,a pie,76001000
2016-02-05,valle,cali (ct),viernes,22:30:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2016-02-06,valle,cali (ct),sabado,21:00:00,san nicolas e3,urbana,empresa,sin empleo de armas,a pie,a pie,76001000
2016-02-06,valle,cali (ct),sabado,13:05:00,santa monica residencial e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2016-02-06,valle,cali (ct),sabado,16:32:00,san pedro e3,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2016-02-07,valle,cali (ct),domingo,01:00:00,industrial e8,urbana,empresa,contundentes,a pie,a pie,76001000
2016-02-08,valle,cali (ct),lunes,00:00:00,mojica e15,urbana,local comercial,contundentes,a pie,a pie,76001000
2016-02-08,valle,cali (ct),lunes,00:00:00,villacolombia e8,urbana,consultorios medicos,contundentes,a pie,a pie,76001000
2016-02-08,valle,cali (ct),lunes,13:30:00,el poblado ii e13,urbana,instalaciones gubernamentales,arma de fuego,a pie,a pie,76001000
2016-02-08,valle,cali (ct),lunes,12:55:00,unicentro cali e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2016-02-09,valle,cali (ct),martes,19:30:00,san joaquin e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2016-02-09,valle,cali (ct),martes,16:40:00,san pedro e3,urbana,local comercial,contundentes,a pie,a pie,76001000
2016-02-12,valle,cali (ct),viernes,11:00:00,bosques del limonar e17,urbana,empresa,sin empleo de armas,a pie,a pie,76001000
2016-02-12,valle,cali (ct),viernes,11:00:00,san vicente e2,urbana,empresa,sin empleo de armas,a pie,a pie,76001000
2016-02-12,valle,cali (ct),viernes,09:20:00,centenario e2,urbana,consultorios  odontologicos,arma de fuego,a pie,a pie,76001000
2016-02-12,valle,cali (ct),viernes,15:35:00,chipichape e2,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2016-02-12,valle,cali (ct),viernes,16:08:00,santa monica residencial e2,urbana,local comercial,contundentes,a pie,a pie,76001000
2016-02-13,valle,cali (ct),sabado,05:30:00,santa rosa e3,urbana,empresa,sin empleo de armas,a pie,a pie,76001000
2016-02-14,valle,cali (ct),domingo,18:00:00,san joaquin e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2016-02-14,valle,cali (ct),domingo,20:30:00,la base e8,urbana,supermercados,sin empleo de armas,a pie,a pie,76001000
2016-02-15,valle,cali (ct),lunes,16:35:00,la flora e2,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2016-02-15,valle,cali (ct),lunes,20:38:00,san joaquin e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2016-02-17,valle,cali (ct),miercoles,00:00:00,pampa linda e19,urbana,universidades,sin empleo de armas,a pie,a pie,76001000
2016-02-17,valle,cali (ct),miercoles,11:00:00,el guabal e10,urbana,local comercial,arma de fuego,bicicleta,a pie,76001000
2016-02-17,valle,cali (ct),miercoles,21:45:00,lili e17,urbana,centro comercial,contundentes,a pie,a pie,76001000
2016-02-17,valle,cali (ct),miercoles,21:45:00,,urbana,local comercial,contundentes,a pie,a pie,76001000
2016-02-19,valle,cali (ct),viernes,04:30:00,el limonar e17,urbana,local comercial,contundentes,a pie,a pie,76001000
2016-02-19,valle,cali (ct),viernes,18:35:00,unicentro cali e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2016-02-20,valle,cali (ct),sabado,16:30:00,ciudad cordoba e15,urbana,vias publicas,contundentes,a pie,a pie,76001000
2016-02-21,valle,cali (ct),domingo,21:00:00,los chorros e18,urbana,supermercados,arma de fuego,a pie,a pie,76001000
2016-02-21,valle,cali (ct),domingo,18:20:00,julio rincon e12,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2016-02-21,valle,cali (ct),domingo,10:20:00,el dorado e10,urbana,local comercial,arma de fuego,a pie,a pie,76001000
2016-02-22,valle,cali (ct),lunes,00:00:00,chiminangos i e5,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2016-02-22,valle,cali (ct),lunes,04:40:00,guayaquil e9,urbana,local comercial,contundentes,a pie,a pie,76001000
2016-02-22,valle,cali (ct),lunes,21:25:00,san joaquin e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2016-02-23,valle,cali (ct),martes,00:00:00,san vicente e2,urbana,universidades,contundentes,a pie,a pie,76001000
2016-02-23,valle,cali (ct),martes,16:00:00,san pedro e3,urbana,empresa,sin empleo de armas,conductor taxi,a pie,76001000
2016-02-23,valle,cali (ct),martes,08:30:00,patio bonito e1,urbana,"colegios, escuelas",sin empleo de armas,a pie,a pie,76001000
2016-02-24,valle,cali (ct),miercoles,07:30:00,chapinero e8,urbana,local comercial,arma de fuego,conductor motocicleta,a pie,76001000
2016-02-24,valle,cali (ct),miercoles,18:50:00,el lido e19,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2016-02-25,valle,cali (ct),jueves,14:00:00,centenario e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2016-02-26,valle,cali (ct),viernes,00:00:00,eucaristico e19,urbana,empresa,sin empleo de armas,a pie,a pie,76001000
2016-02-26,valle,cali (ct),viernes,19:00:00,santa monica residencial e2,urbana,local comercial,arma de fuego,a pie,a pie,76001000
2016-02-26,valle,cali (ct),viernes,17:30:00,municipal e8,urbana,local comercial,arma de fuego,a pie,a pie,76001000
2016-02-26,valle,cali (ct),viernes,18:45:00,lili e17,urbana,local comercial,contundentes,a pie,a pie,76001000
2016-02-26,valle,cali (ct),viernes,21:40:00,ciudad universitaria e17,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2016-02-28,valle,cali (ct),domingo,02:00:00,guayaquil e9,urbana,local comercial,contundentes,a pie,a pie,76001000
2016-02-28,valle,cali (ct),domingo,11:45:00,san pedro e3,urbana,local comercial,arma de fuego,a pie,a pie,76001000
2016-02-28,valle,cali (ct),domingo,10:45:00,versalles e2,urbana,oficinas,contundentes,a pie,a pie,76001000
2016-02-29,valle,cali (ct),lunes,16:10:00,u.r. santiago de cali e19,urbana,estacion m.i.o.,contundentes,a pie,a pie,76001000
2016-02-29,valle,cali (ct),lunes,20:50:00,u.r. santiago de cali e19,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2016-03-01,valle,cali (ct),martes,11:00:00,chipichape e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2016-03-01,valle,cali (ct),martes,15:45:00,menga e2,urbana,oficinas,sin empleo de armas,a pie,a pie,76001000
2016-03-03,valle,cali (ct),jueves,09:00:00,marroquin iii e13,urbana,vias publicas,contundentes,a pie,a pie,76001000
2016-03-03,valle,cali (ct),jueves,19:00:00,alfonso b. aragon e14,urbana,oficinas,contundentes,a pie,a pie,76001000
2016-03-03,valle,cali (ct),jueves,15:50:00,el ingenio e17,urbana,local comercial,arma de fuego,a pie,a pie,76001000
2016-03-04,valle,cali (ct),viernes,13:30:00,pampa linda e19,urbana,local comercial,arma de fuego,a pie,a pie,76001000
2016-03-04,valle,cali (ct),viernes,15:15:00,departamental e10,urbana,empresa,arma de fuego,pasajero motocicleta,a pie,76001000
2016-03-05,valle,cali (ct),sabado,10:00:00,san nicolas e3,urbana,empresa,sin empleo de armas,a pie,a pie,76001000
2016-03-05,valle,cali (ct),sabado,14:30:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2016-03-05,valle,cali (ct),sabado,19:15:00,salomia e4,urbana,"colegios, escuelas",arma de fuego,conductor vehiculo,a pie,76001000
2016-03-06,valle,cali (ct),domingo,12:00:00,urb. tequendama e19,urbana,local comercial,contundentes,a pie,a pie,76001000
2016-03-06,valle,cali (ct),domingo,00:10:00,vipasa e2,urbana,local comercial,contundentes,a pie,a pie,76001000
2016-03-07,valle,cali (ct),lunes,10:22:00,cristobal colon e10,urbana,supermercados,arma de fuego,a pie,a pie,76001000
2016-03-08,valle,cali (ct),martes,16:05:00,prados del norte e2,urbana,local comercial,arma de fuego,conductor vehiculo,a pie,76001000
2016-03-09,valle,cali (ct),miercoles,08:00:00,san pedro e3,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2016-03-10,valle,cali (ct),jueves,07:00:00,vista hermosa e1,urbana,biblioteca,sin empleo de armas,a pie,a pie,76001000
2016-03-10,valle,cali (ct),jueves,17:30:00,san pedro claver e11,urbana,biblioteca,sin empleo de armas,a pie,a pie,76001000
2016-03-11,valle,cali (ct),viernes,14:30:00,chipichape e2,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2016-03-12,valle,cali (ct),sabado,00:00:00,calimio desepaz e21,urbana,"colegios, escuelas",contundentes,a pie,a pie,76001000
2016-03-12,valle,cali (ct),sabado,16:20:00,santa monica popular e8,urbana,local comercial,arma de fuego,a pie,a pie,76001000
2016-03-12,valle,cali (ct),sabado,17:50:00,calima e4,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2016-03-12,valle,cali (ct),sabado,09:15:00,versalles e2,urbana,oficinas,contundentes,a pie,a pie,76001000
2016-03-13,valle,cali (ct),domingo,16:35:00,urb. militar e19,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2016-03-14,valle,cali (ct),lunes,02:00:00,primitivo crespo e8,urbana,estacion m.i.o.,contundentes,a pie,a pie,76001000
2016-03-14,valle,cali (ct),lunes,18:20:00,u.r. santiago de cali e19,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2016-03-15,valle,cali (ct),martes,01:00:00,aguacatal e1,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2016-03-15,valle,cali (ct),martes,12:30:00,republica israel e16,urbana,supermercados,sin empleo de armas,a pie,a pie,76001000
2016-03-16,valle,cali (ct),miercoles,00:00:00,el pondaje e13,urbana,"colegios, escuelas",contundentes,a pie,a pie,76001000
2016-03-16,valle,cali (ct),miercoles,07:00:00,versalles e2,urbana,clinicas y similares,sin empleo de armas,a pie,a pie,76001000
2016-03-16,valle,cali (ct),miercoles,13:50:00,el cortijo e20,urbana,local comercial,arma de fuego,pasajero motocicleta,a pie,76001000
2016-03-16,valle,cali (ct),miercoles,18:25:00,urbanizacion la flora e2,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2016-03-16,valle,cali (ct),miercoles,19:35:00,calima e4,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2016-03-17,valle,cali (ct),jueves,00:00:00,el sena e5,urbana,"colegios, escuelas",contundentes,a pie,a pie,76001000
2016-03-17,valle,cali (ct),jueves,15:30:00,12 de octubre e12,urbana,vias publicas,contundentes,a pie,a pie,76001000
2016-03-17,valle,cali (ct),jueves,15:30:00,benjamin herrera e8,urbana,"ferrereras, marraneras y caballerizas",sin empleo de armas,a pie,a pie,76001000
2016-03-17,valle,cali (ct),jueves,02:30:00,porvenir e4,urbana,empresa,contundentes,a pie,a pie,76001000
2016-03-17,valle,cali (ct),jueves,17:10:00,la alborada e16,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2016-03-17,valle,cali (ct),jueves,20:23:00,obrero e9,urbana,local comercial,arma de fuego,a pie,a pie,76001000
2016-03-18,valle,cali (ct),viernes,00:00:00,versalles e2,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2016-03-18,valle,cali (ct),viernes,20:00:00,los naranjos ii e14,urbana,local comercial,arma de fuego,conductor vehiculo,a pie,76001000
2016-03-18,valle,cali (ct),viernes,10:47:00,el cedro e19,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2016-03-19,valle,cali (ct),sabado,11:00:00,san joaquin e17,urbana,local comercial,contundentes,a pie,a pie,76001000
2016-03-19,valle,cali (ct),sabado,11:20:00,cristobal colon e10,urbana,vias publicas,arma de fuego,a pie,a pie,76001000
2016-03-21,valle,cali (ct),lunes,08:35:00,las quintas de don simon e17,urbana,estaciones de servicio,arma de fuego,conductor vehiculo,a pie,76001000
2016-03-22,valle,cali (ct),martes,07:00:00,normandia e2,urbana,local comercial,contundentes,a pie,a pie,76001000
2016-03-22,valle,cali (ct),martes,13:00:00,chipichape e2,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2016-03-22,valle,cali (ct),martes,13:00:00,san pedro e3,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2016-03-22,valle,cali (ct),martes,10:30:00,bellavista e19,urbana,local comercial,arma de fuego,a pie,a pie,76001000
2016-03-22,valle,cali (ct),martes,17:30:00,el lido e19,urbana,almacenes,contundentes,a pie,a pie,76001000
2016-03-22,valle,cali (ct),martes,09:30:00,normandia e2,urbana,vias publicas,contundentes,a pie,a pie,76001000
2016-03-23,valle,cali (ct),miercoles,00:00:00,el cedro e19,urbana,empresa,contundentes,a pie,a pie,76001000
2016-03-23,valle,cali (ct),miercoles,09:00:00,ciudadela pasoancho e17,urbana,empresa,sin empleo de armas,a pie,a pie,76001000
2016-03-23,valle,cali (ct),miercoles,11:00:00,,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2016-03-23,valle,cali (ct),miercoles,17:00:00,lili e17,urbana,empresa,contundentes,a pie,a pie,76001000
2016-03-23,valle,cali (ct),miercoles,17:30:00,el piloto e3,urbana,talleres,contundentes,a pie,a pie,76001000
2016-03-23,valle,cali (ct),miercoles,13:50:00,san pedro e3,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2016-03-23,valle,cali (ct),miercoles,13:55:00,san pedro e3,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2016-03-24,valle,cali (ct),jueves,00:00:00,urb. santa elena e18,urbana,empresa,contundentes,a pie,a pie,76001000
2016-03-24,valle,cali (ct),jueves,16:00:00,san pedro e3,urbana,local comercial,contundentes,a pie,a pie,76001000
2016-03-26,valle,cali (ct),sabado,00:00:00,antonio narino e16,urbana,vias publicas,contundentes,a pie,a pie,76001000
2016-03-26,valle,cali (ct),sabado,18:00:00,san luis ii e6,urbana,iglesia,contundentes,a pie,a pie,76001000
2016-03-26,valle,cali (ct),sabado,14:30:00,villacolombia e8,urbana,local comercial,arma de fuego,pasajero motocicleta,a pie,76001000
2016-03-26,valle,cali (ct),sabado,08:30:00,san pedro e3,urbana,oficinas,contundentes,a pie,a pie,76001000
2016-03-26,valle,cali (ct),sabado,07:15:00,alfonso lopez i e7,urbana,local comercial,arma blanca / cortopunzante,bicicleta,a pie,76001000
2016-03-27,valle,cali (ct),domingo,18:00:00,el sena e5,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2016-03-27,valle,cali (ct),domingo,17:55:00,el sena e5,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2016-03-29,valle,cali (ct),martes,10:30:00,ciudad cordoba e15,urbana,"colegios, escuelas",sin empleo de armas,a pie,a pie,76001000
2016-03-29,valle,cali (ct),martes,19:30:00,villacolombia e8,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2016-03-29,valle,cali (ct),martes,14:05:00,los guayacanes e5,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2016-03-29,valle,cali (ct),martes,09:20:00,san fernando nuevo e19,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2016-03-30,valle,cali (ct),miercoles,00:00:00,versalles e2,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2016-03-30,valle,cali (ct),miercoles,11:00:00,el remanso e21,urbana,tienda,arma de fuego,bicicleta,a pie,76001000
2016-03-30,valle,cali (ct),miercoles,21:40:00,urbanizacion la flora e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2016-03-31,valle,cali (ct),jueves,13:30:00,el cortijo e20,urbana,supermercados,sin empleo de armas,a pie,a pie,76001000
2016-03-31,valle,cali (ct),jueves,21:40:00,urbanizacion la flora e2,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2016-04-01,valle,cali (ct),viernes,21:45:00,lili e17,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2016-04-03,valle,cali (ct),domingo,20:35:00,centenario e2,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2016-04-04,valle,cali (ct),lunes,08:00:00,popular e4,urbana,empresa,sin empleo de armas,a pie,a pie,76001000
2016-04-04,valle,cali (ct),lunes,08:00:00,sucre e9,urbana,oficinas,sin empleo de armas,a pie,a pie,76001000
2016-04-04,valle,cali (ct),lunes,09:00:00,la merced e3,urbana,oficinas,sin empleo de armas,a pie,a pie,76001000
2016-04-04,valle,cali (ct),lunes,08:30:00,sultana berlin san francisco e4,urbana,local comercial,cortantes,a pie,a pie,76001000
2016-04-04,valle,cali (ct),lunes,16:15:00,san nicolas e3,urbana,local comercial,contundentes,a pie,a pie,76001000
2016-04-04,valle,cali (ct),lunes,20:35:00,julio rincon e12,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2016-04-04,valle,cali (ct),lunes,05:10:00,san juan bosco e3,urbana,bodegas y similares,contundentes,a pie,a pie,76001000
2016-04-05,valle,cali (ct),martes,12:10:00,san pedro e3,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2016-04-06,valle,cali (ct),miercoles,14:00:00,san carlos e11,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2016-04-07,valle,cali (ct),jueves,13:00:00,centenario e2,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2016-04-07,valle,cali (ct),jueves,20:00:00,centenario e2,urbana,vias publicas,llave maestra,a pie,a pie,76001000
2016-04-07,valle,cali (ct),jueves,10:20:00,calima e4,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2016-04-07,valle,cali (ct),jueves,22:50:00,calima e4,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2016-04-08,valle,cali (ct),viernes,11:00:00,ciudad 2000 e16,urbana,oficinas,arma de fuego,a pie,a pie,76001000
2016-04-08,valle,cali (ct),viernes,21:30:00,,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2016-04-08,valle,cali (ct),viernes,17:45:00,calima e4,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2016-04-08,valle,cali (ct),viernes,20:45:00,calima e4,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2016-04-09,valle,cali (ct),sabado,09:00:00,juanambu e2,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2016-04-09,valle,cali (ct),sabado,18:20:00,san joaquin e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2016-04-10,valle,cali (ct),domingo,15:45:00,los cambulos e19,urbana,vias publicas,contundentes,a pie,a pie,76001000
2016-04-10,valle,cali (ct),domingo,20:45:00,san vicente e2,urbana,oficinas,contundentes,a pie,a pie,76001000
2016-04-11,valle,cali (ct),lunes,07:00:00,calypso e13,urbana,"colegios, escuelas",contundentes,a pie,a pie,76001000
2016-04-11,valle,cali (ct),lunes,13:00:00,chipichape e2,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2016-04-11,valle,cali (ct),lunes,12:45:00,san pedro e3,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2016-04-13,valle,cali (ct),miercoles,14:00:00,urbanizacion la flora e2,urbana,empresa,sin empleo de armas,a pie,a pie,76001000
2016-04-13,valle,cali (ct),miercoles,11:00:00,san pedro e3,urbana,vias publicas,sin empleo de armas,a pie,conductor vehiculo,76001000
