fecha,departamento,municipio,dia,hora,barrio,zona,clase_de_sitio,arma_empleada,movil_agresor,movil_victima,codigo_dane
2018-01-06,valle,cali (ct),sabado,01:00:00,,urbana,vias publicas,palancas,a pie,conductor vehiculo,76001000
2018-01-06,valle,cali (ct),sabado,18:00:00,la floresta e8,urbana,oficinas,sin empleo de armas,a pie,a pie,76001000
2018-01-06,valle,cali (ct),sabado,17:00:00,santa teresita e2,urbana,establecimiento de comercio,sin empleo de armas,a pie,a pie,76001000
2018-01-06,valle,cali (ct),sabado,21:00:00,laureano gomez e15,urbana,local comercial,arma de fuego,a pie,a pie,76001000
2018-01-06,valle,cali (ct),sabado,19:30:00,mariano ramos e16,urbana,"droguerias, farmacias",contundentes,a pie,a pie,76001000
2018-01-06,valle,cali (ct),sabado,12:10:00,nueva floresta e12,urbana,almacenes,arma de fuego,a pie,a pie,76001000
2018-01-06,valle,cali (ct),sabado,08:15:00,cristobal colon e10,urbana,local comercial,arma blanca / cortopunzante,a pie,a pie,76001000
2018-01-07,valle,cali (ct),domingo,02:00:00,petecuy i e6,urbana,centro recreacional,contundentes,a pie,a pie,76001000
2018-01-07,valle,cali (ct),domingo,18:00:00,bretana e9,urbana,oficinas,sin empleo de armas,a pie,a pie,76001000
2018-01-07,valle,cali (ct),domingo,13:15:00,calima e4,urbana,panaderias,arma de fuego,conductor motocicleta,a pie,76001000
2018-01-07,valle,cali (ct),domingo,12:10:00,la campina e2,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2018-01-08,valle,cali (ct),lunes,10:00:00,lili e17,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2018-01-08,valle,cali (ct),lunes,08:00:00,,urbana,oficinas,sin empleo de armas,a pie,a pie,76001000
2018-01-08,valle,cali (ct),lunes,07:00:00,lili e17,urbana,bodegas y similares,palancas,a pie,a pie,76001000
2018-01-08,valle,cali (ct),lunes,16:00:00,primitivo crespo e8,urbana,local comercial,palancas,a pie,a pie,76001000
2018-01-08,valle,cali (ct),lunes,12:00:00,san pedro e3,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2018-01-08,valle,cali (ct),lunes,20:00:00,parcelaciones pance e22,urbana,vias publicas,sin empleo de armas,pasajero motocicleta,conductor motocicleta,76001000
2018-01-08,valle,cali (ct),lunes,14:30:00,san vicente e2,urbana,oficinas,palancas,a pie,a pie,76001000
2018-01-08,valle,cali (ct),lunes,06:00:00,san pascual e3,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2018-01-08,valle,cali (ct),lunes,05:00:00,eucaristico e19,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2018-01-09,valle,cali (ct),martes,10:00:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2018-01-09,valle,cali (ct),martes,08:00:00,granada e2,urbana,oficinas,sin empleo de armas,a pie,a pie,76001000
2018-01-09,valle,cali (ct),martes,09:00:00,el poblado i e13,urbana,vias publicas,arma de fuego,a pie,a pie,76001000
2018-01-09,valle,cali (ct),martes,09:00:00,los guaduales e6,urbana,vias publicas,arma de fuego,a pie,a pie,76001000
2018-01-09,valle,cali (ct),martes,13:00:00,centenario e2,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2018-01-09,valle,cali (ct),martes,12:00:00,obrero e9,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2018-01-09,valle,cali (ct),martes,06:00:00,laureano gomez e15,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2018-01-09,valle,cali (ct),martes,16:30:00,prados del limonar e17,urbana,almacenes,sin empleo de armas,conductor vehiculo,a pie,76001000
2018-01-09,valle,cali (ct),martes,05:00:00,el calvario e3,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2018-01-09,valle,cali (ct),martes,07:15:00,san pedro e3,urbana,oficinas,sin empleo de armas,a pie,a pie,76001000
2018-01-10,valle,cali (ct),miercoles,10:00:00,san pedro e3,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2018-01-10,valle,cali (ct),miercoles,11:00:00,los chorros e18,urbana,vias publicas,arma de fuego,a pie,a pie,76001000
2018-01-10,valle,cali (ct),miercoles,15:00:00,san nicolas e3,urbana,oficinas,sin empleo de armas,a pie,a pie,76001000
2018-01-10,valle,cali (ct),miercoles,12:00:00,san nicolas e3,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2018-01-10,valle,cali (ct),miercoles,10:30:00,calypso e13,urbana,vias publicas,escopolamina,a pie,a pie,76001000
2018-01-10,valle,cali (ct),miercoles,08:30:00,la selva e10,urbana,local comercial,contundentes,a pie,a pie,76001000
2018-01-10,valle,cali (ct),miercoles,15:30:00,ciudadela del rio e21,urbana,panaderias,sin empleo de armas,a pie,a pie,76001000
2018-01-10,valle,cali (ct),miercoles,07:30:00,sucre e9,urbana,vias publicas,no reportado,a pie,a pie,76001000
2018-01-10,valle,cali (ct),miercoles,09:31:00,granada e2,urbana,oficinas,llave maestra,a pie,a pie,76001000
2018-01-11,valle,cali (ct),jueves,10:00:00,ulpiano lloreda e13,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2018-01-11,valle,cali (ct),jueves,08:00:00,parcelaciones pance e22,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2018-01-11,valle,cali (ct),jueves,09:00:00,caney e17,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2018-01-11,valle,cali (ct),jueves,09:00:00,los comuneros ii e13,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2018-01-11,valle,cali (ct),jueves,03:00:00,miraflores e19,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2018-01-11,valle,cali (ct),jueves,13:00:00,prados del norte e2,urbana,vias publicas,sin empleo de armas,a pie,conductor vehiculo,76001000
2018-01-11,valle,cali (ct),jueves,12:00:00,caney e17,urbana,edificio,arma de fuego,a pie,a pie,76001000
2018-01-11,valle,cali (ct),jueves,12:00:00,chipichape e2,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2018-01-11,valle,cali (ct),jueves,10:30:00,san pedro e3,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2018-01-11,valle,cali (ct),jueves,12:30:00,jose m. marroquin ii e14,urbana,instalaciones de la policia,sin empleo de armas,a pie,conductor vehiculo,76001000
2018-01-11,valle,cali (ct),jueves,04:30:00,el ingenio e17,urbana,local comercial,contundentes,a pie,a pie,76001000
2018-01-11,valle,cali (ct),jueves,11:40:00,urb. tequendama e19,urbana,vias publicas,sin empleo de armas,a pie,conductor vehiculo,76001000
2018-01-11,valle,cali (ct),jueves,15:15:00,san joaquin e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2018-01-11,valle,cali (ct),jueves,13:50:00,la libertad e10,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor vehiculo,76001000
2018-01-11,valle,cali (ct),jueves,12:45:00,san luis e6,urbana,interior vehiculo particular,sin empleo de armas,a pie,a pie,76001000
2018-01-11,valle,cali (ct),jueves,13:05:00,ciudadela confandi e17,urbana,local comercial,arma de fuego,a pie,a pie,76001000
2018-01-11,valle,cali (ct),jueves,06:15:00,villacolombia e8,urbana,vias publicas,palancas,a pie,a pie,76001000
2018-01-12,valle,cali (ct),viernes,10:00:00,aguablanca e11,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2018-01-12,valle,cali (ct),viernes,10:00:00,centenario e2,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2018-01-12,valle,cali (ct),viernes,10:00:00,el sena e5,urbana,frente centro comercial,arma de fuego,a pie,conductor vehiculo,76001000
2018-01-12,valle,cali (ct),viernes,03:00:00,nueva floresta e12,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2018-01-12,valle,cali (ct),viernes,15:00:00,ciudad universitaria e17,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2018-01-12,valle,cali (ct),viernes,15:00:00,san vicente e2,urbana,local comercial,llave maestra,a pie,a pie,76001000
2018-01-12,valle,cali (ct),viernes,12:00:00,nueva floresta e12,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2018-01-12,valle,cali (ct),viernes,17:00:00,flora industrial e4,urbana,empresa,sin empleo de armas,a pie,a pie,76001000
2018-01-12,valle,cali (ct),viernes,20:30:00,maracaibo e11,urbana,"droguerias, farmacias",arma de fuego,pasajero motocicleta,conductor motocicleta,76001000
2018-01-12,valle,cali (ct),viernes,02:30:00,belisario caicedo e20,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2018-01-12,valle,cali (ct),viernes,00:01:00,los chorros e18,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2018-01-12,valle,cali (ct),viernes,14:28:00,juanambu e2,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2018-01-13,valle,cali (ct),sabado,02:00:00,juanambu e2,urbana,vias publicas,contundentes,a pie,a pie,76001000
2018-01-13,valle,cali (ct),sabado,14:00:00,,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2018-01-13,valle,cali (ct),sabado,13:00:00,los lideres e21,urbana,vias publicas,sin empleo de armas,a pie,conductor vehiculo,76001000
2018-01-13,valle,cali (ct),sabado,19:00:00,ciudad capri e17,urbana,parques,sin empleo de armas,a pie,conductor vehiculo,76001000
2018-01-13,valle,cali (ct),sabado,19:30:00,el ingenio e17,urbana,almacenes,arma de fuego,conductor motocicleta,a pie,76001000
2018-01-13,valle,cali (ct),sabado,05:47:00,atanasio girardot e8,urbana,vias publicas,llave maestra,a pie,a pie,76001000
2018-01-14,valle,cali (ct),domingo,12:00:00,mariano ramos e16,urbana,bodegas y similares,palancas,a pie,a pie,76001000
2018-01-14,valle,cali (ct),domingo,20:20:00,nueva floresta e12,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2018-01-15,valle,cali (ct),lunes,10:00:00,la alianza e4,urbana,empresa,sin empleo de armas,a pie,a pie,76001000
2018-01-15,valle,cali (ct),lunes,08:00:00,alfonso lopez iii e7,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2018-01-15,valle,cali (ct),lunes,02:00:00,parcelaciones pance e22,urbana,bodegas y similares,sin empleo de armas,a pie,a pie,76001000
2018-01-15,valle,cali (ct),lunes,06:00:00,los cambulos e19,urbana,consultorios medicos,sin empleo de armas,a pie,a pie,76001000
2018-01-15,valle,cali (ct),lunes,06:30:00,la playa e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2018-01-15,valle,cali (ct),lunes,05:30:00,versalles e2,urbana,clinicas y similares,sin empleo de armas,a pie,a pie,76001000
2018-01-15,valle,cali (ct),lunes,19:50:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2018-01-15,valle,cali (ct),lunes,20:20:00,benjamin herrera e8,urbana,bomba de gasolina,arma de fuego,conductor motocicleta,a pie,76001000
2018-01-15,valle,cali (ct),lunes,15:15:00,santa monica residencial e2,urbana,vias publicas,sin empleo de armas,a pie,conductor vehiculo,76001000
2018-01-15,valle,cali (ct),lunes,12:50:00,el penon e3,urbana,vias publicas,arma de fuego,a pie,a pie,76001000
2018-01-15,valle,cali (ct),lunes,04:21:00,san nicolas e3,urbana,almacenes,palancas,a pie,a pie,76001000
2018-01-16,valle,cali (ct),martes,10:00:00,santa monica residencial e2,urbana,vias publicas,sin empleo de armas,a pie,conductor vehiculo,76001000
2018-01-16,valle,cali (ct),martes,13:00:00,,urbana,interior vehiculo particular,sin empleo de armas,a pie,conductor vehiculo,76001000
2018-01-16,valle,cali (ct),martes,12:00:00,san fernando nuevo e19,urbana,vias publicas,sin empleo de armas,a pie,conductor vehiculo,76001000
2018-01-16,valle,cali (ct),martes,15:30:00,vallado e15,urbana,vias publicas,arma de fuego,a pie,a pie,76001000
2018-01-16,valle,cali (ct),martes,05:00:00,nueva tequendama e19,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2018-01-16,valle,cali (ct),martes,13:40:00,alfonso lopez iii e7,urbana,almacenes,arma de fuego,conductor motocicleta,conductor vehiculo,76001000
2018-01-16,valle,cali (ct),martes,13:45:00,san benito e11,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor motocicleta,76001000
2018-01-16,valle,cali (ct),martes,21:15:00,lleras restrepo e13,urbana,local comercial,arma de fuego,bicicleta,a pie,76001000
2018-01-17,valle,cali (ct),miercoles,10:00:00,lili e17,urbana,interior vehiculo particular,sin empleo de armas,a pie,conductor vehiculo,76001000
2018-01-17,valle,cali (ct),miercoles,08:00:00,alto napoles e18,urbana,consultorios medicos,sin empleo de armas,a pie,a pie,76001000
2018-01-17,valle,cali (ct),miercoles,09:00:00,alto napoles e18,urbana,consultorios medicos,sin empleo de armas,a pie,a pie,76001000
2018-01-17,valle,cali (ct),miercoles,03:00:00,obrero e9,urbana,local comercial,palancas,a pie,a pie,76001000
2018-01-17,valle,cali (ct),miercoles,12:00:00,los guaduales e6,urbana,vias publicas,llave maestra,a pie,a pie,76001000
2018-01-17,valle,cali (ct),miercoles,12:00:00,santa rita e2,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2018-01-17,valle,cali (ct),miercoles,11:30:00,atanasio girardot e8,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2018-01-17,valle,cali (ct),miercoles,12:20:00,los alcazares e6,urbana,interior vehiculo particular,palancas,a pie,a pie,76001000
2018-01-17,valle,cali (ct),miercoles,07:15:00,laureano gomez e15,urbana,local comercial,arma de fuego,conductor motocicleta,a pie,76001000
2018-01-18,valle,cali (ct),jueves,00:00:00,bretana e9,urbana,lugar de trabajo,sin empleo de armas,a pie,a pie,76001000
2018-01-18,valle,cali (ct),jueves,08:00:00,canaveralejo guadalupe e19,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2018-01-18,valle,cali (ct),jueves,11:00:00,alameda e9,urbana,cafeterias,sin empleo de armas,a pie,a pie,76001000
2018-01-18,valle,cali (ct),jueves,03:00:00,torres de confandi e5,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2018-01-18,valle,cali (ct),jueves,16:00:00,jose m. marroquin ii e14,urbana,vias publicas,sin empleo de armas,a pie,conductor vehiculo,76001000
2018-01-18,valle,cali (ct),jueves,10:30:00,jose m. marroquin ii e14,urbana,vias publicas,arma de fuego,a pie,a pie,76001000
2018-01-18,valle,cali (ct),jueves,10:30:00,la cascada e19,urbana,vias publicas,sin empleo de armas,a pie,conductor vehiculo,76001000
2018-01-18,valle,cali (ct),jueves,19:00:00,granada e2,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2018-01-18,valle,cali (ct),jueves,15:30:00,la base e8,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2018-01-18,valle,cali (ct),jueves,12:30:00,la floresta e8,urbana,consultorios medicos,palancas,a pie,a pie,76001000
2018-01-18,valle,cali (ct),jueves,17:45:00,el dorado e10,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,76001000
2018-01-18,valle,cali (ct),jueves,20:45:00,el jordan e18,urbana,supermercados,arma de fuego,pasajero motocicleta,a pie,76001000
2018-01-18,valle,cali (ct),jueves,21:50:00,parcelaciones pance e22,urbana,restaurantes,arma de fuego,a pie,a pie,76001000
2018-01-18,valle,cali (ct),jueves,17:29:00,san pedro e3,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2018-01-19,valle,cali (ct),viernes,10:00:00,ciudad campestre e22,urbana,consultorios  odontologicos,sin empleo de armas,a pie,a pie,76001000
2018-01-19,valle,cali (ct),viernes,15:00:00,calypso e13,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2018-01-19,valle,cali (ct),viernes,17:00:00,guayaquil e9,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,76001000
2018-01-19,valle,cali (ct),viernes,15:30:00,3 de julio e19,urbana,local comercial,escopolamina,a pie,a pie,76001000
2018-01-19,valle,cali (ct),viernes,13:30:00,petecuy i e6,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor motocicleta,76001000
2018-01-19,valle,cali (ct),viernes,21:00:00,paso del comercio e6,urbana,local comercial,arma de fuego,a pie,a pie,76001000
2018-01-19,valle,cali (ct),viernes,07:30:00,cgto. la sirena e19,rural,local comercial,sin empleo de armas,a pie,a pie,76001000
2018-01-19,valle,cali (ct),viernes,15:40:00,desepaz invicali e21,urbana,vias publicas,palancas,a pie,a pie,76001000
2018-01-19,valle,cali (ct),viernes,18:20:00,urb. ciudad jardin e22,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2018-01-19,valle,cali (ct),viernes,19:20:00,cgto golondrinas e1,rural,carretera,arma de fuego,a pie,a pie,76001000
2018-01-19,valle,cali (ct),viernes,11:10:00,ciudad 2000 e16,urbana,vias publicas,arma de fuego,pasajero motocicleta,a pie,76001000
2018-01-19,valle,cali (ct),viernes,07:15:00,ulpiano lloreda e13,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2018-01-19,valle,cali (ct),viernes,00:01:00,bosques del limonar e17,urbana,oficinas,sin empleo de armas,a pie,a pie,76001000
2018-01-20,valle,cali (ct),sabado,10:00:00,unicentro cali e17,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2018-01-20,valle,cali (ct),sabado,11:00:00,antonio narino e16,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2018-01-20,valle,cali (ct),sabado,12:00:00,torres de confandi e5,urbana,vias publicas,sin empleo de armas,a pie,conductor vehiculo,76001000
2018-01-20,valle,cali (ct),sabado,10:30:00,el trebol e8,urbana,almacenes,sin empleo de armas,conductor motocicleta,a pie,76001000
2018-01-20,valle,cali (ct),sabado,12:30:00,parcelaciones pance e22,urbana,supermercados,sin empleo de armas,a pie,conductor vehiculo,76001000
2018-01-20,valle,cali (ct),sabado,21:00:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2018-01-20,valle,cali (ct),sabado,17:30:00,el cedro e19,urbana,local comercial,arma de fuego,a pie,a pie,76001000
2018-01-20,valle,cali (ct),sabado,11:45:00,san joaquin e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2018-01-20,valle,cali (ct),sabado,16:50:00,el jardin e11,urbana,vias publicas,arma de fuego,conductor vehiculo,conductor motocicleta,76001000
2018-01-20,valle,cali (ct),sabado,08:20:00,porvenir e4,urbana,oficinas,arma de fuego,pasajero vehiculo,a pie,76001000
2018-01-20,valle,cali (ct),sabado,00:01:00,la hacienda e17,urbana,clinicas y similares,sin empleo de armas,a pie,a pie,76001000
2018-01-20,valle,cali (ct),sabado,05:45:00,,urbana,restaurantes,sin empleo de armas,a pie,a pie,76001000
2018-01-20,valle,cali (ct),sabado,02:05:00,jose m. marroquin ii e14,urbana,billares,sin empleo de armas,a pie,a pie,76001000
2018-01-21,valle,cali (ct),domingo,20:00:00,los cambulos e19,urbana,almacenes,palancas,a pie,a pie,76001000
2018-01-21,valle,cali (ct),domingo,04:00:00,san juan bosco e3,urbana,local comercial,palancas,a pie,a pie,76001000
2018-01-21,valle,cali (ct),domingo,18:40:00,san joaquin e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2018-01-21,valle,cali (ct),domingo,15:15:00,olimpico e10,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2018-01-22,valle,cali (ct),lunes,08:00:00,los cambulos e19,urbana,clinicas y similares,sin empleo de armas,a pie,a pie,76001000
2018-01-22,valle,cali (ct),lunes,14:00:00,san joaquin e17,urbana,restaurantes,sin empleo de armas,a pie,a pie,76001000
2018-01-22,valle,cali (ct),lunes,01:00:00,departamental e10,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2018-01-22,valle,cali (ct),lunes,16:00:00,obrero e9,urbana,vias publicas,contundentes,a pie,a pie,76001000
2018-01-22,valle,cali (ct),lunes,20:00:00,san joaquin e17,urbana,local comercial,contundentes,a pie,a pie,76001000
2018-01-22,valle,cali (ct),lunes,20:00:00,siete de agosto e7,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2018-01-22,valle,cali (ct),lunes,14:30:00,nueva floresta e12,urbana,clinicas y similares,sin empleo de armas,a pie,a pie,76001000
2018-01-22,valle,cali (ct),lunes,16:30:00,santa anita e17,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2018-01-22,valle,cali (ct),lunes,05:00:00,san fernando viejo e19,urbana,almacenes,contundentes,a pie,a pie,76001000
2018-01-22,valle,cali (ct),lunes,07:30:00,versalles e2,urbana,parqueadero,palancas,a pie,a pie,76001000
2018-01-22,valle,cali (ct),lunes,23:00:00,ricardo balcazar e13,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2018-01-22,valle,cali (ct),lunes,10:20:00,los cambulos e19,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2018-01-22,valle,cali (ct),lunes,02:20:00,alirio mora beltran e14,urbana,,sin empleo de armas,a pie,a pie,76001000
2018-01-23,valle,cali (ct),martes,08:00:00,santa elena e10,urbana,vias publicas,contundentes,a pie,a pie,76001000
2018-01-23,valle,cali (ct),martes,13:00:00,el calvario e3,urbana,vias publicas,arma de fuego,a pie,a pie,76001000
2018-01-23,valle,cali (ct),martes,13:00:00,santa isabel e19,urbana,almacenes,sin empleo de armas,a pie,conductor vehiculo,76001000
2018-01-23,valle,cali (ct),martes,14:30:00,el poblado ii e13,urbana,vias publicas,arma de fuego,a pie,conductor vehiculo,76001000
2018-01-23,valle,cali (ct),martes,07:30:00,,urbana,bomba de gasolina,sin empleo de armas,conductor bus,a pie,76001000
2018-01-23,valle,cali (ct),martes,21:10:00,parcelaciones pance e22,urbana,construccion,sin empleo de armas,a pie,a pie,76001000
2018-01-23,valle,cali (ct),martes,09:50:00,ciudadela pasoancho e17,urbana,oficinas,sin empleo de armas,a pie,a pie,76001000
