fecha,departamento,municipio,dia,hora,barrio,zona,clase_de_sitio,arma_empleada,movil_agresor,movil_victima,codigo_dane
2017-05-03,valle,cali (ct),miercoles,12:00:00,ciudad cordoba e15,urbana,interior vehiculo particular,sin empleo de armas,a pie,a pie,76001000
2017-05-03,valle,cali (ct),miercoles,19:00:00,san joaquin e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2017-05-03,valle,cali (ct),miercoles,14:20:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2017-05-03,valle,cali (ct),miercoles,14:50:00,la flora e2,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2017-05-03,valle,cali (ct),miercoles,19:05:00,colseguros andes e10,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2017-05-03,valle,cali (ct),miercoles,20:55:00,calima e4,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2017-05-03,valle,cali (ct),miercoles,20:25:00,u.r. santiago de cali e19,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2017-05-03,valle,cali (ct),miercoles,23:40:00,san fernando viejo e19,urbana,vias publicas,contundentes,a pie,a pie,76001000
2017-05-04,valle,cali (ct),jueves,17:30:00,bellavista e19,urbana,oficinas,sin empleo de armas,a pie,a pie,76001000
2017-05-04,valle,cali (ct),jueves,22:00:00,miraflores e19,urbana,bodegas y similares,sin empleo de armas,a pie,a pie,76001000
2017-05-04,valle,cali (ct),jueves,04:27:00,bolivariano e4,urbana,vias publicas,contundentes,a pie,a pie,76001000
2017-05-05,valle,cali (ct),viernes,00:00:00,siete de agosto e7,urbana,"ferrereras, marraneras y caballerizas",sin empleo de armas,a pie,a pie,76001000
2017-05-05,valle,cali (ct),viernes,10:00:00,san pedro e3,urbana,oficinas,sin empleo de armas,a pie,a pie,76001000
2017-05-05,valle,cali (ct),viernes,08:00:00,alto jordan e18,urbana,"colegios, escuelas",sin empleo de armas,a pie,a pie,76001000
2017-05-05,valle,cali (ct),viernes,08:00:00,santa rosa e3,urbana,almacenes,contundentes,a pie,a pie,76001000
2017-05-05,valle,cali (ct),viernes,09:30:00,las orquideas e14,urbana,vias publicas,arma de fuego,a pie,a pie,76001000
2017-05-05,valle,cali (ct),viernes,20:30:00,belalcazar e9,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2017-05-05,valle,cali (ct),viernes,20:30:00,vipasa e2,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2017-05-05,valle,cali (ct),viernes,10:15:00,chapinero e8,urbana,interior vehiculo particular,llave maestra,a pie,a pie,76001000
2017-05-05,valle,cali (ct),viernes,20:35:00,santa monica residencial e2,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2017-05-06,valle,cali (ct),sabado,16:00:00,ciudadela floralia e6,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2017-05-06,valle,cali (ct),sabado,18:00:00,san antonio e3,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2017-05-06,valle,cali (ct),sabado,01:00:00,union de vivienda popular e16,urbana,iglesia,contundentes,a pie,a pie,76001000
2017-05-06,valle,cali (ct),sabado,05:00:00,sultana berlin san francisco e4,urbana,"colegios, escuelas",sin empleo de armas,a pie,a pie,76001000
2017-05-07,valle,cali (ct),domingo,14:00:00,santa monica residencial e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2017-05-07,valle,cali (ct),domingo,14:30:00,nueva tequendama e19,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2017-05-07,valle,cali (ct),domingo,22:00:00,san vicente e2,urbana,vias publicas,arma de fuego,a pie,a pie,76001000
2017-05-07,valle,cali (ct),domingo,23:00:00,la alianza e4,urbana,estaciones de servicio,arma de fuego,a pie,a pie,76001000
2017-05-07,valle,cali (ct),domingo,09:50:00,brisas de los alamos e2,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2017-05-08,valle,cali (ct),lunes,09:00:00,alfonso lopez i e7,urbana,oficinas,sin empleo de armas,a pie,a pie,76001000
2017-05-08,valle,cali (ct),lunes,09:30:00,san pedro e3,urbana,local comercial,contundentes,a pie,a pie,76001000
2017-05-08,valle,cali (ct),lunes,17:40:00,marroquin i e14,urbana,oficinas,arma de fuego,a pie,a pie,76001000
2017-05-09,valle,cali (ct),martes,15:00:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2017-05-09,valle,cali (ct),martes,10:20:00,valle grande e21,urbana,local comercial,arma de fuego,a pie,a pie,76001000
2017-05-09,valle,cali (ct),martes,08:15:00,parcelaciones pance e22,urbana,vias publicas,arma de fuego,a pie,a pie,76001000
2017-05-10,valle,cali (ct),miercoles,00:00:00,aguablanca e11,urbana,entidad publica / estatal,sin empleo de armas,a pie,a pie,76001000
2017-05-10,valle,cali (ct),miercoles,00:00:00,sucre e9,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2017-05-10,valle,cali (ct),miercoles,10:00:00,la merced e3,urbana,instalaciones gubernamentales,sin empleo de armas,a pie,a pie,76001000
2017-05-10,valle,cali (ct),miercoles,10:00:00,san juan bosco e3,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2017-05-10,valle,cali (ct),miercoles,10:00:00,unicentro cali e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2017-05-10,valle,cali (ct),miercoles,11:00:00,cgto la leonera e1,urbana,clinicas y similares,sin empleo de armas,a pie,a pie,76001000
2017-05-10,valle,cali (ct),miercoles,11:30:00,alfonso lopez ii e7,urbana,vias publicas,arma blanca / cortopunzante,a pie,a pie,76001000
2017-05-10,valle,cali (ct),miercoles,19:00:00,san nicolas e3,urbana,vias publicas,contundentes,a pie,a pie,76001000
2017-05-10,valle,cali (ct),miercoles,13:30:00,san nicolas e3,urbana,almacenes,palancas,a pie,a pie,76001000
2017-05-10,valle,cali (ct),miercoles,04:30:00,terron colorado e1,urbana,local comercial,contundentes,a pie,a pie,76001000
2017-05-10,valle,cali (ct),miercoles,21:45:00,san nicolas e3,urbana,local comercial,contundentes,a pie,a pie,76001000
2017-05-11,valle,cali (ct),jueves,00:00:00,san fernando nuevo e19,urbana,biblioteca,sin empleo de armas,a pie,a pie,76001000
2017-05-11,valle,cali (ct),jueves,10:00:00,guayaquil e9,urbana,"colegios, escuelas",sin empleo de armas,a pie,a pie,76001000
2017-05-11,valle,cali (ct),jueves,22:00:00,san joaquin e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2017-05-11,valle,cali (ct),jueves,07:30:00,los comuneros ii e13,urbana,talleres,sin empleo de armas,a pie,a pie,76001000
2017-05-12,valle,cali (ct),viernes,00:00:00,cgto la leonera e1,urbana,almacenes,no reportado,a pie,a pie,76001000
2017-05-12,valle,cali (ct),viernes,07:00:00,los andes e5,urbana,oficinas,palancas,a pie,a pie,76001000
2017-05-12,valle,cali (ct),viernes,10:30:00,flora industrial e4,urbana,oficinas,sin empleo de armas,a pie,a pie,76001000
2017-05-12,valle,cali (ct),viernes,10:30:00,valle grande e21,urbana,vias publicas,contundentes,a pie,a pie,76001000
2017-05-12,valle,cali (ct),viernes,19:00:00,nueva tequendama e19,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2017-05-12,valle,cali (ct),viernes,15:30:00,alfonso b. aragon e14,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2017-05-12,valle,cali (ct),viernes,17:30:00,san joaquin e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2017-05-12,valle,cali (ct),viernes,22:00:00,chipichape e2,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2017-05-12,valle,cali (ct),viernes,19:45:00,el sena e5,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2017-05-12,valle,cali (ct),viernes,19:10:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2017-05-12,valle,cali (ct),viernes,14:10:00,san pedro e3,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2017-05-12,valle,cali (ct),viernes,16:05:00,san nicolas e3,urbana,bomba de gasolina,sin empleo de armas,conductor vehiculo,a pie,76001000
2017-05-13,valle,cali (ct),sabado,10:00:00,el guabal e10,urbana,vias publicas,arma de fuego,a pie,a pie,76001000
2017-05-13,valle,cali (ct),sabado,11:30:00,belalcazar e9,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2017-05-13,valle,cali (ct),sabado,11:30:00,torres de confandi e5,urbana,vias publicas,palancas,a pie,a pie,76001000
2017-05-13,valle,cali (ct),sabado,17:53:00,san fernando nuevo e19,urbana,bodegas y similares,sin empleo de armas,a pie,a pie,76001000
2017-05-15,valle,cali (ct),lunes,00:00:00,el refugio e19,urbana,empresa,sin empleo de armas,a pie,a pie,76001000
2017-05-15,valle,cali (ct),lunes,00:00:00,san pedro claver e11,urbana,vias publicas,arma de fuego,a pie,a pie,76001000
2017-05-15,valle,cali (ct),lunes,19:00:00,calima e4,urbana,oficinas,palancas,a pie,a pie,76001000
2017-05-15,valle,cali (ct),lunes,18:30:00,calypso e13,urbana,vias publicas,arma de fuego,a pie,a pie,76001000
2017-05-15,valle,cali (ct),lunes,03:30:00,san pedro e3,urbana,empresa,sin empleo de armas,a pie,a pie,76001000
2017-05-15,valle,cali (ct),lunes,18:20:00,san juan bosco e3,urbana,,palancas,a pie,a pie,76001000
2017-05-15,valle,cali (ct),lunes,19:15:00,santa monica residencial e2,urbana,local comercial,arma de fuego,a pie,a pie,76001000
2017-05-15,valle,cali (ct),lunes,08:10:00,champagnat e19,urbana,oficinas,contundentes,a pie,a pie,76001000
2017-05-16,valle,cali (ct),martes,15:00:00,evaristo garcia e4,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2017-05-16,valle,cali (ct),martes,15:00:00,primitivo crespo e8,urbana,supermercados,arma de fuego,a pie,a pie,76001000
2017-05-16,valle,cali (ct),martes,20:30:00,los naranjos ii e14,urbana,local comercial,arma de fuego,a pie,a pie,76001000
2017-05-16,valle,cali (ct),martes,05:00:00,eucaristico e19,urbana,vias publicas,contundentes,a pie,a pie,76001000
2017-05-16,valle,cali (ct),martes,14:15:00,calima e4,urbana,vias publicas,arma de fuego,a pie,a pie,76001000
2017-05-16,valle,cali (ct),martes,21:20:00,ciudad 2000 e16,urbana,local comercial,arma de fuego,a pie,a pie,76001000
2017-05-16,valle,cali (ct),martes,21:45:00,el ingenio e17,urbana,supermercados,sin empleo de armas,a pie,a pie,76001000
2017-05-17,valle,cali (ct),miercoles,00:00:00,ciudadela floralia e6,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2017-05-17,valle,cali (ct),miercoles,00:00:00,versalles e2,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2017-05-17,valle,cali (ct),miercoles,08:00:00,los comuneros ii e13,urbana,bodegas y similares,palancas,a pie,a pie,76001000
2017-05-17,valle,cali (ct),miercoles,12:00:00,el piloto e3,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2017-05-17,valle,cali (ct),miercoles,12:00:00,san pascual e3,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,76001000
2017-05-17,valle,cali (ct),miercoles,22:00:00,los guaduales e6,urbana,bomba de gasolina,arma de fuego,conductor motocicleta,a pie,76001000
2017-05-17,valle,cali (ct),miercoles,12:40:00,los conquistadores e11,urbana,restaurantes,arma de fuego,a pie,a pie,76001000
2017-05-18,valle,cali (ct),jueves,00:00:00,la flora e2,urbana,oficinas,sin empleo de armas,a pie,a pie,76001000
2017-05-18,valle,cali (ct),jueves,02:00:00,san nicolas e3,urbana,vias publicas,contundentes,a pie,a pie,76001000
2017-05-18,valle,cali (ct),jueves,13:00:00,las orquideas e14,urbana,vias publicas,arma de fuego,a pie,conductor vehiculo,76001000
2017-05-18,valle,cali (ct),jueves,13:00:00,ulpiano lloreda e13,urbana,peluqueria y similares,arma de fuego,pasajero motocicleta,a pie,76001000
2017-05-18,valle,cali (ct),jueves,13:05:00,valle grande e21,urbana,restaurantes,arma de fuego,a pie,a pie,76001000
2017-05-19,valle,cali (ct),viernes,10:00:00,san fernando nuevo e19,urbana,"hoteles, residencias, y similares.",sin empleo de armas,a pie,a pie,76001000
2017-05-19,valle,cali (ct),viernes,10:00:00,valle grande e21,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2017-05-19,valle,cali (ct),viernes,08:00:00,santa monica residencial e2,urbana,oficinas,sin empleo de armas,a pie,a pie,76001000
2017-05-19,valle,cali (ct),viernes,09:00:00,el cortijo e20,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2017-05-19,valle,cali (ct),viernes,15:00:00,santa monica residencial e2,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2017-05-19,valle,cali (ct),viernes,23:30:00,la flora e2,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2017-05-19,valle,cali (ct),viernes,21:15:00,el lido e19,urbana,instalaciones de la policia,sin empleo de armas,a pie,a pie,76001000
2017-05-19,valle,cali (ct),viernes,08:40:00,el sena e5,urbana,vias publicas,arma de fuego,pasajero motocicleta,conductor vehiculo,76001000
2017-05-20,valle,cali (ct),sabado,11:00:00,bretana e9,urbana,local comercial,palancas,a pie,a pie,76001000
2017-05-20,valle,cali (ct),sabado,11:30:00,ciudad cordoba e15,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2017-05-20,valle,cali (ct),sabado,18:30:00,san fernando nuevo e19,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2017-05-20,valle,cali (ct),sabado,23:00:00,san pascual e3,urbana,vias publicas,contundentes,a pie,a pie,76001000
2017-05-20,valle,cali (ct),sabado,19:20:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2017-05-21,valle,cali (ct),domingo,09:00:00,parcelaciones pance e22,urbana,oficinas,sin empleo de armas,a pie,a pie,76001000
2017-05-21,valle,cali (ct),domingo,12:00:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2017-05-21,valle,cali (ct),domingo,13:00:00,antonio narino e16,urbana,vias publicas,palancas,a pie,a pie,76001000
2017-05-21,valle,cali (ct),domingo,17:00:00,el recuerdo e11,urbana,almacenes,palancas,a pie,a pie,76001000
2017-05-21,valle,cali (ct),domingo,12:30:00,menga e2,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2017-05-22,valle,cali (ct),lunes,00:00:00,sector melendez e18,urbana,tienda,sin empleo de armas,a pie,a pie,76001000
2017-05-22,valle,cali (ct),lunes,10:30:00,santa elena e10,urbana,vias publicas,sin empleo de armas,a pie,conductor vehiculo,76001000
2017-05-22,valle,cali (ct),lunes,13:30:00,la alianza e4,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2017-05-22,valle,cali (ct),lunes,06:00:00,el jardin e11,urbana,peluqueria y similares,contundentes,a pie,a pie,76001000
2017-05-22,valle,cali (ct),lunes,03:30:00,san fernando nuevo e19,urbana,panaderias,arma de fuego,a pie,a pie,76001000
2017-05-22,valle,cali (ct),lunes,11:15:00,brisas de los alamos e2,urbana,,palancas,a pie,a pie,76001000
2017-05-22,valle,cali (ct),lunes,08:15:00,el rodeo e12,urbana,vias publicas,arma de fuego,a pie,a pie,76001000
2017-05-23,valle,cali (ct),martes,00:00:00,san pedro e3,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2017-05-23,valle,cali (ct),martes,16:30:00,12 de octubre e12,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2017-05-23,valle,cali (ct),martes,16:30:00,ciudad cordoba e15,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2017-05-23,valle,cali (ct),martes,06:00:00,san luis ii e6,urbana,local comercial,palancas,a pie,a pie,76001000
2017-05-23,valle,cali (ct),martes,14:45:00,urbanizacion la flora e2,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2017-05-23,valle,cali (ct),martes,22:25:00,la flora e2,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2017-05-24,valle,cali (ct),miercoles,00:00:00,alto santa isabel e19,otras,empresa,sin empleo de armas,a pie,a pie,76001000
2017-05-24,valle,cali (ct),miercoles,00:00:00,cgto la leonera e1,urbana,vias publicas,sin empleo de armas,a pie,conductor vehiculo,76001000
2017-05-24,valle,cali (ct),miercoles,14:00:00,diamante e13,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2017-05-24,valle,cali (ct),miercoles,13:30:00,puertas del sol e14,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2017-05-24,valle,cali (ct),miercoles,20:30:00,calypso e13,urbana,vias publicas,contundentes,a pie,a pie,76001000
2017-05-24,valle,cali (ct),miercoles,11:15:00,jorge eliecer gaitan e6,urbana,vias publicas,palancas,a pie,a pie,76001000
2017-05-24,valle,cali (ct),miercoles,09:35:00,paseo de los almendros e5,urbana,estaciones de servicio,sin empleo de armas,a pie,a pie,76001000
2017-05-25,valle,cali (ct),jueves,09:00:00,el calvario e3,urbana,vias publicas,arma de fuego,a pie,a pie,76001000
2017-05-25,valle,cali (ct),jueves,14:00:00,jorge zawadsky e10,urbana,oficinas,arma de fuego,a pie,a pie,76001000
2017-05-25,valle,cali (ct),jueves,21:00:00,ulpiano lloreda e13,urbana,licorera/estanco 24 horas,arma de fuego,a pie,a pie,76001000
2017-05-25,valle,cali (ct),jueves,07:30:00,,urbana,local comercial,arma de fuego,a pie,a pie,76001000
2017-05-25,valle,cali (ct),jueves,15:20:00,belalcazar e9,urbana,local comercial,arma de fuego,a pie,a pie,76001000
2017-05-25,valle,cali (ct),jueves,10:50:00,el ingenio e17,urbana,local comercial,contundentes,a pie,a pie,76001000
2017-05-25,valle,cali (ct),jueves,18:56:00,santander e4,urbana,local comercial,contundentes,a pie,a pie,76001000
2017-05-26,valle,cali (ct),viernes,00:00:00,industrial e8,urbana,fabricas,contundentes,a pie,a pie,76001000
2017-05-26,valle,cali (ct),viernes,00:00:00,junin e9,urbana,empresa,sin empleo de armas,a pie,a pie,76001000
2017-05-26,valle,cali (ct),viernes,00:00:00,san juan bosco e3,urbana,talleres,sin empleo de armas,a pie,a pie,76001000
2017-05-26,valle,cali (ct),viernes,14:00:00,unicentro cali e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2017-05-26,valle,cali (ct),viernes,13:00:00,,urbana,vias publicas,arma de fuego,a pie,conductor vehiculo,76001000
2017-05-26,valle,cali (ct),viernes,20:30:00,centenario e2,urbana,oficinas,sin empleo de armas,a pie,a pie,76001000
2017-05-26,valle,cali (ct),viernes,14:50:00,chipichape e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2017-05-26,valle,cali (ct),viernes,23:30:00,alto jordan e18,urbana,parqueadero,arma de fuego,a pie,a pie,76001000
2017-05-27,valle,cali (ct),sabado,00:00:00,cgto la leonera e1,urbana,oficinas,sin empleo de armas,a pie,a pie,76001000
2017-05-27,valle,cali (ct),sabado,15:00:00,santander e4,urbana,bodegas y similares,contundentes,a pie,a pie,76001000
2017-05-27,valle,cali (ct),sabado,13:00:00,centenario e2,urbana,local comercial,arma de fuego,pasajero motocicleta,a pie,76001000
2017-05-27,valle,cali (ct),sabado,01:00:00,cgto los andes e19,rural,carretera,sin empleo de armas,a pie,a pie,76001000
2017-05-27,valle,cali (ct),sabado,19:30:00,julio rincon e12,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor vehiculo,76001000
2017-05-28,valle,cali (ct),domingo,14:00:00,ciudad talanga e21,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2017-05-28,valle,cali (ct),domingo,16:00:00,u.r. santiago de cali e19,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2017-05-28,valle,cali (ct),domingo,21:12:00,el limonar e17,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2017-05-29,valle,cali (ct),lunes,11:00:00,ciudad capri e17,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2017-05-29,valle,cali (ct),lunes,14:18:00,junin e9,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,76001000
2017-05-30,valle,cali (ct),martes,00:00:00,cgto la leonera e1,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2017-05-30,valle,cali (ct),martes,08:00:00,san vicente e2,urbana,oficinas,llave maestra,a pie,a pie,76001000
2017-05-30,valle,cali (ct),martes,11:00:00,san nicolas e3,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2017-05-30,valle,cali (ct),martes,14:00:00,napoles e18,urbana,instalaciones del ejercito,palancas,a pie,a pie,76001000
2017-05-30,valle,cali (ct),martes,03:00:00,versalles e2,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2017-05-30,valle,cali (ct),martes,13:00:00,napoles e18,urbana,instalaciones del ejercito,sin empleo de armas,a pie,a pie,76001000
2017-05-30,valle,cali (ct),martes,11:30:00,mariano ramos e16,urbana,,sin empleo de armas,a pie,conductor vehiculo,76001000
2017-05-30,valle,cali (ct),martes,08:30:00,siete de agosto e7,urbana,sector comercio,sin empleo de armas,a pie,a pie,76001000
2017-05-30,valle,cali (ct),martes,12:15:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2017-05-30,valle,cali (ct),martes,12:20:00,villacolombia e8,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2017-05-30,valle,cali (ct),martes,07:45:00,obrero e9,urbana,local comercial,arma de fuego,a pie,a pie,76001000
2017-05-30,valle,cali (ct),martes,23:50:00,lili e17,urbana,oficinas,contundentes,a pie,a pie,76001000
2017-05-31,valle,cali (ct),miercoles,10:00:00,villacolombia e8,urbana,vias publicas,arma de fuego,a pie,conductor vehiculo,76001000
2017-05-31,valle,cali (ct),miercoles,09:00:00,primero de mayo e17,urbana,,contundentes,a pie,a pie,76001000
2017-05-31,valle,cali (ct),miercoles,16:30:00,el poblado ii e13,urbana,vias publicas,arma de fuego,a pie,a pie,76001000
2017-05-31,valle,cali (ct),miercoles,11:45:00,laureano gomez e15,urbana,local comercial,arma de fuego,pasajero taxi,a pie,76001000
2017-05-31,valle,cali (ct),miercoles,13:20:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2017-05-31,valle,cali (ct),miercoles,14:15:00,compartir e21,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2017-05-31,valle,cali (ct),miercoles,15:15:00,prados del norte e2,urbana,interior vehiculo particular,palancas,a pie,a pie,76001000
2017-06-01,valle,cali (ct),jueves,00:00:00,cgto villacarmelo e18,otras,local comercial,sin empleo de armas,a pie,a pie,76001000
2017-06-01,valle,cali (ct),jueves,00:00:00,el piloto e3,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2017-06-01,valle,cali (ct),jueves,13:00:00,mariano ramos e16,urbana,vias publicas,arma de fuego,a pie,a pie,76001000
2017-06-01,valle,cali (ct),jueves,15:30:00,ciudad cordoba e15,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2017-06-01,valle,cali (ct),jueves,13:30:00,republica israel e16,urbana,local comercial,arma de fuego,a pie,a pie,76001000
2017-06-01,valle,cali (ct),jueves,08:30:00,unicentro cali e17,urbana,local comercial,contundentes,a pie,a pie,76001000
2017-06-01,valle,cali (ct),jueves,22:00:00,unicentro cali e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2017-06-01,valle,cali (ct),jueves,18:40:00,junin e9,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2017-06-01,valle,cali (ct),jueves,20:50:00,san juan bosco e3,urbana,"colegios, escuelas",sin empleo de armas,a pie,a pie,76001000
2017-06-01,valle,cali (ct),jueves,12:46:00,versalles e2,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2017-06-02,valle,cali (ct),viernes,16:30:00,mojica e15,urbana,vias publicas,arma de fuego,a pie,conductor vehiculo,76001000
2017-06-02,valle,cali (ct),viernes,06:00:00,primero de mayo e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2017-06-02,valle,cali (ct),viernes,22:00:00,,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2017-06-02,valle,cali (ct),viernes,20:30:00,20 de julio e11,urbana,vias publicas,arma de fuego,a pie,conductor vehiculo,76001000
2017-06-02,valle,cali (ct),viernes,20:30:00,los sauces e11,urbana,bomba de gasolina,arma de fuego,pasajero motocicleta,a pie,76001000
2017-06-02,valle,cali (ct),viernes,04:10:00,la merced e3,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2017-06-03,valle,cali (ct),sabado,01:00:00,terron colorado e1,urbana,construccion,sin empleo de armas,a pie,a pie,76001000
2017-06-03,valle,cali (ct),sabado,17:00:00,los andes e5,urbana,local comercial,arma de fuego,a pie,a pie,76001000
2017-06-03,valle,cali (ct),sabado,12:30:00,caney e17,urbana,empresa,contundentes,a pie,a pie,76001000
2017-06-03,valle,cali (ct),sabado,12:30:00,mojica e15,urbana,vias publicas,arma de fuego,a pie,a pie,76001000
2017-06-03,valle,cali (ct),sabado,13:30:00,rodrigo lara bonilla e13,urbana,vias publicas,sin empleo de armas,bicicleta,a pie,76001000
2017-06-03,valle,cali (ct),sabado,22:00:00,manzanares e4,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2017-06-03,valle,cali (ct),sabado,11:15:00,el sena e5,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2017-06-03,valle,cali (ct),sabado,19:15:00,san pedro e3,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,76001000
2017-06-03,valle,cali (ct),sabado,13:45:00,villa san marcos e14,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2017-06-03,valle,cali (ct),sabado,01:55:00,el cedro e19,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2017-06-04,valle,cali (ct),domingo,08:00:00,sector melendez e18,urbana,local comercial,contundentes,a pie,a pie,76001000
2017-06-04,valle,cali (ct),domingo,14:00:00,jorge eliecer gaitan e6,urbana,vias publicas,contundentes,a pie,a pie,76001000
2017-06-04,valle,cali (ct),domingo,14:30:00,,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2017-06-05,valle,cali (ct),lunes,00:00:00,mojica e15,urbana,casas de apuestas,palancas,a pie,a pie,76001000
2017-06-05,valle,cali (ct),lunes,12:00:00,san nicolas e3,urbana,empresa,sin empleo de armas,a pie,a pie,76001000
2017-06-05,valle,cali (ct),lunes,13:00:00,la fortaleza e11,urbana,consultorios medicos,sin empleo de armas,a pie,a pie,76001000
2017-06-05,valle,cali (ct),lunes,14:30:00,centenario e2,urbana,vias publicas,palancas,a pie,a pie,76001000
2017-06-05,valle,cali (ct),lunes,09:30:00,sucre e9,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2017-06-05,valle,cali (ct),lunes,17:30:00,la nueva base e8,urbana,empresa,sin empleo de armas,a pie,a pie,76001000
2017-06-05,valle,cali (ct),lunes,17:30:00,ulpiano lloreda e13,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2017-06-05,valle,cali (ct),lunes,11:40:00,la flora e2,urbana,vias publicas,arma de fuego,a pie,a pie,76001000
2017-06-05,valle,cali (ct),lunes,15:10:00,granada e2,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2017-06-06,valle,cali (ct),martes,00:00:00,san antonio e3,urbana,oficinas,sin empleo de armas,a pie,a pie,76001000
2017-06-06,valle,cali (ct),martes,09:00:00,alfonso lopez i e7,urbana,vias publicas,arma de fuego,a pie,a pie,76001000
2017-06-06,valle,cali (ct),martes,11:00:00,san fernando viejo e19,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2017-06-06,valle,cali (ct),martes,11:00:00,san pedro e3,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
