fecha,departamento,municipio,dia,hora,barrio,zona,clase_de_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_de_nacimiento,clase_de_empleado,profesion,escolaridad,codigo_dane
2013-01-01,valle,cali (ct),martes,00:00:00,,urbana,vias publicas,sin empleo de armas,a pie,a pie,27.0,masculino,soltero,colombia,no reporta,,secundaria,
2013-01-01,valle,cali (ct),martes,00:00:00,san fernando nuevo e19,urbana,oficinas,sin empleo de armas,a pie,a pie,25.0,femenino,casado,colombia,empleado particular,,tecnico,
2013-01-01,valle,cali (ct),martes,00:00:00,santander e4,urbana,oficinas,sin empleo de armas,a pie,a pie,38.0,masculino,casado,colombia,estudiante,,secundaria,
2013-01-01,valle,cali (ct),martes,00:00:00,union de vivienda popular e16,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,52.0,masculino,casado,colombia,empleado particular,,primaria,
2013-01-01,valle,cali (ct),martes,15:00:00,santa monica residencial e2,urbana,vias publicas,sin empleo de armas,a pie,a pie,58.0,femenino,casado,colombia,independiente,,primaria,
2013-01-01,valle,cali (ct),martes,08:00:00,san judas tadeo i e10,urbana,,sin empleo de armas,a pie,a pie,42.0,masculino,casado,colombia,empleado particular,,tecnico,
2013-01-01,valle,cali (ct),martes,12:00:00,miraflores e19,urbana,vias publicas,sin empleo de armas,a pie,a pie,32.0,femenino,soltero,colombia,independiente,,secundaria,
2013-01-01,valle,cali (ct),martes,09:00:00,eucaristico e19,urbana,vias publicas,sin empleo de armas,a pie,a pie,26.0,masculino,soltero,,independiente,,secundaria,
2013-01-01,valle,cali (ct),martes,20:00:00,villa del lago e13,urbana,vias publicas,contundentes,a pie,a pie,18.0,masculino,soltero,colombia,independiente,,secundaria,
2013-01-01,valle,cali (ct),martes,11:30:00,antonio narino e16,urbana,vias publicas,sin empleo de armas,a pie,a pie,24.0,masculino,union libre,colombia,independiente,,secundaria,
2013-01-01,valle,cali (ct),martes,19:30:00,guayaquil e9,urbana,vias publicas,arma blanca / cortopunzante,a pie,a pie,37.0,masculino,soltero,colombia,independiente,comercio internacional,superior,
2013-01-01,valle,cali (ct),martes,09:30:00,union de vivienda popular e16,urbana,local comercial,arma de fuego,bicicleta,a pie,45.0,femenino,soltero,colombia,empleado particular,,secundaria,
2013-01-01,valle,cali (ct),martes,07:00:00,cuarteles de napoles e18,urbana,instalaciones del ejercito,sin empleo de armas,a pie,a pie,23.0,masculino,soltero,colombia,independiente,,secundaria,
2013-01-01,valle,cali (ct),martes,05:00:00,el jordan e18,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,24.0,femenino,soltero,colombia,empleado particular,,secundaria,
2013-01-02,valle,cali (ct),miercoles,10:00:00,el retiro e15,urbana,vias publicas,arma de fuego,a pie,conductor motocicleta,27.0,masculino,soltero,colombia,independiente,,superior,
2013-01-02,valle,cali (ct),miercoles,15:00:00,el troncal e8,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,70.0,femenino,casado,colombia,independiente,,primaria,
2013-01-02,valle,cali (ct),miercoles,15:00:00,los andes e5,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,35.0,femenino,soltero,,independiente,,secundaria,
2013-01-02,valle,cali (ct),miercoles,11:00:00,chipichape e2,urbana,vias publicas,sin empleo de armas,a pie,a pie,37.0,masculino,union libre,colombia,independiente,,secundaria,
2013-01-02,valle,cali (ct),miercoles,11:00:00,saavedra galindo e8,urbana,vias publicas,sin empleo de armas,a pie,a pie,30.0,masculino,casado,colombia,empleado particular,,secundaria,
2013-01-02,valle,cali (ct),miercoles,14:00:00,granada e2,urbana,,sin empleo de armas,a pie,a pie,54.0,femenino,viudo,colombia,empleado particular,,tecnico,
2013-01-02,valle,cali (ct),miercoles,16:00:00,mojica e15,urbana,oficinas,sin empleo de armas,a pie,a pie,38.0,masculino,soltero,colombia,independiente,,superior,
2013-01-02,valle,cali (ct),miercoles,16:00:00,unicentro cali e17,urbana,centro comercial,escopolamina,a pie,a pie,22.0,femenino,soltero,colombia,empleado particular,,secundaria,
2013-01-02,valle,cali (ct),miercoles,08:00:00,las americas e8,urbana,interior vehiculo particular,contundentes,a pie,a pie,40.0,masculino,union libre,colombia,independiente,,secundaria,
2013-01-02,valle,cali (ct),miercoles,19:00:00,marroquin i e14,urbana,oficinas,arma de fuego,a pie,a pie,20.0,femenino,union libre,colombia,independiente,,secundaria,
2013-01-02,valle,cali (ct),miercoles,09:00:00,san antonio e3,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,56.0,masculino,soltero,colombia,empleado particular,,superior,
2013-01-02,valle,cali (ct),miercoles,20:00:00,santa fe e8,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,29.0,femenino,union libre,colombia,empleado particular,,tecnico,
2013-01-02,valle,cali (ct),miercoles,20:00:00,siloe e20,urbana,vias publicas,arma de fuego,a pie,a pie,44.0,masculino,soltero,colombia,desempleado,,tecnico,
2013-01-02,valle,cali (ct),miercoles,13:00:00,terron colorado e1,urbana,instalaciones de la policia,sin empleo de armas,a pie,a pie,28.0,masculino,union libre,colombia,empleado particular,,primaria,
2013-01-02,valle,cali (ct),miercoles,12:30:00,san nicolas e3,urbana,vias publicas,sin empleo de armas,a pie,a pie,24.0,masculino,soltero,colombia,independiente,,secundaria,
2013-01-02,valle,cali (ct),miercoles,17:30:00,calima e4,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,50.0,masculino,union libre,colombia,empleado particular,,secundaria,
2013-01-02,valle,cali (ct),miercoles,05:00:00,parcelaciones pance e22,urbana,vias publicas,arma de fuego,a pie,a pie,32.0,masculino,soltero,colombia,independiente,,superior,
2013-01-02,valle,cali (ct),miercoles,06:30:00,urb. tequendama e19,urbana,clinicas y similares,sin empleo de armas,a pie,a pie,54.0,femenino,casado,colombia,estudiante,,superior,
2013-01-02,valle,cali (ct),miercoles,13:45:00,antonio narino e16,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,29.0,femenino,soltero,colombia,independiente,,secundaria,
2013-01-02,valle,cali (ct),miercoles,16:40:00,san pedro e3,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,28.0,femenino,soltero,colombia,independiente,,superior,
2013-01-02,valle,cali (ct),miercoles,15:10:00,junin e9,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor motocicleta,29.0,masculino,casado,colombia,empleado particular,,secundaria,
2013-01-02,valle,cali (ct),miercoles,19:25:00,chiminangos ii e5,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,32.0,femenino,union libre,colombia,empleado particular,,secundaria,
2013-01-02,valle,cali (ct),miercoles,10:44:00,alirio mora beltran e14,urbana,vias publicas,arma de fuego,a pie,a pie,32.0,masculino,casado,colombia,empleado particular,,secundaria,
2013-01-02,valle,cali (ct),miercoles,16:41:00,colseguros andes e10,urbana,vias publicas,sin empleo de armas,a pie,a pie,61.0,femenino,soltero,colombia,empleado particular,,secundaria,
2013-01-03,valle,cali (ct),jueves,10:00:00,siloe e20,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor motocicleta,34.0,masculino,soltero,colombia,empleado particular,,secundaria,
