fecha,departamento,municipio,dia,hora,barrio,zona,clase_de_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_de_nacimiento,clase_de_empleado,profesion,escolaridad,codigo_dane
2012-01-01,valle,cali (ct),domingo,00:00:00,los comuneros ii e13,urbana,panaderias,sin empleo de armas,a pie,a pie,33.0,femenino,soltero,colombia,empleado particular,derecho,superior,
2012-01-01,valle,cali (ct),domingo,00:00:00,urb. tequendama e19,urbana,bancos,sin empleo de armas,a pie,a pie,68.0,femenino,casado,colombia,ama de casa,,secundaria,
2012-01-01,valle,cali (ct),domingo,15:00:00,cgto la voragine e22,rural,vias publicas,cortantes,a pie,conductor vehiculo,59.0,masculino,soltero,colombia,independiente,,superior,
2012-01-01,valle,cali (ct),domingo,07:00:00,union de vivienda popular e16,urbana,vias publicas,cortantes,a pie,conductor vehiculo,34.0,masculino,casado,colombia,independiente,,superior,
2012-01-01,valle,cali (ct),domingo,06:30:00,brisas de los alamos e2,urbana,vias publicas,cortantes,a pie,conductor vehiculo,48.0,femenino,casado,colombia,independiente,,superior,
2012-01-01,valle,cali (ct),domingo,01:30:00,la base e8,urbana,vias publicas,arma de fuego,a pie,a pie,27.0,masculino,union libre,colombia,independiente,,secundaria,
2012-01-01,valle,cali (ct),domingo,03:15:00,manuela beltran e14,urbana,vias publicas,arma blanca / cortopunzante,a pie,a pie,20.0,masculino,soltero,colombia,independiente,,secundaria,
2012-01-02,valle,cali (ct),lunes,00:00:00,san pedro e3,urbana,bancos,sin empleo de armas,a pie,a pie,79.0,masculino,union libre,colombia,independiente,,primaria,
2012-01-02,valle,cali (ct),lunes,10:00:00,la floresta e8,urbana,vias publicas,arma de fuego,a pie,a pie,26.0,masculino,soltero,colombia,independiente,,secundaria,
2012-01-02,valle,cali (ct),lunes,11:00:00,chipichape e2,urbana,bancos,escopolamina,a pie,a pie,70.0,femenino,viudo,colombia,independiente,,secundaria,
2012-01-02,valle,cali (ct),lunes,11:30:00,san pedro e3,urbana,vias publicas,sin empleo de armas,conductor taxi,pasajero taxi,24.0,femenino,union libre,colombia,estudiante,,superior,
2012-01-02,valle,cali (ct),lunes,12:30:00,cristobal colon e10,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor vehiculo,23.0,masculino,soltero,colombia,independiente,,superior,
2012-01-02,valle,cali (ct),lunes,01:00:00,santa teresita e2,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,50.0,masculino,divorciado,colombia,comerciante,,secundaria,
