fecha,departamento,municipio,dia,hora,barrio,zona,clase_de_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_de_nacimiento,clase_de_empleado,profesion,escolaridad,codigo_dane
2017-01-01,valle,cali (ct),domingo,00:00:00,u.r. santiago de cali e19,urbana,conjunto residencial,sin empleo de armas,a pie,a pie,33.0,masculino,soltero,colombia,independiente,,secundaria,76001000
2017-01-01,valle,cali (ct),domingo,00:00:00,,urbana,local comercial,sin empleo de armas,a pie,a pie,33.0,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2017-01-01,valle,cali (ct),domingo,10:00:00,manuela beltran e14,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,39.0,masculino,soltero,colombia,empleado particular,,secundaria,76001000
2017-01-01,valle,cali (ct),domingo,20:00:00,los andes e5,urbana,vias publicas,arma de fuego,pasajero motocicleta,pasajero vehiculo,23.0,femenino,union libre,colombia,empleado particular,,superior,76001000
2017-01-01,valle,cali (ct),domingo,18:00:00,alferez real e18,urbana,semaforo,arma de fuego,conductor motocicleta,conductor vehiculo,36.0,femenino,casado,colombia,empleado salud,odontologia,superior,76001000
2017-01-01,valle,cali (ct),domingo,08:00:00,el lido e19,urbana,instalaciones de la policia,sin empleo de armas,a pie,a pie,21.0,masculino,soltero,colombia,empleado policial,,secundaria,76001000
2017-01-01,valle,cali (ct),domingo,12:00:00,los comuneros i e15,urbana,restaurantes,sin empleo de armas,a pie,a pie,23.0,masculino,union libre,colombia,empleado particular,,secundaria,76001000
2017-01-01,valle,cali (ct),domingo,12:00:00,sucre e9,urbana,"hoteles, residencias, y similares.",arma blanca / cortopunzante,a pie,a pie,46.0,masculino,soltero,colombia,independiente,,secundaria,76001000
2017-01-01,valle,cali (ct),domingo,10:30:00,terron colorado e1,urbana,supermercados,sin empleo de armas,a pie,a pie,57.0,femenino,union libre,colombia,ama de casa,,analfabeta,76001000
2017-01-01,valle,cali (ct),domingo,13:00:00,bosques del limonar e17,urbana,vias publicas,sin empleo de armas,a pie,a pie,56.0,masculino,soltero,colombia,empleado particular,,secundaria,76001000
2017-01-01,valle,cali (ct),domingo,20:30:00,alto jordan e18,urbana,vias publicas,contundentes,a pie,conductor motocicleta,45.0,masculino,union libre,colombia,empleado particular,,primaria,76001000
2017-01-01,valle,cali (ct),domingo,17:30:00,el recuerdo e11,urbana,vias publicas,contundentes,a pie,a pie,56.0,masculino,casado,colombia,desempleado,,primaria,76001000
2017-01-01,valle,cali (ct),domingo,17:30:00,santa fe e8,urbana,,arma de fuego,pasajero motocicleta,a pie,62.0,femenino,casado,colombia,independiente,,secundaria,76001000
2017-01-01,valle,cali (ct),domingo,16:30:00,alfonso lopez i e7,urbana,vias publicas,arma de fuego,a pie,a pie,54.0,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2017-01-01,valle,cali (ct),domingo,22:00:00,la base e8,urbana,vias publicas,contundentes,a pie,a pie,50.0,masculino,casado,colombia,empleado particular,,secundaria,76001000
2017-01-01,valle,cali (ct),domingo,03:30:00,el remanso e21,urbana,vias publicas,arma blanca / cortopunzante,a pie,a pie,23.0,femenino,soltero,colombia,desempleado,,secundaria,76001000
2017-01-01,valle,cali (ct),domingo,10:45:00,el retiro e15,urbana,vias publicas,arma blanca / cortopunzante,a pie,conductor motocicleta,57.0,masculino,soltero,colombia,independiente,,primaria,76001000
2017-01-01,valle,cali (ct),domingo,15:20:00,el vergel e13,urbana,vias publicas,arma de fuego,a pie,conductor motocicleta,37.0,masculino,union libre,colombia,independiente,,secundaria,76001000
2017-01-01,valle,cali (ct),domingo,09:50:00,cgto la buitrera e18,rural,carretera,arma de fuego,pasajero taxi,conductor taxi,52.0,masculino,union libre,colombia,empleado particular,,primaria,76001000
2017-01-01,valle,cali (ct),domingo,02:45:00,alirio mora beltran e14,urbana,vias publicas,arma de fuego,bicicleta,a pie,39.0,femenino,soltero,colombia,ama de casa,,secundaria,76001000
2017-01-02,valle,cali (ct),lunes,00:00:00,flora industrial e4,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,41.0,masculino,soltero,colombia,empleado particular,,secundaria,76001000
2017-01-02,valle,cali (ct),lunes,00:00:00,san nicolas e3,urbana,vias publicas,sin empleo de armas,a pie,a pie,31.0,masculino,soltero,colombia,empleado particular,,secundaria,76001000
