fecha,departamento,municipio,dia,hora,barrio,zona,clase_de_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_de_nacimiento,clase_de_empleado,profesion,escolaridad,codigo_dane
2011-01-01,valle,cali (ct),sabado,10:00:00,,urbana,vias publicas,sin empleo de armas,a pie,a pie,41.0,masculino,casado,colombia,empleado particular,,tecnico,
2011-01-01,valle,cali (ct),sabado,11:00:00,atanasio girardot e8,urbana,vias publicas,sin empleo de armas,a pie,a pie,21.0,masculino,soltero,colombia,estudiante,,secundaria,
2011-01-01,valle,cali (ct),sabado,11:00:00,chapinero e8,urbana,vias publicas,arma de fuego,a pie,a pie,81.0,masculino,casado,colombia,pensionado,,secundaria,
2011-01-01,valle,cali (ct),sabado,20:00:00,alfonso b. aragon e14,urbana,vias publicas,contundentes,a pie,a pie,19.0,femenino,soltero,colombia,estudiante,,secundaria,
2011-01-01,valle,cali (ct),sabado,18:00:00,la flora e2,urbana,vias publicas,cortantes,conductor vehiculo,conductor vehiculo,45.0,femenino,divorciado,,independiente,,tecnico,
2011-01-01,valle,cali (ct),sabado,19:40:00,pampa linda e19,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,23.0,masculino,soltero,colombia,independiente,,secundaria,
2011-01-02,valle,cali (ct),domingo,14:00:00,urb. tequendama e19,urbana,cajero automatico,sin empleo de armas,a pie,a pie,69.0,femenino,casado,colombia,pensionado,,secundaria,
2011-01-02,valle,cali (ct),domingo,05:00:00,san nicolas e3,urbana,vias publicas,sin empleo de armas,a pie,a pie,47.0,masculino,separado,colombia,empleado particular,,secundaria,
2011-01-02,valle,cali (ct),domingo,04:00:00,obrero e9,urbana,,cortantes,a pie,conductor vehiculo,49.0,masculino,divorciado,,comerciante,,secundaria,
2011-01-02,valle,cali (ct),domingo,09:15:00,potrero grande e21,urbana,vias publicas,arma blanca / cortopunzante,a pie,a pie,30.0,masculino,union libre,colombia,independiente,,secundaria,
2011-01-02,valle,cali (ct),domingo,13:20:00,la alianza e4,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor motocicleta,22.0,masculino,union libre,colombia,empleado particular,,tecnico,
2011-01-02,valle,cali (ct),domingo,00:40:00,los naranjos i e14,urbana,vias publicas,arma blanca / cortopunzante,conductor taxi,conductor taxi,44.0,masculino,union libre,colombia,independiente,,secundaria,
2011-01-03,valle,cali (ct),lunes,10:00:00,ciudad de los alamos e2,urbana,cajero automatico,sin empleo de armas,a pie,a pie,44.0,masculino,soltero,colombia,independiente,,superior,
2011-01-03,valle,cali (ct),lunes,11:00:00,alfonso lopez i e7,urbana,vias publicas,sin empleo de armas,a pie,conductor taxi,41.0,masculino,union libre,colombia,independiente,,secundaria,
2011-01-03,valle,cali (ct),lunes,12:00:00,alirio mora beltran e14,urbana,,sin empleo de armas,conductor vehiculo,a pie,54.0,masculino,union libre,,independiente,,superior,
2011-01-03,valle,cali (ct),lunes,11:30:00,alameda e9,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor vehiculo,42.0,masculino,casado,colombia,independiente,,superior,
2011-01-03,valle,cali (ct),lunes,10:30:00,la base e8,urbana,vias publicas,cortantes,a pie,a pie,60.0,femenino,divorciado,colombia,independiente,,tecnico,
2011-01-03,valle,cali (ct),lunes,19:00:00,la flora e2,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,32.0,femenino,soltero,colombia,independiente,,secundaria,
2011-01-03,valle,cali (ct),lunes,17:00:00,san pedro e3,urbana,"hoteles, residencias, y similares.",sin empleo de armas,a pie,a pie,21.0,femenino,union libre,colombia,independiente,,secundaria,
2011-01-03,valle,cali (ct),lunes,08:00:00,alfonso lopez ii e7,urbana,local comercial,arma blanca / cortopunzante,a pie,a pie,20.0,femenino,soltero,colombia,empleado particular,,secundaria,
2011-01-03,valle,cali (ct),lunes,08:00:00,el refugio e19,urbana,local comercial,cortantes,bicicleta,a pie,45.0,masculino,soltero,colombia,independiente,,superior,
2011-01-03,valle,cali (ct),lunes,13:00:00,popular e4,urbana,oficinas,arma de fuego,a pie,a pie,44.0,masculino,casado,colombia,independiente,,superior,
2011-01-03,valle,cali (ct),lunes,15:30:00,san pedro e3,urbana,vias publicas,escopolamina,a pie,a pie,70.0,masculino,union libre,colombia,pensionado,,secundaria,
2011-01-03,valle,cali (ct),lunes,19:30:00,nueva floresta e12,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor vehiculo,25.0,masculino,soltero,colombia,empleado particular,,secundaria,
2011-01-03,valle,cali (ct),lunes,13:30:00,las granjas e10,urbana,vias publicas,arma de fuego,conductor vehiculo,a pie,23.0,femenino,union libre,colombia,independiente,,tecnico,
2011-01-03,valle,cali (ct),lunes,21:00:00,lili e17,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,21.0,femenino,union libre,colombia,independiente,publicidad,superior,
2011-01-03,valle,cali (ct),lunes,07:30:00,el bosque e2,urbana,conjunto residencial,sin empleo de armas,a pie,a pie,46.0,masculino,casado,colombia,independiente,ingeniero electricista,superior,
2011-01-03,valle,cali (ct),lunes,02:00:00,guayaquil e9,urbana,vias publicas,cortantes,a pie,a pie,26.0,femenino,soltero,colombia,independiente,,superior,
2011-01-03,valle,cali (ct),lunes,12:15:00,morichal de comfandi e15,urbana,vias publicas,arma de fuego,a pie,conductor vehiculo,31.0,masculino,union libre,colombia,empleado particular,,secundaria,
2011-01-03,valle,cali (ct),lunes,17:45:00,san vicente e2,urbana,terminal de transportes,sin empleo de armas,pasajero bus,a pie,49.0,femenino,casado,colombia,independiente,,secundaria,
2011-01-03,valle,cali (ct),lunes,13:40:00,las granjas e10,urbana,vias publicas,arma de fuego,conductor vehiculo,a pie,23.0,femenino,union libre,colombia,estudiante,,secundaria,
2011-01-03,valle,cali (ct),lunes,13:50:00,guillermo valencia e4,urbana,cajero automatico,sin empleo de armas,a pie,a pie,82.0,masculino,casado,colombia,independiente,,superior,
2011-01-03,valle,cali (ct),lunes,15:40:00,colseguros andes e10,urbana,vias publicas,contundentes,a pie,a pie,51.0,femenino,casado,colombia,ama de casa,,tecnico,
2011-01-03,valle,cali (ct),lunes,08:45:00,san nicolas e3,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,42.0,masculino,union libre,,independiente,,tecnico,
