fecha,departamento,municipio,dia,hora,barrio,zona,clase_de_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_de_nacimiento,clase_de_empleado,profesion,escolaridad,codigo_dane
2014-01-01,valle,cali (ct),miercoles,20:00:00,mojica e15,urbana,,contundentes,a pie,a pie,56.0,femenino,soltero,colombia,independiente,,analfabeta,
2014-01-01,valle,cali (ct),miercoles,21:00:00,el remanso e21,urbana,,contundentes,a pie,a pie,48.0,femenino,soltero,colombia,empleado particular,,primaria,
2014-01-01,valle,cali (ct),miercoles,10:00:00,belen e20,urbana,vias publicas,arma blanca / cortopunzante,a pie,a pie,28.0,masculino,union libre,colombia,independiente,,primaria,
2014-01-01,valle,cali (ct),miercoles,10:00:00,ciudadela floralia e6,urbana,vias publicas,contundentes,a pie,a pie,50.0,femenino,casado,colombia,ama de casa,,primaria,
2014-01-01,valle,cali (ct),miercoles,10:00:00,la independencia e11,urbana,,contundentes,a pie,a pie,49.0,masculino,union libre,colombia,comerciante,,secundaria,
2014-01-01,valle,cali (ct),miercoles,19:30:00,villa del lago e13,urbana,vias publicas,arma blanca / cortopunzante,a pie,a pie,22.0,femenino,soltero,colombia,desempleado,,secundaria,
2014-01-01,valle,cali (ct),miercoles,22:00:00,el jardin e11,urbana,vias publicas,arma de fuego,a pie,a pie,34.0,masculino,union libre,colombia,empleado policial,policias,tecnico,
2014-01-01,valle,cali (ct),miercoles,22:00:00,el vergel e13,urbana,vias publicas,contundentes,a pie,a pie,30.0,femenino,soltero,colombia,independiente,,secundaria,
2014-01-01,valle,cali (ct),miercoles,22:00:00,la isla e4,urbana,vias publicas,contundentes,a pie,a pie,26.0,femenino,soltero,colombia,desempleado,,tecnico,
2014-01-01,valle,cali (ct),miercoles,11:00:00,ciudad talanga e21,urbana,vias publicas,contundentes,a pie,a pie,23.0,masculino,soltero,colombia,independiente,,secundaria,
2014-01-01,valle,cali (ct),miercoles,18:30:00,alfonso b. aragon e14,urbana,vias publicas,contundentes,a pie,a pie,27.0,femenino,union libre,colombia,independiente,,primaria,
2014-01-01,valle,cali (ct),miercoles,09:00:00,cgto. la sirena e19,rural,vias publicas,arma blanca / cortopunzante,a pie,a pie,33.0,masculino,union libre,colombia,independiente,,secundaria,
2014-01-01,valle,cali (ct),miercoles,09:00:00,ciudadela floralia e6,urbana,,contundentes,a pie,a pie,26.0,femenino,union libre,colombia,ama de casa,,secundaria,
2014-01-01,valle,cali (ct),miercoles,09:00:00,los comuneros i e15,urbana,vias publicas,contundentes,a pie,a pie,31.0,femenino,union libre,colombia,ama de casa,,secundaria,
2014-01-01,valle,cali (ct),miercoles,02:00:00,alto jordan e18,urbana,vias publicas,contundentes,a pie,a pie,33.0,femenino,soltero,colombia,ama de casa,,secundaria,
2014-01-01,valle,cali (ct),miercoles,02:00:00,las orquideas e14,urbana,vias publicas,contundentes,a pie,a pie,26.0,femenino,casado,colombia,independiente,,tecnico,
2014-01-01,valle,cali (ct),miercoles,02:00:00,los guaduales e6,urbana,vias publicas,contundentes,a pie,a pie,25.0,masculino,soltero,colombia,empleado particular,,superior,
2014-01-01,valle,cali (ct),miercoles,12:00:00,ciudadela del rio e21,urbana,,contundentes,a pie,a pie,52.0,femenino,casado,colombia,ama de casa,,secundaria,
