fecha,departamento,municipio,dia,hora,barrio,zona,clase_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_nace,clase_empleado,profesiones,escolaridad,codigo_dane
2012-04-20,valle,cali (ct),viernes,17:00:00,calypso e13,urbana,conjunto residencial,contundentes,a pie,a pie,14,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2012-04-20,valle,cali (ct),viernes,17:00:00,santa anita e17,urbana,vias publicas,arma de fuego,conductor motocicleta,vehiculo,30,masculino,casado,colombia,empleado policial,policia,secundaria,76001000
2012-04-20,valle,cali (ct),viernes,18:00:00,san francisco e4,urbana,casas de habitacion,contundentes,a pie,a pie,21,femenino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-04-20,valle,cali (ct),viernes,19:30:00,chipichape e2,urbana,centro comercial,contundentes,a pie,a pie,44,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-04-20,valle,cali (ct),viernes,20:00:00,alfonso lopez i e7,urbana,vias publicas,contundentes,a pie,a pie,26,femenino,union libre,colombia,independiente,no reportado,secundaria,76001000
2012-04-20,valle,cali (ct),viernes,21:00:00,pizamos i e21,urbana,vias publicas,contundentes,a pie,a pie,17,femenino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2012-04-20,valle,cali (ct),viernes,21:00:00,pizamos i e21,urbana,vias publicas,contundentes,a pie,a pie,31,femenino,soltero,no reportado,independiente,no reportado,secundaria,76001000
2012-04-20,valle,cali (ct),viernes,21:00:00,prados del sur e18,urbana,,contundentes,a pie,a pie,15,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2012-04-20,valle,cali (ct),viernes,21:30:00,sindical e12,urbana,casas de habitacion,arma blanca,a pie,a pie,14,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2012-04-20,valle,cali (ct),viernes,22:00:00,aguablanca e11,urbana,vias publicas,arma blanca,a pie,a pie,45,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-04-21,valle,cali (ct),sabado,05:30:00,nueva floresta e12,urbana,,arma blanca,a pie,a pie,42,masculino,casado,no reportado,empleado particular,no reportado,primaria,76001000
2012-04-21,valle,cali (ct),sabado,05:30:00,primero de mayo e17,urbana,vias publicas,arma de fuego,a pie,conductor motocicleta,36,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-04-21,valle,cali (ct),sabado,15:00:00,obrero e9,urbana,vias publicas,contundentes,a pie,a pie,29,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-04-21,valle,cali (ct),sabado,16:00:00,ricardo balcazar e13,urbana,vias publicas,contundentes,a pie,a pie,64,masculino,union libre,colombia,pensionado,no reportado,primaria,76001000
2012-04-21,valle,cali (ct),sabado,17:00:00,puerto mallarino e7,urbana,vias publicas,contundentes,a pie,a pie,24,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-04-21,valle,cali (ct),sabado,19:00:00,las granjas e10,urbana,vias publicas,contundentes,a pie,a pie,27,femenino,casado,colombia,independiente,no reportado,superior,76001000
2012-04-21,valle,cali (ct),sabado,19:30:00,los libertadores e3,urbana,local comercial,contundentes,a pie,a pie,38,masculino,union libre,colombia,independiente,tecnologo de artes graficas,superior,76001000
2012-04-21,valle,cali (ct),sabado,20:00:00,alfonso lopez i e7,urbana,vias publicas,contundentes,a pie,a pie,43,femenino,union libre,colombia,independiente,no reportado,secundaria,76001000
2012-04-21,valle,cali (ct),sabado,20:00:00,calimio desepaz e21,urbana,vias publicas,contundentes,a pie,a pie,32,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-04-21,valle,cali (ct),sabado,21:00:00,terron colorado e1,urbana,vias publicas,contundentes,a pie,a pie,19,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-04-21,valle,cali (ct),sabado,23:30:00,chiminangos i e5,urbana,vias publicas,arma blanca,a pie,a pie,15,masculino,soltero,colombia,desempleado,no reportada,secundaria,76001000
2012-04-22,valle,cali (ct),domingo,01:30:00,alfonso b. aragon e14,urbana,"bares, cantinas y similares",contundentes,a pie,a pie,24,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-04-22,valle,cali (ct),domingo,02:05:00,brisas de mayo e20,urbana,casas de habitacion,contundentes,a pie,a pie,30,femenino,union libre,no reportado,empleado particular,no reportado,primaria,76001000
2012-04-22,valle,cali (ct),domingo,03:30:00,los chorros e18,urbana,vias publicas,arma de fuego,a pie,a pie,23,masculino,soltero,colombia,empleado particular,no reportado,primaria,76001000
2012-04-22,valle,cali (ct),domingo,05:00:00,antonio narino e16,urbana,vias publicas,arma de fuego,a pie,a pie,55,masculino,soltero,colombia,empleado particular,no reportado,primaria,76001000
2012-04-22,valle,cali (ct),domingo,05:30:00,ciudad cordoba e15,urbana,vias publicas,contundentes,a pie,a pie,35,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2012-04-22,valle,cali (ct),domingo,11:30:00,san antonio e3,urbana,vias publicas,contundentes,a pie,a pie,54,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2012-04-22,valle,cali (ct),domingo,12:00:00,la rivera e5,urbana,casas de habitacion,contundentes,a pie,a pie,22,femenino,union libre,colombia,empleado particular,no reportado,superior,76001000
2012-04-22,valle,cali (ct),domingo,12:00:00,las palmas i e1,urbana,vias publicas,contundentes,a pie,a pie,33,femenino,union libre,colombia,independiente,no reportado,secundaria,76001000
2012-04-22,valle,cali (ct),domingo,13:00:00,saavedra galindo e8,urbana,vias publicas,contundentes,a pie,a pie,45,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2012-04-22,valle,cali (ct),domingo,13:32:00,diamante e13,urbana,casas de habitacion,contundentes,a pie,a pie,25,masculino,soltero,no reportado,empleado particular,no reportado,secundaria,76001000
2012-04-22,valle,cali (ct),domingo,15:00:00,los chorros e18,urbana,,arma blanca,a pie,a pie,23,masculino,soltero,no reportado,empleado particular,no reportado,secundaria,76001000
2012-04-22,valle,cali (ct),domingo,18:00:00,atanasio girardot e8,urbana,vias publicas,contundentes,a pie,a pie,41,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-04-22,valle,cali (ct),domingo,18:30:00,el limonar e17,urbana,,contundentes,a pie,a pie,28,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-04-22,valle,cali (ct),domingo,18:48:00,santa monica residencial e2,urbana,vias publicas,contundentes,a pie,a pie,20,femenino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2012-04-22,valle,cali (ct),domingo,18:48:00,santa monica residencial e2,urbana,vias publicas,contundentes,a pie,a pie,22,femenino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2012-04-22,valle,cali (ct),domingo,19:00:00,antonio narino e16,urbana,casas de habitacion,contundentes,a pie,a pie,29,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-04-22,valle,cali (ct),domingo,19:00:00,el retiro e15,urbana,,arma blanca,a pie,a pie,33,masculino,union libre,colombia,empleado particular,no reportado,primaria,76001000
2012-04-22,valle,cali (ct),domingo,20:00:00,inv. la florida e13,urbana,vias publicas,contundentes,a pie,a pie,36,femenino,union libre,colombia,independiente,no reportado,secundaria,76001000
2012-04-22,valle,cali (ct),domingo,20:10:00,el calvario e3,urbana,vias publicas,arma blanca,a pie,a pie,27,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2012-04-22,valle,cali (ct),domingo,20:30:00,los chorros e18,urbana,vias publicas,arma blanca,a pie,a pie,39,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-04-22,valle,cali (ct),domingo,21:10:00,jose m. marroquin ii e14,urbana,"droguerias, farmacias",contundentes,a pie,a pie,20,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-04-22,valle,cali (ct),domingo,22:00:00,antonio narino e16,urbana,casas de habitacion,contundentes,a pie,a pie,20,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-04-22,valle,cali (ct),domingo,22:00:00,siloe e20,urbana,vias publicas,arma de fuego,a pie,a pie,14,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2012-04-22,valle,cali (ct),domingo,22:30:00,cgto saladito e1,rural,vias publicas,arma blanca,a pie,a pie,26,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2012-04-23,valle,cali (ct),lunes,06:40:00,versalles e2,urbana,vias publicas,contundentes,a pie,a pie,30,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2012-04-23,valle,cali (ct),lunes,12:30:00,la isla e4,urbana,vias publicas,contundentes,a pie,a pie,31,femenino,soltero,colombia,ama de casa,no reportado,primaria,76001000
2012-04-23,valle,cali (ct),lunes,14:00:00,simon bolivar e8,urbana,vias publicas,contundentes,a pie,a pie,26,femenino,soltero,colombia,independiente,no reportado,primaria,76001000
2012-04-23,valle,cali (ct),lunes,15:00:00,ciudadela floralia e6,urbana,vias publicas,contundentes,a pie,a pie,21,femenino,soltero,colombia,desempleado,no reportada,secundaria,76001000
2012-04-23,valle,cali (ct),lunes,15:30:00,marroquin iii e13,urbana,casas de habitacion,contundentes,a pie,a pie,46,femenino,soltero,colombia,ama de casa,no reportado,secundaria,76001000
2012-04-23,valle,cali (ct),lunes,16:30:00,nueva tequendama e19,urbana,vias publicas,contundentes,a pie,a pie,19,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-04-23,valle,cali (ct),lunes,20:00:00,leon xiii e11,urbana,vias publicas,arma blanca,a pie,a pie,15,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2012-04-23,valle,cali (ct),lunes,21:00:00,pizamos i e21,urbana,vias publicas,contundentes,a pie,a pie,27,femenino,soltero,no reportado,independiente,no reportado,primaria,76001000
2012-04-23,valle,cali (ct),lunes,21:00:00,puerto mallarino e7,urbana,vias publicas,contundentes,a pie,a pie,26,femenino,soltero,colombia,independiente,no reportado,primaria,76001000
2012-04-24,valle,cali (ct),martes,06:00:00,potrero grande e21,urbana,casas de habitacion,arma de fuego,a pie,a pie,39,masculino,union libre,colombia,empleado particular,no reportado,primaria,76001000
2012-04-24,valle,cali (ct),martes,09:00:00,santa rosa e3,urbana,vias publicas,contundentes,a pie,a pie,18,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-04-24,valle,cali (ct),martes,10:00:00,mojica e15,urbana,vias publicas,contundentes,a pie,a pie,23,femenino,union libre,colombia,ama de casa,no reportado,primaria,76001000
2012-04-24,valle,cali (ct),martes,12:00:00,puertas del sol e14,urbana,vias publicas,contundentes,a pie,a pie,17,femenino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2012-04-24,valle,cali (ct),martes,19:00:00,santa clara e10,urbana,casas de habitacion,contundentes,a pie,a pie,44,femenino,divorciado,colombia,independiente,no reportado,tecnico,76001000
2012-04-24,valle,cali (ct),martes,20:30:00,primitivo crespo e8,urbana,vias publicas,arma de fuego,a pie,a pie,16,femenino,soltero,colombia,estudiante,no reportado,primaria,76001000
2012-04-24,valle,cali (ct),martes,22:20:00,los comuneros i e15,urbana,vias publicas,arma de fuego,a pie,a pie,28,masculino,viudo,colombia,empleado particular,no reportado,secundaria,76001000
2012-04-24,valle,cali (ct),martes,23:00:00,los comuneros i e15,urbana,vias publicas,arma blanca,a pie,a pie,30,masculino,union libre,colombia,desempleado,no reportado,primaria,76001000
2012-04-25,valle,cali (ct),miercoles,13:00:00,alirio mora beltran e14,urbana,casas de habitacion,contundentes,a pie,a pie,72,masculino,union libre,colombia,desempleado,no reportado,primaria,76001000
2012-04-25,valle,cali (ct),miercoles,13:00:00,la campina e2,urbana,dentro de la vivienda,contundentes,a pie,a pie,31,masculino,divorciado,colombia,empleado particular,no reportado,tecnico,76001000
2012-04-25,valle,cali (ct),miercoles,17:30:00,ciudad cordoba e15,urbana,vias publicas,arma blanca,a pie,a pie,23,masculino,soltero,colombia,estudiante,no reportado,superior,76001000
2012-04-25,valle,cali (ct),miercoles,19:00:00,mojica e15,urbana,vias publicas,contundentes,a pie,a pie,27,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-04-25,valle,cali (ct),miercoles,19:00:00,mojica e15,urbana,vias publicas,contundentes,a pie,a pie,47,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-04-25,valle,cali (ct),miercoles,20:30:00,calimio desepaz e21,urbana,,arma blanca,a pie,a pie,21,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-04-25,valle,cali (ct),miercoles,21:00:00,puertas del sol e14,urbana,local comercial,contundentes,a pie,a pie,27,femenino,divorciado,no reportado,empleado particular,no reportado,secundaria,76001000
2012-04-25,valle,cali (ct),miercoles,21:45:00,santa fe e8,urbana,vias publicas,contundentes,a pie,a pie,22,masculino,union libre,colombia,comerciante,no reportado,secundaria,76001000
2012-04-25,valle,cali (ct),miercoles,23:00:00,el paraiso e12,urbana,casas de habitacion,arma blanca,a pie,a pie,41,masculino,union libre,no reportado,independiente,no reportado,secundaria,76001000
2012-04-26,valle,cali (ct),jueves,10:30:00,melendez e18,urbana,vias publicas,arma blanca,a pie,a pie,49,femenino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2012-04-26,valle,cali (ct),jueves,13:00:00,los robles e13,urbana,casas de habitacion,contundentes,a pie,a pie,35,femenino,soltero,no reportado,independiente,no reportado,tecnico,76001000
2012-04-26,valle,cali (ct),jueves,14:30:00,la merced e3,urbana,restaurantes,contundentes,a pie,a pie,23,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-04-26,valle,cali (ct),jueves,15:00:00,cgto la buitrera e18,rural,vias publicas,contundentes,a pie,a pie,17,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2012-04-26,valle,cali (ct),jueves,15:00:00,compartir e21,urbana,vias publicas,contundentes,a pie,a pie,23,femenino,union libre,colombia,estudiante,no reportado,superior,76001000
2012-04-26,valle,cali (ct),jueves,15:00:00,san pedro e3,urbana,local comercial,contundentes,a pie,a pie,34,femenino,divorciado,colombia,independiente,no reportado,secundaria,76001000
2012-04-26,valle,cali (ct),jueves,19:00:00,la rivera e5,urbana,,contundentes,a pie,a pie,46,masculino,union libre,no reportado,empleado particular,no reportado,primaria,76001000
2012-04-26,valle,cali (ct),jueves,20:00:00,el guabal e10,urbana,vias publicas,contundentes,a pie,a pie,51,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-04-26,valle,cali (ct),jueves,20:00:00,mojica e15,urbana,casas de habitacion,contundentes,a pie,a pie,19,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-04-26,valle,cali (ct),jueves,20:30:00,petecuy iii e6,urbana,vias publicas,contundentes,a pie,a pie,55,femenino,soltero,colombia,independiente,no reportado,primaria,76001000
2012-04-27,valle,cali (ct),viernes,03:30:00,alfonso b. aragon e14,urbana,casas de habitacion,contundentes,a pie,a pie,22,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-04-27,valle,cali (ct),viernes,05:30:00,marroquin i e14,urbana,vias publicas,arma de fuego,a pie,a pie,17,masculino,soltero,colombia,desempleado,no reportado,analfabeta,76001000
2012-04-27,valle,cali (ct),viernes,09:00:00,la flora e2,urbana,vias publicas,contundentes,a pie,a pie,74,masculino,viudo,colombia,independiente,no reportado,secundaria,76001000
2012-04-27,valle,cali (ct),viernes,11:00:00,bolivariano e4,urbana,vias publicas,contundentes,a pie,a pie,15,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2012-04-27,valle,cali (ct),viernes,12:00:00,fepicol e7,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,37,masculino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2012-04-27,valle,cali (ct),viernes,13:00:00,calimio desepaz e21,urbana,vias publicas,arma de fuego,a pie,a pie,14,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-04-27,valle,cali (ct),viernes,13:00:00,cgto campo alegre e1,rural,vias publicas,contundentes,a pie,a pie,29,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-04-27,valle,cali (ct),viernes,15:00:00,vallado e15,urbana,,arma de fuego,a pie,a pie,16,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2012-04-27,valle,cali (ct),viernes,16:20:00,uribe uribe e8,urbana,,arma de fuego,conductor motocicleta,a pie,30,masculino,soltero,no reportado,desempleado,no reportado,secundaria,76001000
2012-04-27,valle,cali (ct),viernes,18:00:00,el retiro e15,urbana,vias publicas,contundentes,a pie,a pie,33,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-04-27,valle,cali (ct),viernes,19:00:00,san judas tadeo i e10,urbana,vias publicas,contundentes,a pie,a pie,15,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2012-04-27,valle,cali (ct),viernes,20:00:00,las orquideas e14,urbana,vias publicas,contundentes,a pie,a pie,45,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-04-27,valle,cali (ct),viernes,20:00:00,puertas del sol e14,urbana,vias publicas,contundentes,a pie,a pie,23,masculino,union libre,no reportado,independiente,no reportado,secundaria,76001000
2012-04-27,valle,cali (ct),viernes,20:25:00,mojica e15,urbana,vias publicas,arma de fuego,a pie,a pie,15,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2012-04-27,valle,cali (ct),viernes,20:25:00,mojica e15,urbana,vias publicas,arma de fuego,a pie,a pie,19,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2012-04-27,valle,cali (ct),viernes,21:00:00,villa san marcos e14,urbana,,contundentes,a pie,a pie,22,masculino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2012-04-27,valle,cali (ct),viernes,22:30:00,guayaquil e9,urbana,vias publicas,contundentes,a pie,a pie,60,masculino,soltero,colombia,independiente,no reportado,superior,76001000
2012-04-28,valle,cali (ct),sabado,03:35:00,jose m. marroquin ii e14,urbana,vias publicas,arma de fuego,a pie,a pie,26,masculino,soltero,colombia,empleado policial,policia,secundaria,76001000
2012-04-28,valle,cali (ct),sabado,06:00:00,belen e20,urbana,vias publicas,arma blanca,a pie,a pie,21,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-04-28,valle,cali (ct),sabado,08:00:00,alfonso lopez ii e7,urbana,vias publicas,contundentes,a pie,a pie,46,masculino,casado,colombia,empleado particular,no reportado,primaria,76001000
2012-04-28,valle,cali (ct),sabado,15:00:00,torres de confandi e5,urbana,vias publicas,contundentes,a pie,a pie,21,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-04-28,valle,cali (ct),sabado,17:00:00,andres sanin e7,urbana,vias publicas,contundentes,a pie,a pie,23,femenino,soltero,colombia,independiente,no reportado,primaria,76001000
2012-04-28,valle,cali (ct),sabado,20:30:00,jose m. marroquin ii e14,urbana,vias publicas,contundentes,a pie,a pie,28,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-04-28,valle,cali (ct),sabado,21:00:00,el vergel e13,urbana,bodegas y similares,arma blanca,a pie,a pie,53,masculino,union libre,colombia,empleado particular,no reportado,primaria,76001000
2012-04-29,valle,cali (ct),domingo,00:10:00,alfonso b. aragon e14,urbana,vias publicas,arma de fuego,a pie,a pie,17,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2012-04-29,valle,cali (ct),domingo,00:30:00,via la buitrera e18,urbana,vias publicas,contundentes,a pie,a pie,25,femenino,soltero,colombia,ama de casa,no reportado,secundaria,76001000
2012-04-29,valle,cali (ct),domingo,01:00:00,belisario caicedo e20,urbana,vias publicas,contundentes,a pie,a pie,24,femenino,soltero,colombia,ama de casa,no reportado,secundaria,76001000
2012-04-29,valle,cali (ct),domingo,01:20:00,siloe e20,urbana,vias publicas,arma blanca,a pie,a pie,26,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-04-29,valle,cali (ct),domingo,01:30:00,siloe e20,urbana,vias publicas,contundentes,a pie,a pie,32,masculino,soltero,colombia,empleado particular,no reportado,tecnico,76001000
2012-04-29,valle,cali (ct),domingo,03:15:00,san luis e6,urbana,vias publicas,arma de fuego,vehiculo,a pie,27,masculino,union libre,colombia,desempleado,no reportado,secundaria,76001000
2012-04-29,valle,cali (ct),domingo,09:30:00,morichal de comfandi e15,urbana,vias publicas,contundentes,a pie,a pie,48,femenino,union libre,colombia,ama de casa,no reportado,secundaria,76001000
2012-04-29,valle,cali (ct),domingo,10:00:00,urb. rio lili e22,urbana,vias publicas,arma blanca,a pie,a pie,50,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2012-04-29,valle,cali (ct),domingo,11:30:00,ciudad cordoba e15,urbana,vias publicas,contundentes,a pie,a pie,33,femenino,union libre,colombia,independiente,no reportado,secundaria,76001000
2012-04-29,valle,cali (ct),domingo,16:15:00,san fernando nuevo e19,urbana,vias publicas,contundentes,a pie,a pie,37,masculino,soltero,colombia,independiente,no reportado,superior,76001000
2012-04-29,valle,cali (ct),domingo,16:40:00,villa del lago e13,urbana,"bares, cantinas y similares",arma de fuego,a pie,a pie,25,femenino,casado,colombia,comerciante,no reportado,secundaria,76001000
2012-04-29,valle,cali (ct),domingo,17:00:00,morichal de comfandi e15,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,1,femenino,soltero,colombia,desempleado,no reportado,analfabeta,76001000
2012-04-29,valle,cali (ct),domingo,19:00:00,el nacional e3,urbana,vias publicas,contundentes,a pie,a pie,56,femenino,separado,colombia,independiente,no reportado,secundaria,76001000
2012-04-29,valle,cali (ct),domingo,19:30:00,calypso e13,urbana,vias publicas,contundentes,a pie,a pie,49,femenino,union libre,colombia,independiente,no reportado,primaria,76001000
2012-04-29,valle,cali (ct),domingo,19:30:00,,urbana,vias publicas,contundentes,a pie,a pie,35,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-04-29,valle,cali (ct),domingo,20:00:00,alfonso b. aragon e14,urbana,vias publicas,contundentes,a pie,a pie,55,masculino,union libre,colombia,empleado particular,no reportado,primaria,76001000
2012-04-29,valle,cali (ct),domingo,20:00:00,el bosque e2,urbana,casas de habitacion,contundentes,a pie,a pie,39,masculino,union libre,no reportado,empleado particular,no reportado,secundaria,76001000
2012-04-29,valle,cali (ct),domingo,22:00:00,calimio desepaz e21,urbana,vias publicas,contundentes,a pie,a pie,43,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-04-29,valle,cali (ct),domingo,22:00:00,el poblado i e13,urbana,vias publicas,arma blanca,a pie,a pie,45,femenino,soltero,colombia,ama de casa,no reportado,analfabeta,76001000
2012-04-29,valle,cali (ct),domingo,22:00:00,las orquideas e14,urbana,vias publicas,contundentes,a pie,a pie,17,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-04-29,valle,cali (ct),domingo,23:00:00,sol de oriente e21,urbana,casas de habitacion,contundentes,a pie,a pie,30,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-04-30,valle,cali (ct),lunes,02:50:00,petecuy ii e6,urbana,billares,arma blanca,a pie,a pie,41,masculino,soltero,colombia,independiente,no reportado,primaria,76001000
2012-04-30,valle,cali (ct),lunes,05:40:00,buenos aires e18,urbana,instalaciones del ejercito,contundentes,a pie,a pie,20,masculino,soltero,colombia,empleado ejercito,no reportado,secundaria,76001000
2012-04-30,valle,cali (ct),lunes,09:00:00,calimio desepaz e21,urbana,dentro de la vivienda,contundentes,a pie,a pie,32,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-04-30,valle,cali (ct),lunes,12:00:00,el vergel e13,urbana,vias publicas,arma blanca,a pie,a pie,24,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-04-30,valle,cali (ct),lunes,15:00:00,invicali e14,urbana,vias publicas,arma blanca,a pie,a pie,49,masculino,union libre,no reportado,independiente,no reportado,secundaria,76001000
2012-04-30,valle,cali (ct),lunes,15:30:00,vallado e15,urbana,casas de habitacion,contundentes,a pie,a pie,41,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2012-04-30,valle,cali (ct),lunes,16:00:00,las orquideas e14,urbana,casas de habitacion,contundentes,a pie,a pie,33,femenino,soltero,no reportado,independiente,no reportado,secundaria,76001000
2012-04-30,valle,cali (ct),lunes,16:24:00,quintas del sol e14,urbana,vias publicas,arma de fuego,a pie,bicicleta,31,masculino,casado,colombia,independiente,no reportado,secundaria,76001000
2012-04-30,valle,cali (ct),lunes,17:30:00,mojica ii e15,urbana,vias publicas,arma blanca,a pie,a pie,15,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
