fecha,departamento,municipio,dia,hora,barrio,zona,clase_de_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_de_nacimiento,clase_de_empleado,profesion,escolaridad,codigo_dane,clase,marca,linea,modelo,color
2016-01-02,valle,cali (ct),sabado,07:00:00,puertas del sol e14,urbana,,llave maestra,a pie,a pie,33,masculino,divorciado,colombia,independiente,,secundaria,76001000,motocicleta,akt,ak125 slr,2013,negro
2016-01-02,valle,cali (ct),sabado,20:50:00,el pondaje e13,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor motocicleta,21,masculino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,yamaha,t115,2016,morado cordobes
2016-01-02,valle,cali (ct),sabado,13:40:00,obrero e9,urbana,,llave maestra,a pie,a pie,25,masculino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,bajaj,pulsar 200 ns,2014,negro
2016-01-03,valle,cali (ct),domingo,21:30:00,eucaristico e19,urbana,vias publicas,llave maestra,a pie,a pie,23,masculino,soltero,colombia,independiente,,primaria,76001000,motocicleta,bajaj,pulsar 200 ns pro,2015,naranja
2016-01-03,valle,cali (ct),domingo,15:00:00,12 de octubre e12,urbana,vias publicas,llave maestra,a pie,a pie,26,femenino,soltero,colombia,ama de casa,,secundaria,76001000,motocicleta,yamaha,yw125x,2009,plata
2016-01-03,valle,cali (ct),domingo,17:00:00,nueva floresta e12,urbana,vias publicas,arma de fuego,pasajero motocicleta,conductor motocicleta,28,masculino,soltero,colombia,independiente,,secundaria,76001000,motocicleta,yamaha,t115,2014,champana
2016-01-03,valle,cali (ct),domingo,01:00:00,20 de julio e11,urbana,vias publicas,llave maestra,a pie,a pie,21,masculino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,yamaha,t115,2014,rojo
2016-01-03,valle,cali (ct),domingo,16:30:00,santo domingo e10,urbana,,llave maestra,a pie,a pie,27,masculino,union libre,colombia,empleado particular,,secundaria,76001000,motocicleta,honda,cb 110,2016,azul
2016-01-03,valle,cali (ct),domingo,04:00:00,cgto. la sirena e19,rural,carretera,arma blanca / cortopunzante,pasajero motocicleta,conductor motocicleta,34,masculino,soltero,colombia,estudiante,,superior,76001000,motocicleta,kymco,agility rs naked gris asfalto,2014,gris
2016-01-03,valle,cali (ct),domingo,18:40:00,valle grande e21,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor motocicleta,23,femenino,soltero,colombia,independiente,,secundaria,76001000,motocicleta,akt,ak125wii,2016,blanco
2016-01-03,valle,cali (ct),domingo,22:40:00,vallado e15,urbana,vias publicas,arma blanca / cortopunzante,a pie,a pie,29,femenino,union libre,colombia,independiente,,primaria,76001000,motocicleta,yamaha,80,1998,rojo
2016-01-03,valle,cali (ct),domingo,06:20:00,chiminangos i e5,urbana,vias publicas,llave maestra,a pie,a pie,50,femenino,casado,colombia,empleado particular,,secundaria,76001000,motocicleta,honda,c 100 wave,2010,negro grafito
2016-01-03,valle,cali (ct),domingo,05:10:00,jose m. marroquin ii e14,urbana,vias publicas,llave maestra,a pie,a pie,19,masculino,union libre,colombia,empleado particular,,secundaria,76001000,motocicleta,bajaj,discover 125 st,2016,azul
2016-01-04,valle,cali (ct),lunes,20:00:00,bellavista e19,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,22,masculino,union libre,colombia,independiente,,secundaria,76001000,motocicleta,suzuki,sin linea,2005,azul
2016-01-04,valle,cali (ct),lunes,20:00:00,pizamos ii e21,urbana,vias publicas,llave maestra,a pie,a pie,30,masculino,soltero,colombia,independiente,,secundaria,76001000,motocicleta,bajaj,platino 100 sport,2011,azul
2016-01-04,valle,cali (ct),lunes,18:30:00,el retiro e15,urbana,vias publicas,arma de fuego,a pie,conductor motocicleta,37,masculino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,yamaha,yd110,2008,negro grafito
2016-01-04,valle,cali (ct),lunes,16:30:00,,urbana,vias publicas,arma de fuego,a pie,conductor motocicleta,41,masculino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,yamaha,t115,2016,morado cordobes
2016-01-04,valle,cali (ct),lunes,21:20:00,cristo rey e19,rural,carretera,arma de fuego,a pie,conductor vehiculo,42,masculino,union libre,colombia,independiente,,secundaria,76001000,motocicleta,suzuki,ax 4,2016,negro
2016-01-04,valle,cali (ct),lunes,17:20:00,granada e2,urbana,vias publicas,llave maestra,a pie,a pie,30,femenino,union libre,colombia,empleado particular,,secundaria,76001000,motocicleta,honda,c 100 wave,2010,negro
2016-01-04,valle,cali (ct),lunes,04:45:00,el retiro e15,urbana,vias publicas,arma blanca / cortopunzante,a pie,conductor motocicleta,45,masculino,union libre,colombia,independiente,,secundaria,76001000,motocicleta,suzuki,sin linea,2009,rojo
2016-01-05,valle,cali (ct),martes,22:00:00,ulpiano lloreda e13,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor motocicleta,20,masculino,soltero,colombia,independiente,,secundaria,76001000,motocicleta,yamaha,t115,2013,azul
2016-01-05,valle,cali (ct),martes,18:00:00,eucaristico e19,urbana,vias publicas,llave maestra,a pie,a pie,40,masculino,union libre,colombia,empleado particular,,secundaria,76001000,motocicleta,auteco bajaj,sin linea,2004,gris
2016-01-05,valle,cali (ct),martes,16:00:00,villacolombia e8,urbana,vias publicas,llave maestra,a pie,a pie,20,masculino,union libre,colombia,empleado particular,,secundaria,76001000,motocicleta,bajaj,pulsar 200 ns pro,2016,blanco
2016-01-05,valle,cali (ct),martes,15:00:00,el recuerdo e11,urbana,vias publicas,llave maestra,a pie,a pie,27,masculino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,kymco,agility xtremecustom,2015,azul
2016-01-05,valle,cali (ct),martes,12:00:00,atanasio girardot e8,urbana,vias publicas,arma de fuego,pasajero motocicleta,conductor motocicleta,31,masculino,union libre,colombia,independiente,,secundaria,76001000,motocicleta,yamaha,,2016,blanco
2016-01-05,valle,cali (ct),martes,12:30:00,jose m. marroquin ii e14,urbana,dentro de la vivienda,arma de fuego,conductor motocicleta,a pie,34,masculino,casado,colombia,independiente,,primaria,76001000,motocicleta,yamaha,,2015,negro
2016-01-05,valle,cali (ct),martes,23:30:00,napoles e18,urbana,vias publicas,llave maestra,a pie,a pie,30,masculino,soltero,colombia,independiente,,secundaria,76001000,motocicleta,akt,ak180ttr,2016,azul
2016-01-05,valle,cali (ct),martes,18:47:00,sindical e12,urbana,vias publicas,llave maestra,a pie,a pie,31,femenino,union libre,colombia,empleado particular,,secundaria,76001000,motocicleta,akt,ak125 slr,2013,negro
2016-01-06,valle,cali (ct),miercoles,21:30:00,el poblado i e13,urbana,vias publicas,arma de fuego,pasajero motocicleta,conductor motocicleta,38,masculino,casado,colombia,independiente,,secundaria,76001000,motocicleta,yamaha,,2016,negro
2016-01-06,valle,cali (ct),miercoles,09:00:00,alirio mora beltran e14,urbana,vias publicas,arma de fuego,pasajero motocicleta,conductor motocicleta,32,masculino,casado,colombia,comerciante,,secundaria,76001000,motocicleta,yamaha,t115,2013,champana
2016-01-06,valle,cali (ct),miercoles,22:30:00,ciudadela floralia e6,urbana,vias publicas,arma de fuego,a pie,conductor motocicleta,53,masculino,casado,colombia,empleado particular,,secundaria,76001000,motocicleta,suzuki,sin linea,2003,azul
2016-01-06,valle,cali (ct),miercoles,10:30:00,miraflores e19,urbana,vias publicas,llave maestra,a pie,a pie,61,masculino,casado,colombia,empleado particular,,secundaria,76001000,motocicleta,honda,xr150l,2015,rojo
2016-01-06,valle,cali (ct),miercoles,13:30:00,san fernando nuevo e19,urbana,vias publicas,llave maestra,a pie,a pie,53,masculino,casado,colombia,empleado particular,,secundaria,76001000,motocicleta,bajaj,boxer bm100 classic es,2013,negro
2016-01-06,valle,cali (ct),miercoles,19:15:00,los andes e5,urbana,,arma de fuego,a pie,a pie,27,masculino,soltero,colombia,independiente,,secundaria,76001000,motocicleta,honda,cb 110,2014,rojo
2016-01-06,valle,cali (ct),miercoles,21:14:00,la libertad e10,urbana,vias publicas,arma de fuego,a pie,a pie,19,masculino,soltero,colombia,empleado salud,,tecnico,76001000,motocicleta,bajaj,discover 125 st,2016,blanco
2016-01-07,valle,cali (ct),jueves,20:00:00,alfonso lopez iii e7,urbana,vias publicas,arma de fuego,pasajero motocicleta,conductor motocicleta,21,masculino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,bajaj,pulsar 200 ns,2015,azul
2016-01-07,valle,cali (ct),jueves,21:00:00,el sena e5,urbana,vias publicas,arma de fuego,a pie,conductor motocicleta,33,masculino,casado,colombia,empleado particular,,secundaria,76001000,motocicleta,yamaha,xtz250,2014,negro
2016-01-07,valle,cali (ct),jueves,16:00:00,julio rincon e12,urbana,vias publicas,llave maestra,a pie,a pie,37,masculino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,honda,eco deluxe es,2012,negro grafito
2016-01-07,valle,cali (ct),jueves,22:30:00,los lagos e13,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor motocicleta,33,masculino,soltero,colombia,independiente,,secundaria,76001000,motocicleta,honda,splendor nxg es,2012,negro
2016-01-07,valle,cali (ct),jueves,22:30:00,porvenir e4,urbana,vias publicas,arma de fuego,a pie,a pie,35,femenino,soltero,colombia,independiente,,secundaria,76001000,motocicleta,yamaha,t115,2015,negro
2016-01-07,valle,cali (ct),jueves,21:50:00,los farallones e18,urbana,vias publicas,arma de fuego,conductor vehiculo,conductor motocicleta,18,masculino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,yamaha,yw125,2014,verde
2016-01-08,valle,cali (ct),viernes,19:30:00,las acacias e10,urbana,vias publicas,llave maestra,a pie,a pie,21,masculino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,honda,cb 110,2015,negro grafito
2016-01-08,valle,cali (ct),viernes,21:30:00,el sena e5,urbana,vias publicas,llave maestra,a pie,a pie,18,masculino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,yamaha,t115,2016,champana
2016-01-08,valle,cali (ct),viernes,21:30:00,mojica e15,urbana,vias publicas,arma de fuego,a pie,conductor motocicleta,23,masculino,soltero,colombia,independiente,,secundaria,76001000,motocicleta,suzuki,viva r 115 style,2016,blanco
2016-01-08,valle,cali (ct),viernes,18:00:00,la base e8,urbana,vias publicas,llave maestra,a pie,a pie,22,masculino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,yamaha,sin linea,2004,negro grafito
2016-01-08,valle,cali (ct),viernes,18:30:00,asturias e12,urbana,,llave maestra,a pie,a pie,21,masculino,soltero,colombia,empleado policial,policias,tecnico,76001000,motocicleta,bajaj,pulsar 200 ns,2015,rojo
2016-01-08,valle,cali (ct),viernes,12:00:00,promociones populares e14,urbana,vias publicas,llave maestra,a pie,a pie,39,masculino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,bajaj,pulsar 200 ns,2015,rojo
2016-01-08,valle,cali (ct),viernes,13:00:00,morichal de comfandi e15,urbana,vias publicas,llave maestra,a pie,a pie,21,masculino,soltero,colombia,independiente,,secundaria,76001000,motocicleta,yamaha,yw125,2012,blanco
2016-01-08,valle,cali (ct),viernes,11:30:00,el gran limonar e17,urbana,vias publicas,llave maestra,a pie,a pie,32,masculino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,bajaj,pulsar 200 ns,2014,rojo
2016-01-08,valle,cali (ct),viernes,19:50:00,cristobal colon e10,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor motocicleta,21,masculino,soltero,colombia,independiente,,secundaria,76001000,motocicleta,bajaj,discover 125 st,2014,negro
2016-01-08,valle,cali (ct),viernes,23:40:00,cristo rey e19,rural,vias publicas,arma de fuego,conductor vehiculo,conductor motocicleta,19,masculino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,akt,ak150 br,2016,rojo
2016-01-09,valle,cali (ct),sabado,10:55:00,antonio narino e16,urbana,vias publicas,arma blanca / cortopunzante,a pie,a pie,34,femenino,casado,colombia,independiente,,secundaria,76001000,motocicleta,suzuki,viva r 115 style,2016,negro
2016-01-09,valle,cali (ct),sabado,00:18:00,antonio narino e16,urbana,vias publicas,arma de fuego,a pie,a pie,23,femenino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,yamaha,t115,2016,azul
2016-01-10,valle,cali (ct),domingo,19:30:00,la rivera i e6,urbana,vias publicas,arma de fuego,a pie,a pie,27,femenino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,kymco,,2016,blanco
2016-01-10,valle,cali (ct),domingo,13:30:00,julio rincon e12,urbana,frente centro comercial,llave maestra,a pie,a pie,46,masculino,union libre,colombia,empleado particular,,secundaria,76001000,motocicleta,kawasaki,100  cc,1979,rojo
2016-01-10,valle,cali (ct),domingo,05:30:00,urb. ciudad jardin e22,rural,carretera,arma de fuego,a pie,conductor motocicleta,27,masculino,union libre,colombia,empleado particular,,secundaria,76001000,motocicleta,honda,cb 110,2014,gris
2016-01-10,valle,cali (ct),domingo,07:30:00,ciudad cordoba e15,urbana,vias publicas,llave maestra,a pie,a pie,22,masculino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,bajaj,xcd 125,2011,negro
2016-01-11,valle,cali (ct),lunes,20:30:00,calimio desepaz e21,urbana,vias publicas,arma de fuego,a pie,conductor motocicleta,47,femenino,soltero,colombia,empleado particular,,tecnico,76001000,motocicleta,suzuki,viva r 115,2013,azul
2016-01-11,valle,cali (ct),lunes,22:00:00,ciudad de los alamos e2,urbana,vias publicas,arma de fuego,pasajero motocicleta,conductor motocicleta,26,femenino,soltero,colombia,independiente,,secundaria,76001000,motocicleta,yamaha,t115,2012,blanco
2016-01-11,valle,cali (ct),lunes,09:00:00,puertas del sol e14,urbana,vias publicas,llave maestra,a pie,a pie,22,masculino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,honda,eco deluxe es,2014,blanco
2016-01-11,valle,cali (ct),lunes,01:00:00,cgto la fonda e18,rural,carretera,llave maestra,a pie,a pie,40,masculino,soltero,colombia,empleado particular,,primaria,76001000,motocicleta,honda,eco deluxe,2016,negro
2016-01-11,valle,cali (ct),lunes,04:00:00,santo domingo e10,urbana,vias publicas,llave maestra,a pie,a pie,24,masculino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,honda,cb 110,2015,azul
2016-01-11,valle,cali (ct),lunes,20:45:00,la nueva base e8,urbana,vias publicas,arma de fuego,pasajero motocicleta,conductor motocicleta,63,masculino,union libre,colombia,empleado particular,,secundaria,76001000,motocicleta,yamaha,t115,2014,rojo
2016-01-11,valle,cali (ct),lunes,17:40:00,villacolombia e8,urbana,vias publicas,arma de fuego,a pie,conductor motocicleta,25,femenino,soltero,colombia,empleado particular,tecnico empresarial,tecnico,76001000,motocicleta,yamaha,t115,2015,azul
2016-01-11,valle,cali (ct),lunes,22:15:00,nueva floresta e12,urbana,vias publicas,arma de fuego,pasajero motocicleta,conductor motocicleta,26,masculino,casado,colombia,empleado particular,,secundaria,76001000,motocicleta,yamaha,t115,2016,champana
2016-01-11,valle,cali (ct),lunes,13:10:00,la nueva base e8,urbana,vias publicas,arma de fuego,a pie,a pie,37,femenino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,kymco,,2014,azul
2016-01-12,valle,cali (ct),martes,20:00:00,paseo de los almendros e5,urbana,,llave maestra,a pie,a pie,30,femenino,casado,colombia,empleado salud,odontologia,superior,76001000,motocicleta,kymco,agility digital 125,2015,negro
2016-01-12,valle,cali (ct),martes,20:30:00,cristo rey e19,rural,vias publicas,arma de fuego,conductor motocicleta,conductor motocicleta,64,femenino,union libre,colombia,independiente,,primaria,76001000,motocicleta,akt,ak150rsii,2016,negro
2016-01-12,valle,cali (ct),martes,19:30:00,el rodeo e12,urbana,vias publicas,arma de fuego,a pie,a pie,29,masculino,union libre,colombia,empleado particular,,secundaria,76001000,motocicleta,yamaha,t115,2015,blanco
2016-01-12,valle,cali (ct),martes,18:30:00,los chorros e18,urbana,,llave maestra,a pie,a pie,29,masculino,soltero,colombia,independiente,,secundaria,76001000,motocicleta,bajaj,pulsar 200 ns,2014,amarillo
2016-01-12,valle,cali (ct),martes,22:30:00,las ceibas e7,urbana,vias publicas,arma de fuego,pasajero motocicleta,conductor motocicleta,20,masculino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,bajaj,pulsar 200 ns,2015,blanco
2016-01-13,valle,cali (ct),miercoles,19:00:00,el dorado e10,urbana,vias publicas,arma de fuego,a pie,a pie,28,masculino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,bajaj,discover 125 st,2014,negro
2016-01-13,valle,cali (ct),miercoles,19:00:00,los conquistadores e11,urbana,vias publicas,llave maestra,a pie,a pie,64,masculino,divorciado,colombia,empleado particular,,secundaria,76001000,motocicleta,akt,ak125rl,2016,rojo
2016-01-13,valle,cali (ct),miercoles,19:30:00,olaya herrera e4,urbana,vias publicas,arma de fuego,a pie,a pie,27,masculino,soltero,colombia,empleado particular,,primaria,76001000,motocicleta,yamaha,,1999,blanco
2016-01-13,valle,cali (ct),miercoles,18:30:00,prados del sur e18,urbana,vias publicas,llave maestra,a pie,a pie,35,femenino,soltero,colombia,independiente,,secundaria,76001000,motocicleta,tongko,,2009,negro
2016-01-13,valle,cali (ct),miercoles,11:30:00,paseo de los almendros e5,urbana,vias publicas,llave maestra,a pie,a pie,24,masculino,soltero,colombia,independiente,,secundaria,76001000,motocicleta,kymco,agility digital 125,2015,negro y blanco
2016-01-13,valle,cali (ct),miercoles,20:15:00,alameda e9,urbana,vias publicas,llave maestra,a pie,a pie,21,masculino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,bajaj,pulsar 200 ns,2014,rojo
2016-01-13,valle,cali (ct),miercoles,20:10:00,siloe e20,urbana,vias publicas,arma de fuego,a pie,conductor motocicleta,31,masculino,soltero,colombia,independiente,,secundaria,76001000,motocicleta,honda,eco deluxe es,2015,negro
2016-01-13,valle,cali (ct),miercoles,20:50:00,el recuerdo e11,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor motocicleta,33,masculino,soltero,colombia,independiente,,secundaria,76001000,motocicleta,akt,ak125 br,2015,rojo
2016-01-13,valle,cali (ct),miercoles,11:40:00,los lagos e13,urbana,vias publicas,arma de fuego,pasajero motocicleta,conductor motocicleta,21,masculino,soltero,colombia,independiente,,secundaria,76001000,motocicleta,yamaha,t115,2016,violeta
2016-01-13,valle,cali (ct),miercoles,13:20:00,los comuneros ii e13,urbana,vias publicas,arma de fuego,a pie,conductor motocicleta,29,masculino,union libre,colombia,independiente,,secundaria,76001000,motocicleta,yamaha,,2016,negro
2016-01-14,valle,cali (ct),jueves,22:00:00,el trebol e8,urbana,vias publicas,llave maestra,a pie,a pie,33,masculino,soltero,colombia,empleado particular,,tecnico,76001000,motocicleta,honda,cb 110,2013,rojo
2016-01-14,valle,cali (ct),jueves,22:00:00,parcelaciones pance e22,urbana,vias publicas,llave maestra,a pie,a pie,52,masculino,union libre,colombia,empleado particular,,secundaria,76001000,motocicleta,yamaha,,2005,rojo
2016-01-14,valle,cali (ct),jueves,15:00:00,el ingenio e17,urbana,vias publicas,arma blanca / cortopunzante,a pie,a pie,40,masculino,union libre,colombia,empleado particular,,secundaria,76001000,motocicleta,kymco,fly 150,2014,gris
2016-01-14,valle,cali (ct),jueves,14:00:00,el poblado i e13,urbana,vias publicas,arma de fuego,a pie,conductor motocicleta,30,masculino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,tvs,tvs sport,2015,negro grafito
2016-01-14,valle,cali (ct),jueves,15:30:00,el ingenio e17,urbana,vias publicas,arma de fuego,a pie,conductor motocicleta,32,masculino,union libre,colombia,independiente,,secundaria,76001000,motocicleta,suzuki,xf 650,2005,azul
2016-01-14,valle,cali (ct),jueves,19:20:00,morichal de comfandi e15,urbana,vias publicas,llave maestra,a pie,a pie,37,masculino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,akt,ak125wii,2016,negro grafito
2016-01-14,valle,cali (ct),jueves,22:20:00,ulpiano lloreda e13,urbana,vias publicas,arma de fuego,pasajero motocicleta,conductor motocicleta,22,masculino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,bajaj,pulsar 200 ns pro,2016,blanco
2016-01-14,valle,cali (ct),jueves,16:10:00,prados del limonar e17,urbana,vias publicas,arma de fuego,pasajero motocicleta,conductor motocicleta,25,femenino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,tongko,tk 100 bz,2012,negro grafito
2016-01-14,valle,cali (ct),jueves,14:10:00,jose m. marroquin ii e14,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor motocicleta,34,femenino,casado,colombia,empleado particular,,secundaria,76001000,motocicleta,yamaha,,2014,negro grafito
2016-01-15,valle,cali (ct),viernes,20:00:00,los lagos e13,urbana,vias publicas,arma de fuego,a pie,conductor motocicleta,24,masculino,union libre,colombia,empleado particular,,secundaria,76001000,motocicleta,bajaj,discover 125 st,2014,rojo
2016-01-15,valle,cali (ct),viernes,20:00:00,sindical e12,urbana,vias publicas,arma de fuego,a pie,conductor motocicleta,41,masculino,casado,colombia,empleado particular,,secundaria,76001000,motocicleta,yamaha,100,2004,negro
2016-01-15,valle,cali (ct),viernes,21:00:00,la alianza e4,urbana,vias publicas,arma de fuego,a pie,a pie,54,masculino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,yamaha,xt660r,2014,azul
2016-01-15,valle,cali (ct),viernes,21:00:00,valle grande e21,urbana,vias publicas,arma de fuego,pasajero motocicleta,conductor motocicleta,42,masculino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,yamaha,,2014,negro grafito
2016-01-15,valle,cali (ct),viernes,21:30:00,aguablanca e11,urbana,vias publicas,arma de fuego,a pie,a pie,21,masculino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,yamaha,sz16r,2014,negro grafito
2016-01-15,valle,cali (ct),viernes,16:00:00,bolivariano e4,urbana,vias publicas,llave maestra,a pie,a pie,28,masculino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,bajaj,pulsar 200 ns pro,2015,negro
2016-01-15,valle,cali (ct),viernes,23:00:00,villa del sur e11,urbana,vias publicas,arma de fuego,a pie,conductor motocicleta,33,masculino,casado,colombia,independiente,,secundaria,76001000,motocicleta,honda,cb 110,2015,negro
2016-01-15,valle,cali (ct),viernes,22:30:00,la rivera i e6,urbana,vias publicas,arma blanca / cortopunzante,a pie,a pie,18,masculino,soltero,colombia,independiente,,secundaria,76001000,motocicleta,yamaha,,2005,negro
2016-01-15,valle,cali (ct),viernes,14:30:00,alfonso b. aragon e14,urbana,vias publicas,arma blanca / cortopunzante,a pie,a pie,23,masculino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,yamaha,t115,2012,blanco
2016-01-15,valle,cali (ct),viernes,23:30:00,jorge eliecer gaitan e6,urbana,vias publicas,arma de fuego,pasajero motocicleta,conductor motocicleta,19,masculino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,yamaha,,2000,negro
2016-01-15,valle,cali (ct),viernes,19:20:00,guayaquil e9,urbana,vias publicas,llave maestra,a pie,a pie,26,masculino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,yamaha,,2016,azul
2016-01-15,valle,cali (ct),viernes,20:45:00,paseo de los almendros e5,urbana,vias publicas,llave maestra,a pie,a pie,21,masculino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,yamaha,t115,2014,negro
2016-01-15,valle,cali (ct),viernes,21:40:00,rafael uribe uribe e8,urbana,,llave maestra,a pie,a pie,25,masculino,soltero,colombia,comerciante,,secundaria,76001000,motocicleta,bajaj,pulsar 200 ns pro,2015,naranja
2016-01-15,valle,cali (ct),viernes,14:40:00,bretana e9,urbana,vias publicas,llave maestra,a pie,a pie,23,masculino,soltero,colombia,independiente,,secundaria,76001000,motocicleta,honda,cb 110,2016,negro
2016-01-15,valle,cali (ct),viernes,09:40:00,el poblado ii e13,urbana,,llave maestra,a pie,a pie,52,masculino,casado,colombia,independiente,,secundaria,76001000,motocicleta,akt,sin linea,2008,gris
2016-01-16,valle,cali (ct),sabado,19:30:00,san luis e6,urbana,vias publicas,llave maestra,a pie,a pie,20,masculino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,akt,ak125 nkdr,2014,negro
2016-01-16,valle,cali (ct),sabado,09:00:00,melendez e18,urbana,vias publicas,escopolamina,a pie,conductor motocicleta,30,masculino,casado,colombia,empleado particular,,secundaria,76001000,motocicleta,yamaha,sin linea,2008,negro grafito
