fecha,departamento,municipio,dia,hora,barrio,zona,clase_de_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_de_nacimiento,clase_de_empleado,profesion,escolaridad,codigo_dane
2016-01-01,valle,cali (ct),viernes,05:00:00,villa san marcos e14,urbana,casas de habitacion,contundentes,a pie,a pie,40,femenino,union libre,colombia,ama de casa,,secundaria,76001000
2016-01-01,valle,cali (ct),viernes,23:59:00,melendez e18,urbana,apartamento en conjunto cerrado,contundentes,a pie,a pie,40,femenino,casado,colombia,independiente,,secundaria,76001000
2016-01-02,valle,cali (ct),sabado,12:00:00,marroquin i e14,urbana,casas de habitacion,contundentes,a pie,a pie,60,femenino,soltero,colombia,independiente,,primaria,76001000
2016-01-02,valle,cali (ct),sabado,05:30:00,sector puente del comercio e6,urbana,casas de habitacion,contundentes,a pie,a pie,26,masculino,soltero,colombia,empleado particular,,secundaria,76001000
2016-01-04,valle,cali (ct),lunes,21:00:00,vereda la viga e22,urbana,casas de habitacion,contundentes,a pie,a pie,51,femenino,casado,colombia,independiente,,secundaria,76001000
2016-01-06,valle,cali (ct),miercoles,19:00:00,cgto la buitrera e18,rural,casas de habitacion,arma de fuego,a pie,a pie,36,masculino,soltero,colombia,empleado particular,,superior,76001000
2016-01-06,valle,cali (ct),miercoles,13:00:00,cgto saladito e1,rural,casas de habitacion,escopolamina,a pie,a pie,73,masculino,soltero,colombia,independiente,,secundaria,76001000
2016-01-07,valle,cali (ct),jueves,08:45:00,el ingenio e17,urbana,casas de habitacion,arma de fuego,a pie,a pie,37,masculino,casado,colombia,empleado particular,,secundaria,76001000
2016-01-09,valle,cali (ct),sabado,05:00:00,la alborada e16,urbana,casas de habitacion,contundentes,a pie,a pie,49,masculino,casado,colombia,independiente,,secundaria,76001000
2016-01-10,valle,cali (ct),domingo,09:00:00,ciudad campestre e22,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,50,femenino,casado,colombia,empleado publico,derecho,superior,76001000
2016-01-10,valle,cali (ct),domingo,23:00:00,prados del norte e2,urbana,casas de habitacion,contundentes,a pie,a pie,44,masculino,union libre,colombia,independiente,,secundaria,76001000
2016-01-10,valle,cali (ct),domingo,19:40:00,cgto la buitrera e18,rural,casas de habitacion,contundentes,a pie,a pie,39,masculino,divorciado,colombia,empleado particular,,superior,76001000
2016-01-10,valle,cali (ct),domingo,03:13:00,los sauces e11,urbana,casas de habitacion,contundentes,a pie,a pie,31,masculino,casado,colombia,empleado particular,,secundaria,76001000
2016-01-11,valle,cali (ct),lunes,02:00:00,mariano ramos e16,urbana,casas de habitacion,contundentes,a pie,a pie,51,masculino,union libre,colombia,independiente,,secundaria,76001000
2016-01-12,valle,cali (ct),martes,06:00:00,obrero e9,urbana,casas de habitacion,contundentes,a pie,a pie,37,femenino,soltero,colombia,empleado particular,,secundaria,76001000
