fecha,departamento,municipio,dia,hora,barrio,zona,clase_de_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_de_nacimiento,clase_de_empleado,profesion,escolaridad,codigo_dane
2015-01-01,valle,cali (ct),jueves,12:00:00,belen e20,urbana,casas de habitacion,contundentes,a pie,a pie,36,femenino,soltero,colombia,independiente,,secundaria,76001000
2015-01-01,valle,cali (ct),jueves,20:55:00,urb. ciudad jardin e22,urbana,casas de habitacion,arma blanca / cortopunzante,a pie,a pie,36,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2015-01-02,valle,cali (ct),viernes,00:00:00,san pedro e3,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,37,masculino,union libre,colombia,empleado particular,,secundaria,76001000
2015-01-03,valle,cali (ct),sabado,14:55:00,bellavista e19,urbana,casas de habitacion,contundentes,a pie,a pie,47,masculino,casado,colombia,independiente,,secundaria,76001000
2015-01-04,valle,cali (ct),domingo,03:00:00,san nicolas e3,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,43,femenino,divorciado,colombia,comerciante,,secundaria,76001000
2015-01-04,valle,cali (ct),domingo,02:00:00,los andes e5,urbana,casas de habitacion,contundentes,a pie,a pie,49,femenino,union libre,colombia,ama de casa,,secundaria,76001000
2015-01-04,valle,cali (ct),domingo,21:00:00,urb. ciudad jardin e22,urbana,apartamento en conjunto cerrado,contundentes,a pie,a pie,52,masculino,casado,colombia,empleado particular,,secundaria,76001000
2015-01-04,valle,cali (ct),domingo,22:00:00,santa teresita e2,urbana,casas de habitacion,contundentes,a pie,a pie,34,masculino,soltero,colombia,empleado particular,,superior,76001000
2015-01-05,valle,cali (ct),lunes,00:00:00,panamericano e10,urbana,apartamento en conjunto cerrado,contundentes,a pie,a pie,28,masculino,union libre,colombia,independiente,,secundaria,76001000
2015-01-05,valle,cali (ct),lunes,19:30:00,ciudad campestre e22,urbana,dentro de la vivienda,arma blanca / cortopunzante,a pie,a pie,53,femenino,soltero,colombia,empleado particular,administracion  de empresas,superior,76001000
2015-01-05,valle,cali (ct),lunes,13:55:00,lili e17,urbana,apartamento,contundentes,a pie,a pie,31,masculino,union libre,colombia,empleado particular,,superior,76001000
2015-01-06,valle,cali (ct),martes,14:00:00,junin e9,urbana,dentro de la vivienda,contundentes,a pie,a pie,32,masculino,soltero,colombia,independiente,,secundaria,76001000
2015-01-07,valle,cali (ct),miercoles,00:00:00,miraflores e19,urbana,dentro de la vivienda,contundentes,a pie,a pie,44,femenino,casado,colombia,independiente,,secundaria,76001000
2015-01-08,valle,cali (ct),jueves,00:00:00,el sena e5,urbana,casas de habitacion,contundentes,a pie,a pie,34,femenino,union libre,colombia,empleado particular,,secundaria,76001000
2015-01-08,valle,cali (ct),jueves,18:00:00,ciudad 2000 e16,urbana,casas de habitacion,contundentes,a pie,a pie,44,femenino,soltero,colombia,empleado salud,,superior,76001000
2015-01-08,valle,cali (ct),jueves,19:30:00,altos de menga e2,urbana,dentro de la vivienda,contundentes,a pie,a pie,22,femenino,union libre,colombia,empleado particular,,secundaria,76001000
2015-01-09,valle,cali (ct),viernes,10:00:00,villa del sol e5,urbana,apartamento,contundentes,a pie,a pie,56,femenino,casado,colombia,pensionado,,secundaria,76001000
2015-01-09,valle,cali (ct),viernes,06:00:00,ciudad 2000 e16,urbana,casas de habitacion,contundentes,conductor vehiculo,a pie,38,masculino,casado,colombia,empleado particular,contaduria publica,superior,76001000
2015-01-10,valle,cali (ct),sabado,10:00:00,ciudad 2000 e16,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,32,masculino,soltero,colombia,independiente,,secundaria,76001000
2015-01-11,valle,cali (ct),domingo,03:00:00,menga e2,urbana,dentro de la vivienda,contundentes,a pie,a pie,54,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2015-01-12,valle,cali (ct),lunes,12:00:00,villa del sol e5,urbana,dentro de la vivienda,contundentes,a pie,a pie,29,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2015-01-12,valle,cali (ct),lunes,18:00:00,san fernando viejo e19,urbana,casas de habitacion,contundentes,a pie,a pie,32,masculino,soltero,colombia,independiente,,secundaria,76001000
2015-01-12,valle,cali (ct),lunes,20:15:00,,urbana,casas de habitacion,contundentes,a pie,a pie,35,femenino,soltero,colombia,ama de casa,,secundaria,76001000
2015-01-13,valle,cali (ct),martes,19:00:00,alameda e9,urbana,casas de habitacion,contundentes,a pie,a pie,34,masculino,union libre,colombia,independiente,,secundaria,76001000
2015-01-14,valle,cali (ct),miercoles,00:00:00,las granjas e10,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,64,femenino,casado,colombia,empleado particular,,secundaria,76001000
2015-01-14,valle,cali (ct),miercoles,14:00:00,el refugio e19,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,26,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2015-01-14,valle,cali (ct),miercoles,19:20:00,buenos aires e18,urbana,apartamento en conjunto cerrado,contundentes,a pie,a pie,30,femenino,casado,colombia,empleado particular,tecnico empresarial,tecnico,76001000
2015-01-15,valle,cali (ct),jueves,00:00:00,lili e17,urbana,casas de habitacion,contundentes,a pie,a pie,57,masculino,union libre,colombia,empleado particular,,tecnico,76001000
