fecha,departamento,municipio,dia,hora,barrio,zona,clase_de_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_de_nacimiento,clase_de_empleado,profesion,escolaridad,codigo_dane
2011-01-01,valle,cali (ct),sabado,12:00:00,canaveralejo guadalupe e19,urbana,casas de habitacion,cortantes,a pie,a pie,20,masculino,soltero,,independiente,,tecnico,76001000
2011-01-01,valle,cali (ct),sabado,19:10:00,nueva tequendama e19,urbana,casas de habitacion,cortantes,a pie,a pie,52,femenino,casado,colombia,comerciante,,superior,76001000
2011-01-02,valle,cali (ct),domingo,00:00:00,santa monica residencial e2,urbana,casas de habitacion,cortantes,a pie,a pie,27,masculino,union libre,colombia,independiente,,superior,76001000
2011-01-02,valle,cali (ct),domingo,13:30:00,el cedro e19,urbana,casas de habitacion,cortantes,a pie,a pie,38,femenino,soltero,colombia,independiente,,superior,76001000
2011-01-02,valle,cali (ct),domingo,14:45:00,la hacienda e17,urbana,casas de habitacion,arma de fuego,a pie,a pie,51,masculino,casado,colombia,independiente,,superior,76001000
2011-01-03,valle,cali (ct),lunes,11:00:00,el refugio e19,urbana,casas de habitacion,contundentes,a pie,a pie,48,femenino,casado,colombia,independiente,,secundaria,76001000
2011-01-03,valle,cali (ct),lunes,14:00:00,el paraiso e12,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,29,femenino,union libre,,independiente,,secundaria,76001000
2011-01-04,valle,cali (ct),martes,00:00:00,obrero e9,urbana,casas de habitacion,cortantes,a pie,a pie,32,masculino,union libre,colombia,independiente,,secundaria,76001000
2011-01-04,valle,cali (ct),martes,08:00:00,,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,50,femenino,casado,colombia,empleado particular,,superior,76001000
2011-01-04,valle,cali (ct),martes,12:00:00,,urbana,casa en conjunto cerrado,sin empleo de armas,a pie,a pie,18,femenino,soltero,colombia,estudiante,,superior,76001000
2011-01-04,valle,cali (ct),martes,20:00:00,nueva tequendama e19,urbana,casas de habitacion,arma de fuego,conductor vehiculo,conductor motocicleta,35,femenino,union libre,colombia,empleado salud,especializacion en gerontologia,superior,76001000
2011-01-04,valle,cali (ct),martes,20:30:00,ciudadela pasoancho e17,urbana,casa en conjunto cerrado,contundentes,a pie,a pie,50,femenino,divorciado,colombia,independiente,contaduria publica,superior,76001000
2011-01-04,valle,cali (ct),martes,19:15:00,santa isabel e19,urbana,casas de habitacion,arma de fuego,a pie,a pie,72,masculino,casado,colombia,independiente,,primaria,76001000
2011-01-05,valle,cali (ct),miercoles,16:00:00,napoles e18,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,39,masculino,casado,colombia,empleado salud,,superior,76001000
2011-01-05,valle,cali (ct),miercoles,12:00:00,la selva e10,urbana,apartamento en conjunto cerrado,sin empleo de armas,a pie,a pie,38,femenino,soltero,colombia,empleado particular,contaduria publica,superior,76001000
2011-01-05,valle,cali (ct),miercoles,20:50:00,urb. ciudad jardin e22,urbana,casas de habitacion,arma de fuego,a pie,a pie,53,femenino,casado,colombia,empleado particular,,superior,76001000
2011-01-06,valle,cali (ct),jueves,16:00:00,el ingenio e17,urbana,casas de habitacion,arma de fuego,conductor vehiculo,a pie,49,femenino,divorciado,,ama de casa,,secundaria,76001000
2011-01-06,valle,cali (ct),jueves,08:00:00,el limonar e17,urbana,casas de habitacion,cortantes,a pie,a pie,26,masculino,soltero,colombia,independiente,,superior,76001000
2011-01-06,valle,cali (ct),jueves,17:00:00,lili e17,urbana,casas de habitacion,cortantes,a pie,a pie,69,masculino,union libre,colombia,independiente,,secundaria,76001000
2011-01-06,valle,cali (ct),jueves,03:00:00,union de vivienda popular e16,urbana,casas de habitacion,cortantes,a pie,a pie,30,femenino,viudo,colombia,comerciante,,secundaria,76001000
2011-01-06,valle,cali (ct),jueves,23:00:00,el cedro e19,urbana,casas de habitacion,cortantes,a pie,a pie,41,femenino,casado,colombia,independiente,,superior,76001000
2011-01-06,valle,cali (ct),jueves,16:30:00,industrial e8,urbana,casas de habitacion,arma de fuego,a pie,a pie,55,femenino,viudo,colombia,independiente,,secundaria,76001000
2011-01-07,valle,cali (ct),viernes,15:00:00,el limonar e17,urbana,casas de habitacion,cortantes,a pie,a pie,38,femenino,soltero,colombia,independiente,,superior,76001000
2011-01-07,valle,cali (ct),viernes,18:00:00,ciudad 2000 e16,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,19,femenino,soltero,colombia,desempleado,,tecnico,76001000
