fecha,departamento,municipio,dia,hora,barrio,zona,clase_de_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_de_nacimiento,clase_de_empleado,profesion,escolaridad,codigo_dane
2012-01-01,valle,cali (ct),domingo,19:30:00,san fernando nuevo e19,urbana,casas de habitacion,cortantes,a pie,a pie,28,femenino,soltero,colombia,independiente,,tecnico,76001000
2012-01-01,valle,cali (ct),domingo,19:30:00,vipasa e2,urbana,casas de habitacion,cortantes,a pie,a pie,37,femenino,casado,colombia,independiente,,superior,76001000
2012-01-02,valle,cali (ct),lunes,19:00:00,caney e17,urbana,casas de habitacion,contundentes,a pie,a pie,52,femenino,casado,colombia,ama de casa,licenciado,superior,76001000
2012-01-03,valle,cali (ct),martes,07:50:00,eucaristico e19,urbana,casas de habitacion,cortantes,a pie,a pie,31,femenino,soltero,colombia,independiente,,superior,76001000
2012-01-04,valle,cali (ct),miercoles,15:00:00,colseguros andes e10,urbana,casas de habitacion,arma de fuego,a pie,a pie,48,masculino,casado,,independiente,derecho,secundaria,76001000
2012-01-04,valle,cali (ct),miercoles,16:30:00,la merced e3,urbana,casas de habitacion,contundentes,a pie,a pie,24,femenino,soltero,colombia,estudiante,,secundaria,76001000
2012-01-05,valle,cali (ct),jueves,14:00:00,la campina e2,urbana,casas de habitacion,cortantes,a pie,a pie,61,femenino,casado,colombia,independiente,,primaria,76001000
2012-01-05,valle,cali (ct),jueves,20:00:00,el refugio e19,urbana,casas de habitacion,cortantes,a pie,a pie,53,masculino,casado,,independiente,,superior,76001000
2012-01-05,valle,cali (ct),jueves,02:00:00,el poblado ii e13,urbana,casas de habitacion,cortantes,a pie,a pie,42,masculino,union libre,,independiente,,secundaria,76001000
2012-01-05,valle,cali (ct),jueves,12:30:00,eucaristico e19,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,50,femenino,soltero,colombia,independiente,,tecnico,76001000
2012-01-05,valle,cali (ct),jueves,23:45:00,caldas e18,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,30,masculino,union libre,colombia,empleado particular,,secundaria,76001000
